sku_id,product_name,seller_id,platform_id,category_id,category,brand,base_price,product_demand_weight,active_flag
SKU00799,Home SKU 00799,S0075,P02,C04,Home,Imported,44.47,3.1860207909798945,1
SKU00800,Electronics SKU 00800,S0075,P02,C01,Electronics,Marketplace Choice,74.53,0.8242306352770127,1
SKU00801,FMCG SKU 00801,S0075,P02,C05,FMCG,Private Label,6.35,1.2297429764196568,1
SKU00802,FMCG SKU 00802,S0075,P02,C05,FMCG,Marketplace Choice,8.0,0.8420033083586951,1
SKU00803,Home SKU 00803,S0075,P02,C04,Home,Local Brand,38.23,0.7677356594738775,1
SKU00804,Sports SKU 00804,S0075,P02,C06,Sports,Official Brand,31.37,1.204216991729866,1
SKU00805,Electronics SKU 00805,S0075,P02,C01,Electronics,Imported,68.82,1.1783913430721773,1
SKU00806,Beauty SKU 00806,S0075,P02,C03,Beauty,Local Brand,31.41,1.6782572797101414,1
SKU00807,Mother Baby SKU 00807,S0075,P02,C08,Mother Baby,Marketplace Choice,22.21,1.0940132748591993,1
SKU00808,Beauty SKU 00808,S0075,P02,C03,Beauty,Private Label,20.23,1.920163485011304,1
SKU00809,FMCG SKU 00809,S0076,P02,C05,FMCG,Imported,10.1,3.0826024737690267,1
SKU00810,Mother Baby SKU 00810,S0076,P02,C08,Mother Baby,Local Brand,29.74,0.8722053816243093,1
SKU00811,Mother Baby SKU 00811,S0076,P02,C08,Mother Baby,Private Label,30.49,0.6620062895936581,1
SKU00812,Fashion SKU 00812,S0076,P02,C02,Fashion,Local Brand,16.26,2.141121710152627,1
SKU00813,Electronics SKU 00813,S0077,P02,C01,Electronics,Private Label,98.52,0.4732606818257463,1
SKU00814,Fashion SKU 00814,S0077,P02,C02,Fashion,Local Brand,33.45,2.3398688344926306,1
SKU00815,Beauty SKU 00815,S0077,P02,C03,Beauty,Private Label,25.52,1.205889777899138,1
SKU00816,Mother Baby SKU 00816,S0077,P02,C08,Mother Baby,Private Label,48.22,1.559294572275603,1
SKU00817,Fashion SKU 00817,S0077,P02,C02,Fashion,Marketplace Choice,29.36,1.00862019420065,1
SKU00818,Sports SKU 00818,S0077,P02,C06,Sports,Local Brand,64.58,0.5684656412538412,1
SKU00819,Books SKU 00819,S0077,P02,C07,Books,Local Brand,20.29,0.37607095697435666,1
SKU00820,Beauty SKU 00820,S0078,P02,C03,Beauty,Official Brand,33.77,1.154276863329333,1
SKU00821,Home SKU 00821,S0078,P02,C04,Home,Marketplace Choice,39.64,1.2402968098802998,1
SKU00822,Beauty SKU 00822,S0078,P02,C03,Beauty,Marketplace Choice,12.26,0.6378643097295768,1
SKU00823,Mother Baby SKU 00823,S0078,P02,C08,Mother Baby,Imported,21.65,1.0435626437363483,1
SKU00824,Fashion SKU 00824,S0078,P02,C02,Fashion,Private Label,19.45,1.2172005671042223,1
SKU00825,Sports SKU 00825,S0078,P02,C06,Sports,Official Brand,10.77,1.569911666904843,1
SKU00826,Electronics SKU 00826,S0078,P02,C01,Electronics,Official Brand,85.92,1.250922450024536,1
SKU00827,Books SKU 00827,S0078,P02,C07,Books,Imported,12.76,1.6784989268539539,1
SKU00828,Books SKU 00828,S0078,P02,C07,Books,Local Brand,16.86,0.8991263032030585,1
SKU00829,Home SKU 00829,S0078,P02,C04,Home,Private Label,51.0,0.986775748288428,1
SKU00830,Mother Baby SKU 00830,S0078,P02,C08,Mother Baby,Marketplace Choice,29.4,1.5157631662018987,1
SKU00831,Beauty SKU 00831,S0078,P02,C03,Beauty,Marketplace Choice,15.93,1.8471945295788303,1
SKU00832,Mother Baby SKU 00832,S0078,P02,C08,Mother Baby,Imported,28.55,1.3450173972375217,0
SKU00833,Home SKU 00833,S0078,P02,C04,Home,Marketplace Choice,28.5,1.8639723565863588,1
SKU00834,Beauty SKU 00834,S0078,P02,C03,Beauty,Marketplace Choice,9.72,0.9029050046753307,1
SKU00835,Home SKU 00835,S0078,P02,C04,Home,Imported,71.96,1.108966379977275,1
SKU00836,Electronics SKU 00836,S0078,P02,C01,Electronics,Marketplace Choice,60.81,0.8041575111011943,1
SKU00837,Electronics SKU 00837,S0078,P02,C01,Electronics,Official Brand,40.36,0.5187227801768989,1
SKU00838,Mother Baby SKU 00838,S0078,P02,C08,Mother Baby,Imported,15.95,0.5027668979934249,1
SKU00839,FMCG SKU 00839,S0078,P02,C05,FMCG,Imported,9.11,1.3357165472054828,1
SKU00840,FMCG SKU 00840,S0078,P02,C05,FMCG,Local Brand,4.28,1.356361924285121,1
SKU00841,FMCG SKU 00841,S0078,P02,C05,FMCG,Marketplace Choice,4.07,1.292428033407109,1
SKU00842,FMCG SKU 00842,S0078,P02,C05,FMCG,Marketplace Choice,10.25,1.8607058822992841,1
SKU00843,Fashion SKU 00843,S0079,P02,C02,Fashion,Private Label,42.0,0.49622361717985863,1
SKU00844,Mother Baby SKU 00844,S0079,P02,C08,Mother Baby,Private Label,22.04,0.5140222342327144,1
SKU00845,Beauty SKU 00845,S0079,P02,C03,Beauty,Imported,6.43,1.2836991508458682,1
SKU00846,Sports SKU 00846,S0079,P02,C06,Sports,Private Label,55.91,1.0649055370400284,1
SKU00847,Sports SKU 00847,S0079,P02,C06,Sports,Marketplace Choice,25.09,1.6559747315387303,1
SKU00848,FMCG SKU 00848,S0079,P02,C05,FMCG,Official Brand,12.1,1.7063085787023553,1
SKU00849,Electronics SKU 00849,S0079,P02,C01,Electronics,Local Brand,61.81,1.6639959928318147,1
SKU00850,Books SKU 00850,S0079,P02,C07,Books,Marketplace Choice,19.54,1.4035939330357048,1
SKU00851,Mother Baby SKU 00851,S0079,P02,C08,Mother Baby,Private Label,33.85,2.2884908192891045,1
SKU00852,Books SKU 00852,S0079,P02,C07,Books,Official Brand,19.43,0.6088238776342035,1
SKU00853,Sports SKU 00853,S0079,P02,C06,Sports,Local Brand,40.84,0.8027714850111167,1
SKU00854,FMCG SKU 00854,S0079,P02,C05,FMCG,Imported,19.05,2.111266255460532,1
SKU00855,FMCG SKU 00855,S0080,P02,C05,FMCG,Official Brand,6.88,0.5733613415535008,1
SKU00856,Beauty SKU 00856,S0080,P02,C03,Beauty,Local Brand,7.59,2.937254429315528,1
SKU00857,Mother Baby SKU 00857,S0080,P02,C08,Mother Baby,Local Brand,38.75,0.8334697768902686,1
SKU00858,Mother Baby SKU 00858,S0080,P02,C08,Mother Baby,Official Brand,30.44,1.1058243245719042,1
SKU00859,Electronics SKU 00859,S0080,P02,C01,Electronics,Local Brand,143.7,4.154390373642067,1
SKU00860,Mother Baby SKU 00860,S0080,P02,C08,Mother Baby,Official Brand,46.74,0.7296930952669466,1
SKU00861,FMCG SKU 00861,S0080,P02,C05,FMCG,Local Brand,12.1,3.39079090646699,1
SKU00862,Electronics SKU 00862,S0081,P02,C01,Electronics,Official Brand,96.65,1.2161407828387103,1
SKU00863,Books SKU 00863,S0081,P02,C07,Books,Private Label,15.85,0.6029560080536802,1
SKU00864,Sports SKU 00864,S0081,P02,C06,Sports,Local Brand,34.96,1.5310186171896283,1
SKU00865,Home SKU 00865,S0081,P02,C04,Home,Local Brand,52.66,0.5839990812778226,1
SKU00866,Electronics SKU 00866,S0081,P02,C01,Electronics,Private Label,52.33,1.6201470020467919,1
SKU00867,Electronics SKU 00867,S0081,P02,C01,Electronics,Marketplace Choice,60.05,0.8551067920704595,1
SKU00868,Sports SKU 00868,S0081,P02,C06,Sports,Imported,22.76,0.8338486971980065,1
SKU00869,Home SKU 00869,S0081,P02,C04,Home,Private Label,39.33,0.4195406660656416,1
SKU00870,Fashion SKU 00870,S0081,P02,C02,Fashion,Private Label,22.39,0.26569556996894833,1
SKU00871,FMCG SKU 00871,S0081,P02,C05,FMCG,Marketplace Choice,6.28,1.6982304025347674,1
SKU00872,Fashion SKU 00872,S0081,P02,C02,Fashion,Local Brand,20.01,1.1639668822438147,1
SKU00873,FMCG SKU 00873,S0081,P02,C05,FMCG,Official Brand,14.06,2.249913745548011,1
SKU00874,FMCG SKU 00874,S0082,P02,C05,FMCG,Official Brand,8.14,2.3177913081168033,1
SKU00875,Fashion SKU 00875,S0082,P02,C02,Fashion,Imported,19.05,0.8457114175206099,1
SKU00876,FMCG SKU 00876,S0082,P02,C05,FMCG,Local Brand,8.36,1.139114579436222,1
SKU00877,FMCG SKU 00877,S0082,P02,C05,FMCG,Official Brand,9.64,1.6059403621161266,1
SKU00878,Fashion SKU 00878,S0082,P02,C02,Fashion,Imported,29.92,0.5317037823794728,1
SKU00879,Beauty SKU 00879,S0082,P02,C03,Beauty,Official Brand,20.83,0.7608104506384565,1
SKU00880,Fashion SKU 00880,S0082,P02,C02,Fashion,Private Label,40.83,0.6621145625595987,1
SKU00881,FMCG SKU 00881,S0082,P02,C05,FMCG,Imported,7.75,2.923126778740708,1
SKU00882,FMCG SKU 00882,S0082,P02,C05,FMCG,Official Brand,10.33,0.9265696334513108,1
SKU00883,Electronics SKU 00883,S0082,P02,C01,Electronics,Official Brand,55.23,1.4177280815847657,1
SKU00884,FMCG SKU 00884,S0082,P02,C05,FMCG,Private Label,5.66,0.8945051172601415,0
SKU00885,Beauty SKU 00885,S0082,P02,C03,Beauty,Marketplace Choice,15.22,1.088468784201312,1
SKU00886,Sports SKU 00886,S0082,P02,C06,Sports,Marketplace Choice,25.77,0.5197167176412243,1
SKU00887,Home SKU 00887,S0083,P02,C04,Home,Local Brand,35.73,0.5735389209762478,1
SKU00888,FMCG SKU 00888,S0083,P02,C05,FMCG,Private Label,22.31,0.2914592251702129,1
SKU00889,Mother Baby SKU 00889,S0083,P02,C08,Mother Baby,Local Brand,47.45,0.9302568882621365,0
SKU00890,FMCG SKU 00890,S0083,P02,C05,FMCG,Private Label,8.64,1.5130782536570182,1
SKU00891,FMCG SKU 00891,S0083,P02,C05,FMCG,Local Brand,11.43,2.452103376524207,1
SKU00892,Fashion SKU 00892,S0083,P02,C02,Fashion,Local Brand,21.88,0.5935769056136108,1
SKU00893,Fashion SKU 00893,S0083,P02,C02,Fashion,Marketplace Choice,29.48,1.3309927159598778,1
SKU00894,Home SKU 00894,S0083,P02,C04,Home,Official Brand,55.58,0.7447037730429301,1
SKU00895,FMCG SKU 00895,S0083,P02,C05,FMCG,Official Brand,8.77,2.5748244944970584,0
SKU00896,Electronics SKU 00896,S0083,P02,C01,Electronics,Local Brand,102.27,1.2107313593794908,0
SKU00897,Fashion SKU 00897,S0083,P02,C02,Fashion,Official Brand,46.83,1.4882377717760753,1
SKU00898,Electronics SKU 00898,S0083,P02,C01,Electronics,Local Brand,67.06,1.0803020360971711,1
SKU00899,Mother Baby SKU 00899,S0083,P02,C08,Mother Baby,Private Label,20.16,0.9230729190107068,1
SKU00900,Electronics SKU 00900,S0084,P02,C01,Electronics,Official Brand,57.43,2.895041613299134,1
SKU00901,Beauty SKU 00901,S0084,P02,C03,Beauty,Official Brand,27.81,0.6476425267426289,1
SKU00902,FMCG SKU 00902,S0084,P02,C05,FMCG,Imported,4.69,1.8260646673721148,1
SKU00903,Home SKU 00903,S0084,P02,C04,Home,Marketplace Choice,32.75,2.2150079174111634,1
SKU00904,Electronics SKU 00904,S0084,P02,C01,Electronics,Official Brand,41.46,1.593021857241315,1
SKU00905,Fashion SKU 00905,S0084,P02,C02,Fashion,Imported,22.55,0.7665097080884498,1
SKU00906,Sports SKU 00906,S0084,P02,C06,Sports,Private Label,23.48,1.19968170974569,1
SKU00907,Home SKU 00907,S0084,P02,C04,Home,Official Brand,18.87,1.6711082090875549,1
SKU00908,Mother Baby SKU 00908,S0084,P02,C08,Mother Baby,Marketplace Choice,33.5,0.9298035514661799,1
SKU00909,FMCG SKU 00909,S0084,P02,C05,FMCG,Official Brand,7.86,0.6217763587748637,0
SKU00910,Electronics SKU 00910,S0084,P02,C01,Electronics,Private Label,108.06,1.3040971993895245,1
SKU00911,Mother Baby SKU 00911,S0085,P02,C08,Mother Baby,Imported,13.91,2.515555502180717,1
SKU00912,Beauty SKU 00912,S0085,P02,C03,Beauty,Imported,13.52,1.960325454830897,1
SKU00913,FMCG SKU 00913,S0085,P02,C05,FMCG,Local Brand,6.7,0.9342036955669112,1
SKU00914,Electronics SKU 00914,S0085,P02,C01,Electronics,Imported,67.81,1.041953828701138,1
SKU00915,FMCG SKU 00915,S0085,P02,C05,FMCG,Marketplace Choice,10.28,1.6489295159405457,1
SKU00916,Beauty SKU 00916,S0085,P02,C03,Beauty,Imported,17.53,3.1778452031891207,1
SKU00917,Beauty SKU 00917,S0085,P02,C03,Beauty,Official Brand,9.73,2.1841381114076817,1
SKU00918,Mother Baby SKU 00918,S0085,P02,C08,Mother Baby,Official Brand,15.16,2.4957935821268187,1
SKU00919,Electronics SKU 00919,S0085,P02,C01,Electronics,Imported,65.64,1.8425067759416964,1
SKU00920,Home SKU 00920,S0086,P02,C04,Home,Private Label,48.85,0.495451967942512,1
SKU00921,Electronics SKU 00921,S0086,P02,C01,Electronics,Imported,62.53,1.9665005776087936,1
SKU00922,FMCG SKU 00922,S0086,P02,C05,FMCG,Imported,11.46,1.2608731038522005,1
SKU00923,Fashion SKU 00923,S0086,P02,C02,Fashion,Local Brand,28.85,2.38217755263844,1
SKU00924,Home SKU 00924,S0086,P02,C04,Home,Official Brand,55.07,2.234087964059343,1
SKU00925,Mother Baby SKU 00925,S0087,P02,C08,Mother Baby,Local Brand,42.45,0.22982438099505317,1
SKU00926,Home SKU 00926,S0087,P02,C04,Home,Private Label,44.7,0.6484067172502251,1
SKU00927,Home SKU 00927,S0087,P02,C04,Home,Imported,37.13,1.0706307793561411,1
SKU00928,Fashion SKU 00928,S0087,P02,C02,Fashion,Marketplace Choice,41.39,1.8831697300459078,1
SKU00929,Beauty SKU 00929,S0088,P02,C03,Beauty,Private Label,16.84,1.606828870006103,1
SKU00930,FMCG SKU 00930,S0088,P02,C05,FMCG,Private Label,13.48,4.6338663498576755,1
SKU00931,Mother Baby SKU 00931,S0088,P02,C08,Mother Baby,Marketplace Choice,49.2,0.9381468062002397,1
SKU00932,Sports SKU 00932,S0088,P02,C06,Sports,Local Brand,23.43,0.9668415371087694,0
SKU00933,FMCG SKU 00933,S0088,P02,C05,FMCG,Private Label,6.06,1.3844973290038427,1
SKU00934,Beauty SKU 00934,S0088,P02,C03,Beauty,Local Brand,17.22,1.634837966013514,0
SKU00935,FMCG SKU 00935,S0088,P02,C05,FMCG,Marketplace Choice,4.91,2.9616484633373767,1
SKU00936,Fashion SKU 00936,S0088,P02,C02,Fashion,Marketplace Choice,51.68,1.0181260333671496,1
SKU00937,Electronics SKU 00937,S0088,P02,C01,Electronics,Local Brand,111.4,0.4142098460444582,1
SKU00938,Books SKU 00938,S0088,P02,C07,Books,Private Label,13.32,0.6334748410059644,1
SKU00939,FMCG SKU 00939,S0089,P02,C05,FMCG,Official Brand,11.44,1.2002106975616942,0
SKU00940,Fashion SKU 00940,S0089,P02,C02,Fashion,Local Brand,18.13,1.8380490670904779,1
SKU00941,Beauty SKU 00941,S0089,P02,C03,Beauty,Marketplace Choice,17.68,0.9578302197359165,1
SKU00942,Books SKU 00942,S0089,P02,C07,Books,Marketplace Choice,10.99,1.0202633039728854,1
SKU00943,Books SKU 00943,S0089,P02,C07,Books,Official Brand,17.16,0.7127816141725187,1
SKU00944,Beauty SKU 00944,S0089,P02,C03,Beauty,Local Brand,23.61,2.798779297836087,1
SKU00945,FMCG SKU 00945,S0089,P02,C05,FMCG,Marketplace Choice,8.33,1.1844768313942613,1
SKU00946,FMCG SKU 00946,S0089,P02,C05,FMCG,Local Brand,14.9,1.31397983653344,1
SKU00947,Mother Baby SKU 00947,S0090,P02,C08,Mother Baby,Private Label,37.3,1.349517045652855,1
SKU00948,Mother Baby SKU 00948,S0090,P02,C08,Mother Baby,Local Brand,24.53,2.171007369320824,1
SKU00949,Beauty SKU 00949,S0090,P02,C03,Beauty,Marketplace Choice,18.41,1.207789560351721,1
SKU00950,Mother Baby SKU 00950,S0090,P02,C08,Mother Baby,Local Brand,32.07,1.4175608482925184,1
SKU00951,Beauty SKU 00951,S0090,P02,C03,Beauty,Official Brand,18.99,1.0315340543425595,1
SKU00952,Fashion SKU 00952,S0090,P02,C02,Fashion,Local Brand,18.88,1.4079339271918043,1
SKU00953,Home SKU 00953,S0090,P02,C04,Home,Private Label,29.29,0.633241494452913,1
SKU00954,Beauty SKU 00954,S0090,P02,C03,Beauty,Private Label,12.12,0.8043142290239113,1
SKU00955,FMCG SKU 00955,S0090,P02,C05,FMCG,Local Brand,5.08,1.6286428854013064,1
SKU00956,Electronics SKU 00956,S0090,P02,C01,Electronics,Official Brand,53.96,0.49036940780548266,1
SKU00957,Beauty SKU 00957,S0090,P02,C03,Beauty,Local Brand,19.79,1.2967127685473177,1
SKU00958,Sports SKU 00958,S0090,P02,C06,Sports,Local Brand,19.2,0.6941783713682598,1
SKU00959,FMCG SKU 00959,S0091,P02,C05,FMCG,Private Label,12.39,2.1621306658485735,1
SKU00960,Books SKU 00960,S0091,P02,C07,Books,Imported,11.52,0.34857696529562643,1
SKU00961,Fashion SKU 00961,S0091,P02,C02,Fashion,Official Brand,25.61,0.9743281819606324,1
SKU00962,Sports SKU 00962,S0091,P02,C06,Sports,Local Brand,28.49,0.3832437759056802,1
SKU00963,Fashion SKU 00963,S0091,P02,C02,Fashion,Marketplace Choice,17.82,2.7196190924698382,1
SKU00964,Electronics SKU 00964,S0091,P02,C01,Electronics,Local Brand,39.51,1.2627542794137119,1
SKU00965,Home SKU 00965,S0091,P02,C04,Home,Local Brand,35.97,1.327777275763847,1
SKU00966,Home SKU 00966,S0092,P02,C04,Home,Private Label,36.23,1.1963976142700956,1
SKU00967,Home SKU 00967,S0092,P02,C04,Home,Local Brand,34.24,1.1229885284708534,1
SKU00968,Electronics SKU 00968,S0092,P02,C01,Electronics,Imported,116.58,1.9160893763797398,1
SKU00969,Electronics SKU 00969,S0092,P02,C01,Electronics,Marketplace Choice,75.67,0.4910650640271506,1
SKU00970,FMCG SKU 00970,S0092,P02,C05,FMCG,Local Brand,8.01,0.4532202722118764,1
SKU00971,FMCG SKU 00971,S0093,P03,C05,FMCG,Marketplace Choice,7.69,1.1554422867830785,1
SKU00972,Fashion SKU 00972,S0093,P03,C02,Fashion,Private Label,17.97,4.200277034837699,1
SKU00973,FMCG SKU 00973,S0093,P03,C05,FMCG,Imported,6.79,0.9697561969706301,1
SKU00974,Electronics SKU 00974,S0093,P03,C01,Electronics,Marketplace Choice,31.45,1.1551843619333673,1
SKU00975,Mother Baby SKU 00975,S0093,P03,C08,Mother Baby,Official Brand,15.2,1.1184067427957711,1
SKU00976,Electronics SKU 00976,S0093,P03,C01,Electronics,Official Brand,81.26,0.4721394256545455,1
SKU00977,Electronics SKU 00977,S0093,P03,C01,Electronics,Official Brand,83.45,1.932161458219693,1
SKU00978,Mother Baby SKU 00978,S0093,P03,C08,Mother Baby,Local Brand,12.7,1.2104783839774764,1
SKU00979,Fashion SKU 00979,S0093,P03,C02,Fashion,Marketplace Choice,61.25,1.1905319886928563,1
SKU00980,Electronics SKU 00980,S0093,P03,C01,Electronics,Marketplace Choice,71.31,0.4440522076444113,1
SKU00981,FMCG SKU 00981,S0093,P03,C05,FMCG,Marketplace Choice,8.82,2.4625199399853295,1
SKU00982,Mother Baby SKU 00982,S0093,P03,C08,Mother Baby,Marketplace Choice,22.95,0.8627186761258545,1
SKU00983,Mother Baby SKU 00983,S0093,P03,C08,Mother Baby,Local Brand,18.16,0.73973227112976,1
SKU00984,Beauty SKU 00984,S0093,P03,C03,Beauty,Marketplace Choice,17.68,1.0158029363645569,1
SKU00985,Fashion SKU 00985,S0093,P03,C02,Fashion,Imported,17.78,0.48964618527638926,1
SKU00986,Beauty SKU 00986,S0093,P03,C03,Beauty,Local Brand,22.34,1.9504203293220708,1
SKU00987,Beauty SKU 00987,S0093,P03,C03,Beauty,Private Label,11.26,1.9024099713229026,1
SKU00988,Mother Baby SKU 00988,S0093,P03,C08,Mother Baby,Private Label,21.27,0.7917426974316204,1
SKU00989,Fashion SKU 00989,S0094,P03,C02,Fashion,Official Brand,27.27,2.521557007122628,1
SKU00990,Mother Baby SKU 00990,S0094,P03,C08,Mother Baby,Marketplace Choice,32.26,0.7820521993506512,1
SKU00991,Sports SKU 00991,S0094,P03,C06,Sports,Marketplace Choice,23.56,0.33098405627635846,1
SKU00992,Home SKU 00992,S0094,P03,C04,Home,Marketplace Choice,40.66,0.5109630494297657,1
SKU00993,Sports SKU 00993,S0094,P03,C06,Sports,Marketplace Choice,31.55,1.0142245372692307,1
SKU00994,Mother Baby SKU 00994,S0094,P03,C08,Mother Baby,Official Brand,33.46,1.8034474821535602,1
SKU00995,Electronics SKU 00995,S0095,P03,C01,Electronics,Private Label,100.18,10.065148385407015,1
SKU00996,FMCG SKU 00996,S0095,P03,C05,FMCG,Local Brand,8.29,1.4087801856265179,1
SKU00997,Mother Baby SKU 00997,S0095,P03,C08,Mother Baby,Imported,17.87,0.7834445121072278,1
SKU00998,Home SKU 00998,S0095,P03,C04,Home,Private Label,49.29,1.1709165553524765,1
SKU00999,Beauty SKU 00999,S0095,P03,C03,Beauty,Official Brand,24.43,0.6647734329378456,1
SKU01000,Fashion SKU 01000,S0095,P03,C02,Fashion,Private Label,20.45,2.072143425541397,1
SKU01001,Home SKU 01001,S0095,P03,C04,Home,Private Label,32.13,1.8138327180640157,1
SKU01002,Electronics SKU 01002,S0095,P03,C01,Electronics,Imported,99.87,1.0052293143951623,1
SKU01003,FMCG SKU 01003,S0096,P03,C05,FMCG,Private Label,6.35,1.8373267510874476,1
SKU01004,Electronics SKU 01004,S0096,P03,C01,Electronics,Local Brand,83.45,0.6763508669639394,1
SKU01005,FMCG SKU 01005,S0096,P03,C05,FMCG,Imported,10.34,2.003357833558568,1
SKU01006,Fashion SKU 01006,S0096,P03,C02,Fashion,Local Brand,40.97,2.1672054518660744,1
SKU01007,Fashion SKU 01007,S0096,P03,C02,Fashion,Imported,16.48,2.784345160130566,1
SKU01008,FMCG SKU 01008,S0096,P03,C05,FMCG,Private Label,5.58,2.357223188919652,1
SKU01009,Sports SKU 01009,S0096,P03,C06,Sports,Local Brand,35.31,1.1486600716682476,1
SKU01010,FMCG SKU 01010,S0096,P03,C05,FMCG,Official Brand,11.41,1.7457315270065825,1
SKU01011,FMCG SKU 01011,S0096,P03,C05,FMCG,Imported,10.08,2.081155534361054,1
SKU01012,Home SKU 01012,S0096,P03,C04,Home,Marketplace Choice,26.49,0.9607136407742555,1
SKU01013,Books SKU 01013,S0096,P03,C07,Books,Marketplace Choice,19.49,1.182681487557383,1
SKU01014,Books SKU 01014,S0096,P03,C07,Books,Local Brand,19.87,0.6064808626215489,1
SKU01015,FMCG SKU 01015,S0096,P03,C05,FMCG,Official Brand,9.44,3.674794185996064,1
SKU01016,Books SKU 01016,S0096,P03,C07,Books,Private Label,12.47,1.4531174303647167,1
SKU01017,Mother Baby SKU 01017,S0096,P03,C08,Mother Baby,Official Brand,28.13,1.097109375842478,1
SKU01018,Mother Baby SKU 01018,S0096,P03,C08,Mother Baby,Imported,29.65,1.1282238467308001,1
SKU01019,Books SKU 01019,S0096,P03,C07,Books,Imported,12.19,1.181763053015076,1
SKU01020,Home SKU 01020,S0096,P03,C04,Home,Local Brand,33.64,0.860067933155166,1
SKU01021,Electronics SKU 01021,S0096,P03,C01,Electronics,Imported,77.34,0.6155324469999657,1
SKU01022,Electronics SKU 01022,S0096,P03,C01,Electronics,Imported,134.48,0.7349250429527084,1
SKU01023,FMCG SKU 01023,S0096,P03,C05,FMCG,Private Label,16.75,1.5571897683103602,1
SKU01024,Mother Baby SKU 01024,S0096,P03,C08,Mother Baby,Local Brand,26.08,0.4769293406942289,1
SKU01025,Electronics SKU 01025,S0096,P03,C01,Electronics,Official Brand,91.94,1.3882990308204934,1
SKU01026,Fashion SKU 01026,S0096,P03,C02,Fashion,Marketplace Choice,13.02,1.4465234538440166,1
SKU01027,Home SKU 01027,S0096,P03,C04,Home,Official Brand,18.75,0.5386296443059428,1
SKU01028,Fashion SKU 01028,S0096,P03,C02,Fashion,Official Brand,46.6,2.4408131517919758,1
SKU01029,Beauty SKU 01029,S0096,P03,C03,Beauty,Local Brand,15.62,3.0550117368216307,1
SKU01030,FMCG SKU 01030,S0096,P03,C05,FMCG,Marketplace Choice,8.55,1.8735581302001254,1
SKU01031,Fashion SKU 01031,S0096,P03,C02,Fashion,Private Label,31.02,1.0362364601411167,1
SKU01032,Mother Baby SKU 01032,S0096,P03,C08,Mother Baby,Official Brand,32.83,2.0293380905341305,1
SKU01033,Fashion SKU 01033,S0096,P03,C02,Fashion,Marketplace Choice,21.53,1.549911885430743,0
SKU01034,Books SKU 01034,S0096,P03,C07,Books,Official Brand,9.93,0.8797068147006863,1
SKU01035,Electronics SKU 01035,S0096,P03,C01,Electronics,Private Label,82.05,1.1487180050671666,1
SKU01036,Home SKU 01036,S0096,P03,C04,Home,Private Label,23.23,0.5213319891610233,1
SKU01037,FMCG SKU 01037,S0097,P03,C05,FMCG,Imported,10.0,1.2058340049765197,1
SKU01038,Electronics SKU 01038,S0097,P03,C01,Electronics,Imported,71.57,1.4080395283223235,1
SKU01039,Electronics SKU 01039,S0097,P03,C01,Electronics,Official Brand,101.23,1.3016471544931427,1
SKU01040,Home SKU 01040,S0097,P03,C04,Home,Local Brand,51.96,1.752399440314757,1
SKU01041,Books SKU 01041,S0097,P03,C07,Books,Local Brand,26.51,0.8346139923177077,1
SKU01042,Sports SKU 01042,S0098,P03,C06,Sports,Local Brand,35.7,1.1883242558311025,1
SKU01043,Fashion SKU 01043,S0098,P03,C02,Fashion,Imported,29.4,2.5275171126355187,1
SKU01044,FMCG SKU 01044,S0098,P03,C05,FMCG,Imported,8.83,3.4692726148401607,1
SKU01045,Sports SKU 01045,S0098,P03,C06,Sports,Official Brand,26.6,1.0910448610047812,1
SKU01046,Sports SKU 01046,S0098,P03,C06,Sports,Private Label,63.1,3.0519424347762154,1
SKU01047,Sports SKU 01047,S0098,P03,C06,Sports,Marketplace Choice,30.76,0.7330595039234212,1
SKU01048,Sports SKU 01048,S0098,P03,C06,Sports,Local Brand,52.89,0.632093388877464,1
SKU01049,Beauty SKU 01049,S0098,P03,C03,Beauty,Official Brand,14.49,0.5930901849796428,1
SKU01050,Sports SKU 01050,S0098,P03,C06,Sports,Private Label,26.28,0.8760658236813302,1
SKU01051,Home SKU 01051,S0098,P03,C04,Home,Imported,39.6,1.787547995222741,1
SKU01052,FMCG SKU 01052,S0098,P03,C05,FMCG,Imported,8.89,5.7824043163058665,0
SKU01053,Home SKU 01053,S0098,P03,C04,Home,Local Brand,22.99,1.6391694457429693,1
SKU01054,Books SKU 01054,S0098,P03,C07,Books,Official Brand,7.42,0.5279350770507044,1
SKU01055,FMCG SKU 01055,S0098,P03,C05,FMCG,Official Brand,10.49,0.5723308713601106,1
SKU01056,Fashion SKU 01056,S0098,P03,C02,Fashion,Private Label,21.0,0.963480566532914,1
SKU01057,Electronics SKU 01057,S0098,P03,C01,Electronics,Private Label,43.09,0.8969713798673296,1
SKU01058,Fashion SKU 01058,S0098,P03,C02,Fashion,Local Brand,16.02,1.0195493903034778,1
SKU01059,Beauty SKU 01059,S0098,P03,C03,Beauty,Official Brand,15.78,1.3550832968223485,1
SKU01060,Fashion SKU 01060,S0098,P03,C02,Fashion,Marketplace Choice,30.89,2.0614798500400906,1
SKU01061,FMCG SKU 01061,S0099,P03,C05,FMCG,Private Label,13.52,1.504227523279851,1
SKU01062,FMCG SKU 01062,S0099,P03,C05,FMCG,Imported,10.6,1.6995101257904839,1
SKU01063,Books SKU 01063,S0099,P03,C07,Books,Marketplace Choice,8.98,0.8500094318060797,1
SKU01064,Beauty SKU 01064,S0099,P03,C03,Beauty,Official Brand,14.25,1.468069000444917,0
