review_id,order_item_id,review_date,platform_id,seller_id,sku_id,category_id,rating,verified_purchase_flag,review_weight
REV0022886,OI0078036,2026-03-04,P02,S0055,SKU00603,C05,5,1,1.0
REV0022887,OI0078037,2026-04-25,P02,S0078,SKU00842,C05,4,1,1.0
REV0022888,OI0078038,2026-05-19,P03,S0108,SKU01142,C01,5,1,1.0
REV0022889,OI0078042,2025-05-24,P03,S0096,SKU01012,C04,5,1,1.0
REV0022890,OI0078049,2025-07-16,P03,S0104,SKU01101,C01,4,1,1.0
REV0022891,OI0078050,2025-10-01,P01,S0019,SKU00165,C05,4,1,1.0
REV0022892,OI0078053,2026-05-13,P03,S0098,SKU01052,C05,5,1,1.0
REV0022893,OI0078055,2026-01-20,P01,S0019,SKU00166,C05,4,1,1.0
REV0022894,OI0078057,2026-02-20,P01,S0049,SKU00504,C08,4,1,1.0
REV0022895,OI0078059,2025-04-04,P03,S0108,SKU01147,C01,4,1,1.0
REV0022896,OI0078060,2025-05-24,P01,S0031,SKU00304,C02,4,1,1.0
REV0022897,OI0078061,2025-11-15,P03,S0096,SKU01032,C08,4,1,1.0
REV0022898,OI0078064,2025-06-29,P03,S0112,SKU01193,C03,4,1,1.0
REV0022899,OI0078065,2026-04-05,P01,S0019,SKU00154,C05,5,1,1.0
REV0022900,OI0078067,2026-01-28,P01,S0044,SKU00450,C07,4,1,1.0
REV0022901,OI0078070,2025-10-21,P01,S0019,SKU00162,C03,4,1,1.0
REV0022902,OI0078074,2025-03-31,P02,S0052,SKU00560,C03,5,1,1.0
REV0022903,OI0078081,2025-02-13,P02,S0082,SKU00882,C05,4,1,1.0
REV0022904,OI0078086,2025-07-21,P02,S0051,SKU00542,C03,4,1,1.0
REV0022905,OI0078087,2025-06-15,P01,S0013,SKU00106,C05,3,1,1.0
REV0022906,OI0078092,2025-09-08,P02,S0064,SKU00686,C04,4,1,1.0
REV0022907,OI0078097,2025-04-17,P03,S0096,SKU01015,C05,4,1,1.0
REV0022908,OI0078098,2025-05-28,P01,S0024,SKU00234,C05,4,1,1.0
REV0022909,OI0078101,2025-07-07,P03,S0108,SKU01158,C03,4,1,1.0
REV0022910,OI0078106,2025-08-11,P03,S0112,SKU01195,C05,4,1,1.0
REV0022911,OI0078109,2025-10-28,P01,S0048,SKU00486,C08,4,1,1.0
REV0022912,OI0078111,2026-04-12,P01,S0039,SKU00376,C08,5,0,1.0
REV0022913,OI0078114,2025-03-10,P01,S0033,SKU00317,C07,4,1,1.0
REV0022914,OI0078120,2025-08-02,P03,S0116,SKU01228,C05,4,1,1.0
REV0022915,OI0078123,2026-02-23,P01,S0048,SKU00483,C06,4,1,1.0
REV0022916,OI0078127,2026-01-11,P02,S0070,SKU00739,C01,4,1,1.0
REV0022917,OI0078133,2025-12-23,P01,S0048,SKU00490,C05,3,1,1.0
REV0022918,OI0078136,2025-05-09,P02,S0084,SKU00910,C01,4,1,1.0
REV0022919,OI0078142,2025-11-15,P01,S0038,SKU00366,C06,4,1,1.0
REV0022920,OI0078143,2025-12-14,P02,S0051,SKU00542,C03,4,1,1.0
REV0022921,OI0078150,2025-03-01,P02,S0081,SKU00871,C05,4,1,1.0
REV0022922,OI0078155,2025-05-30,P03,S0097,SKU01038,C01,3,1,1.0
REV0022923,OI0078158,2026-04-30,P02,S0051,SKU00531,C05,4,1,1.0
REV0022924,OI0078162,2026-01-19,P01,S0039,SKU00388,C02,4,1,1.0
REV0022925,OI0078163,2026-01-11,P03,S0112,SKU01193,C03,4,1,1.0
REV0022926,OI0078164,2025-10-18,P01,S0035,SKU00341,C01,4,1,1.0
REV0022927,OI0078169,2025-03-31,P02,S0070,SKU00738,C01,4,1,1.0
REV0022928,OI0078172,2026-03-17,P03,S0112,SKU01199,C05,4,1,1.0
REV0022929,OI0078173,2025-08-22,P03,S0118,SKU01242,C01,4,1,1.0
REV0022930,OI0078175,2026-03-09,P03,S0096,SKU01010,C05,4,1,1.0
REV0022931,OI0078186,2025-12-10,P03,S0112,SKU01199,C05,4,1,1.0
REV0022932,OI0078187,2025-10-06,P01,S0037,SKU00363,C01,5,1,1.0
REV0022933,OI0078189,2025-06-27,P01,S0049,SKU00498,C08,5,1,1.0
REV0022934,OI0078190,2025-05-10,P03,S0093,SKU00981,C05,4,1,1.0
REV0022935,OI0078193,2025-03-03,P02,S0075,SKU00793,C05,4,1,1.0
REV0022936,OI0078194,2025-07-01,P02,S0055,SKU00601,C02,5,1,1.0
REV0022937,OI0078203,2026-03-19,P01,S0049,SKU00498,C08,4,1,1.0
REV0022938,OI0078204,2026-01-11,P01,S0049,SKU00504,C08,4,1,1.0
REV0022939,OI0078213,2025-11-07,P01,S0039,SKU00392,C06,5,1,1.0
REV0022940,OI0078215,2025-04-16,P01,S0011,SKU00082,C02,3,1,1.0
REV0022941,OI0078217,2025-09-23,P02,S0078,SKU00828,C07,4,1,1.0
REV0022942,OI0078218,2025-05-14,P01,S0031,SKU00305,C08,4,1,1.0
REV0022943,OI0078220,2025-04-11,P03,S0096,SKU01023,C05,4,1,1.0
REV0022944,OI0078223,2025-05-29,P02,S0090,SKU00957,C03,4,1,1.0
REV0022945,OI0078232,2025-02-19,P02,S0081,SKU00864,C06,4,1,1.0
REV0022946,OI0078240,2025-07-06,P01,S0049,SKU00498,C08,4,1,0.35
REV0022947,OI0078243,2025-08-08,P02,S0066,SKU00700,C05,4,1,1.0
REV0022948,OI0078244,2025-01-29,P01,S0027,SKU00259,C06,3,1,1.0
REV0022949,OI0078249,2026-01-13,P01,S0033,SKU00313,C03,4,1,1.0
REV0022950,OI0078252,2025-12-07,P02,S0053,SKU00579,C02,4,1,1.0
REV0022951,OI0078253,2025-05-03,P01,S0011,SKU00095,C02,4,1,1.0
REV0022952,OI0078257,2025-06-06,P01,S0009,SKU00068,C07,4,1,1.0
REV0022953,OI0078275,2025-10-13,P01,S0011,SKU00092,C01,4,1,1.0
REV0022954,OI0078278,2026-05-30,P03,S0098,SKU01043,C02,4,1,1.0
REV0022955,OI0078281,2025-02-28,P01,S0049,SKU00513,C05,4,1,1.0
REV0022956,OI0078282,2026-02-18,P02,S0081,SKU00863,C07,3,1,1.0
REV0022957,OI0078283,2026-01-22,P03,S0096,SKU01007,C02,4,1,1.0
REV0022958,OI0078286,2025-02-04,P01,S0001,SKU00002,C02,4,1,1.0
REV0022959,OI0078287,2025-07-29,P02,S0078,SKU00839,C05,4,1,1.0
REV0022960,OI0078288,2025-10-05,P03,S0098,SKU01044,C05,4,1,1.0
REV0022961,OI0078290,2026-06-05,P03,S0096,SKU01032,C08,4,1,1.0
REV0022962,OI0078293,2025-06-18,P01,S0039,SKU00381,C01,4,1,1.0
REV0022963,OI0078295,2026-04-08,P01,S0049,SKU00505,C02,4,1,1.0
REV0022964,OI0078299,2025-08-12,P01,S0043,SKU00436,C05,4,1,1.0
REV0022965,OI0078303,2025-08-21,P03,S0096,SKU01008,C05,5,1,1.0
REV0022966,OI0078304,2025-06-19,P02,S0054,SKU00581,C08,4,1,1.0
REV0022967,OI0078305,2026-03-11,P03,S0108,SKU01149,C03,4,1,1.0
REV0022968,OI0078306,2025-03-11,P03,S0112,SKU01189,C06,4,1,1.0
REV0022969,OI0078307,2025-04-20,P01,S0031,SKU00294,C05,4,1,1.0
REV0022970,OI0078311,2026-04-18,P03,S0096,SKU01030,C05,4,1,1.0
REV0022971,OI0078315,2025-06-26,P03,S0096,SKU01012,C04,5,1,1.0
REV0022972,OI0078318,2026-01-01,P03,S0108,SKU01144,C05,5,1,1.0
REV0022973,OI0078319,2025-12-29,P01,S0013,SKU00101,C08,4,1,0.35
REV0022974,OI0078320,2025-05-29,P01,S0013,SKU00107,C05,4,1,1.0
REV0022975,OI0078323,2025-10-23,P01,S0048,SKU00492,C02,4,1,1.0
REV0022976,OI0078324,2025-08-07,P01,S0031,SKU00295,C01,4,1,1.0
REV0022977,OI0078326,2025-10-19,P02,S0075,SKU00806,C03,4,1,1.0
REV0022978,OI0078327,2025-06-19,P03,S0112,SKU01192,C05,4,1,1.0
REV0022979,OI0078340,2025-10-16,P01,S0039,SKU00394,C01,5,1,1.0
REV0022980,OI0078342,2025-09-19,P03,S0108,SKU01140,C05,4,1,1.0
REV0022981,OI0078343,2025-01-24,P03,S0096,SKU01018,C08,4,1,1.0
REV0022982,OI0078349,2025-01-13,P02,S0053,SKU00574,C08,4,1,1.0
REV0022983,OI0078353,2025-02-10,P03,S0108,SKU01142,C01,5,1,1.0
REV0022984,OI0078354,2025-02-05,P01,S0033,SKU00326,C07,4,1,1.0
REV0022985,OI0078355,2025-11-13,P01,S0009,SKU00054,C08,5,1,1.0
REV0022986,OI0078362,2026-05-01,P02,S0078,SKU00821,C04,3,1,1.0
REV0022987,OI0078363,2026-04-14,P02,S0075,SKU00796,C02,5,1,1.0
REV0022988,OI0078364,2025-10-23,P03,S0096,SKU01017,C08,5,1,1.0
REV0022989,OI0078365,2026-02-14,P01,S0031,SKU00300,C02,4,1,1.0
REV0022990,OI0078369,2026-01-26,P02,S0079,SKU00849,C01,5,1,1.0
REV0022991,OI0078373,2025-04-20,P03,S0108,SKU01145,C04,5,1,1.0
REV0022992,OI0078376,2025-04-22,P01,S0049,SKU00501,C04,4,1,1.0
REV0022993,OI0078381,2026-04-19,P03,S0108,SKU01139,C02,5,1,1.0
REV0022994,OI0078384,2025-07-13,P01,S0017,SKU00129,C08,5,1,1.0
REV0022995,OI0078385,2025-12-02,P03,S0112,SKU01191,C02,4,1,1.0
REV0022996,OI0078388,2026-05-15,P01,S0039,SKU00390,C06,5,1,1.0
REV0022997,OI0078391,2025-05-25,P03,S0096,SKU01023,C05,4,1,1.0
REV0022998,OI0078394,2025-07-22,P01,S0018,SKU00141,C01,4,1,1.0
REV0022999,OI0078399,2026-02-17,P01,S0011,SKU00081,C03,4,1,1.0
REV0023000,OI0078402,2025-09-24,P02,S0060,SKU00656,C04,4,1,1.0
REV0023001,OI0078407,2025-09-07,P03,S0096,SKU01033,C02,4,1,1.0
REV0023002,OI0078408,2025-03-02,P01,S0039,SKU00377,C03,4,1,1.0
REV0023003,OI0078410,2025-03-08,P03,S0096,SKU01025,C01,3,1,1.0
REV0023004,OI0078421,2025-04-07,P01,S0039,SKU00393,C06,4,1,1.0
REV0023005,OI0078422,2025-12-12,P03,S0095,SKU01001,C04,4,1,1.0
REV0023006,OI0078427,2025-03-04,P03,S0112,SKU01194,C04,4,1,1.0
REV0023007,OI0078432,2025-07-22,P03,S0093,SKU00971,C05,4,1,1.0
REV0023008,OI0078437,2026-01-02,P03,S0096,SKU01007,C02,3,1,1.0
REV0023009,OI0078438,2025-11-25,P03,S0098,SKU01044,C05,5,1,1.0
REV0023010,OI0078442,2025-11-15,P03,S0096,SKU01006,C02,4,1,1.0
REV0023011,OI0078452,2026-05-08,P01,S0019,SKU00166,C05,4,1,1.0
REV0023012,OI0078454,2025-07-08,P02,S0082,SKU00885,C03,3,1,1.0
REV0023013,OI0078459,2025-03-13,P01,S0039,SKU00374,C07,4,1,1.0
REV0023014,OI0078460,2026-05-20,P01,S0049,SKU00494,C05,4,1,1.0
REV0023015,OI0078461,2025-04-29,P01,S0039,SKU00388,C02,4,1,1.0
REV0023016,OI0078464,2025-08-07,P01,S0006,SKU00037,C08,4,1,0.35
REV0023017,OI0078469,2025-01-13,P01,S0048,SKU00491,C05,4,1,1.0
REV0023018,OI0078471,2025-10-19,P01,S0049,SKU00507,C04,4,1,1.0
REV0023019,OI0078474,2025-03-14,P03,S0096,SKU01009,C06,4,0,1.0
REV0023020,OI0078481,2025-04-22,P03,S0115,SKU01221,C05,4,1,1.0
REV0023021,OI0078489,2025-07-25,P01,S0048,SKU00490,C05,4,1,1.0
REV0023022,OI0078491,2025-12-06,P01,S0029,SKU00275,C05,4,1,1.0
REV0023023,OI0078496,2026-02-22,P01,S0011,SKU00091,C05,3,1,1.0
REV0023024,OI0078502,2025-05-29,P02,S0068,SKU00719,C05,4,1,1.0
REV0023025,OI0078503,2026-01-15,P03,S0098,SKU01044,C05,4,1,1.0
REV0023026,OI0078504,2026-04-28,P01,S0049,SKU00497,C08,4,1,1.0
REV0023027,OI0078509,2025-03-01,P01,S0039,SKU00386,C03,4,1,1.0
REV0023028,OI0078515,2025-10-25,P01,S0018,SKU00141,C01,4,0,1.0
REV0023029,OI0078521,2025-03-07,P02,S0088,SKU00931,C08,5,1,1.0
REV0023030,OI0078528,2026-02-11,P03,S0108,SKU01138,C06,5,1,1.0
REV0023031,OI0078531,2025-02-17,P01,S0005,SKU00028,C04,4,1,1.0
REV0023032,OI0078535,2025-06-28,P01,S0049,SKU00497,C08,4,1,1.0
REV0023033,OI0078537,2026-05-03,P03,S0096,SKU01012,C04,5,1,1.0
REV0023034,OI0078543,2026-03-21,P01,S0011,SKU00085,C01,3,1,1.0
REV0023035,OI0078544,2025-01-22,P02,S0062,SKU00671,C05,4,1,1.0
REV0023036,OI0078545,2026-06-03,P03,S0108,SKU01153,C05,5,0,1.0
REV0023037,OI0078546,2025-10-07,P02,S0079,SKU00850,C07,5,1,1.0
REV0023038,OI0078548,2025-01-10,P02,S0088,SKU00930,C05,4,1,0.35
REV0023039,OI0078553,2025-07-18,P03,S0110,SKU01172,C06,4,1,1.0
REV0023040,OI0078557,2025-11-23,P03,S0105,SKU01116,C02,4,1,1.0
REV0023041,OI0078558,2026-02-12,P02,S0081,SKU00866,C01,3,1,1.0
REV0023042,OI0078568,2025-06-27,P02,S0078,SKU00828,C07,4,1,1.0
REV0023043,OI0078574,2026-05-22,P03,S0098,SKU01044,C05,5,1,1.0
REV0023044,OI0078575,2026-02-27,P01,S0048,SKU00492,C02,5,1,1.0
REV0023045,OI0078576,2025-03-04,P03,S0096,SKU01011,C05,4,1,1.0
REV0023046,OI0078577,2026-01-09,P01,S0039,SKU00394,C01,4,0,1.0
REV0023047,OI0078585,2025-07-20,P02,S0051,SKU00540,C05,4,1,1.0
REV0023048,OI0078593,2025-08-25,P02,S0060,SKU00652,C08,5,1,1.0
REV0023049,OI0078597,2025-04-06,P02,S0081,SKU00872,C02,4,1,1.0
REV0023050,OI0078599,2025-09-19,P01,S0031,SKU00298,C03,4,1,1.0
REV0023051,OI0078600,2025-06-17,P03,S0108,SKU01155,C08,4,0,1.0
REV0023052,OI0078604,2026-05-17,P03,S0098,SKU01049,C03,4,1,1.0
REV0023053,OI0078607,2026-01-06,P01,S0049,SKU00503,C01,4,1,1.0
REV0023054,OI0078609,2025-12-09,P02,S0075,SKU00799,C04,4,1,1.0
REV0023055,OI0078611,2026-01-27,P03,S0108,SKU01152,C07,5,1,1.0
REV0023056,OI0078612,2026-06-07,P01,S0046,SKU00465,C02,4,1,1.0
REV0023057,OI0078620,2025-08-24,P03,S0096,SKU01012,C04,5,1,1.0
REV0023058,OI0078621,2025-02-15,P01,S0011,SKU00092,C01,4,1,1.0
REV0023059,OI0078622,2025-12-13,P01,S0031,SKU00305,C08,3,1,1.0
REV0023060,OI0078625,2026-01-23,P02,S0078,SKU00833,C04,4,1,1.0
REV0023061,OI0078627,2025-05-26,P01,S0039,SKU00393,C06,4,1,1.0
REV0023062,OI0078633,2025-09-11,P03,S0096,SKU01015,C05,4,1,1.0
REV0023063,OI0078637,2026-03-20,P01,S0027,SKU00259,C06,4,1,1.0
REV0023064,OI0078640,2026-01-11,P02,S0056,SKU00611,C07,4,1,1.0
REV0023065,OI0078641,2025-03-08,P02,S0078,SKU00841,C05,4,1,1.0
REV0023066,OI0078643,2026-05-29,P02,S0086,SKU00921,C01,5,1,1.0
REV0023067,OI0078644,2025-06-13,P01,S0035,SKU00334,C04,4,1,1.0
REV0023068,OI0078646,2025-10-21,P02,S0078,SKU00827,C07,4,1,1.0
REV0023069,OI0078656,2025-07-14,P02,S0075,SKU00794,C01,4,1,1.0
REV0023070,OI0078660,2025-08-13,P01,S0011,SKU00078,C01,4,1,1.0
REV0023071,OI0078661,2026-02-04,P01,S0039,SKU00388,C02,4,1,1.0
REV0023072,OI0078668,2025-11-18,P01,S0031,SKU00291,C07,4,1,1.0
REV0023073,OI0078669,2025-07-21,P03,S0108,SKU01144,C05,5,1,1.0
REV0023074,OI0078670,2026-02-04,P01,S0033,SKU00318,C05,5,1,1.0
REV0023075,OI0078672,2025-05-25,P02,S0051,SKU00549,C03,4,1,1.0
REV0023076,OI0078674,2025-09-13,P03,S0093,SKU00971,C05,4,1,1.0
REV0023077,OI0078679,2025-09-11,P01,S0048,SKU00490,C05,4,1,1.0
REV0023078,OI0078680,2025-12-02,P01,S0039,SKU00394,C01,4,1,1.0
REV0023079,OI0078682,2025-11-28,P01,S0049,SKU00503,C01,4,0,1.0
REV0023080,OI0078683,2025-10-27,P02,S0052,SKU00562,C07,4,1,1.0
REV0023081,OI0078684,2026-03-10,P01,S0009,SKU00061,C01,4,1,1.0
REV0023082,OI0078687,2025-11-11,P01,S0035,SKU00342,C08,4,1,1.0
REV0023083,OI0078688,2026-04-18,P03,S0107,SKU01129,C05,4,1,1.0
REV0023084,OI0078689,2025-03-28,P01,S0011,SKU00077,C02,4,1,1.0
REV0023085,OI0078691,2025-02-16,P01,S0031,SKU00304,C02,4,1,1.0
REV0023086,OI0078693,2025-02-19,P03,S0102,SKU01082,C02,4,1,1.0
REV0023087,OI0078696,2026-05-12,P01,S0031,SKU00298,C03,4,1,1.0
REV0023088,OI0078705,2025-05-30,P01,S0019,SKU00151,C01,4,1,1.0
REV0023089,OI0078708,2026-05-15,P01,S0048,SKU00490,C05,4,1,1.0
REV0023090,OI0078709,2025-11-28,P03,S0096,SKU01024,C08,5,1,1.0
REV0023091,OI0078711,2025-04-17,P02,S0051,SKU00542,C03,5,1,1.0
REV0023092,OI0078714,2026-04-10,P03,S0096,SKU01008,C05,3,0,1.0
REV0023093,OI0078729,2025-11-22,P03,S0104,SKU01101,C01,4,1,1.0
REV0023094,OI0078731,2026-03-27,P01,S0020,SKU00179,C05,4,1,1.0
REV0023095,OI0078736,2026-03-09,P01,S0039,SKU00391,C07,5,1,0.35
REV0023096,OI0078737,2026-02-04,P01,S0050,SKU00515,C05,5,1,1.0
REV0023097,OI0078741,2026-04-06,P01,S0021,SKU00194,C05,4,1,1.0
REV0023098,OI0078743,2025-06-20,P01,S0047,SKU00480,C04,5,1,1.0
REV0023099,OI0078748,2026-03-31,P01,S0031,SKU00304,C02,4,1,1.0
REV0023100,OI0078750,2026-05-11,P01,S0035,SKU00344,C07,4,1,1.0
REV0023101,OI0078754,2026-05-28,P03,S0112,SKU01192,C05,3,1,1.0
REV0023102,OI0078755,2025-12-01,P02,S0088,SKU00930,C05,4,1,1.0
REV0023103,OI0078756,2026-03-13,P02,S0075,SKU00794,C01,4,1,1.0
REV0023104,OI0078765,2025-06-05,P02,S0090,SKU00949,C03,4,1,1.0
REV0023105,OI0078766,2026-02-14,P03,S0098,SKU01046,C06,4,0,1.0
REV0023106,OI0078767,2025-11-19,P01,S0007,SKU00041,C02,3,1,1.0
REV0023107,OI0078774,2026-02-21,P03,S0108,SKU01147,C01,5,1,1.0
REV0023108,OI0078776,2026-04-27,P01,S0031,SKU00294,C05,4,1,1.0
REV0023109,OI0078782,2025-01-26,P01,S0033,SKU00313,C03,3,1,1.0
REV0023110,OI0078783,2026-05-19,P03,S0096,SKU01008,C05,4,1,1.0
REV0023111,OI0078786,2025-07-13,P03,S0096,SKU01015,C05,4,1,1.0
REV0023112,OI0078801,2026-03-29,P02,S0052,SKU00559,C08,5,1,1.0
REV0023113,OI0078804,2025-12-06,P02,S0070,SKU00741,C06,4,1,1.0
REV0023114,OI0078805,2025-06-12,P01,S0049,SKU00500,C05,3,1,1.0
REV0023115,OI0078807,2025-11-02,P01,S0031,SKU00306,C05,3,1,1.0
REV0023116,OI0078813,2025-01-11,P01,S0049,SKU00495,C08,4,1,1.0
REV0023117,OI0078817,2025-08-06,P02,S0078,SKU00839,C05,4,1,1.0
REV0023118,OI0078819,2025-03-22,P01,S0050,SKU00517,C05,5,1,1.0
REV0023119,OI0078823,2026-03-12,P01,S0045,SKU00452,C01,4,1,1.0
REV0023120,OI0078826,2025-08-12,P03,S0096,SKU01034,C07,4,1,1.0
REV0023121,OI0078828,2026-06-21,P03,S0096,SKU01005,C05,4,1,1.0
REV0023122,OI0078833,2026-04-30,P01,S0011,SKU00081,C03,4,1,1.0
REV0023123,OI0078834,2025-04-20,P02,S0052,SKU00558,C05,4,1,1.0
REV0023124,OI0078836,2026-05-31,P03,S0098,SKU01043,C02,4,1,1.0
REV0023125,OI0078840,2025-01-23,P01,S0039,SKU00372,C02,4,1,1.0
REV0023126,OI0078847,2025-08-14,P01,S0048,SKU00487,C06,4,1,1.0
REV0023127,OI0078848,2025-09-29,P03,S0096,SKU01025,C01,4,1,1.0
REV0023128,OI0078850,2025-05-26,P02,S0052,SKU00555,C01,4,1,1.0
REV0023129,OI0078854,2025-08-20,P01,S0043,SKU00441,C02,3,1,1.0
REV0023130,OI0078860,2025-12-24,P01,S0019,SKU00155,C08,4,1,1.0
REV0023131,OI0078861,2025-11-16,P01,S0024,SKU00240,C04,5,1,1.0
REV0023132,OI0078862,2025-04-06,P02,S0071,SKU00747,C01,5,1,1.0
REV0023133,OI0078864,2025-11-01,P03,S0120,SKU01263,C08,4,0,1.0
REV0023134,OI0078866,2025-10-25,P01,S0039,SKU00394,C01,5,1,1.0
REV0023135,OI0078867,2025-10-25,P01,S0035,SKU00336,C03,4,1,0.35
REV0023136,OI0078868,2026-06-04,P03,S0096,SKU01005,C05,4,1,1.0
REV0023137,OI0078869,2026-01-25,P03,S0108,SKU01146,C03,5,1,1.0
REV0023138,OI0078871,2025-01-30,P01,S0048,SKU00482,C02,4,1,1.0
REV0023139,OI0078875,2025-07-14,P02,S0090,SKU00950,C08,4,1,1.0
REV0023140,OI0078876,2025-10-29,P03,S0098,SKU01052,C05,4,0,1.0
REV0023141,OI0078880,2025-03-15,P03,S0112,SKU01195,C05,4,1,1.0
REV0023142,OI0078881,2026-04-02,P01,S0031,SKU00298,C03,4,1,1.0
REV0023143,OI0078890,2026-02-14,P01,S0039,SKU00372,C02,4,1,1.0
REV0023144,OI0078892,2025-10-28,P01,S0019,SKU00157,C04,4,1,1.0
REV0023145,OI0078893,2025-07-10,P03,S0112,SKU01200,C02,5,1,1.0
REV0023146,OI0078897,2025-08-12,P03,S0116,SKU01228,C05,4,1,1.0
REV0023147,OI0078901,2025-09-27,P01,S0048,SKU00483,C06,4,1,1.0
REV0023148,OI0078902,2025-07-08,P02,S0085,SKU00916,C03,5,1,1.0
REV0023149,OI0078907,2025-01-23,P03,S0100,SKU01067,C05,3,1,1.0
REV0023150,OI0078909,2026-02-11,P03,S0098,SKU01046,C06,4,1,1.0
REV0023151,OI0078911,2025-08-04,P01,S0049,SKU00503,C01,5,1,1.0
REV0023152,OI0078918,2025-12-21,P01,S0011,SKU00087,C04,4,0,1.0
REV0023153,OI0078920,2025-04-21,P01,S0023,SKU00217,C01,4,1,1.0
REV0023154,OI0078924,2026-02-10,P03,S0096,SKU01011,C05,5,1,1.0
REV0023155,OI0078928,2026-05-12,P02,S0081,SKU00864,C06,3,1,1.0
REV0023156,OI0078931,2025-04-13,P03,S0112,SKU01193,C03,4,1,1.0
REV0023157,OI0078933,2026-04-04,P02,S0085,SKU00915,C05,4,1,1.0
REV0023158,OI0078934,2025-05-04,P02,S0082,SKU00875,C02,4,1,1.0
REV0023159,OI0078936,2026-04-10,P03,S0112,SKU01190,C03,4,1,1.0
REV0023160,OI0078941,2025-05-10,P02,S0078,SKU00830,C08,4,1,1.0
REV0023161,OI0078943,2025-10-10,P02,S0052,SKU00555,C01,4,1,1.0
REV0023162,OI0078945,2025-02-18,P01,S0020,SKU00181,C05,4,1,1.0
REV0023163,OI0078947,2026-01-04,P01,S0024,SKU00220,C07,5,1,1.0
REV0023164,OI0078950,2025-10-31,P02,S0081,SKU00866,C01,4,1,1.0
REV0023165,OI0078955,2026-06-06,P02,S0081,SKU00864,C06,3,1,1.0
REV0023166,OI0078960,2025-02-14,P02,S0071,SKU00758,C04,5,1,1.0
REV0023167,OI0078961,2026-01-18,P03,S0098,SKU01060,C02,4,1,1.0
REV0023168,OI0078977,2025-05-27,P01,S0049,SKU00501,C04,4,1,1.0
REV0023169,OI0078981,2026-05-19,P01,S0024,SKU00239,C02,5,1,1.0
REV0023170,OI0078984,2025-08-21,P01,S0009,SKU00062,C07,4,1,1.0
REV0023171,OI0078985,2026-03-06,P03,S0108,SKU01148,C03,4,1,1.0
REV0023172,OI0078987,2026-05-19,P03,S0096,SKU01029,C03,5,1,1.0
REV0023173,OI0078989,2025-09-22,P03,S0112,SKU01193,C03,4,1,1.0
REV0023174,OI0079001,2026-05-27,P01,S0017,SKU00130,C02,5,1,1.0
REV0023175,OI0079003,2026-05-15,P01,S0039,SKU00388,C02,4,1,1.0
REV0023176,OI0079007,2025-01-26,P01,S0031,SKU00291,C07,4,1,1.0
REV0023177,OI0079012,2025-04-08,P01,S0019,SKU00167,C03,4,1,1.0
REV0023178,OI0079013,2025-05-12,P01,S0011,SKU00077,C02,4,0,1.0
REV0023179,OI0079018,2025-11-26,P03,S0096,SKU01013,C07,4,1,1.0
REV0023180,OI0079019,2025-04-11,P03,S0096,SKU01028,C02,4,1,1.0
REV0023181,OI0079020,2025-01-24,P03,S0108,SKU01144,C05,5,1,1.0
REV0023182,OI0079022,2025-12-17,P01,S0027,SKU00253,C03,3,1,1.0
REV0023183,OI0079024,2025-05-17,P03,S0102,SKU01086,C03,5,0,1.0
REV0023184,OI0079030,2026-03-08,P01,S0011,SKU00094,C01,4,1,1.0
REV0023185,OI0079033,2026-03-26,P01,S0039,SKU00388,C02,4,1,1.0
REV0023186,OI0079036,2025-09-03,P01,S0013,SKU00100,C04,4,1,1.0
REV0023187,OI0079051,2025-07-31,P02,S0051,SKU00536,C01,5,1,1.0
REV0023188,OI0079052,2026-02-26,P03,S0096,SKU01009,C06,4,1,1.0
REV0023189,OI0079054,2025-11-28,P03,S0112,SKU01191,C02,4,1,1.0
REV0023190,OI0079055,2026-04-03,P01,S0049,SKU00510,C02,4,1,1.0
REV0023191,OI0079057,2025-02-01,P01,S0050,SKU00518,C02,3,1,1.0
REV0023192,OI0079059,2025-11-26,P01,S0027,SKU00255,C01,4,1,1.0
REV0023193,OI0079061,2025-04-24,P03,S0108,SKU01140,C05,4,1,1.0
REV0023194,OI0079065,2026-01-30,P03,S0108,SKU01140,C05,5,1,1.0
REV0023195,OI0079066,2025-03-16,P03,S0098,SKU01053,C04,5,1,1.0
REV0023196,OI0079077,2026-01-11,P03,S0104,SKU01101,C01,4,1,1.0
REV0023197,OI0079081,2025-08-08,P03,S0096,SKU01035,C01,4,1,1.0
REV0023198,OI0079085,2025-02-14,P03,S0112,SKU01200,C02,5,1,1.0
REV0023199,OI0079086,2026-03-07,P02,S0052,SKU00565,C07,4,1,1.0
REV0023200,OI0079089,2025-03-01,P03,S0096,SKU01030,C05,4,1,1.0
REV0023201,OI0079092,2026-03-09,P02,S0078,SKU00836,C01,4,1,1.0
REV0023202,OI0079093,2025-02-25,P01,S0039,SKU00375,C03,4,1,1.0
REV0023203,OI0079094,2025-07-29,P03,S0098,SKU01053,C04,5,1,1.0
REV0023204,OI0079095,2026-02-27,P01,S0011,SKU00082,C02,4,1,1.0
REV0023205,OI0079096,2026-05-29,P01,S0039,SKU00376,C08,4,1,1.0
REV0023206,OI0079100,2025-02-27,P01,S0005,SKU00029,C03,4,1,1.0
REV0023207,OI0079101,2025-02-06,P03,S0096,SKU01011,C05,4,1,1.0
REV0023208,OI0079107,2025-09-18,P03,S0098,SKU01044,C05,4,1,1.0
REV0023209,OI0079117,2025-05-29,P02,S0081,SKU00872,C02,4,1,1.0
