order_date,platform_id,seller_id,gross_gmv,seller_gmv_net,commission_revenue,order_items,orders,cancelled_items,returned_items,eligible_items,fulfilled_items,late_items,sku_day_count,in_stock_sku_days,low_stock_sku_days,rating_weighted_sum,rating_weight,rating_count,fulfillment_rate,cancellation_rate,stock_availability_rate
2026-02-25,P01,S0020,11.15,10.35,0.81,3,3,0,0,3,3,0,22,18,0,7.0,2.0,2.0,1.0,0.0,0.8181818181818182
2026-02-25,P01,S0021,77.19,69.15,5.4,2,2,0,0,2,2,1,14,12,0,0.0,0.0,0.0,1.0,0.0,0.8571428571428571
2026-02-25,P01,S0022,8.17,7.35,0.57,1,1,0,0,1,1,1,4,3,0,0.0,0.0,0.0,1.0,0.0,0.75
2026-02-25,P01,S0023,98.7,89.33,6.97,1,1,0,0,1,1,1,9,9,1,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-25,P01,S0024,43.91,39.65,3.09,1,1,0,0,1,0,0,21,18,6,10.0,2.0,2.0,0.0,0.0,0.8571428571428571
2026-02-25,P01,S0026,39.14,35.59,2.78,1,1,0,0,1,1,0,6,4,0,4.0,1.0,1.0,1.0,0.0,0.6666666666666666
2026-02-25,P01,S0029,84.16,50.81,3.96,2,2,1,0,1,1,0,10,8,0,0.0,0.0,0.0,1.0,0.5,0.8
2026-02-25,P01,S0031,361.05,327.38,25.53,8,8,0,0,8,8,1,21,18,2,12.0,3.0,3.0,1.0,0.0,0.8571428571428571
2026-02-25,P01,S0033,390.32,358.3,27.95,6,6,0,0,6,6,1,14,14,2,8.0,2.0,2.0,1.0,0.0,1.0
2026-02-25,P01,S0035,233.57999999999998,150.67000000000002,11.75,4,4,1,0,3,3,0,22,20,2,0.0,0.0,0.0,1.0,0.25,0.9090909090909091
2026-02-25,P01,S0036,110.48,100.96,7.87,1,1,0,1,1,1,0,7,5,0,0.0,0.0,0.0,1.0,0.0,0.7142857142857143
2026-02-25,P01,S0037,93.6,91.54,7.14,1,1,0,0,1,1,0,5,4,0,0.0,0.0,0.0,1.0,0.0,0.8
2026-02-25,P01,S0039,1222.51,1136.2,88.63,16,16,0,3,16,15,0,24,23,2,21.0,5.0,5.0,0.9375,0.0,0.9583333333333334
2026-02-25,P01,S0040,13.4,12.05,0.94,1,1,0,0,1,1,0,10,10,3,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-25,P01,S0041,9.24,8.6,0.67,1,1,0,0,1,1,0,10,10,0,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-25,P01,S0045,32.51,29.4,2.29,2,2,0,0,2,2,1,7,7,0,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-25,P01,S0046,230.41,216.48999999999998,16.89,2,2,0,0,2,2,1,14,14,6,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-25,P01,S0047,26.29,23.67,1.85,1,1,0,0,1,1,0,10,9,2,0.0,0.0,0.0,1.0,0.0,0.9
2026-02-25,P01,S0048,174.59,99.32,7.74,6,6,2,0,4,4,1,12,10,3,4.0,1.0,1.0,1.0,0.3333333333333333,0.8333333333333334
2026-02-25,P01,S0049,442.55,335.0,26.130000000000003,13,13,1,1,12,12,0,21,20,2,10.0,2.0,2.0,1.0,0.07692307692307693,0.9523809523809523
2026-02-25,P01,S0050,63.12,56.89,4.43,4,4,0,0,4,4,1,14,13,0,4.0,1.0,1.0,1.0,0.0,0.9285714285714286
2026-02-25,P02,S0051,289.15999999999997,260.84,21.65,7,7,1,0,6,6,0,23,22,3,8.0,2.0,2.0,1.0,0.14285714285714285,0.9565217391304348
2026-02-25,P02,S0052,287.49,266.25,22.1,6,6,0,0,6,6,1,14,14,2,5.0,1.0,1.0,1.0,0.0,1.0
2026-02-25,P02,S0054,148.23,136.63,11.34,1,1,0,0,1,1,0,10,6,0,0.0,0.0,0.0,1.0,0.0,0.6
2026-02-25,P02,S0055,11.58,10.59,0.88,1,1,0,0,1,1,0,17,16,1,0.0,0.0,0.0,1.0,0.0,0.9411764705882353
2026-02-25,P02,S0060,84.47,75.42,6.26,2,2,0,0,2,2,0,13,11,1,0.0,0.0,0.0,1.0,0.0,0.8461538461538461
2026-02-25,P02,S0062,20.16,18.65,1.55,1,1,0,0,1,1,0,8,6,1,0.0,0.0,0.0,1.0,0.0,0.75
2026-02-25,P02,S0068,142.79999999999998,130.55,10.84,4,4,0,0,4,4,0,15,12,2,0.0,0.0,0.0,1.0,0.0,0.8
2026-02-25,P02,S0072,57.4,51.75,4.300000000000001,2,2,0,0,2,2,1,11,9,2,0.0,0.0,0.0,1.0,0.0,0.8181818181818182
2026-02-25,P02,S0073,244.21,0.0,0.0,2,2,2,0,0,0,0,6,5,0,0.0,0.0,0.0,,1.0,0.8333333333333334
2026-02-25,P02,S0074,17.54,15.67,1.3,2,2,0,0,2,2,1,14,14,3,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-25,P02,S0075,228.68,175.70000000000002,14.59,8,8,1,0,7,7,2,19,18,0,0.0,0.0,0.0,1.0,0.125,0.9473684210526315
2026-02-25,P02,S0077,49.5,45.73,3.8,1,1,0,0,1,1,0,7,6,1,5.0,1.0,1.0,1.0,0.0,0.8571428571428571
2026-02-25,P02,S0078,162.71,148.41,12.309999999999999,6,6,0,0,6,6,0,23,19,1,5.4,1.35,2.0,1.0,0.0,0.8260869565217391
2026-02-25,P02,S0079,37.95,34.27,2.84,2,2,0,0,2,2,0,12,10,2,0.0,0.0,0.0,1.0,0.0,0.8333333333333334
2026-02-25,P02,S0081,375.65,343.5,28.509999999999998,6,6,0,0,6,6,0,12,10,1,4.0,1.0,1.0,1.0,0.0,0.8333333333333334
2026-02-25,P02,S0082,25.89,24.6,2.04,1,1,0,0,1,1,0,13,10,2,0.0,0.0,0.0,1.0,0.0,0.7692307692307693
2026-02-25,P02,S0083,41.75,38.54,3.2,1,1,0,0,1,1,1,13,13,2,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-25,P02,S0084,106.0,98.33,8.16,3,3,0,0,3,3,0,11,10,0,0.0,0.0,0.0,1.0,0.0,0.9090909090909091
2026-02-25,P02,S0085,16.84,15.64,1.3,1,1,0,1,1,1,0,9,8,1,0.0,0.0,0.0,1.0,0.0,0.8888888888888888
2026-02-25,P02,S0088,13.82,12.29,1.02,1,1,0,0,1,0,0,10,8,1,9.0,2.0,2.0,0.0,0.0,0.8
2026-02-25,P02,S0090,126.0,113.91,9.46,4,4,0,0,4,4,0,12,11,2,0.0,0.0,0.0,1.0,0.0,0.9166666666666666
2026-02-25,P03,S0093,113.44,102.31,6.95,4,4,0,0,4,4,0,18,17,3,4.0,1.0,1.0,1.0,0.0,0.9444444444444444
2026-02-25,P03,S0096,726.24,661.14,44.96,32,32,0,0,32,32,3,34,32,5,33.0,8.0,8.0,1.0,0.0,0.9411764705882353
2026-02-25,P03,S0098,268.26,240.76000000000002,16.38,11,11,0,0,11,11,1,19,19,3,5.0,1.0,1.0,1.0,0.0,1.0
2026-02-25,P03,S0102,161.32,102.44999999999999,6.97,5,5,2,0,3,3,0,24,16,2,0.0,0.0,0.0,1.0,0.4,0.6666666666666666
2026-02-25,P03,S0104,36.44,32.93,2.24,1,1,0,0,1,1,0,9,7,0,0.0,0.0,0.0,1.0,0.0,0.7777777777777778
2026-02-25,P03,S0105,66.13,59.41,4.04,1,1,0,0,1,1,0,11,11,1,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-25,P03,S0107,50.83,34.230000000000004,2.33,3,3,1,0,2,2,1,8,7,1,0.0,0.0,0.0,1.0,0.3333333333333333,0.875
2026-02-25,P03,S0108,239.79,219.33,14.91,15,15,0,0,15,14,1,25,21,4,23.0,5.0,5.0,0.9333333333333333,0.0,0.84
2026-02-25,P03,S0109,12.42,11.33,0.77,1,1,0,0,1,1,0,9,7,0,0.0,0.0,0.0,1.0,0.0,0.7777777777777778
2026-02-25,P03,S0110,23.44,22.24,1.51,1,1,0,0,1,1,1,7,5,1,0.0,0.0,0.0,1.0,0.0,0.7142857142857143
2026-02-25,P03,S0111,66.56,61.089999999999996,4.16,2,2,0,0,2,2,0,10,9,1,0.0,0.0,0.0,1.0,0.0,0.9
2026-02-25,P03,S0112,160.01999999999998,117.58,8.0,5,5,2,0,3,3,1,14,11,1,12.0,3.0,3.0,1.0,0.4,0.7857142857142857
2026-02-25,P03,S0116,81.82,76.02,5.17,1,1,0,0,1,1,0,8,8,1,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-25,P03,S0118,59.02,53.71,3.65,2,2,0,0,2,2,0,13,11,2,5.0,1.0,1.0,1.0,0.0,0.8461538461538461
2026-02-25,P03,S0122,12.81,11.84,0.81,1,1,0,0,1,1,1,4,3,0,0.0,0.0,0.0,1.0,0.0,0.75
2026-02-26,P01,S0001,250.31,235.54,18.37,1,1,0,0,1,1,0,8,8,3,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-26,P01,S0002,6.71,6.33,0.49,1,1,0,0,1,1,1,7,7,1,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-26,P01,S0003,83.51,78.33,6.11,1,1,0,0,1,1,0,5,5,1,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-26,P01,S0006,243.49,233.54000000000002,18.22,3,3,0,0,3,3,1,8,8,2,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-26,P01,S0007,85.65,0.0,0.0,1,1,1,0,0,0,0,8,8,1,0.0,0.0,0.0,,1.0,1.0
2026-02-26,P01,S0009,106.69,103.49000000000001,8.07,2,2,0,0,2,2,0,18,17,1,0.0,0.0,0.0,1.0,0.0,0.9444444444444444
2026-02-26,P01,S0011,554.15,535.85,41.79,9,9,0,0,9,8,1,21,20,3,11.0,3.0,3.0,0.8888888888888888,0.0,0.9523809523809523
2026-02-26,P01,S0017,148.18,142.26,11.09,2,2,0,0,2,2,1,9,9,1,5.0,1.0,1.0,1.0,0.0,1.0
2026-02-26,P01,S0018,119.88,114.91,8.97,4,4,0,0,4,4,1,13,10,3,0.0,0.0,0.0,1.0,0.0,0.7692307692307693
2026-02-26,P01,S0019,195.71,188.76,14.73,5,5,0,0,5,5,1,21,21,4,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-26,P01,S0020,7.62,7.47,0.58,1,1,0,0,1,1,0,22,19,3,0.0,0.0,0.0,1.0,0.0,0.8636363636363636
2026-02-26,P01,S0021,33.9,32.18,2.51,1,1,0,0,1,1,0,14,12,3,4.0,1.0,1.0,1.0,0.0,0.8571428571428571
2026-02-26,P01,S0024,89.11,85.06,6.64,1,1,0,0,1,1,0,21,18,5,5.0,1.0,1.0,1.0,0.0,0.8571428571428571
2026-02-26,P01,S0026,30.07,28.9,2.25,1,1,0,0,1,1,1,6,6,2,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-26,P01,S0031,191.32,172.89999999999998,13.48,3,3,0,0,3,3,1,21,21,4,4.0,1.0,1.0,1.0,0.0,1.0
2026-02-26,P01,S0033,29.1,27.67,2.16,3,3,0,2,3,3,1,14,12,2,0.0,0.0,0.0,1.0,0.0,0.8571428571428571
2026-02-26,P01,S0035,189.82999999999998,186.19,14.53,4,4,0,0,4,4,1,22,22,3,4.0,1.0,1.0,1.0,0.0,1.0
2026-02-26,P01,S0038,25.11,23.92,1.87,1,1,0,0,1,1,0,7,7,0,5.0,1.0,1.0,1.0,0.0,1.0
2026-02-26,P01,S0039,1085.0,999.87,77.98,12,12,1,1,11,11,0,24,23,4,8.0,2.0,2.0,1.0,0.08333333333333333,0.9583333333333334
2026-02-26,P01,S0040,52.91,16.41,1.28,3,3,2,0,1,1,0,10,10,1,0.0,0.0,0.0,1.0,0.6666666666666666,1.0
2026-02-26,P01,S0041,78.72,73.43,5.73,1,1,0,0,1,1,0,10,9,2,0.0,0.0,0.0,1.0,0.0,0.9
2026-02-26,P01,S0042,11.1,10.71,0.84,1,1,0,0,1,1,0,16,16,3,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-26,P01,S0044,18.78,18.57,1.45,1,1,0,0,1,1,1,7,7,0,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-26,P01,S0046,29.46,28.78,2.24,1,1,0,0,1,1,0,14,14,3,5.0,1.0,1.0,1.0,0.0,1.0
2026-02-26,P01,S0048,33.36,32.43,2.5300000000000002,2,2,0,0,2,2,1,12,11,2,4.0,1.0,1.0,1.0,0.0,0.9166666666666666
2026-02-26,P01,S0049,479.4,413.64,32.26,8,8,3,1,5,5,0,21,20,4,11.4,2.35,3.0,1.0,0.375,0.9523809523809523
2026-02-26,P01,S0050,41.39,39.85,3.11,2,2,0,0,2,2,1,14,11,0,9.0,2.0,2.0,1.0,0.0,0.7857142857142857
2026-02-26,P02,S0051,133.18,125.28,10.4,4,4,0,0,4,4,3,23,21,3,5.0,1.0,1.0,1.0,0.0,0.9130434782608695
2026-02-26,P02,S0052,56.77,53.07,4.4,1,1,0,0,1,1,0,14,10,2,0.0,0.0,0.0,1.0,0.0,0.7142857142857143
2026-02-26,P02,S0057,51.08,49.16,4.08,1,1,0,1,1,1,0,7,7,2,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-26,P02,S0059,114.77000000000001,111.91,9.290000000000001,2,2,0,0,2,2,2,10,9,3,0.0,0.0,0.0,1.0,0.0,0.9
2026-02-26,P02,S0060,36.0,34.78,2.89,2,2,0,0,2,2,0,13,11,0,9.0,2.0,2.0,1.0,0.0,0.8461538461538461
2026-02-26,P02,S0061,81.89999999999999,79.17,6.57,2,2,0,0,2,2,1,9,9,2,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-26,P02,S0068,71.12,66.99000000000001,5.5600000000000005,3,3,0,0,3,3,1,15,14,2,9.0,2.0,2.0,1.0,0.0,0.9333333333333333
2026-02-26,P02,S0075,41.57,38.49,3.19,1,1,0,0,1,1,0,19,17,2,9.0,2.0,2.0,1.0,0.0,0.8947368421052632
2026-02-26,P02,S0077,31.39,29.55,2.45,1,1,0,0,1,1,1,7,7,2,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-26,P02,S0078,129.59,123.46000000000001,10.25,4,4,0,1,4,4,0,23,21,1,4.0,1.0,1.0,1.0,0.0,0.9130434782608695
2026-02-26,P02,S0079,122.16,113.48,9.42,1,1,0,0,1,1,1,12,11,2,0.0,0.0,0.0,1.0,0.0,0.9166666666666666
2026-02-26,P02,S0081,165.59,153.23000000000002,12.709999999999999,3,3,0,0,3,3,0,12,12,4,6.0,2.0,2.0,1.0,0.0,1.0
2026-02-26,P02,S0083,83.99,81.71000000000001,6.79,2,2,0,0,2,2,0,13,13,3,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-26,P02,S0084,178.62,174.6,14.49,2,2,0,0,2,2,0,11,10,0,0.0,0.0,0.0,1.0,0.0,0.9090909090909091
2026-02-26,P02,S0085,62.54,57.44,4.77,1,1,0,0,1,0,1,9,9,1,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-26,P02,S0086,51.62,49.98,4.15,1,1,0,0,1,1,1,5,4,0,0.0,0.0,0.0,1.0,0.0,0.8
2026-02-26,P02,S0087,36.46,33.61,2.79,1,1,0,0,1,1,0,4,3,2,0.0,0.0,0.0,1.0,0.0,0.75
2026-02-26,P02,S0088,69.9,68.11,5.65,2,2,0,0,2,2,1,10,6,1,9.0,2.0,2.0,1.0,0.0,0.6
2026-02-26,P02,S0090,200.70999999999998,187.13,15.53,5,5,0,0,5,5,0,12,10,1,4.0,1.0,1.0,1.0,0.0,0.8333333333333334
2026-02-26,P03,S0093,76.46000000000001,52.75,3.58,4,4,1,0,3,3,0,18,17,3,4.0,1.0,1.0,1.0,0.25,0.9444444444444444
2026-02-26,P03,S0096,884.86,786.88,53.51,21,21,3,2,18,17,2,34,32,5,25.0,6.0,6.0,0.9444444444444444,0.14285714285714285,0.9411764705882353
2026-02-26,P03,S0098,156.32,147.87,10.049999999999999,6,6,0,0,6,6,1,19,18,2,4.0,1.0,1.0,1.0,0.0,0.9473684210526315
2026-02-26,P03,S0102,135.53,131.87,8.97,2,2,0,0,2,2,0,24,22,3,4.0,1.0,1.0,1.0,0.0,0.9166666666666666
2026-02-26,P03,S0104,74.47,68.81,4.68,2,2,0,0,2,2,0,9,6,0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666
2026-02-26,P03,S0105,78.37,75.29,5.12,1,1,0,0,1,1,1,11,11,1,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-26,P03,S0108,133.01999999999998,127.69999999999999,8.69,6,6,0,0,6,6,2,25,25,3,19.0,4.0,4.0,1.0,0.0,1.0
2026-02-26,P03,S0109,19.14,18.25,1.24,1,1,0,0,1,1,1,9,8,2,0.0,0.0,0.0,1.0,0.0,0.8888888888888888
2026-02-26,P03,S0112,43.94,41.21,2.8,3,3,0,0,3,3,0,14,12,2,7.0,2.0,2.0,1.0,0.0,0.8571428571428571
2026-02-26,P03,S0113,49.0,46.72,3.18,1,1,0,0,1,1,0,9,8,0,3.0,1.0,1.0,1.0,0.0,0.8888888888888888
2026-02-26,P03,S0114,147.14,139.55,9.49,1,1,0,0,1,1,1,10,8,1,0.0,0.0,0.0,1.0,0.0,0.8
2026-02-26,P03,S0118,46.58,45.49,3.09,1,1,0,0,1,1,1,13,13,4,4.0,1.0,1.0,1.0,0.0,1.0
2026-02-26,P03,S0122,7.74,7.25,0.49,1,1,0,0,1,1,0,4,4,0,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-27,P01,S0005,18.66,9.42,0.73,2,2,1,0,1,1,0,5,5,1,0.0,0.0,0.0,1.0,0.5,1.0
2026-02-27,P01,S0009,109.38,103.64,8.08,1,1,0,0,1,1,1,18,17,5,0.0,0.0,0.0,1.0,0.0,0.9444444444444444
2026-02-27,P01,S0010,66.6,66.04,5.15,1,1,0,0,1,1,0,4,4,0,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-27,P01,S0011,198.88,190.54,14.87,6,6,0,1,6,6,0,21,20,6,4.0,1.0,1.0,1.0,0.0,0.9523809523809523
2026-02-27,P01,S0017,93.57,86.79,6.77,1,1,0,0,1,1,0,9,8,3,0.0,0.0,0.0,1.0,0.0,0.8888888888888888
2026-02-27,P01,S0018,106.0,103.22,8.06,3,3,0,0,3,3,0,13,11,3,0.0,0.0,0.0,1.0,0.0,0.8461538461538461
2026-02-27,P01,S0019,165.35999999999999,158.37,12.350000000000001,3,3,0,0,3,3,0,21,21,4,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-27,P01,S0020,37.48,35.39,2.76,3,3,0,0,3,3,1,22,19,1,0.0,0.0,0.0,1.0,0.0,0.8636363636363636
2026-02-27,P01,S0024,124.38999999999999,82.91000000000001,6.47,3,3,1,0,2,2,1,21,21,5,0.0,0.0,0.0,1.0,0.3333333333333333,1.0
2026-02-27,P01,S0026,7.7,7.53,0.59,1,1,0,0,1,1,0,6,4,1,0.0,0.0,0.0,1.0,0.0,0.6666666666666666
2026-02-27,P01,S0027,50.55,48.03999999999999,3.75,3,3,0,0,3,3,2,10,10,0,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-27,P01,S0030,62.97,60.96,4.75,1,1,0,0,1,1,0,9,7,1,1.75,0.35,1.0,1.0,0.0,0.7777777777777778
2026-02-27,P01,S0031,313.55,298.01,23.25,8,8,0,0,8,8,1,21,20,4,3.0,1.0,1.0,1.0,0.0,0.9523809523809523
2026-02-27,P01,S0032,59.5,0.0,0.0,1,1,1,0,0,0,0,5,5,0,0.0,0.0,0.0,,1.0,1.0
2026-02-27,P01,S0033,485.90999999999997,453.68,35.39,6,6,1,1,5,5,2,14,13,2,0.0,0.0,0.0,1.0,0.16666666666666666,0.9285714285714286
2026-02-27,P01,S0035,636.22,612.9,47.8,8,8,0,0,8,8,1,22,20,1,16.0,4.0,4.0,1.0,0.0,0.9090909090909091
2026-02-27,P01,S0036,38.14,37.13,2.9,1,1,0,0,1,1,0,7,5,0,0.0,0.0,0.0,1.0,0.0,0.7142857142857143
2026-02-27,P01,S0039,730.78,697.0799999999999,54.370000000000005,10,10,0,0,10,10,0,24,21,1,17.0,4.0,4.0,1.0,0.0,0.875
2026-02-27,P01,S0042,10.94,10.85,0.85,1,1,0,0,1,1,0,16,14,0,0.0,0.0,0.0,1.0,0.0,0.875
2026-02-27,P01,S0043,7.68,7.35,0.57,1,1,0,0,1,1,0,12,11,1,0.0,0.0,0.0,1.0,0.0,0.9166666666666666
2026-02-27,P01,S0045,17.16,0.0,0.0,1,1,1,0,0,0,0,7,6,1,0.0,0.0,0.0,,1.0,0.8571428571428571
2026-02-27,P01,S0047,57.83,54.15,4.2299999999999995,2,2,0,0,2,2,0,10,9,2,0.0,0.0,0.0,1.0,0.0,0.9
2026-02-27,P01,S0048,120.3,63.21,4.9399999999999995,5,5,2,1,3,3,1,12,9,1,5.0,1.0,1.0,1.0,0.4,0.75
2026-02-27,P01,S0049,210.34,201.98000000000002,15.75,7,7,0,0,7,7,1,21,20,4,10.0,3.0,3.0,1.0,0.0,0.9523809523809523
2026-02-27,P01,S0050,11.66,11.32,0.88,1,1,0,0,1,1,0,14,13,1,4.0,1.0,1.0,1.0,0.0,0.9285714285714286
2026-02-27,P02,S0051,71.32,68.5,5.68,3,3,0,0,3,3,0,23,17,5,0.0,0.0,0.0,1.0,0.0,0.7391304347826086
2026-02-27,P02,S0052,114.48,108.34,8.99,2,2,0,0,2,2,0,14,13,1,10.0,2.0,2.0,1.0,0.0,0.9285714285714286
2026-02-27,P02,S0053,72.02000000000001,69.27,5.74,3,3,0,0,3,2,1,15,14,1,0.0,0.0,0.0,0.6666666666666666,0.0,0.9333333333333333
2026-02-27,P02,S0054,25.91,0.0,0.0,1,1,1,0,0,0,0,10,8,1,0.0,0.0,0.0,,1.0,0.8
2026-02-27,P02,S0055,163.16,154.3,12.81,2,2,0,0,2,2,1,17,17,0,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-27,P02,S0056,29.48,28.28,2.35,1,1,0,0,1,0,1,16,15,1,4.0,1.0,1.0,0.0,0.0,0.9375
2026-02-27,P02,S0060,11.13,10.82,0.9,1,1,0,0,1,1,0,13,13,1,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-27,P02,S0061,24.45,22.56,1.87,1,1,0,0,1,1,0,9,8,2,0.0,0.0,0.0,1.0,0.0,0.8888888888888888
2026-02-27,P02,S0062,52.4,50.36,4.18,1,1,0,0,1,1,0,8,6,0,0.0,0.0,0.0,1.0,0.0,0.75
2026-02-27,P02,S0068,31.54,30.240000000000002,2.5100000000000002,2,2,0,0,2,2,0,15,15,3,5.0,1.0,1.0,1.0,0.0,1.0
2026-02-27,P02,S0071,97.18,89.87,7.46,1,1,0,0,1,1,0,16,15,1,0.0,0.0,0.0,1.0,0.0,0.9375
2026-02-27,P02,S0074,20.33,19.79,1.64,1,1,0,0,1,1,0,14,11,1,0.0,0.0,0.0,1.0,0.0,0.7857142857142857
2026-02-27,P02,S0075,65.55,0.0,0.0,1,1,1,0,0,0,0,19,18,1,0.0,0.0,0.0,,1.0,0.9473684210526315
2026-02-27,P02,S0078,413.92,398.15,33.04,6,6,0,0,6,6,0,23,21,2,8.0,2.0,2.0,1.0,0.0,0.9130434782608695
2026-02-27,P02,S0081,70.85,32.739999999999995,2.7199999999999998,3,3,1,0,2,2,1,12,12,2,4.0,1.0,1.0,1.0,0.3333333333333333,1.0
2026-02-27,P02,S0082,130.54,124.44,10.32,5,5,0,1,5,5,4,13,11,1,3.0,1.0,1.0,1.0,0.0,0.8461538461538461
2026-02-27,P02,S0084,83.83,79.44999999999999,6.6,2,2,0,0,2,2,0,11,9,2,4.0,1.0,1.0,1.0,0.0,0.8181818181818182
2026-02-27,P02,S0085,8.68,8.39,0.7,1,1,0,0,1,1,0,9,9,0,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-27,P02,S0086,138.73,113.86,9.45,2,2,1,0,1,1,0,5,5,2,0.0,0.0,0.0,1.0,0.5,1.0
2026-02-27,P02,S0088,38.19,36.760000000000005,3.05,3,3,0,0,3,3,0,10,10,2,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-27,P02,S0089,16.48,15.69,1.3,1,1,0,0,1,1,1,8,7,0,0.0,0.0,0.0,1.0,0.0,0.875
2026-02-27,P02,S0090,185.61,94.73,7.86,5,5,2,0,3,3,0,12,11,4,4.0,1.0,1.0,1.0,0.4,0.9166666666666666
2026-02-27,P02,S0092,15.47,0.0,0.0,1,1,1,0,0,0,0,5,5,2,0.0,0.0,0.0,,1.0,1.0
2026-02-27,P03,S0093,283.64,267.69,18.2,4,4,0,0,4,4,1,18,17,4,0.0,0.0,0.0,1.0,0.0,0.9444444444444444
2026-02-27,P03,S0096,318.74,294.32,20.0,10,10,1,0,9,8,0,34,33,4,26.0,7.0,7.0,0.8888888888888888,0.1,0.9705882352941176
2026-02-27,P03,S0098,31.19,29.4,2.0,1,1,0,0,1,1,0,19,19,3,8.0,2.0,2.0,1.0,0.0,1.0
2026-02-27,P03,S0102,208.51,200.97000000000003,13.67,5,5,0,0,5,5,4,24,20,2,4.0,1.0,1.0,1.0,0.0,0.8333333333333334
2026-02-27,P03,S0104,29.27,27.18,1.85,1,1,0,0,1,1,0,9,9,1,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-27,P03,S0105,120.67,73.82,5.02,2,2,1,0,1,1,0,11,11,0,0.0,0.0,0.0,1.0,0.5,1.0
2026-02-27,P03,S0107,55.43,51.67,3.51,1,1,0,0,1,1,0,8,8,0,4.0,1.0,1.0,1.0,0.0,1.0
2026-02-27,P03,S0108,257.22,246.62,16.78,14,14,0,1,14,14,0,25,23,5,19.0,5.0,5.0,1.0,0.0,0.92
2026-02-27,P03,S0112,324.52000000000004,316.72,21.53,5,5,0,0,5,5,2,14,14,0,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-27,P03,S0116,63.4,60.82,4.14,2,2,0,0,2,2,1,8,7,1,0.0,0.0,0.0,1.0,0.0,0.875
2026-02-27,P03,S0118,30.0,28.72,1.95,1,1,0,0,1,1,0,13,13,2,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-27,P03,S0120,14.59,13.59,0.9199999999999999,2,2,0,0,2,2,1,15,15,1,4.0,1.0,1.0,1.0,0.0,1.0
2026-02-28,P01,S0005,156.38,72.81,5.68,2,2,1,0,1,1,0,5,5,1,0.0,0.0,0.0,1.0,0.5,1.0
2026-02-28,P01,S0007,14.51,13.29,1.04,1,1,0,0,1,1,0,8,8,3,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-28,P01,S0009,71.95,15.92,1.24,2,2,1,0,1,0,0,18,17,3,10.0,2.0,2.0,0.0,0.5,0.9444444444444444
2026-02-28,P01,S0011,104.55,98.47,7.68,3,3,0,0,3,3,1,21,19,3,4.0,1.0,1.0,1.0,0.0,0.9047619047619048
2026-02-28,P01,S0012,94.1,90.58,7.07,1,1,0,0,1,1,0,4,4,0,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-28,P01,S0013,37.63,35.21,2.75,2,2,0,0,2,2,1,13,12,0,0.0,0.0,0.0,1.0,0.0,0.9230769230769231
2026-02-28,P01,S0017,153.92000000000002,143.87,11.22,3,3,0,0,3,3,0,9,9,0,0.0,0.0,0.0,1.0,0.0,1.0
2026-02-28,P01,S0019,201.64,197.57999999999998,15.42,5,5,0,0,5,5,0,21,20,2,9.0,2.0,2.0,1.0,0.0,0.9523809523809523
2026-02-28,P01,S0020,18.88,18.02,1.4100000000000001,2,2,0,0,2,2,0,22,17,1,0.0,0.0,0.0,1.0,0.0,0.7727272727272727
2026-02-28,P01,S0022,237.02,224.87,17.54,1,1,0,0,1,1,0,4,4,0,0.0,0.0,0.0,1.0,0.0,1.0
