year_month,platform_id,seller_id,gross_gmv,seller_gmv_net,commission_revenue,order_items,orders,cancelled_items,returned_items,eligible_items,fulfilled_items,late_items,sku_day_count,in_stock_sku_days,low_stock_sku_days,rating_weighted_sum,rating_weight,rating_count,fulfillment_rate,cancellation_rate,stock_availability_rate,avg_rating
2026-02,P01,S0030,655.8,598.42,46.66,18,18,1,2,17,16,0,108,85,15,9.75,2.35,3.0,0.9411764705882353,0.05555555555555555,0.7870370370370371,4.148936170212766
2026-02,P01,S0031,7449.0199999999995,6596.97,514.53,199,199,13,9,186,181,25,588,530,91,205.4,53.35,54.0,0.9731182795698925,0.06532663316582915,0.9013605442176871,3.8500468603561386
2026-02,P01,S0032,89.89,29.84,2.33,2,2,1,0,1,1,1,10,8,1,0.0,0.0,0.0,1.0,0.5,0.8,
2026-02,P01,S0033,5293.2,4901.27,382.33,106,106,5,6,101,98,22,378,359,53,96.75,23.35,24.0,0.9702970297029703,0.04716981132075472,0.9497354497354498,4.143468950749464
2026-02,P01,S0034,11.58,10.99,0.86,1,1,0,0,1,1,0,4,4,0,0.0,0.0,0.0,1.0,0.0,1.0,
2026-02,P01,S0035,7262.36,6595.04,514.4,123,123,6,4,117,115,23,616,586,62,146.0,39.0,39.0,0.9829059829059829,0.04878048780487805,0.9512987012987013,3.7435897435897436
2026-02,P01,S0036,2822.55,2537.44,197.93,23,23,2,1,21,20,7,133,117,14,16.0,5.0,5.0,0.9523809523809523,0.08695652173913043,0.8796992481203008,3.2
2026-02,P01,S0037,828.6,783.46,61.11,13,13,1,1,12,11,0,60,56,10,4.0,1.0,1.0,0.9166666666666666,0.07692307692307693,0.9333333333333333,4.0
2026-02,P01,S0038,1123.1499999999999,833.74,65.04,19,19,6,0,13,11,2,98,88,22,5.0,1.0,1.0,0.8461538461538461,0.3157894736842105,0.8979591836734694,5.0
2026-02,P01,S0039,21623.76,20145.22,1571.33,305,305,7,13,298,293,23,672,632,81,411.45,96.7,98.0,0.9832214765100671,0.022950819672131147,0.9404761904761905,4.254912099276112
2026-02,P01,S0040,739.95,640.0,49.94,27,27,4,1,23,22,4,170,166,28,0.0,0.0,0.0,0.9565217391304348,0.14814814814814814,0.9764705882352941,
2026-02,P01,S0041,559.24,469.05,36.59,15,15,2,0,13,13,8,140,126,21,0.0,0.0,0.0,1.0,0.13333333333333333,0.9,
2026-02,P01,S0042,708.58,633.39,49.440000000000005,32,32,2,4,30,29,6,288,277,28,53.0,14.0,14.0,0.9666666666666667,0.0625,0.9618055555555556,3.7857142857142856
2026-02,P01,S0043,630.61,574.82,44.82,24,24,1,1,23,23,4,168,149,15,16.0,4.0,4.0,1.0,0.041666666666666664,0.8869047619047619,4.0
2026-02,P01,S0044,340.37,321.84,25.1,13,13,0,0,13,13,6,70,64,5,0.0,0.0,0.0,1.0,0.0,0.9142857142857143,
2026-02,P01,S0045,393.11,323.03999999999996,25.2,16,16,2,1,14,13,3,98,92,2,12.0,3.0,3.0,0.9285714285714286,0.125,0.9387755102040817,4.0
2026-02,P01,S0046,1920.78,1724.33,134.49,36,36,2,1,34,31,5,294,279,60,36.0,8.0,8.0,0.9117647058823529,0.05555555555555555,0.9489795918367347,4.5
2026-02,P01,S0047,370.64,274.91,21.46,10,10,1,0,9,9,1,90,83,17,4.0,1.0,1.0,1.0,0.1,0.9222222222222223,4.0
2026-02,P01,S0048,4817.15,3532.23,275.5,140,140,32,7,108,104,28,336,294,55,121.4,29.35,30.0,0.9629629629629629,0.22857142857142856,0.875,4.136286201022147
2026-02,P01,S0049,9997.88,8430.710000000001,657.59,253,253,18,6,235,233,17,588,570,68,280.85,67.05,69.0,0.9914893617021276,0.07114624505928854,0.9693877551020408,4.188665175242357
2026-02,P01,S0050,1197.86,1127.18,87.92,52,52,0,0,52,52,12,378,344,37,71.0,16.0,16.0,1.0,0.0,0.91005291005291,4.4375
2026-02,P02,S0051,3025.39,2749.54,228.19,99,99,4,2,95,94,19,644,564,87,131.4,31.35,32.0,0.9894736842105263,0.04040404040404041,0.8757763975155279,4.1913875598086126
2026-02,P02,S0052,2869.59,2673.83,221.91,75,75,1,2,74,71,9,350,320,48,83.0,19.0,19.0,0.9594594594594594,0.013333333333333334,0.9142857142857143,4.368421052631579
2026-02,P02,S0053,795.84,757.46,62.85,19,19,0,2,19,18,4,195,157,34,12.0,3.0,3.0,0.9473684210526315,0.0,0.8051282051282052,4.0
2026-02,P02,S0054,852.27,746.83,61.980000000000004,13,13,2,1,11,11,1,110,87,11,7.0,2.0,2.0,1.0,0.15384615384615385,0.7909090909090909,3.5
2026-02,P02,S0055,2497.63,1921.29,159.48,58,58,9,0,49,48,4,391,366,32,53.0,11.0,11.0,0.9795918367346939,0.15517241379310345,0.9360613810741688,4.818181818181818
2026-02,P02,S0056,687.65,651.54,54.059999999999995,22,22,0,2,22,21,7,208,193,22,11.0,3.0,3.0,0.9545454545454546,0.0,0.9278846153846154,3.6666666666666665
2026-02,P02,S0057,1128.22,1062.22,88.18,18,18,0,1,18,18,4,112,104,16,8.0,2.0,2.0,1.0,0.0,0.9285714285714286,4.0
2026-02,P02,S0058,77.25,74.14,6.15,1,1,0,0,1,1,0,7,7,2,0.0,0.0,0.0,1.0,0.0,1.0,
2026-02,P02,S0059,542.75,448.82,37.25,18,18,3,0,15,14,5,140,124,27,4.0,1.0,1.0,0.9333333333333333,0.16666666666666666,0.8857142857142857,4.0
2026-02,P02,S0060,1399.1699999999998,1324.27,109.92999999999999,38,38,0,1,38,37,12,247,226,24,33.0,8.0,8.0,0.9736842105263158,0.0,0.9149797570850202,4.125
2026-02,P02,S0061,716.53,646.65,53.65,20,20,1,0,19,17,7,117,99,16,4.0,1.0,1.0,0.8947368421052632,0.05,0.8461538461538461,4.0
2026-02,P02,S0062,1150.07,1061.3,88.10000000000001,18,18,0,0,18,16,5,104,91,14,11.0,3.0,3.0,0.8888888888888888,0.0,0.875,3.6666666666666665
2026-02,P02,S0063,81.78999999999999,49.08,4.07,3,3,1,0,2,2,1,18,13,1,0.0,0.0,0.0,1.0,0.3333333333333333,0.7222222222222222,
2026-02,P02,S0064,194.69,179.18,14.87,5,5,0,0,5,5,2,28,25,0,0.0,0.0,0.0,1.0,0.0,0.8928571428571429,
2026-02,P02,S0065,195.81,185.57,15.4,1,1,0,0,1,1,1,7,7,0,0.0,0.0,0.0,1.0,0.0,1.0,
2026-02,P02,S0066,19.08,8.82,0.73,2,2,1,0,1,1,0,8,6,0,0.0,0.0,0.0,1.0,0.5,0.75,
2026-02,P02,S0067,160.65,123.11999999999999,10.219999999999999,7,7,1,0,6,6,2,50,45,7,4.0,1.0,1.0,1.0,0.14285714285714285,0.9,4.0
2026-02,P02,S0068,1900.07,1434.55,119.07,58,58,11,0,47,45,4,330,286,46,37.0,8.0,8.0,0.9574468085106383,0.1896551724137931,0.8666666666666667,4.625
2026-02,P02,S0069,89.61,29.33,2.43,4,4,1,0,3,3,0,32,26,9,0.0,0.0,0.0,1.0,0.25,0.8125,
2026-02,P02,S0070,703.0999999999999,549.86,45.64,10,10,1,0,9,9,5,64,53,17,4.0,1.0,1.0,1.0,0.1,0.828125,4.0
2026-02,P02,S0071,1032.32,886.5,73.58,18,18,3,1,15,15,4,208,192,27,7.0,2.0,2.0,1.0,0.16666666666666666,0.9230769230769231,3.5
2026-02,P02,S0072,875.11,824.17,68.42,19,19,0,0,19,17,3,143,126,14,7.0,2.0,2.0,0.8947368421052632,0.0,0.8811188811188811,3.5
2026-02,P02,S0073,491.64,212.73000000000002,17.66,5,5,3,0,2,2,1,24,20,1,0.0,0.0,0.0,1.0,0.6,0.8333333333333334,
2026-02,P02,S0074,897.76,841.31,69.82,17,17,0,1,17,17,2,182,161,34,17.0,4.0,4.0,1.0,0.0,0.8846153846153846,4.25
2026-02,P02,S0075,4304.900000000001,3298.17,273.71,109,109,15,1,94,91,16,532,485,38,142.8,33.7,35.0,0.9680851063829787,0.13761467889908258,0.9116541353383458,4.2373887240356085
2026-02,P02,S0076,358.17,297.18,24.68,15,15,3,0,12,12,2,44,41,6,4.0,1.0,1.0,1.0,0.2,0.9318181818181818,4.0
2026-02,P02,S0077,715.09,671.36,55.72,13,13,0,1,13,13,2,77,74,13,5.0,1.0,1.0,1.0,0.0,0.961038961038961,5.0
2026-02,P02,S0078,7481.25,6891.8099999999995,572.0,188,188,3,3,185,182,12,644,546,62,212.8,52.7,54.0,0.9837837837837838,0.015957446808510637,0.8478260869565217,4.0379506641366225
2026-02,P02,S0079,1164.23,1099.38,91.22,37,37,0,3,37,37,5,240,200,41,35.0,8.0,8.0,1.0,0.0,0.8333333333333334,4.375
2026-02,P02,S0080,25.189999999999998,11.84,0.98,2,2,1,0,1,1,0,14,11,3,0.0,0.0,0.0,1.0,0.5,0.7857142857142857,
2026-02,P02,S0081,4472.36,4155.28,344.89,91,91,2,0,89,86,16,312,278,58,79.0,22.0,22.0,0.9662921348314607,0.02197802197802198,0.8910256410256411,3.590909090909091
2026-02,P02,S0082,748.8599999999999,680.3,56.46,36,36,2,3,34,33,15,260,231,38,25.0,7.0,7.0,0.9705882352941176,0.05555555555555555,0.8884615384615384,3.5714285714285716
2026-02,P02,S0083,942.65,849.14,70.49,18,18,1,0,17,17,3,182,179,30,12.0,3.0,3.0,1.0,0.05555555555555555,0.9835164835164835,4.0
2026-02,P02,S0084,2559.96,2317.44,192.36,49,49,1,2,48,47,12,264,232,30,40.0,10.0,10.0,0.9791666666666666,0.02040816326530612,0.8787878787878788,4.0
2026-02,P02,S0085,531.15,480.74,39.9,17,17,1,1,16,15,5,99,92,4,13.0,3.0,3.0,0.9375,0.058823529411764705,0.9292929292929293,4.333333333333333
2026-02,P02,S0086,628.1899999999999,552.23,45.83,11,11,2,0,9,9,3,40,36,5,0.0,0.0,0.0,1.0,0.18181818181818182,0.9,
2026-02,P02,S0087,189.44,71.77,5.96,4,4,2,0,2,2,0,16,10,5,0.0,0.0,0.0,1.0,0.5,0.625,
2026-02,P02,S0088,1348.3799999999999,1265.18,105.01,48,48,1,1,47,45,10,260,228,31,62.0,14.0,14.0,0.9574468085106383,0.020833333333333332,0.8769230769230769,4.428571428571429
2026-02,P02,S0089,166.0,153.97,12.77,7,7,0,0,7,7,3,56,51,5,0.0,0.0,0.0,1.0,0.0,0.9107142857142857,
2026-02,P02,S0090,3019.46,2543.02,211.04,92,92,11,2,81,77,9,312,262,40,109.0,27.0,27.0,0.9506172839506173,0.11956521739130435,0.8397435897435898,4.037037037037037
2026-02,P02,S0091,77.71,74.21,6.16,5,5,0,0,5,5,0,35,26,4,0.0,0.0,0.0,1.0,0.0,0.7428571428571429,
2026-02,P02,S0092,361.05,200.87,16.669999999999998,4,4,2,0,2,2,1,20,19,4,0.0,0.0,0.0,1.0,0.5,0.95,
2026-02,P03,S0093,3168.49,2937.31,199.76,79,79,2,2,77,76,16,486,448,80,56.4,13.35,14.0,0.987012987012987,0.02531645569620253,0.9218106995884774,4.224719101123595
2026-02,P03,S0094,311.59000000000003,267.0,18.16,7,7,1,1,6,6,2,36,35,10,0.0,0.0,0.0,1.0,0.14285714285714285,0.9722222222222222,
2026-02,P03,S0095,1885.61,1657.46,112.72,21,21,2,1,19,18,5,136,113,11,4.05,1.35,2.0,0.9473684210526315,0.09523809523809523,0.8308823529411765,2.9999999999999996
2026-02,P03,S0096,21763.5,18747.239999999998,1274.7,602,601,58,14,544,528,42,952,905,106,675.65,162.15,168.0,0.9705882352941176,0.09634551495016612,0.9506302521008403,4.166820844896701
2026-02,P03,S0097,264.33,146.91,9.99,4,4,1,0,3,3,1,15,11,2,1.4,0.35,1.0,1.0,0.25,0.7333333333333333,4.0
2026-02,P03,S0098,6123.56,4920.41,334.6,184,184,25,0,159,157,32,532,491,71,220.4,52.35,53.0,0.9874213836477987,0.1358695652173913,0.9229323308270677,4.210124164278892
2026-02,P03,S0099,96.07,90.21000000000001,6.13,5,5,0,1,5,5,2,20,19,3,5.0,1.0,1.0,1.0,0.0,0.95,5.0
2026-02,P03,S0100,95.96,88.2,6.0,1,1,0,0,1,1,0,4,4,1,0.0,0.0,0.0,1.0,0.0,1.0,
2026-02,P03,S0101,214.59,208.15,14.16,7,7,0,0,7,7,2,30,29,0,0.0,0.0,0.0,1.0,0.0,0.9666666666666667,
2026-02,P03,S0102,2741.94,2484.68,168.97,60,60,3,0,57,56,10,576,483,83,47.0,11.0,11.0,0.9824561403508771,0.05,0.8385416666666666,4.2727272727272725
2026-02,P03,S0103,73.37,69.88,4.76,5,5,0,0,5,5,3,12,8,2,3.0,1.0,1.0,1.0,0.0,0.6666666666666666,3.0
2026-02,P03,S0104,1318.6200000000001,1178.69,80.16,22,22,1,2,21,21,3,144,129,11,18.0,5.0,5.0,1.0,0.045454545454545456,0.8958333333333334,3.6
2026-02,P03,S0105,1506.6200000000001,1259.6,85.67,33,33,5,1,28,28,5,220,216,10,34.0,8.0,8.0,1.0,0.15151515151515152,0.9818181818181818,4.25
2026-02,P03,S0106,55.28,51.55,3.51,3,3,0,0,3,3,1,21,18,1,0.0,0.0,0.0,1.0,0.0,0.8571428571428571,
2026-02,P03,S0107,439.49,386.81,26.31,20,20,2,1,18,17,7,112,103,11,15.0,4.0,4.0,0.9444444444444444,0.1,0.9196428571428571,3.75
2026-02,P03,S0108,10119.89,9187.74,624.79,299,299,5,8,294,286,37,700,650,87,422.7,93.75,97.0,0.9727891156462585,0.016722408026755852,0.9285714285714286,4.5088
2026-02,P03,S0109,585.0699999999999,527.41,35.86,18,18,1,0,17,16,5,126,119,14,3.0,1.0,1.0,0.9411764705882353,0.05555555555555555,0.9444444444444444,3.0
2026-02,P03,S0110,196.91,188.35,12.81,7,7,0,0,7,7,2,42,38,7,4.0,1.0,1.0,1.0,0.0,0.9047619047619048,4.0
2026-02,P03,S0111,602.15,572.0699999999999,38.89,12,12,0,0,12,12,2,80,60,8,18.0,4.0,4.0,1.0,0.0,0.75,4.5
2026-02,P03,S0112,3377.13,2836.6,192.9,102,102,13,1,89,84,23,378,352,22,137.0,35.0,35.0,0.9438202247191011,0.12745098039215685,0.9312169312169312,3.914285714285714
2026-02,P03,S0113,252.99,202.01,13.75,8,8,1,0,7,7,2,72,66,5,3.0,1.0,1.0,1.0,0.125,0.9166666666666666,3.0
2026-02,P03,S0114,800.5799999999999,639.88,43.52,12,12,2,0,10,10,4,100,87,6,0.0,0.0,0.0,1.0,0.16666666666666666,0.87,
2026-02,P03,S0115,147.2,138.75,9.44,5,5,0,0,5,5,1,25,19,0,3.0,1.0,1.0,1.0,0.0,0.76,3.0
2026-02,P03,S0116,857.41,796.27,54.16,19,19,1,1,18,18,4,112,109,17,16.0,4.0,4.0,1.0,0.05263157894736842,0.9732142857142857,4.0
2026-02,P03,S0117,363.03,250.19,17.01,12,12,2,1,10,9,3,99,93,22,0.0,0.0,0.0,0.9,0.16666666666666666,0.9393939393939394,
2026-02,P03,S0118,1131.89,1037.37,70.53,29,29,1,0,28,26,4,234,216,40,23.0,5.0,5.0,0.9285714285714286,0.034482758620689655,0.9230769230769231,4.6
2026-02,P03,S0119,72.54,69.81,4.75,1,1,0,0,1,1,0,6,4,2,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,
2026-02,P03,S0120,1186.3600000000001,1053.97,71.66,36,36,2,1,34,34,8,315,306,28,39.4,9.35,10.0,1.0,0.05555555555555555,0.9714285714285714,4.213903743315508
2026-02,P03,S0121,618.0,561.55,38.19,12,12,1,1,11,11,3,150,137,16,12.0,3.0,3.0,1.0,0.08333333333333333,0.9133333333333333,4.0
2026-02,P03,S0122,92.08,88.28,6.0,5,5,0,0,5,5,2,20,16,2,0.0,0.0,0.0,1.0,0.0,0.8,
2026-03,P01,S0001,1158.41,1036.47,80.83,26,26,2,0,24,23,6,120,105,16,19.0,4.0,4.0,0.9583333333333334,0.07692307692307693,0.875,4.75
2026-03,P01,S0002,130.03,122.5,9.56,6,6,0,0,6,6,0,42,37,5,4.0,1.0,1.0,1.0,0.0,0.8809523809523809,4.0
2026-03,P01,S0003,462.43,367.46000000000004,28.66,8,8,2,0,6,6,1,40,33,4,4.0,1.0,1.0,1.0,0.25,0.825,4.0
2026-03,P01,S0004,228.89000000000001,144.74,11.280000000000001,8,8,2,0,6,6,2,48,46,5,0.0,0.0,0.0,1.0,0.25,0.9583333333333334,
2026-03,P01,S0005,702.8,587.6600000000001,45.84,12,12,1,0,11,10,8,50,39,5,12.0,3.0,3.0,0.9090909090909091,0.08333333333333333,0.78,4.0
2026-03,P01,S0006,298.35,279.22999999999996,21.79,11,11,0,0,11,11,2,72,62,11,8.0,2.0,2.0,1.0,0.0,0.8611111111111112,4.0
2026-03,P01,S0007,965.81,641.49,50.03,14,14,6,0,8,7,4,88,80,18,4.0,1.0,1.0,0.875,0.42857142857142855,0.9090909090909091,4.0
2026-03,P01,S0008,531.41,125.85,9.83,9,9,5,1,4,4,2,45,41,5,5.0,1.0,1.0,1.0,0.5555555555555556,0.9111111111111111,5.0
2026-03,P01,S0009,2958.73,2450.64,191.17,62,62,7,1,55,53,3,468,422,58,37.0,9.0,9.0,0.9636363636363636,0.11290322580645161,0.9017094017094017,4.111111111111111
2026-03,P01,S0010,106.48,104.53999999999999,8.15,2,2,0,0,2,2,0,8,7,0,0.0,0.0,0.0,1.0,0.0,0.875,
2026-03,P01,S0011,8860.91,7827.75,610.53,180,180,9,5,171,167,9,651,628,137,205.8,52.7,54.0,0.9766081871345029,0.05,0.9646697388632872,3.905123339658444
2026-03,P01,S0012,66.08,0.0,0.0,1,1,1,0,0,0,0,4,4,0,0.0,0.0,0.0,,1.0,1.0,
2026-03,P01,S0013,1935.74,1673.43,130.51,42,42,1,2,41,39,14,260,256,36,28.75,7.35,8.0,0.9512195121951219,0.023809523809523808,0.9846153846153847,3.9115646258503403
2026-03,P01,S0014,288.9,274.75,21.43,8,8,0,0,8,8,3,28,25,7,0.0,0.0,0.0,1.0,0.0,0.8928571428571429,
2026-03,P01,S0015,1183.52,1046.71,81.64,14,14,1,1,13,13,7,72,62,6,12.0,3.0,3.0,1.0,0.07142857142857142,0.8611111111111112,4.0
2026-03,P01,S0017,1361.03,1073.33,83.71,28,28,5,0,23,23,3,162,137,21,32.0,7.0,7.0,1.0,0.17857142857142858,0.845679012345679,4.571428571428571
2026-03,P01,S0018,1244.84,1025.6399999999999,79.96,37,37,3,1,34,34,8,273,225,48,26.75,6.35,7.0,1.0,0.08108108108108109,0.8241758241758241,4.212598425196851
2026-03,P01,S0019,7126.81,5944.610000000001,463.65,183,183,26,5,157,151,18,651,640,93,154.4,35.35,36.0,0.9617834394904459,0.14207650273224043,0.9831029185867896,4.367751060820368
2026-03,P01,S0020,2060.26,1822.96,142.18,60,60,4,0,56,54,6,572,501,34,70.0,18.0,18.0,0.9642857142857143,0.06666666666666667,0.8758741258741258,3.888888888888889
2026-03,P01,S0021,876.27,792.12,61.79,29,29,2,2,27,25,10,266,240,45,23.0,6.0,6.0,0.9259259259259259,0.06896551724137931,0.9022556390977443,3.8333333333333335
2026-03,P01,S0022,228.26,215.57,16.82,10,10,0,2,10,9,0,40,37,0,0.0,0.0,0.0,0.9,0.0,0.925,
2026-03,P01,S0023,1081.97,1022.18,79.73,20,20,0,1,20,19,5,135,127,4,24.0,6.0,6.0,0.95,0.0,0.9407407407407408,4.0
2026-03,P01,S0024,3946.89,2605.92,203.27,80,80,18,3,62,58,5,588,524,95,67.75,15.35,16.0,0.9354838709677419,0.225,0.891156462585034,4.413680781758957
2026-03,P01,S0025,152.54,144.69,11.29,4,4,0,0,4,4,1,16,16,1,0.0,0.0,0.0,1.0,0.0,1.0,
2026-03,P01,S0026,780.13,712.29,55.559999999999995,19,19,4,0,15,15,7,90,83,21,16.0,4.0,4.0,1.0,0.21052631578947367,0.9222222222222223,4.0
2026-03,P01,S0027,1602.3,1504.95,117.37,33,33,1,0,32,32,6,210,174,41,34.0,9.0,9.0,1.0,0.030303030303030304,0.8285714285714286,3.7777777777777777
2026-03,P01,S0028,20.87,19.4,1.51,3,3,0,0,3,3,0,21,17,4,0.0,0.0,0.0,1.0,0.0,0.8095238095238095,
2026-03,P01,S0029,143.23000000000002,139.43,10.879999999999999,7,7,0,0,7,7,3,70,65,8,0.0,0.0,0.0,1.0,0.0,0.9285714285714286,
2026-03,P01,S0030,235.99,194.39,15.16,9,9,1,1,8,8,2,72,60,15,0.0,0.0,0.0,1.0,0.1111111111111111,0.8333333333333334,
2026-03,P01,S0031,9360.51,7750.0199999999995,604.47,260,260,30,6,230,228,32,651,592,104,230.4,61.35,62.0,0.991304347826087,0.11538461538461539,0.9093701996927803,3.7555012224938875
2026-03,P01,S0032,262.05,251.20000000000002,19.59,6,6,0,0,6,6,3,25,21,1,0.0,0.0,0.0,1.0,0.0,0.84,
2026-03,P01,S0033,4730.75,4171.5,325.37,95,95,3,2,92,89,14,420,380,49,142.75,36.35,37.0,0.967391304347826,0.031578947368421054,0.9047619047619048,3.9270976616231086
2026-03,P01,S0034,23.42,22.06,1.72,1,1,0,0,1,1,0,4,4,0,0.0,0.0,0.0,1.0,0.0,1.0,
2026-03,P01,S0035,8435.34,7577.47,591.05,130,130,5,3,125,122,24,682,637,74,140.2,36.05,38.0,0.976,0.038461538461538464,0.9340175953079178,3.8890429958391124
2026-03,P01,S0036,3757.63,3239.45,252.67,32,32,4,2,28,27,6,154,143,14,20.0,6.0,6.0,0.9642857142857143,0.125,0.9285714285714286,3.3333333333333335
2026-03,P01,S0037,438.72,371.5,28.990000000000002,14,14,3,0,11,11,2,60,57,6,4.0,1.0,1.0,1.0,0.21428571428571427,0.95,4.0
2026-03,P01,S0038,1245.22,1057.53,82.5,23,23,3,0,20,19,6,126,112,23,17.0,4.0,4.0,0.95,0.13043478260869565,0.8888888888888888,4.25
2026-03,P01,S0039,21542.83,19982.21,1558.62,324,324,6,6,318,316,41,744,690,88,462.65,109.4,112.0,0.9937106918238994,0.018518518518518517,0.9274193548387096,4.228976234003656
2026-03,P01,S0040,703.8,563.92,43.980000000000004,33,33,4,1,29,28,4,230,223,31,25.0,6.0,6.0,0.9655172413793104,0.12121212121212122,0.9695652173913043,4.166666666666667
2026-03,P01,S0041,384.85,364.11,28.41,10,10,0,0,10,10,4,90,83,15,4.0,1.0,1.0,1.0,0.0,0.9222222222222223,4.0
2026-03,P01,S0042,1228.63,1130.83,88.17999999999999,43,43,2,1,41,41,8,304,294,28,17.4,5.35,6.0,1.0,0.046511627906976744,0.9671052631578947,3.2523364485981308
2026-03,P01,S0043,391.04,343.44,26.79,20,20,1,1,19,19,4,168,154,15,16.0,4.0,4.0,1.0,0.05,0.9166666666666666,4.0
2026-03,P01,S0044,272.59000000000003,248.22999999999996,19.35,11,11,2,0,9,9,3,63,60,3,0.0,0.0,0.0,1.0,0.18181818181818182,0.9523809523809523,
2026-03,P01,S0045,764.5799999999999,523.98,40.88,20,20,2,0,18,17,5,91,85,5,16.0,4.0,4.0,0.9444444444444444,0.1,0.9340659340659341,4.0
2026-03,P01,S0046,3640.04,3455.94,269.57,66,66,0,1,66,64,7,350,334,73,68.8,15.7,17.0,0.9696969696969697,0.0,0.9542857142857143,4.382165605095541
2026-03,P01,S0047,480.2,444.59,34.67,11,11,0,0,11,11,3,80,80,10,8.0,2.0,2.0,1.0,0.0,1.0,4.0
2026-03,P01,S0048,4672.84,3454.0099999999998,269.39,134,134,24,2,110,108,29,360,321,73,140.4,35.35,36.0,0.9818181818181818,0.1791044776119403,0.8916666666666667,3.9717114568599716
2026-03,P01,S0049,13147.83,10942.14,853.4200000000001,319,319,33,10,286,284,33,651,628,97,315.6,76.4,79.0,0.993006993006993,0.10344827586206896,0.9646697388632872,4.130890052356021
2026-03,P01,S0050,1229.39,1133.35,88.4,46,46,2,3,44,44,6,322,295,41,62.0,15.0,15.0,1.0,0.043478260869565216,0.9161490683229814,4.133333333333334
2026-03,P02,S0051,3452.53,3083.57,255.94,97,97,9,6,88,86,15,713,624,83,122.75,29.35,30.0,0.9772727272727273,0.09278350515463918,0.8751753155680224,4.18228279386712
2026-03,P02,S0052,3013.45,2837.42,235.51,81,81,1,2,80,79,11,406,376,53,129.0,30.0,30.0,0.9875,0.012345679012345678,0.9261083743842364,4.3
2026-03,P02,S0053,1157.53,1066.22,88.5,23,23,2,1,21,20,4,270,214,47,9.0,2.0,2.0,0.9523809523809523,0.08695652173913043,0.7925925925925926,4.5
2026-03,P02,S0054,238.47,224.87,18.67,11,11,0,0,11,10,3,90,78,19,0.0,0.0,0.0,0.9090909090909091,0.0,0.8666666666666667,
2026-03,P02,S0055,2019.4,1572.5800000000002,130.53,60,60,7,1,53,52,12,442,413,44,44.0,10.0,10.0,0.9811320754716981,0.11666666666666667,0.9343891402714932,4.4
2026-03,P02,S0056,872.07,825.42,68.52,24,24,0,1,24,24,8,304,274,34,20.0,5.0,5.0,1.0,0.0,0.9013157894736842,4.0
2026-03,P02,S0057,1604.72,1352.97,112.31,24,24,1,1,23,23,4,119,111,13,21.0,5.0,5.0,1.0,0.041666666666666664,0.9327731092436975,4.2
2026-03,P02,S0058,212.39,165.92000000000002,13.77,5,5,1,0,4,4,2,35,28,13,0.0,0.0,0.0,1.0,0.2,0.8,
2026-03,P02,S0059,853.43,798.92,66.32,21,21,2,1,19,19,8,160,135,33,14.0,4.0,4.0,1.0,0.09523809523809523,0.84375,3.5
2026-03,P02,S0060,1475.96,1331.8999999999999,110.57,51,51,4,4,47,47,15,325,288,34,46.0,11.0,11.0,1.0,0.0784313725490196,0.8861538461538462,4.181818181818182
2026-03,P02,S0061,617.0,586.1700000000001,48.62,22,22,0,0,22,22,4,153,130,21,5.0,1.0,1.0,1.0,0.0,0.8496732026143791,5.0
2026-03,P02,S0062,939.89,754.54,62.63,25,25,3,0,22,22,7,128,108,10,8.0,2.0,2.0,1.0,0.12,0.84375,4.0
2026-03,P02,S0063,333.81,317.1,26.33,5,5,0,2,5,5,3,24,19,3,0.0,0.0,0.0,1.0,0.0,0.7916666666666666,
2026-03,P02,S0064,263.2,211.06,17.52,5,5,2,0,3,3,1,35,33,1,0.0,0.0,0.0,1.0,0.4,0.9428571428571428,
2026-03,P02,S0065,59.040000000000006,57.010000000000005,4.73,2,2,0,0,2,2,1,14,10,0,0.0,0.0,0.0,1.0,0.0,0.7142857142857143,
2026-03,P02,S0066,28.54,26.21,2.1799999999999997,2,2,0,0,2,2,0,8,6,0,0.0,0.0,0.0,1.0,0.0,0.75,
2026-03,P02,S0067,461.85,444.86,36.93,15,15,0,0,15,15,3,120,104,17,4.0,1.0,1.0,1.0,0.0,0.8666666666666667,4.0
2026-03,P02,S0068,1623.11,1218.82,101.11,57,57,7,2,50,50,3,375,321,48,72.0,16.0,16.0,1.0,0.12280701754385964,0.856,4.5
2026-03,P02,S0069,150.17000000000002,141.22,11.719999999999999,2,2,0,0,2,2,1,16,16,4,0.0,0.0,0.0,1.0,0.0,1.0,
2026-03,P02,S0070,1166.97,1092.03,90.64,17,17,1,1,16,16,5,112,95,27,4.0,1.0,1.0,1.0,0.058823529411764705,0.8482142857142857,4.0
2026-03,P02,S0071,1704.8,1460.7,121.22,29,29,3,0,26,25,4,304,280,28,4.0,1.0,1.0,0.9615384615384616,0.10344827586206896,0.9210526315789473,4.0
2026-03,P02,S0072,398.32,180.15,14.959999999999999,8,8,3,0,5,5,0,77,74,10,0.0,0.0,0.0,1.0,0.375,0.961038961038961,
2026-03,P02,S0073,134.47,122.65,10.18,2,2,0,1,2,2,0,12,11,0,0.0,0.0,0.0,1.0,0.0,0.9166666666666666,
2026-03,P02,S0074,1212.72,1149.57,95.44,32,32,0,1,32,32,5,280,258,46,33.0,8.0,8.0,1.0,0.0,0.9214285714285714,4.125
