date,campaign_key,channel_key,paid_organic,spend,impressions,clicks,leads,conversions,new_customers,revenue,gross_profit,month_key,year,month,week_start
2026-01-01,CP017,CH08,Organic,43.32,2183,181,32,9,1,1319.79,824.18,2026-01,2026,1,2025-12-29
2026-01-01,CP018,CH08,Organic,56.04,4448,286,63,15,9,2462.72,1357.03,2026-01,2026,1,2025-12-29
2026-01-01,CP019,CH09,Organic,70.3,9125,411,65,23,8,4478.09,2988.05,2026-01,2026,1,2025-12-29
2026-01-01,CP020,CH09,Organic,62.66,4079,271,45,12,6,2558.01,1539.39,2026-01,2026,1,2025-12-29
2026-01-01,CP021,CH10,Organic,115.64,3712,220,31,10,7,2618.71,1577.16,2026-01,2026,1,2025-12-29
2026-01-01,CP022,CH10,Organic,52.88,2748,99,21,12,5,2986.95,1813.78,2026-01,2026,1,2025-12-29
2026-01-01,CP023,CH10,Organic,95.34,3113,167,25,12,8,2797.3,1698.41,2026-01,2026,1,2025-12-29
2026-01-02,CP001,CH01,Paid,1182.9,7960,539,78,13,9,3102.09,2048.5,2026-01,2026,1,2025-12-29
2026-01-02,CP002,CH01,Paid,988.71,6847,524,69,16,12,3230.08,2043.55,2026-01,2026,1,2025-12-29
2026-01-02,CP003,CH01,Paid,1087.18,8690,630,73,15,9,3164.74,1925.43,2026-01,2026,1,2025-12-29
2026-01-02,CP004,CH02,Paid,788.45,9379,496,46,1,1,155.5,93.43,2026-01,2026,1,2025-12-29
2026-01-02,CP005,CH02,Paid,582.34,13198,416,39,1,1,194.08,119.04,2026-01,2026,1,2025-12-29
2026-01-02,CP006,CH02,Paid,907.45,10222,726,51,0,0,0.0,0.0,2026-01,2026,1,2025-12-29
2026-01-02,CP007,CH03,Paid,394.13,8764,333,21,2,2,237.52,138.18,2026-01,2026,1,2025-12-29
2026-01-02,CP008,CH03,Paid,467.06,7808,454,26,3,3,377.15,245.59,2026-01,2026,1,2025-12-29
2026-01-02,CP009,CH04,Paid,352.55,959,61,6,0,0,0.0,0.0,2026-01,2026,1,2025-12-29
2026-01-02,CP010,CH04,Paid,346.28,1132,60,4,0,0,0.0,0.0,2026-01,2026,1,2025-12-29
2026-01-02,CP011,CH05,Paid,306.58,5249,438,18,3,3,453.35,296.31,2026-01,2026,1,2025-12-29
2026-01-02,CP012,CH05,Paid,287.02,7072,445,24,0,0,0.0,0.0,2026-01,2026,1,2025-12-29
2026-01-02,CP013,CH06,Paid,179.48,4728,174,25,4,2,726.07,393.44,2026-01,2026,1,2025-12-29
2026-01-02,CP014,CH06,Paid,172.8,2607,166,14,4,0,641.31,431.25,2026-01,2026,1,2025-12-29
2026-01-02,CP015,CH07,Organic,60.39,6865,184,19,6,4,1198.77,724.48,2026-01,2026,1,2025-12-29
2026-01-02,CP016,CH07,Organic,66.21,3372,180,32,5,4,1163.94,707.41,2026-01,2026,1,2025-12-29
2026-01-02,CP017,CH08,Organic,29.64,4799,146,48,16,7,2346.16,1461.15,2026-01,2026,1,2025-12-29
2026-01-02,CP018,CH08,Organic,36.95,2225,171,35,10,1,1380.14,878.48,2026-01,2026,1,2025-12-29
2026-01-02,CP019,CH09,Organic,55.58,6508,313,44,14,5,2876.35,1855.51,2026-01,2026,1,2025-12-29
2026-01-02,CP020,CH09,Organic,60.15,10263,337,67,23,12,5159.22,3018.22,2026-01,2026,1,2025-12-29
2026-01-02,CP021,CH10,Organic,110.78,2706,229,44,20,10,5504.84,3106.5,2026-01,2026,1,2025-12-29
2026-01-02,CP022,CH10,Organic,77.67,2127,180,36,8,3,1651.96,1057.34,2026-01,2026,1,2025-12-29
2026-01-02,CP023,CH10,Organic,142.48,8374,251,39,14,6,3277.07,1833.06,2026-01,2026,1,2025-12-29
2026-01-03,CP001,CH01,Paid,764.97,5764,438,54,12,8,2575.44,1653.09,2026-01,2026,1,2025-12-29
2026-01-03,CP002,CH01,Paid,695.67,9850,382,61,6,3,1302.93,727.59,2026-01,2026,1,2025-12-29
2026-01-03,CP003,CH01,Paid,681.6,6907,327,39,5,5,1066.55,620.74,2026-01,2026,1,2025-12-29
2026-01-03,CP004,CH02,Paid,464.29,4504,355,37,3,2,515.72,347.33,2026-01,2026,1,2025-12-29
2026-01-03,CP005,CH02,Paid,423.5,5843,276,22,2,1,324.3,216.08,2026-01,2026,1,2025-12-29
2026-01-03,CP006,CH02,Paid,605.08,10135,387,25,2,2,318.09,199.15,2026-01,2026,1,2025-12-29
2026-01-03,CP007,CH03,Paid,337.56,3846,271,28,0,0,0.0,0.0,2026-01,2026,1,2025-12-29
2026-01-03,CP008,CH03,Paid,305.37,5606,288,20,2,2,260.42,165.99,2026-01,2026,1,2025-12-29
2026-01-03,CP009,CH04,Paid,231.61,621,44,6,1,1,522.6,305.41,2026-01,2026,1,2025-12-29
2026-01-03,CP010,CH04,Paid,204.18,676,40,5,0,0,0.0,0.0,2026-01,2026,1,2025-12-29
2026-01-03,CP011,CH05,Paid,202.23,7541,279,14,1,1,151.03,99.04,2026-01,2026,1,2025-12-29
2026-01-03,CP012,CH05,Paid,198.53,4873,285,15,1,1,139.44,85.9,2026-01,2026,1,2025-12-29
2026-01-03,CP013,CH06,Paid,105.82,1600,85,6,1,1,177.35,101.63,2026-01,2026,1,2025-12-29
2026-01-03,CP014,CH06,Paid,104.53,1447,118,19,2,0,323.79,216.5,2026-01,2026,1,2025-12-29
2026-01-03,CP015,CH07,Organic,68.4,7118,196,20,8,5,1726.26,1142.79,2026-01,2026,1,2025-12-29
2026-01-03,CP016,CH07,Organic,61.15,5623,160,24,9,4,1739.22,1175.65,2026-01,2026,1,2025-12-29
2026-01-03,CP017,CH08,Organic,27.37,2062,146,42,19,10,2956.15,1803.53,2026-01,2026,1,2025-12-29
2026-01-03,CP018,CH08,Organic,35.31,5909,175,44,14,6,2128.91,1319.02,2026-01,2026,1,2025-12-29
2026-01-03,CP019,CH09,Organic,46.74,3527,275,41,10,5,1903.69,1030.35,2026-01,2026,1,2025-12-29
2026-01-03,CP020,CH09,Organic,59.93,4356,293,49,10,3,2011.59,1235.67,2026-01,2026,1,2025-12-29
2026-01-03,CP021,CH10,Organic,100.29,2604,203,39,17,10,4552.26,2467.06,2026-01,2026,1,2025-12-29
2026-01-03,CP022,CH10,Organic,81.58,1783,145,30,6,3,1421.62,843.15,2026-01,2026,1,2025-12-29
2026-01-03,CP023,CH10,Organic,89.86,2035,156,22,3,1,692.05,462.4,2026-01,2026,1,2025-12-29
2026-01-04,CP001,CH01,Paid,814.97,11179,470,47,5,2,985.21,625.15,2026-01,2026,1,2025-12-29
2026-01-04,CP002,CH01,Paid,693.4,8002,334,47,8,6,1923.73,1199.96,2026-01,2026,1,2025-12-29
2026-01-04,CP003,CH01,Paid,738.58,13308,481,66,7,5,1562.5,1050.03,2026-01,2026,1,2025-12-29
2026-01-04,CP004,CH02,Paid,508.4,8340,385,29,1,1,147.27,96.63,2026-01,2026,1,2025-12-29
2026-01-04,CP005,CH02,Paid,400.71,7102,260,27,1,1,140.44,78.17,2026-01,2026,1,2025-12-29
2026-01-04,CP006,CH02,Paid,748.1,10466,615,47,3,2,493.09,269.6,2026-01,2026,1,2025-12-29
2026-01-04,CP007,CH03,Paid,325.55,7348,306,15,0,0,0.0,0.0,2026-01,2026,1,2025-12-29
2026-01-04,CP008,CH03,Paid,312.67,5911,301,22,1,0,139.38,76.22,2026-01,2026,1,2025-12-29
2026-01-04,CP009,CH04,Paid,231.8,532,44,2,1,1,461.92,292.24,2026-01,2026,1,2025-12-29
2026-01-04,CP010,CH04,Paid,164.22,545,29,3,1,0,472.74,316.71,2026-01,2026,1,2025-12-29
2026-01-04,CP011,CH05,Paid,211.83,6396,325,17,0,0,0.0,0.0,2026-01,2026,1,2025-12-29
2026-01-04,CP012,CH05,Paid,165.18,3599,250,16,1,1,156.68,96.81,2026-01,2026,1,2025-12-29
2026-01-04,CP013,CH06,Paid,132.05,1927,136,16,3,2,499.13,305.18,2026-01,2026,1,2025-12-29
2026-01-04,CP014,CH06,Paid,112.39,1680,101,12,1,0,194.15,116.39,2026-01,2026,1,2025-12-29
2026-01-04,CP015,CH07,Organic,42.36,2144,140,27,6,2,1167.22,710.4,2026-01,2026,1,2025-12-29
2026-01-04,CP016,CH07,Organic,65.81,3410,210,29,10,5,2240.0,1390.96,2026-01,2026,1,2025-12-29
2026-01-04,CP017,CH08,Organic,30.95,2611,158,46,23,5,3558.81,2184.89,2026-01,2026,1,2025-12-29
2026-01-04,CP018,CH08,Organic,27.85,1825,137,21,3,2,534.19,325.34,2026-01,2026,1,2025-12-29
2026-01-04,CP019,CH09,Organic,47.21,6853,256,39,11,5,2076.76,1172.71,2026-01,2026,1,2025-12-29
2026-01-04,CP020,CH09,Organic,36.88,3227,195,41,10,5,1762.35,1155.18,2026-01,2026,1,2025-12-29
2026-01-04,CP021,CH10,Organic,60.85,2797,123,25,8,4,2025.12,1185.66,2026-01,2026,1,2025-12-29
2026-01-04,CP022,CH10,Organic,58.79,1924,124,25,13,8,3372.11,2027.04,2026-01,2026,1,2025-12-29
2026-01-04,CP023,CH10,Organic,73.66,3463,146,18,12,4,2748.69,1864.89,2026-01,2026,1,2025-12-29
2026-01-05,CP001,CH01,Paid,1086.72,20952,549,71,11,6,2609.36,1761.86,2026-01,2026,1,2026-01-05
2026-01-05,CP002,CH01,Paid,1277.26,18773,799,85,13,12,3039.65,1942.5,2026-01,2026,1,2026-01-05
2026-01-05,CP003,CH01,Paid,1007.07,8274,495,69,12,6,2581.26,1605.03,2026-01,2026,1,2026-01-05
2026-01-05,CP004,CH02,Paid,927.5,8693,640,49,2,1,319.13,189.45,2026-01,2026,1,2026-01-05
2026-01-05,CP005,CH02,Paid,788.41,9901,503,39,2,2,336.07,220.4,2026-01,2026,1,2026-01-05
2026-01-05,CP006,CH02,Paid,1102.73,19922,640,47,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-05,CP007,CH03,Paid,413.98,4696,368,37,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-05,CP008,CH03,Paid,690.12,22154,609,43,3,2,313.96,204.65,2026-01,2026,1,2026-01-05
2026-01-05,CP009,CH04,Paid,289.29,1583,52,7,3,1,1489.39,944.61,2026-01,2026,1,2026-01-05
2026-01-05,CP010,CH04,Paid,285.88,759,57,3,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-05,CP011,CH05,Paid,311.94,8619,444,25,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-05,CP012,CH05,Paid,248.18,8642,376,15,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-05,CP013,CH06,Paid,203.49,2492,190,21,1,0,176.78,110.48,2026-01,2026,1,2026-01-05
2026-01-05,CP014,CH06,Paid,128.13,1439,115,10,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-05,CP015,CH07,Organic,99.58,9003,319,48,16,7,3364.64,2244.99,2026-01,2026,1,2026-01-05
2026-01-05,CP016,CH07,Organic,81.56,3353,219,37,16,6,2633.19,1476.56,2026-01,2026,1,2026-01-05
2026-01-05,CP017,CH08,Organic,51.35,4456,268,80,21,5,3022.2,1649.64,2026-01,2026,1,2026-01-05
2026-01-05,CP018,CH08,Organic,44.43,2943,213,52,15,5,2035.17,1196.77,2026-01,2026,1,2026-01-05
2026-01-05,CP019,CH09,Organic,50.36,6108,282,59,23,8,4244.51,2297.2,2026-01,2026,1,2026-01-05
2026-01-05,CP020,CH09,Organic,74.17,15747,422,76,36,20,6762.23,4308.15,2026-01,2026,1,2026-01-05
2026-01-05,CP021,CH10,Organic,130.22,4962,240,32,15,9,3575.93,1964.93,2026-01,2026,1,2026-01-05
2026-01-05,CP022,CH10,Organic,98.14,3053,202,42,18,7,4149.77,2644.49,2026-01,2026,1,2026-01-05
2026-01-05,CP023,CH10,Organic,99.08,4784,239,50,17,7,4432.26,2650.01,2026-01,2026,1,2026-01-05
2026-01-06,CP001,CH01,Paid,1363.27,9749,693,92,9,6,2008.05,1117.36,2026-01,2026,1,2026-01-05
2026-01-06,CP002,CH01,Paid,1160.14,25715,656,84,12,8,2531.88,1502.28,2026-01,2026,1,2026-01-05
2026-01-06,CP003,CH01,Paid,913.63,9115,489,61,11,6,2435.18,1473.52,2026-01,2026,1,2026-01-05
2026-01-06,CP004,CH02,Paid,971.09,12047,677,48,2,1,316.19,181.52,2026-01,2026,1,2026-01-05
2026-01-06,CP005,CH02,Paid,793.78,12666,590,53,2,1,309.58,201.72,2026-01,2026,1,2026-01-05
2026-01-06,CP006,CH02,Paid,784.66,7647,536,49,1,0,189.59,108.78,2026-01,2026,1,2026-01-05
2026-01-06,CP007,CH03,Paid,463.12,16165,458,31,3,2,369.94,218.11,2026-01,2026,1,2026-01-05
2026-01-06,CP008,CH03,Paid,425.14,6843,377,31,1,0,131.15,86.79,2026-01,2026,1,2026-01-05
2026-01-06,CP009,CH04,Paid,319.14,711,53,7,1,1,428.58,247.77,2026-01,2026,1,2026-01-05
2026-01-06,CP010,CH04,Paid,334.93,1267,62,6,3,1,1322.48,750.49,2026-01,2026,1,2026-01-05
2026-01-06,CP011,CH05,Paid,270.72,6328,371,17,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-06,CP012,CH05,Paid,321.96,7821,477,25,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-06,CP013,CH06,Paid,158.18,3315,171,17,2,2,361.54,204.05,2026-01,2026,1,2026-01-05
2026-01-06,CP014,CH06,Paid,138.92,1460,121,10,1,1,186.88,121.09,2026-01,2026,1,2026-01-05
2026-01-06,CP015,CH07,Organic,71.63,7354,195,37,10,6,2396.74,1393.36,2026-01,2026,1,2026-01-05
2026-01-06,CP016,CH07,Organic,90.97,8420,262,29,13,6,2797.75,1634.63,2026-01,2026,1,2026-01-05
2026-01-06,CP017,CH08,Organic,35.57,2657,170,49,19,4,2848.98,1736.3,2026-01,2026,1,2026-01-05
2026-01-06,CP018,CH08,Organic,52.24,9225,268,56,9,3,1741.13,1115.98,2026-01,2026,1,2026-01-05
2026-01-06,CP019,CH09,Organic,82.02,8177,433,73,19,9,4086.02,2600.96,2026-01,2026,1,2026-01-05
2026-01-06,CP020,CH09,Organic,67.77,4677,355,78,37,15,6789.89,3979.21,2026-01,2026,1,2026-01-05
2026-01-06,CP021,CH10,Organic,119.56,4211,237,45,11,4,2742.43,1672.44,2026-01,2026,1,2026-01-05
2026-01-06,CP022,CH10,Organic,75.99,1598,135,22,3,2,688.57,455.53,2026-01,2026,1,2026-01-05
2026-01-06,CP023,CH10,Organic,94.17,5718,203,36,11,4,2774.43,1815.7,2026-01,2026,1,2026-01-05
2026-01-07,CP001,CH01,Paid,1030.12,7586,630,88,20,15,4301.93,2839.29,2026-01,2026,1,2026-01-05
2026-01-07,CP002,CH01,Paid,1485.57,11077,850,117,21,13,5412.92,3677.99,2026-01,2026,1,2026-01-05
2026-01-07,CP003,CH01,Paid,1122.79,20456,618,83,15,9,3289.6,1963.0,2026-01,2026,1,2026-01-05
2026-01-07,CP004,CH02,Paid,906.67,18186,708,53,1,1,173.91,103.97,2026-01,2026,1,2026-01-05
2026-01-07,CP005,CH02,Paid,629.59,8693,530,43,3,2,480.23,298.76,2026-01,2026,1,2026-01-05
2026-01-07,CP006,CH02,Paid,1056.07,33384,848,90,4,4,613.77,392.91,2026-01,2026,1,2026-01-05
2026-01-07,CP007,CH03,Paid,440.69,10687,473,27,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-07,CP008,CH03,Paid,543.28,5836,443,37,2,2,259.2,141.02,2026-01,2026,1,2026-01-05
2026-01-07,CP009,CH04,Paid,344.59,2094,76,10,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-07,CP010,CH04,Paid,216.52,865,33,3,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-07,CP011,CH05,Paid,258.75,6353,471,23,2,2,319.65,199.68,2026-01,2026,1,2026-01-05
2026-01-07,CP012,CH05,Paid,285.89,5232,415,27,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-07,CP013,CH06,Paid,146.42,1704,137,11,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-07,CP014,CH06,Paid,151.0,2244,147,15,1,1,176.59,98.04,2026-01,2026,1,2026-01-05
2026-01-07,CP015,CH07,Organic,73.54,5609,196,28,10,6,2021.3,1198.27,2026-01,2026,1,2026-01-05
2026-01-07,CP016,CH07,Organic,83.41,6451,237,34,13,8,2587.22,1536.22,2026-01,2026,1,2026-01-05
2026-01-07,CP017,CH08,Organic,48.46,4760,262,58,17,9,2493.83,1497.57,2026-01,2026,1,2026-01-05
2026-01-07,CP018,CH08,Organic,46.28,3318,234,38,14,9,2463.94,1476.26,2026-01,2026,1,2026-01-05
2026-01-07,CP019,CH09,Organic,65.29,16749,429,98,39,12,7383.23,4095.0,2026-01,2026,1,2026-01-05
2026-01-07,CP020,CH09,Organic,56.34,7275,301,41,13,8,2338.25,1475.02,2026-01,2026,1,2026-01-05
2026-01-07,CP021,CH10,Organic,120.66,3791,284,60,28,14,7138.82,4720.05,2026-01,2026,1,2026-01-05
2026-01-07,CP022,CH10,Organic,94.11,4990,170,37,19,9,4976.98,2744.68,2026-01,2026,1,2026-01-05
2026-01-07,CP023,CH10,Organic,137.03,7911,326,53,17,11,4063.0,2317.79,2026-01,2026,1,2026-01-05
2026-01-08,CP001,CH01,Paid,1162.36,7504,547,74,13,5,3144.86,2029.39,2026-01,2026,1,2026-01-05
2026-01-08,CP002,CH01,Paid,1129.05,14907,487,58,6,5,1260.24,757.67,2026-01,2026,1,2026-01-05
2026-01-08,CP003,CH01,Paid,1055.79,13192,617,66,9,9,1876.95,1169.75,2026-01,2026,1,2026-01-05
2026-01-08,CP004,CH02,Paid,984.37,8680,672,66,5,5,742.7,422.09,2026-01,2026,1,2026-01-05
2026-01-08,CP005,CH02,Paid,616.66,6527,450,33,2,2,309.77,187.38,2026-01,2026,1,2026-01-05
2026-01-08,CP006,CH02,Paid,650.76,6228,402,39,1,1,171.94,97.47,2026-01,2026,1,2026-01-05
2026-01-08,CP007,CH03,Paid,368.77,8355,369,25,1,1,137.55,88.07,2026-01,2026,1,2026-01-05
2026-01-08,CP008,CH03,Paid,529.5,14426,485,35,2,2,277.32,171.29,2026-01,2026,1,2026-01-05
2026-01-08,CP009,CH04,Paid,284.13,1317,53,5,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-08,CP010,CH04,Paid,270.71,1601,58,5,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-08,CP011,CH05,Paid,240.28,13857,361,15,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-08,CP012,CH05,Paid,208.68,6288,262,18,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-08,CP013,CH06,Paid,194.2,4184,171,18,3,3,499.88,335.09,2026-01,2026,1,2026-01-05
2026-01-08,CP014,CH06,Paid,199.81,2478,186,20,3,2,536.51,324.45,2026-01,2026,1,2026-01-05
2026-01-08,CP015,CH07,Organic,80.59,8404,229,31,9,6,1879.59,1276.02,2026-01,2026,1,2026-01-05
2026-01-08,CP016,CH07,Organic,75.29,4672,211,24,4,2,760.2,497.05,2026-01,2026,1,2026-01-05
2026-01-08,CP017,CH08,Organic,45.83,3401,250,58,13,4,2009.28,1148.91,2026-01,2026,1,2026-01-05
2026-01-08,CP018,CH08,Organic,63.21,3766,294,63,26,9,3874.07,2262.11,2026-01,2026,1,2026-01-05
2026-01-08,CP019,CH09,Organic,63.97,4223,359,55,21,8,4162.84,2267.37,2026-01,2026,1,2026-01-05
2026-01-08,CP020,CH09,Organic,52.15,4745,315,49,16,6,3054.05,2027.85,2026-01,2026,1,2026-01-05
2026-01-08,CP021,CH10,Organic,111.58,2748,199,24,10,4,2760.33,1580.47,2026-01,2026,1,2026-01-05
2026-01-08,CP022,CH10,Organic,96.58,3355,194,25,7,5,1758.94,1025.23,2026-01,2026,1,2026-01-05
2026-01-08,CP023,CH10,Organic,106.78,6630,256,45,13,8,2927.14,1910.14,2026-01,2026,1,2026-01-05
2026-01-09,CP001,CH01,Paid,1295.03,19933,680,105,16,7,3103.75,1868.35,2026-01,2026,1,2026-01-05
2026-01-09,CP002,CH01,Paid,1551.33,23193,759,66,8,6,1842.62,1065.79,2026-01,2026,1,2026-01-05
2026-01-09,CP003,CH01,Paid,1093.56,8239,596,53,8,3,1637.12,964.82,2026-01,2026,1,2026-01-05
2026-01-09,CP004,CH02,Paid,911.49,17235,687,52,1,1,169.67,109.29,2026-01,2026,1,2026-01-05
2026-01-09,CP005,CH02,Paid,709.04,6180,467,43,2,1,312.99,212.71,2026-01,2026,1,2026-01-05
2026-01-09,CP006,CH02,Paid,921.89,21533,588,49,3,3,499.26,320.22,2026-01,2026,1,2026-01-05
2026-01-09,CP007,CH03,Paid,401.32,5243,425,18,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-09,CP008,CH03,Paid,461.81,5816,445,30,1,1,139.66,84.69,2026-01,2026,1,2026-01-05
2026-01-09,CP009,CH04,Paid,289.55,1741,53,3,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-09,CP010,CH04,Paid,299.97,1301,53,4,2,0,914.31,574.49,2026-01,2026,1,2026-01-05
2026-01-09,CP011,CH05,Paid,258.83,8217,391,15,2,1,311.86,204.97,2026-01,2026,1,2026-01-05
2026-01-09,CP012,CH05,Paid,276.36,6011,360,10,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-09,CP013,CH06,Paid,244.31,2540,186,29,3,2,551.99,337.52,2026-01,2026,1,2026-01-05
2026-01-09,CP014,CH06,Paid,128.52,2410,127,21,5,5,895.61,527.67,2026-01,2026,1,2026-01-05
2026-01-09,CP015,CH07,Organic,86.65,4194,249,28,5,1,1136.19,694.78,2026-01,2026,1,2026-01-05
2026-01-09,CP016,CH07,Organic,91.24,3872,246,37,6,4,1347.73,797.3,2026-01,2026,1,2026-01-05
2026-01-09,CP017,CH08,Organic,37.02,2601,165,36,6,4,896.99,514.25,2026-01,2026,1,2026-01-05
2026-01-09,CP018,CH08,Organic,59.38,5664,313,65,26,6,3919.09,2170.25,2026-01,2026,1,2026-01-05
2026-01-09,CP019,CH09,Organic,61.49,5040,353,59,18,6,3393.92,2060.5,2026-01,2026,1,2026-01-05
2026-01-09,CP020,CH09,Organic,71.96,7480,393,69,16,6,2668.07,1730.23,2026-01,2026,1,2026-01-05
2026-01-09,CP021,CH10,Organic,104.39,3728,206,41,13,8,3389.88,2069.94,2026-01,2026,1,2026-01-05
2026-01-09,CP022,CH10,Organic,78.0,2473,187,30,16,6,4017.87,2618.07,2026-01,2026,1,2026-01-05
2026-01-09,CP023,CH10,Organic,120.31,3138,258,36,15,6,3717.02,2516.63,2026-01,2026,1,2026-01-05
2026-01-10,CP001,CH01,Paid,991.5,8419,529,73,11,10,2112.68,1403.17,2026-01,2026,1,2026-01-05
2026-01-10,CP002,CH01,Paid,1017.66,12482,570,78,14,7,3238.57,2101.42,2026-01,2026,1,2026-01-05
2026-01-10,CP003,CH01,Paid,901.63,6736,487,66,11,6,2303.81,1566.05,2026-01,2026,1,2026-01-05
2026-01-10,CP004,CH02,Paid,479.07,7139,355,24,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-10,CP005,CH02,Paid,584.89,8778,390,33,3,1,518.63,308.79,2026-01,2026,1,2026-01-05
2026-01-10,CP006,CH02,Paid,516.11,5785,402,32,2,0,319.46,200.35,2026-01,2026,1,2026-01-05
2026-01-10,CP007,CH03,Paid,367.55,4060,343,29,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-10,CP008,CH03,Paid,357.1,6393,338,25,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-10,CP009,CH04,Paid,180.07,1203,31,2,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-10,CP010,CH04,Paid,217.3,718,39,3,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-10,CP011,CH05,Paid,214.13,12737,327,14,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-10,CP012,CH05,Paid,156.42,4112,222,10,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-10,CP013,CH06,Paid,128.82,2643,95,8,1,0,196.23,131.89,2026-01,2026,1,2026-01-05
2026-01-10,CP014,CH06,Paid,94.13,1481,84,9,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-10,CP015,CH07,Organic,60.62,2922,150,21,5,4,936.39,623.71,2026-01,2026,1,2026-01-05
2026-01-10,CP016,CH07,Organic,75.94,3069,228,33,7,3,1514.27,874.54,2026-01,2026,1,2026-01-05
2026-01-10,CP017,CH08,Organic,37.99,3551,186,37,19,7,2709.98,1761.49,2026-01,2026,1,2026-01-05
2026-01-10,CP018,CH08,Organic,37.13,3454,176,33,13,4,1825.62,1138.99,2026-01,2026,1,2026-01-05
2026-01-10,CP019,CH09,Organic,38.95,2636,223,34,10,2,2174.03,1330.81,2026-01,2026,1,2026-01-05
2026-01-10,CP020,CH09,Organic,40.43,9998,269,59,21,9,3953.03,2643.67,2026-01,2026,1,2026-01-05
2026-01-10,CP021,CH10,Organic,79.5,3193,156,20,12,7,3280.46,2190.6,2026-01,2026,1,2026-01-05
2026-01-10,CP022,CH10,Organic,52.98,3378,95,14,4,1,1097.37,679.76,2026-01,2026,1,2026-01-05
2026-01-10,CP023,CH10,Organic,70.31,1430,121,20,6,2,1464.95,908.48,2026-01,2026,1,2026-01-05
2026-01-11,CP001,CH01,Paid,873.28,11442,523,62,4,1,823.02,528.5,2026-01,2026,1,2026-01-05
2026-01-11,CP002,CH01,Paid,711.91,6894,345,48,5,2,1008.78,631.38,2026-01,2026,1,2026-01-05
2026-01-11,CP003,CH01,Paid,852.23,17519,470,68,14,8,3068.46,1809.43,2026-01,2026,1,2026-01-05
2026-01-11,CP004,CH02,Paid,734.3,6764,491,50,2,1,345.99,219.75,2026-01,2026,1,2026-01-05
2026-01-11,CP005,CH02,Paid,489.9,6996,341,18,1,1,170.41,115.85,2026-01,2026,1,2026-01-05
2026-01-11,CP006,CH02,Paid,465.74,11633,357,27,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-11,CP007,CH03,Paid,297.6,6366,276,19,1,0,133.57,84.57,2026-01,2026,1,2026-01-05
2026-01-11,CP008,CH03,Paid,284.24,3852,257,19,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-11,CP009,CH04,Paid,199.06,594,38,2,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-11,CP010,CH04,Paid,246.97,1524,54,10,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-11,CP011,CH05,Paid,178.78,4471,300,10,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-11,CP012,CH05,Paid,177.85,5964,232,10,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-11,CP013,CH06,Paid,141.54,5159,143,21,1,1,164.75,108.32,2026-01,2026,1,2026-01-05
2026-01-11,CP014,CH06,Paid,68.82,716,58,6,0,0,0.0,0.0,2026-01,2026,1,2026-01-05
2026-01-11,CP015,CH07,Organic,41.98,2782,120,13,3,1,581.57,375.51,2026-01,2026,1,2026-01-05
2026-01-11,CP016,CH07,Organic,61.89,2554,184,17,4,2,799.85,519.01,2026-01,2026,1,2026-01-05
2026-01-11,CP017,CH08,Organic,21.65,2158,116,17,2,0,316.5,189.67,2026-01,2026,1,2026-01-05
2026-01-11,CP018,CH08,Organic,36.53,4108,212,52,23,10,3575.84,2215.65,2026-01,2026,1,2026-01-05
