FactOpexKey,DateKey,ScenarioKey,BusinessUnitKey,RegionKey,DepartmentKey,Opex,FTE
OPX0001298,20260501,S001,B004,R003,D001,620355.91,15.1
OPX0001299,20260501,S001,B004,R003,D003,694466.33,17.5
OPX0001300,20260501,S001,B004,R003,D005,524374.61,12.8
OPX0001301,20260501,S001,B001,R002,D004,744596.24,17.1
OPX0001302,20260501,S001,B001,R002,D002,1490857.09,35.2
OPX0001303,20260501,S001,B001,R002,D001,415632.74,10.6
OPX0001304,20260501,S001,B001,R002,D003,468965.23,11.2
OPX0001305,20260501,S001,B001,R002,D005,349466.76,8.9
OPX0001306,20260501,S001,B001,R001,D004,531357.15,11.9
OPX0001307,20260501,S001,B001,R001,D002,1020028.99,25.9
OPX0001308,20260501,S001,B001,R001,D001,283945.56,6.4
OPX0001309,20260501,S001,B001,R001,D003,333336.02,8.5
OPX0001310,20260501,S001,B001,R001,D005,236215.93,6.0
OPX0001311,20260501,S001,B001,R004,D004,1002135.2,23.5
OPX0001312,20260501,S001,B001,R004,D002,1865260.56,42.8
OPX0001313,20260501,S001,B001,R004,D001,539515.38,12.2
OPX0001314,20260501,S001,B001,R004,D003,638657.18,14.7
OPX0001315,20260501,S001,B001,R004,D005,445443.84,10.6
OPX0001316,20260501,S001,B001,R003,D004,645656.63,14.8
OPX0001317,20260501,S001,B001,R003,D002,1233697.85,30.2
OPX0001318,20260501,S001,B001,R003,D001,357515.32,9.0
OPX0001319,20260501,S001,B001,R003,D003,408195.88,10.2
OPX0001320,20260501,S001,B001,R003,D005,284766.64,6.8
OPX0001321,20260501,S001,B002,R002,D004,405074.74,10.0
OPX0001322,20260501,S001,B002,R002,D002,750045.4,18.8
OPX0001323,20260501,S001,B002,R002,D001,226556.0,5.3
OPX0001324,20260501,S001,B002,R002,D003,266026.3,6.5
OPX0001325,20260501,S001,B002,R002,D005,186960.8,4.6
OPX0001326,20260501,S001,B002,R001,D004,272530.42,6.9
OPX0001327,20260501,S001,B002,R001,D002,530135.18,12.3
OPX0001328,20260501,S001,B002,R001,D001,153082.45,3.9
OPX0001329,20260501,S001,B002,R001,D003,181767.87,4.4
OPX0001330,20260501,S001,B002,R001,D005,125486.4,3.1
OPX0001331,20260501,S001,B002,R004,D004,519142.6,12.5
OPX0001332,20260501,S001,B002,R004,D002,1007267.2,23.3
OPX0001333,20260501,S001,B002,R004,D001,299947.17,6.9
OPX0001334,20260501,S001,B002,R004,D003,339522.11,7.7
OPX0001335,20260501,S001,B002,R004,D005,237913.71,5.6
OPX0001336,20260501,S001,B002,R003,D004,348050.21,8.4
OPX0001337,20260501,S001,B002,R003,D002,646728.55,15.9
OPX0001338,20260501,S001,B002,R003,D001,190853.59,4.7
OPX0001339,20260501,S001,B002,R003,D003,224834.28,5.7
OPX0001340,20260501,S001,B002,R003,D005,158285.89,4.0
OPX0001341,20260501,S001,B003,R002,D004,899725.0,20.7
OPX0001342,20260501,S001,B003,R002,D002,1628270.08,40.3
OPX0001343,20260501,S001,B003,R002,D001,492664.84,12.2
OPX0001344,20260501,S001,B003,R002,D003,540101.15,12.1
OPX0001345,20260501,S001,B003,R002,D005,408646.15,10.5
OPX0001346,20260501,S001,B003,R001,D004,608189.6,13.9
OPX0001347,20260501,S001,B003,R001,D002,1160919.78,28.5
OPX0001348,20260501,S001,B003,R001,D001,332422.25,7.8
OPX0001349,20260501,S001,B003,R001,D003,368415.73,9.2
OPX0001350,20260501,S001,B003,R001,D005,275360.87,7.0
OPX0001351,20260501,S001,B003,R004,D004,1130210.44,28.0
OPX0001352,20260501,S001,B003,R004,D002,2163064.12,54.9
OPX0001353,20260501,S001,B003,R004,D001,639596.72,15.9
OPX0001354,20260501,S001,B003,R004,D003,704527.58,16.9
OPX0001355,20260501,S001,B003,R004,D005,515744.81,12.2
OPX0001356,20260501,S001,B003,R003,D004,733512.66,18.4
OPX0001357,20260501,S001,B003,R003,D002,1409397.46,32.8
OPX0001358,20260501,S001,B003,R003,D001,384172.78,8.8
OPX0001359,20260501,S001,B003,R003,D003,470827.9,11.2
OPX0001360,20260501,S001,B003,R003,D005,325941.86,7.7
OPX0001361,20260101,S002,B004,R002,D004,1144995.16,28.7
OPX0001362,20260101,S002,B004,R002,D002,2106915.42,52.1
OPX0001363,20260101,S002,B004,R002,D001,629427.0,15.2
OPX0001364,20260101,S002,B004,R002,D003,714242.95,16.5
OPX0001365,20260101,S002,B004,R002,D005,524061.7,13.4
OPX0001366,20260101,S002,B004,R001,D004,760483.1,18.4
OPX0001367,20260101,S002,B004,R001,D002,1388190.78,33.2
OPX0001368,20260101,S002,B004,R001,D001,416823.59,9.9
OPX0001369,20260101,S002,B004,R001,D003,468454.61,11.0
OPX0001370,20260101,S002,B004,R001,D005,349224.28,8.7
OPX0001371,20260101,S002,B004,R004,D004,1442770.89,36.8
OPX0001372,20260101,S002,B004,R004,D002,2884468.8,73.8
OPX0001373,20260101,S002,B004,R004,D001,777587.93,19.4
OPX0001374,20260101,S002,B004,R004,D003,913303.29,23.1
OPX0001375,20260101,S002,B004,R004,D005,687081.55,17.1
OPX0001376,20260101,S002,B004,R003,D004,926815.44,21.4
OPX0001377,20260101,S002,B004,R003,D002,1806513.36,43.7
OPX0001378,20260101,S002,B004,R003,D001,526891.85,11.9
OPX0001379,20260101,S002,B004,R003,D003,614935.83,14.8
OPX0001380,20260101,S002,B004,R003,D005,424384.48,10.2
OPX0001381,20260101,S002,B001,R002,D004,691541.67,16.4
OPX0001382,20260101,S002,B001,R002,D002,1333197.18,30.3
OPX0001383,20260101,S002,B001,R002,D001,396428.29,9.8
OPX0001384,20260101,S002,B001,R002,D003,444124.28,10.9
OPX0001385,20260101,S002,B001,R002,D005,334941.28,8.0
OPX0001386,20260101,S002,B001,R001,D004,492913.17,12.2
OPX0001387,20260101,S002,B001,R001,D002,905062.1,22.6
OPX0001388,20260101,S002,B001,R001,D001,254892.32,5.8
OPX0001389,20260101,S002,B001,R001,D003,299100.73,7.5
OPX0001390,20260101,S002,B001,R001,D005,226117.05,5.4
OPX0001391,20260101,S002,B001,R004,D004,947954.56,24.3
OPX0001392,20260101,S002,B001,R004,D002,1812057.39,41.8
OPX0001393,20260101,S002,B001,R004,D001,512684.53,12.7
OPX0001394,20260101,S002,B001,R004,D003,601944.2,15.2
OPX0001395,20260101,S002,B001,R004,D005,413490.76,10.2
OPX0001396,20260101,S002,B001,R003,D004,588615.88,13.7
OPX0001397,20260101,S002,B001,R003,D002,1160677.34,28.8
OPX0001398,20260101,S002,B001,R003,D001,330677.84,7.6
OPX0001399,20260101,S002,B001,R003,D003,384524.25,9.4
OPX0001400,20260101,S002,B001,R003,D005,265756.06,6.7
OPX0001401,20260101,S002,B002,R002,D004,354233.24,8.1
OPX0001402,20260101,S002,B002,R002,D002,688012.04,16.7
OPX0001403,20260101,S002,B002,R002,D001,199934.03,4.8
OPX0001404,20260101,S002,B002,R002,D003,218767.01,5.1
OPX0001405,20260101,S002,B002,R002,D005,160191.22,3.6
OPX0001406,20260101,S002,B002,R001,D004,238509.75,5.6
OPX0001407,20260101,S002,B002,R001,D002,448947.18,11.5
OPX0001408,20260101,S002,B002,R001,D001,133412.73,3.2
OPX0001409,20260101,S002,B002,R001,D003,148692.86,3.6
OPX0001410,20260101,S002,B002,R001,D005,111183.32,2.6
OPX0001411,20260101,S002,B002,R004,D004,462437.26,11.1
OPX0001412,20260101,S002,B002,R004,D002,860459.08,21.0
OPX0001413,20260101,S002,B002,R004,D001,245907.81,6.2
OPX0001414,20260101,S002,B002,R004,D003,304830.01,7.4
OPX0001415,20260101,S002,B002,R004,D005,204045.59,4.7
OPX0001416,20260101,S002,B002,R003,D004,301129.46,7.2
OPX0001417,20260101,S002,B002,R003,D002,556626.44,13.3
OPX0001418,20260101,S002,B002,R003,D001,156529.09,3.7
OPX0001419,20260101,S002,B002,R003,D003,183181.0,4.7
OPX0001420,20260101,S002,B002,R003,D005,136503.07,3.2
OPX0001421,20260101,S002,B003,R002,D004,760558.11,19.6
OPX0001422,20260101,S002,B003,R002,D002,1441261.07,35.2
OPX0001423,20260101,S002,B003,R002,D001,425939.34,10.4
OPX0001424,20260101,S002,B003,R002,D003,505764.33,11.5
OPX0001425,20260101,S002,B003,R002,D005,349728.66,8.3
OPX0001426,20260101,S002,B003,R001,D004,498393.72,12.7
OPX0001427,20260101,S002,B003,R001,D002,969428.73,21.8
OPX0001428,20260101,S002,B003,R001,D001,275458.2,6.8
OPX0001429,20260101,S002,B003,R001,D003,338203.06,8.2
OPX0001430,20260101,S002,B003,R001,D005,228843.51,5.2
OPX0001431,20260101,S002,B003,R004,D004,1016284.67,23.8
OPX0001432,20260101,S002,B003,R004,D002,1893467.1,47.2
OPX0001433,20260101,S002,B003,R004,D001,537710.8,12.0
OPX0001434,20260101,S002,B003,R004,D003,642596.68,15.7
OPX0001435,20260101,S002,B003,R004,D005,451835.78,10.5
OPX0001436,20260101,S002,B003,R003,D004,609717.44,15.4
OPX0001437,20260101,S002,B003,R003,D002,1162459.15,26.5
OPX0001438,20260101,S002,B003,R003,D001,348988.64,8.5
OPX0001439,20260101,S002,B003,R003,D003,395513.17,9.4
OPX0001440,20260101,S002,B003,R003,D005,291998.72,6.8
OPX0001441,20260201,S002,B004,R002,D004,1073597.7,25.3
OPX0001442,20260201,S002,B004,R002,D002,2045375.13,45.8
OPX0001443,20260201,S002,B004,R002,D001,568997.95,12.9
OPX0001444,20260201,S002,B004,R002,D003,677220.84,15.6
OPX0001445,20260201,S002,B004,R002,D005,461746.85,10.5
OPX0001446,20260201,S002,B004,R001,D004,688962.07,15.8
OPX0001447,20260201,S002,B004,R001,D002,1327748.78,30.4
OPX0001448,20260201,S002,B004,R001,D001,376660.18,8.5
OPX0001449,20260201,S002,B004,R001,D003,439062.14,10.6
OPX0001450,20260201,S002,B004,R001,D005,314328.06,7.7
OPX0001451,20260201,S002,B004,R004,D004,1359194.39,30.7
OPX0001452,20260201,S002,B004,R004,D002,2510277.56,62.5
OPX0001453,20260201,S002,B004,R004,D001,747869.78,17.1
OPX0001454,20260201,S002,B004,R004,D003,846500.49,21.4
OPX0001455,20260201,S002,B004,R004,D005,613818.34,14.5
OPX0001456,20260201,S002,B004,R003,D004,858560.06,21.7
OPX0001457,20260201,S002,B004,R003,D002,1697089.36,41.5
OPX0001458,20260201,S002,B004,R003,D001,457989.46,11.5
OPX0001459,20260201,S002,B004,R003,D003,547733.61,12.8
OPX0001460,20260201,S002,B004,R003,D005,395564.13,9.6
OPX0001461,20260201,S002,B001,R002,D004,658885.13,16.5
OPX0001462,20260201,S002,B001,R002,D002,1276751.6,32.2
OPX0001463,20260201,S002,B001,R002,D001,372577.31,8.8
OPX0001464,20260201,S002,B001,R002,D003,433789.5,10.3
OPX0001465,20260201,S002,B001,R002,D005,310141.37,7.2
OPX0001466,20260201,S002,B001,R001,D004,439604.54,11.1
OPX0001467,20260201,S002,B001,R001,D002,856110.89,21.4
OPX0001468,20260201,S002,B001,R001,D001,240009.21,5.5
OPX0001469,20260201,S002,B001,R001,D003,284186.26,6.5
OPX0001470,20260201,S002,B001,R001,D005,207249.58,4.8
OPX0001471,20260201,S002,B001,R004,D004,852157.03,20.4
OPX0001472,20260201,S002,B001,R004,D002,1653837.72,41.6
OPX0001473,20260201,S002,B001,R004,D001,464147.64,11.1
OPX0001474,20260201,S002,B001,R004,D003,558066.38,13.3
OPX0001475,20260201,S002,B001,R004,D005,389581.56,9.5
OPX0001476,20260201,S002,B001,R003,D004,536276.48,13.4
OPX0001477,20260201,S002,B001,R003,D002,1058306.51,26.7
OPX0001478,20260201,S002,B001,R003,D001,299474.88,7.4
OPX0001479,20260201,S002,B001,R003,D003,359119.98,8.4
OPX0001480,20260201,S002,B001,R003,D005,243660.85,5.8
OPX0001481,20260201,S002,B002,R002,D004,328901.83,8.2
OPX0001482,20260201,S002,B002,R002,D002,622324.61,15.4
OPX0001483,20260201,S002,B002,R002,D001,169818.65,3.8
OPX0001484,20260201,S002,B002,R002,D003,204867.17,4.8
OPX0001485,20260201,S002,B002,R002,D005,141844.33,3.4
OPX0001486,20260201,S002,B002,R001,D004,213984.27,4.8
OPX0001487,20260201,S002,B002,R001,D002,404843.99,9.5
OPX0001488,20260201,S002,B002,R001,D001,121021.39,2.8
OPX0001489,20260201,S002,B002,R001,D003,140774.4,3.5
OPX0001490,20260201,S002,B002,R001,D005,97367.98,2.4
OPX0001491,20260201,S002,B002,R004,D004,430952.71,10.9
OPX0001492,20260201,S002,B002,R004,D002,802160.63,19.8
OPX0001493,20260201,S002,B002,R004,D001,235807.28,5.6
OPX0001494,20260201,S002,B002,R004,D003,267107.81,6.3
OPX0001495,20260201,S002,B002,R004,D005,189270.45,4.6
OPX0001496,20260201,S002,B002,R003,D004,279959.05,6.8
OPX0001497,20260201,S002,B002,R003,D002,513416.78,13.1
OPX0001498,20260201,S002,B002,R003,D001,144601.17,3.5
OPX0001499,20260201,S002,B002,R003,D003,178100.92,4.4
OPX0001500,20260201,S002,B002,R003,D005,123891.43,3.0
OPX0001501,20260201,S002,B003,R002,D004,708781.47,16.0
OPX0001502,20260201,S002,B003,R002,D002,1359298.24,33.6
OPX0001503,20260201,S002,B003,R002,D001,384851.16,9.0
OPX0001504,20260201,S002,B003,R002,D003,449105.85,10.6
OPX0001505,20260201,S002,B003,R002,D005,319086.99,7.9
OPX0001506,20260201,S002,B003,R001,D004,455027.4,11.1
OPX0001507,20260201,S002,B003,R001,D002,921487.0,21.3
OPX0001508,20260201,S002,B003,R001,D001,261489.04,6.6
OPX0001509,20260201,S002,B003,R001,D003,301172.4,7.7
OPX0001510,20260201,S002,B003,R001,D005,216636.69,5.3
OPX0001511,20260201,S002,B003,R004,D004,898192.74,20.1
OPX0001512,20260201,S002,B003,R004,D002,1710864.96,42.4
OPX0001513,20260201,S002,B003,R004,D001,513488.39,11.7
OPX0001514,20260201,S002,B003,R004,D003,572715.96,13.9
OPX0001515,20260201,S002,B003,R004,D005,422854.18,9.9
OPX0001516,20260201,S002,B003,R003,D004,594172.71,14.5
OPX0001517,20260201,S002,B003,R003,D002,1112157.99,27.5
OPX0001518,20260201,S002,B003,R003,D001,321611.68,7.5
OPX0001519,20260201,S002,B003,R003,D003,377330.25,8.8
OPX0001520,20260201,S002,B003,R003,D005,263231.74,6.1
OPX0001521,20260301,S002,B004,R002,D004,1201077.38,29.9
OPX0001522,20260301,S002,B004,R002,D002,2333743.79,57.3
OPX0001523,20260301,S002,B004,R002,D001,688823.49,16.2
OPX0001524,20260301,S002,B004,R002,D003,784356.31,18.1
OPX0001525,20260301,S002,B004,R002,D005,564245.52,13.9
OPX0001526,20260301,S002,B004,R001,D004,816128.51,20.1
OPX0001527,20260301,S002,B004,R001,D002,1643045.98,41.0
OPX0001528,20260301,S002,B004,R001,D001,455670.19,10.2
OPX0001529,20260301,S002,B004,R001,D003,519145.18,12.7
OPX0001530,20260301,S002,B004,R001,D005,376291.07,8.9
OPX0001531,20260301,S002,B004,R004,D004,1605370.7,38.8
OPX0001532,20260301,S002,B004,R004,D002,3193859.58,75.6
OPX0001533,20260301,S002,B004,R004,D001,890211.27,20.9
OPX0001534,20260301,S002,B004,R004,D003,1038073.84,23.7
OPX0001535,20260301,S002,B004,R004,D005,740616.66,17.9
OPX0001536,20260301,S002,B004,R003,D004,1008342.5,24.5
OPX0001537,20260301,S002,B004,R003,D002,2044955.88,52.5
OPX0001538,20260301,S002,B004,R003,D001,577854.53,14.4
OPX0001539,20260301,S002,B004,R003,D003,639564.74,15.0
OPX0001540,20260301,S002,B004,R003,D005,477584.33,12.2
OPX0001541,20260301,S002,B001,R002,D004,778969.92,18.9
OPX0001542,20260301,S002,B001,R002,D002,1452062.57,33.4
OPX0001543,20260301,S002,B001,R002,D001,435472.32,10.1
OPX0001544,20260301,S002,B001,R002,D003,497499.24,11.9
OPX0001545,20260301,S002,B001,R002,D005,360653.26,8.4
OPX0001546,20260301,S002,B001,R001,D004,526320.64,13.5
OPX0001547,20260301,S002,B001,R001,D002,1062635.64,25.9
OPX0001548,20260301,S002,B001,R001,D001,294622.08,6.7
OPX0001549,20260301,S002,B001,R001,D003,335901.19,7.6
OPX0001550,20260301,S002,B001,R001,D005,249268.14,5.9
OPX0001551,20260301,S002,B001,R004,D004,1030082.55,23.1
OPX0001552,20260301,S002,B001,R004,D002,1987688.6,44.9
OPX0001553,20260301,S002,B001,R004,D001,547617.02,12.7
OPX0001554,20260301,S002,B001,R004,D003,637942.4,14.7
OPX0001555,20260301,S002,B001,R004,D005,464259.86,11.8
OPX0001556,20260301,S002,B001,R003,D004,657565.67,15.2
OPX0001557,20260301,S002,B001,R003,D002,1279342.57,31.5
OPX0001558,20260301,S002,B001,R003,D001,353117.44,8.4
OPX0001559,20260301,S002,B001,R003,D003,427700.37,9.8
OPX0001560,20260301,S002,B001,R003,D005,304997.83,7.3
OPX0001561,20260301,S002,B002,R002,D004,385865.16,8.9
OPX0001562,20260301,S002,B002,R002,D002,750168.31,18.5
OPX0001563,20260301,S002,B002,R002,D001,215011.11,5.4
OPX0001564,20260301,S002,B002,R002,D003,242795.65,5.8
OPX0001565,20260301,S002,B002,R002,D005,172766.44,4.3
OPX0001566,20260301,S002,B002,R001,D004,265652.84,6.6
OPX0001567,20260301,S002,B002,R001,D002,513777.92,11.7
OPX0001568,20260301,S002,B002,R001,D001,144322.42,3.4
OPX0001569,20260301,S002,B002,R001,D003,171334.66,4.1
OPX0001570,20260301,S002,B002,R001,D005,120508.01,3.1
OPX0001571,20260301,S002,B002,R004,D004,524656.94,13.3
OPX0001572,20260301,S002,B002,R004,D002,988864.17,23.5
OPX0001573,20260301,S002,B002,R004,D001,279149.24,6.9
OPX0001574,20260301,S002,B002,R004,D003,319607.55,8.2
OPX0001575,20260301,S002,B002,R004,D005,239234.1,6.1
OPX0001576,20260301,S002,B002,R003,D004,334235.53,8.5
OPX0001577,20260301,S002,B002,R003,D002,642191.28,15.5
OPX0001578,20260301,S002,B002,R003,D001,178054.81,4.1
OPX0001579,20260301,S002,B002,R003,D003,206005.02,5.2
OPX0001580,20260301,S002,B002,R003,D005,151123.09,3.6
OPX0001581,20260301,S002,B003,R002,D004,817135.04,18.8
OPX0001582,20260301,S002,B003,R002,D002,1612581.74,41.4
OPX0001583,20260301,S002,B003,R002,D001,470706.97,11.8
OPX0001584,20260301,S002,B003,R002,D003,536515.6,12.4
OPX0001585,20260301,S002,B003,R002,D005,369359.55,9.2
OPX0001586,20260301,S002,B003,R001,D004,587369.46,14.4
OPX0001587,20260301,S002,B003,R001,D002,1062367.0,27.0
OPX0001588,20260301,S002,B003,R001,D001,315142.3,7.1
OPX0001589,20260301,S002,B003,R001,D003,355202.33,8.1
OPX0001590,20260301,S002,B003,R001,D005,262100.26,6.7
OPX0001591,20260301,S002,B003,R004,D004,1095673.68,25.8
OPX0001592,20260301,S002,B003,R004,D002,2142034.56,50.5
OPX0001593,20260301,S002,B003,R004,D001,579344.91,14.0
OPX0001594,20260301,S002,B003,R004,D003,689597.15,15.5
OPX0001595,20260301,S002,B003,R004,D005,508663.21,11.6
OPX0001596,20260301,S002,B003,R003,D004,698922.69,17.9
OPX0001597,20260301,S002,B003,R003,D002,1315038.31,29.7
OPX0001598,20260301,S002,B003,R003,D001,383264.44,9.2
OPX0001599,20260301,S002,B003,R003,D003,457149.62,11.4
OPX0001600,20260301,S002,B003,R003,D005,315819.92,7.6
OPX0001601,20260401,S002,B004,R002,D004,1320069.04,32.4
OPX0001602,20260401,S002,B004,R002,D002,2445361.89,54.7
OPX0001603,20260401,S002,B004,R002,D001,726351.2,18.0
OPX0001604,20260401,S002,B004,R002,D003,819765.72,19.3
OPX0001605,20260401,S002,B004,R002,D005,600466.05,13.5
OPX0001606,20260401,S002,B004,R001,D004,851083.13,20.8
OPX0001607,20260401,S002,B004,R001,D002,1650832.38,37.1
OPX0001608,20260401,S002,B004,R001,D001,489783.55,11.2
OPX0001609,20260401,S002,B004,R001,D003,540053.41,13.7
OPX0001610,20260401,S002,B004,R001,D005,392999.58,8.8
OPX0001611,20260401,S002,B004,R004,D004,1638914.91,41.0
OPX0001612,20260401,S002,B004,R004,D002,3246461.38,80.1
OPX0001613,20260401,S002,B004,R004,D001,902116.69,20.7
OPX0001614,20260401,S002,B004,R004,D003,1086793.71,26.5
OPX0001615,20260401,S002,B004,R004,D005,793080.27,18.7
OPX0001616,20260401,S002,B004,R003,D004,1093869.08,25.1
OPX0001617,20260401,S002,B004,R003,D002,2107472.22,50.4
OPX0001618,20260401,S002,B004,R003,D001,579528.92,14.7
OPX0001619,20260401,S002,B004,R003,D003,666512.2,15.6
OPX0001620,20260401,S002,B004,R003,D005,486992.92,11.6
OPX0001621,20260401,S002,B001,R002,D004,839322.87,19.9
OPX0001622,20260401,S002,B001,R002,D002,1535167.92,38.9
OPX0001623,20260401,S002,B001,R002,D001,453637.12,10.3
OPX0001624,20260401,S002,B001,R002,D003,501756.37,12.5
OPX0001625,20260401,S002,B001,R002,D005,379635.75,8.7
OPX0001626,20260401,S002,B001,R001,D004,553757.8,12.5
OPX0001627,20260401,S002,B001,R001,D002,1044330.25,25.9
OPX0001628,20260401,S002,B001,R001,D001,301266.83,7.5
OPX0001629,20260401,S002,B001,R001,D003,343944.71,8.2
OPX0001630,20260401,S002,B001,R001,D005,252020.77,6.5
OPX0001631,20260401,S002,B001,R004,D004,1050465.75,23.9
OPX0001632,20260401,S002,B001,R004,D002,2002755.59,50.7
OPX0001633,20260401,S002,B001,R004,D001,587370.78,13.4
OPX0001634,20260401,S002,B001,R004,D003,652958.22,16.0
OPX0001635,20260401,S002,B001,R004,D005,469654.16,12.1
OPX0001636,20260401,S002,B001,R003,D004,688332.53,17.0
OPX0001637,20260401,S002,B001,R003,D002,1308588.16,30.7
OPX0001638,20260401,S002,B001,R003,D001,375491.98,9.4
OPX0001639,20260401,S002,B001,R003,D003,444079.75,10.5
OPX0001640,20260401,S002,B001,R003,D005,305682.13,7.0
OPX0001641,20260401,S002,B002,R002,D004,408589.81,9.2
OPX0001642,20260401,S002,B002,R002,D002,752343.0,17.9
OPX0001643,20260401,S002,B002,R002,D001,215036.23,5.4
OPX0001644,20260401,S002,B002,R002,D003,263095.12,6.7
OPX0001645,20260401,S002,B002,R002,D005,177824.79,4.0
OPX0001646,20260401,S002,B002,R001,D004,279592.86,6.7
OPX0001647,20260401,S002,B002,R001,D002,518639.16,12.0
OPX0001648,20260401,S002,B002,R001,D001,147409.61,3.6
OPX0001649,20260401,S002,B002,R001,D003,172057.84,4.3
OPX0001650,20260401,S002,B002,R001,D005,127754.99,3.2
OPX0001651,20260401,S002,B002,R004,D004,528544.27,12.9
OPX0001652,20260401,S002,B002,R004,D002,978846.54,24.9
OPX0001653,20260401,S002,B002,R004,D001,288682.6,6.7
OPX0001654,20260401,S002,B002,R004,D003,340056.18,8.1
OPX0001655,20260401,S002,B002,R004,D005,243614.88,6.2
OPX0001656,20260401,S002,B002,R003,D004,334887.73,7.6
OPX0001657,20260401,S002,B002,R003,D002,642245.79,15.8
OPX0001658,20260401,S002,B002,R003,D001,183289.82,4.2
OPX0001659,20260401,S002,B002,R003,D003,214312.0,5.3
OPX0001660,20260401,S002,B002,R003,D005,149918.53,3.4
OPX0001661,20260401,S002,B003,R002,D004,837650.56,18.8
OPX0001662,20260401,S002,B003,R002,D002,1602218.53,36.1
OPX0001663,20260401,S002,B003,R002,D001,471160.71,11.2
OPX0001664,20260401,S002,B003,R002,D003,519970.4,13.1
OPX0001665,20260401,S002,B003,R002,D005,374566.07,9.0
OPX0001666,20260401,S002,B003,R001,D004,557592.81,13.9
OPX0001667,20260401,S002,B003,R001,D002,1058892.31,24.4
OPX0001668,20260401,S002,B003,R001,D001,308318.01,7.4
OPX0001669,20260401,S002,B003,R001,D003,354379.09,8.1
OPX0001670,20260401,S002,B003,R001,D005,260257.21,6.0
OPX0001671,20260401,S002,B003,R004,D004,1108113.59,25.9
OPX0001672,20260401,S002,B003,R004,D002,2116818.21,47.4
OPX0001673,20260401,S002,B003,R004,D001,586582.63,13.6
OPX0001674,20260401,S002,B003,R004,D003,690261.87,16.6
OPX0001675,20260401,S002,B003,R004,D005,517489.24,11.7
OPX0001676,20260401,S002,B003,R003,D004,706566.53,18.0
OPX0001677,20260401,S002,B003,R003,D002,1409533.54,33.6
OPX0001678,20260401,S002,B003,R003,D001,392032.32,9.9
OPX0001679,20260401,S002,B003,R003,D003,444871.1,11.1
OPX0001680,20260401,S002,B003,R003,D005,334451.94,8.0
OPX0001681,20260501,S002,B004,R002,D004,1347351.18,32.2
OPX0001682,20260501,S002,B004,R002,D002,2510671.77,57.4
OPX0001683,20260501,S002,B004,R002,D001,716008.47,16.5
OPX0001684,20260501,S002,B004,R002,D003,865949.47,21.7
OPX0001685,20260501,S002,B004,R002,D005,610580.98,15.5
OPX0001686,20260501,S002,B004,R001,D004,875641.75,20.0
OPX0001687,20260501,S002,B004,R001,D002,1683842.68,41.5
OPX0001688,20260501,S002,B004,R001,D001,506282.83,11.9
OPX0001689,20260501,S002,B004,R001,D003,576344.27,14.7
OPX0001690,20260501,S002,B004,R001,D005,407541.9,9.3
OPX0001691,20260501,S002,B004,R004,D004,1750534.65,44.5
OPX0001692,20260501,S002,B004,R004,D002,3441095.63,77.0
OPX0001693,20260501,S002,B004,R004,D001,956785.72,22.9
OPX0001694,20260501,S002,B004,R004,D003,1125754.17,26.0
OPX0001695,20260501,S002,B004,R004,D005,768522.1,17.4
OPX0001696,20260501,S002,B004,R003,D004,1089791.42,26.0
OPX0001697,20260501,S002,B004,R003,D002,2167360.21,54.2
OPX0001698,20260501,S002,B004,R003,D001,613136.04,14.9
OPX0001699,20260501,S002,B004,R003,D003,725559.08,18.5
OPX0001700,20260501,S002,B004,R003,D005,529456.78,12.3
OPX0001701,20260501,S002,B001,R002,D004,823649.74,20.7
OPX0001702,20260501,S002,B001,R002,D002,1572394.16,38.9
OPX0001703,20260501,S002,B001,R002,D001,467395.78,10.6
OPX0001704,20260501,S002,B001,R002,D003,544826.79,12.4
OPX0001705,20260501,S002,B001,R002,D005,393951.15,9.2
OPX0001706,20260501,S002,B001,R001,D004,593878.14,13.7
OPX0001707,20260501,S002,B001,R001,D002,1099367.4,25.0
OPX0001708,20260501,S002,B001,R001,D001,304048.71,7.8
OPX0001709,20260501,S002,B001,R001,D003,359269.87,8.2
OPX0001710,20260501,S002,B001,R001,D005,267416.6,6.4
OPX0001711,20260501,S002,B001,R004,D004,1099368.2,26.4
OPX0001712,20260501,S002,B001,R004,D002,2046672.85,52.3
OPX0001713,20260501,S002,B001,R004,D001,599452.02,14.0
OPX0001714,20260501,S002,B001,R004,D003,720833.66,17.4
OPX0001715,20260501,S002,B001,R004,D005,514032.12,12.6
OPX0001716,20260501,S002,B001,R003,D004,724209.54,17.9
OPX0001717,20260501,S002,B001,R003,D002,1344615.8,33.4
OPX0001718,20260501,S002,B001,R003,D001,385902.57,9.9
OPX0001719,20260501,S002,B001,R003,D003,444911.06,10.0
OPX0001720,20260501,S002,B001,R003,D005,327949.63,8.1
OPX0001721,20260501,S002,B002,R002,D004,428293.03,10.3
OPX0001722,20260501,S002,B002,R002,D002,782217.92,18.7
OPX0001723,20260501,S002,B002,R002,D001,227958.83,5.6
OPX0001724,20260501,S002,B002,R002,D003,270902.07,6.6
OPX0001725,20260501,S002,B002,R002,D005,192119.33,4.7
OPX0001726,20260501,S002,B002,R001,D004,281053.05,7.0
OPX0001727,20260501,S002,B002,R001,D002,548875.45,13.8
OPX0001728,20260501,S002,B002,R001,D001,159247.2,3.7
OPX0001729,20260501,S002,B002,R001,D003,185784.0,4.4
OPX0001730,20260501,S002,B002,R001,D005,130159.46,3.3
