FactFinanceKey,DateKey,ScenarioKey,BusinessUnitKey,ProductKey,RegionKey,CustomerKey,Revenue,COGS,GrossMargin,AllocatedOpex,EBITDA,Orders,CashImpact
FIN0012899,20260101,S003,B003,P005,R004,C011,534551.2,366167.57,168383.63,104772.04,63611.59,23,46861.48
FIN0012900,20260101,S003,B003,P005,R004,C012,1440669.57,986858.66,453810.91,282371.24,171439.68,63,129451.6
FIN0012901,20260101,S003,B003,P005,R003,C001,942062.27,645312.66,296749.62,184644.21,112105.41,51,90142.59
FIN0012902,20260101,S003,B003,P005,R003,C002,835455.14,572286.77,263168.37,163749.21,99419.16,48,82338.8
FIN0012903,20260101,S003,B003,P005,R003,C003,722487.75,494904.11,227583.64,141607.6,85976.04,41,66945.48
FIN0012904,20260101,S003,B003,P005,R003,C004,740656.06,507349.4,233306.66,145168.59,88138.07,36,64941.72
FIN0012905,20260101,S003,B003,P005,R003,C005,646245.6,442678.23,203567.36,126664.14,76903.23,34,62964.67
FIN0012906,20260101,S003,B003,P005,R003,C006,598697.88,410108.05,188589.83,117344.78,71245.05,36,52261.93
FIN0012907,20260101,S003,B003,P005,R003,C007,550398.55,377023.0,173375.54,107878.12,65497.43,33,53326.3
FIN0012908,20260101,S003,B003,P005,R003,C008,517318.63,354363.26,162955.37,101394.45,61560.92,29,44898.09
FIN0012909,20260101,S003,B003,P005,R003,C009,513910.96,352029.01,161881.95,100726.55,61155.4,25,42814.92
FIN0012910,20260101,S003,B003,P005,R003,C010,385108.97,263799.64,121309.32,75481.36,45827.97,19,35849.38
FIN0012911,20260101,S003,B003,P005,R003,C011,344556.66,236021.31,108535.35,67533.11,41002.24,18,34176.34
FIN0012912,20260101,S003,B003,P005,R003,C012,976408.75,668840.0,307568.76,191376.12,116192.64,48,81223.94
FIN0012913,20260101,S003,B003,P006,R002,C001,852572.66,643692.35,208880.3,190976.27,17904.03,49,-6069.31
FIN0012914,20260101,S003,B003,P006,R002,C002,781879.37,590318.93,191560.45,175140.98,16419.47,39,-6637.33
FIN0012915,20260101,S003,B003,P006,R002,C003,704519.74,531912.4,172607.34,157812.42,14794.91,40,1387.51
FIN0012916,20260101,S003,B003,P006,R002,C004,654307.32,494002.02,160305.29,146564.84,13740.45,38,-2835.31
FIN0012917,20260101,S003,B003,P006,R002,C005,596215.56,450142.75,146072.81,133552.29,12520.53,32,-1923.27
FIN0012918,20260101,S003,B003,P006,R002,C006,583348.97,440428.47,142920.5,130670.17,12250.33,27,-5482.31
FIN0012919,20260101,S003,B003,P006,R002,C007,564723.15,426365.98,138357.17,126497.99,11859.19,26,-1969.94
FIN0012920,20260101,S003,B003,P006,R002,C008,481016.46,363167.43,117849.03,107747.69,10101.35,29,-3630.09
FIN0012921,20260101,S003,B003,P006,R002,C009,448943.91,338952.65,109991.26,100563.43,9427.82,25,-394.37
FIN0012922,20260101,S003,B003,P006,R002,C010,353183.02,266653.18,86529.84,79113.0,7416.84,17,939.96
FIN0012923,20260101,S003,B003,P006,R002,C011,318936.04,240796.71,78139.33,71441.67,6697.66,18,-3869.32
FIN0012924,20260101,S003,B003,P006,R002,C012,866059.72,653875.09,212184.63,193997.38,18187.25,39,-8554.26
FIN0012925,20260101,S003,B003,P006,R001,C001,566297.29,427554.45,138742.84,126850.59,11892.24,34,1393.16
FIN0012926,20260101,S003,B003,P006,R001,C002,523511.14,395250.91,128260.23,117266.5,10993.73,29,-2229.16
FIN0012927,20260101,S003,B003,P006,R001,C003,486188.68,367072.45,119116.23,108906.26,10209.96,28,-6138.97
FIN0012928,20260101,S003,B003,P006,R001,C004,424321.01,320362.36,103958.65,95047.91,8910.74,23,-4415.47
FIN0012929,20260101,S003,B003,P006,R001,C005,396904.6,299662.97,97241.63,88906.63,8335.0,21,-3295.05
FIN0012930,20260101,S003,B003,P006,R001,C006,374698.1,282897.07,91801.03,83932.37,7868.66,19,-2537.58
FIN0012931,20260101,S003,B003,P006,R001,C007,379936.65,286852.17,93084.48,85105.81,7978.67,21,-1574.88
FIN0012932,20260101,S003,B003,P006,R001,C008,336345.89,253941.15,82404.74,75341.48,7063.26,20,-945.21
FIN0012933,20260101,S003,B003,P006,R001,C009,314249.58,237258.43,76991.15,70391.91,6599.24,14,-1013.42
FIN0012934,20260101,S003,B003,P006,R001,C010,247944.48,187198.08,60746.4,55539.56,5206.83,13,-2092.94
FIN0012935,20260101,S003,B003,P006,R001,C011,231516.04,174794.61,56721.43,51859.59,4861.84,13,-2539.43
FIN0012936,20260101,S003,B003,P006,R001,C012,605201.05,456926.79,148274.26,135565.03,12709.22,32,-424.13
FIN0012937,20260101,S003,B003,P006,R004,C001,1114251.32,841259.75,272991.57,249592.3,23399.28,60,-3091.25
FIN0012938,20260101,S003,B003,P006,R004,C002,1068570.41,806770.66,261799.75,239359.77,22439.98,62,-924.54
FIN0012939,20260101,S003,B003,P006,R004,C003,865862.04,653725.84,212136.2,193953.1,18183.1,41,-6423.49
FIN0012940,20260101,S003,B003,P006,R004,C004,856852.07,646923.32,209928.76,191934.86,17993.89,52,-3430.63
FIN0012941,20260101,S003,B003,P006,R004,C005,759422.38,573363.9,186058.48,170110.61,15947.87,36,-5525.17
FIN0012942,20260101,S003,B003,P006,R004,C006,720541.85,544009.1,176532.75,161401.37,15131.38,39,-7404.98
FIN0012943,20260101,S003,B003,P006,R004,C007,723719.31,546408.08,177311.23,162113.12,15198.11,36,-6634.65
FIN0012944,20260101,S003,B003,P006,R004,C008,621945.36,469568.75,152376.61,139315.76,13060.85,31,-2862.42
FIN0012945,20260101,S003,B003,P006,R004,C009,595485.33,449591.42,145893.91,133388.71,12505.19,27,-1070.05
FIN0012946,20260101,S003,B003,P006,R004,C010,498885.54,376658.59,122226.96,111750.36,10476.6,25,-1319.56
FIN0012947,20260101,S003,B003,P006,R004,C011,437007.1,329940.36,107066.74,97889.59,9177.15,24,-4516.1
FIN0012948,20260101,S003,B003,P006,R004,C012,1120849.97,846241.72,274608.24,251070.39,23537.85,60,-15521.52
FIN0012949,20260101,S003,B003,P006,R003,C001,743429.25,561289.08,182140.17,166528.15,15612.01,39,890.28
FIN0012950,20260101,S003,B003,P006,R003,C002,669192.69,505240.48,163952.21,149899.16,14053.05,40,-9248.56
FIN0012951,20260101,S003,B003,P006,R003,C003,608639.73,459522.99,149116.73,136335.3,12781.43,34,-3099.28
FIN0012952,20260101,S003,B003,P006,R003,C004,583904.25,440847.71,143056.54,130794.55,12261.99,35,53.24
FIN0012953,20260101,S003,B003,P006,R003,C005,532598.96,402112.22,130486.75,119302.17,11184.58,27,-4466.32
FIN0012954,20260101,S003,B003,P006,R003,C006,446983.27,337472.37,109510.9,100124.25,9386.65,24,-27.96
FIN0012955,20260101,S003,B003,P006,R003,C007,451458.62,340851.26,110607.36,101126.73,9480.63,20,-509.95
FIN0012956,20260101,S003,B003,P006,R003,C008,419930.55,317047.57,102882.99,94064.44,8818.54,24,-493.35
FIN0012957,20260101,S003,B003,P006,R003,C009,394816.97,298086.81,96730.16,88439.0,8291.16,22,-3417.68
FIN0012958,20260101,S003,B003,P006,R003,C010,290764.43,219527.14,71237.28,65131.23,6106.05,15,-2771.73
FIN0012959,20260101,S003,B003,P006,R003,C011,278068.9,209942.02,68126.88,62287.43,5839.45,14,-1231.27
FIN0012960,20260101,S003,B003,P006,R003,C012,767819.85,579703.98,188115.86,171991.65,16124.22,35,441.06
FIN0012961,20260201,S003,B004,P007,R002,C001,1487776.0,1138148.64,349627.36,211264.19,138363.17,91,100320.25
FIN0012962,20260201,S003,B004,P007,R002,C002,1339523.9,1024735.78,314788.12,190212.39,124575.72,69,76531.89
FIN0012963,20260201,S003,B004,P007,R002,C003,1202020.58,919545.74,282474.84,170686.92,111787.91,72,70166.15
FIN0012964,20260201,S003,B004,P007,R002,C004,1129714.54,864231.62,265482.92,160419.46,105063.45,53,68219.57
FIN0012965,20260201,S003,B004,P007,R002,C005,1013574.11,775384.19,238189.91,143927.52,94262.39,62,71624.04
FIN0012966,20260201,S003,B004,P007,R002,C006,949967.11,726724.84,223242.27,134895.33,88346.94,50,68187.41
FIN0012967,20260201,S003,B004,P007,R002,C007,947275.21,724665.53,222609.67,134513.08,88096.59,54,70780.88
FIN0012968,20260201,S003,B004,P007,R002,C008,781486.7,597837.33,183649.38,110971.11,72678.26,41,51532.32
FIN0012969,20260201,S003,B004,P007,R002,C009,800188.24,612144.01,188044.24,113626.73,74417.51,37,52548.72
FIN0012970,20260201,S003,B004,P007,R002,C010,607287.59,464575.01,142712.58,86234.84,56477.75,30,37229.86
FIN0012971,20260201,S003,B004,P007,R002,C011,538535.55,411979.7,126555.85,76472.05,50083.81,26,38358.73
FIN0012972,20260201,S003,B004,P007,R002,C012,1524357.18,1166133.24,358223.94,216458.72,141765.22,69,102049.05
FIN0012973,20260201,S003,B004,P007,R001,C001,980405.67,750010.33,230395.33,139217.6,91177.73,43,57499.18
FIN0012974,20260201,S003,B004,P007,R001,C002,910120.33,696242.05,213878.28,129237.09,84641.19,41,63705.72
FIN0012975,20260201,S003,B004,P007,R001,C003,816078.72,624300.22,191778.5,115883.18,75895.32,46,53567.61
FIN0012976,20260201,S003,B004,P007,R001,C004,716209.9,547900.58,168309.33,101701.81,66607.52,38,50332.9
FIN0012977,20260201,S003,B004,P007,R001,C005,696562.46,532870.29,163692.18,98911.87,64780.31,33,43984.52
FIN0012978,20260201,S003,B004,P007,R001,C006,634298.29,485238.19,149060.1,90070.36,58989.74,33,36425.85
FIN0012979,20260201,S003,B004,P007,R001,C007,615127.32,470572.4,144554.92,87348.08,57206.84,28,42180.56
FIN0012980,20260201,S003,B004,P007,R001,C008,580915.23,444400.15,136515.08,82489.96,54025.12,35,41311.34
FIN0012981,20260201,S003,B004,P007,R001,C009,503365.46,385074.58,118290.88,71477.9,46812.99,26,29630.41
FIN0012982,20260201,S003,B004,P007,R001,C010,414770.0,317299.05,97470.95,58897.34,38573.61,18,31045.52
FIN0012983,20260201,S003,B004,P007,R001,C011,367546.27,281172.9,86373.37,52191.57,34181.8,21,21123.41
FIN0012984,20260201,S003,B004,P007,R001,C012,1014380.11,776000.78,238379.32,144041.98,94337.35,50,61262.42
FIN0012985,20260201,S003,B004,P007,R004,C001,1805891.96,1381507.35,424384.61,256436.66,167947.95,93,109091.37
FIN0012986,20260201,S003,B004,P007,R004,C002,1766297.94,1351217.93,415080.02,250814.31,164265.71,102,121839.21
FIN0012987,20260201,S003,B004,P007,R004,C003,1596595.91,1221395.87,375200.04,226716.62,148483.42,78,97733.27
FIN0012988,20260201,S003,B004,P007,R004,C004,1464115.01,1120047.99,344067.03,207904.33,136162.7,74,95841.01
FIN0012989,20260201,S003,B004,P007,R004,C005,1348995.13,1031981.28,317013.86,191557.31,125456.55,67,87018.58
FIN0012990,20260201,S003,B004,P007,R004,C006,1211840.56,927058.03,284782.53,172081.36,112701.17,63,87301.64
FIN0012991,20260201,S003,B004,P007,R004,C007,1220058.3,933344.6,286713.7,173248.28,113465.42,54,78613.1
FIN0012992,20260201,S003,B004,P007,R004,C008,1105544.26,845741.36,259802.9,156987.28,102815.62,56,67039.62
FIN0012993,20260201,S003,B004,P007,R004,C009,1020119.85,780391.68,239728.16,144857.02,94871.15,54,68903.54
FIN0012994,20260201,S003,B004,P007,R004,C010,795401.75,608482.34,186919.41,112947.05,73972.36,46,47748.63
FIN0012995,20260201,S003,B004,P007,R004,C011,740760.39,566681.7,174078.69,105187.98,68890.72,38,44711.46
FIN0012996,20260201,S003,B004,P007,R004,C012,2027803.97,1551270.04,476533.93,287948.16,188585.77,114,140928.86
FIN0012997,20260201,S003,B004,P007,R003,C001,1226256.36,938086.12,288170.25,174128.4,114041.84,74,81562.21
FIN0012998,20260201,S003,B004,P007,R003,C002,1077229.72,824080.73,253148.98,152966.62,100182.36,53,72863.27
FIN0012999,20260201,S003,B004,P007,R003,C003,1030364.99,788229.22,242135.77,146311.83,95823.94,53,59337.32
FIN0013000,20260201,S003,B004,P007,R003,C004,956275.56,731550.8,224724.76,135791.13,88933.63,50,67794.65
FIN0013001,20260201,S003,B004,P007,R003,C005,880944.11,673922.25,207021.87,125094.06,81927.8,53,50834.85
FIN0013002,20260201,S003,B004,P007,R003,C006,745888.5,570604.7,175283.8,105916.17,69367.63,39,43279.58
FIN0013003,20260201,S003,B004,P007,R003,C007,752986.05,576034.33,176951.72,106924.02,70027.7,39,51554.51
FIN0013004,20260201,S003,B004,P007,R003,C008,672260.45,514279.24,157981.21,95460.98,62520.22,32,41913.09
FIN0013005,20260201,S003,B004,P007,R003,C009,656980.86,502590.36,154390.5,93291.28,61099.22,38,44770.11
FIN0013006,20260201,S003,B004,P007,R003,C010,495610.25,379141.84,116468.41,70376.66,46091.75,24,32268.94
FIN0013007,20260201,S003,B004,P007,R003,C011,466652.69,356989.31,109663.38,66264.68,43398.7,23,34394.34
FIN0013008,20260201,S003,B004,P007,R003,C012,1201234.19,918944.16,282290.03,170575.26,111714.78,63,79467.15
FIN0013009,20260201,S003,B004,P008,R002,C001,1778399.95,1289339.96,489059.99,227635.19,261424.79,110,201183.58
FIN0013010,20260201,S003,B004,P008,R002,C002,1620852.43,1175118.01,445734.42,207469.11,238265.31,91,201144.02
FIN0013011,20260201,S003,B004,P008,R002,C003,1397529.19,1013208.66,384320.53,178883.74,205436.79,68,159183.55
FIN0013012,20260201,S003,B004,P008,R002,C004,1417188.57,1027461.72,389726.86,181400.14,208326.72,73,162062.61
FIN0013013,20260201,S003,B004,P008,R002,C005,1294008.98,938156.51,355852.47,165633.15,190219.32,77,162792.53
FIN0013014,20260201,S003,B004,P008,R002,C006,1156199.37,838244.54,317954.83,147993.52,169961.31,63,137691.78
FIN0013015,20260201,S003,B004,P008,R002,C007,1090573.67,790665.91,299907.76,139593.43,160314.33,53,121508.13
FIN0013016,20260201,S003,B004,P008,R002,C008,1024912.45,743061.53,281850.92,131188.79,150662.13,46,120048.95
FIN0013017,20260201,S003,B004,P008,R002,C009,910956.84,660443.71,250513.13,116602.48,133910.66,47,109261.58
FIN0013018,20260201,S003,B004,P008,R002,C010,726585.94,526774.81,199811.13,93003.0,106808.13,34,85901.13
FIN0013019,20260201,S003,B004,P008,R002,C011,708822.62,513896.4,194926.22,90729.3,104196.92,43,86023.08
FIN0013020,20260201,S003,B004,P008,R002,C012,1884367.23,1366166.24,518200.99,241199.01,277001.98,101,231824.69
FIN0013021,20260201,S003,B004,P008,R001,C001,1195486.5,866727.71,328758.79,153022.27,175736.52,73,134810.47
FIN0013022,20260201,S003,B004,P008,R001,C002,1071588.72,776901.82,294686.9,137163.36,157523.54,53,120257.17
FIN0013023,20260201,S003,B004,P008,R001,C003,928889.88,673445.16,255444.72,118897.9,136546.81,53,110283.89
FIN0013024,20260201,S003,B004,P008,R001,C004,912374.38,661471.43,250902.96,116783.92,134119.03,56,106064.65
FIN0013025,20260201,S003,B004,P008,R001,C005,799149.34,579383.27,219766.07,102291.12,117474.95,46,92480.1
FIN0013026,20260201,S003,B004,P008,R001,C006,793131.42,575020.28,218111.14,101520.82,116590.32,42,101819.21
FIN0013027,20260201,S003,B004,P008,R001,C007,723627.54,524629.96,198997.57,92624.32,106373.25,42,80912.75
FIN0013028,20260201,S003,B004,P008,R001,C008,689546.37,499921.12,189625.25,88261.93,101363.32,38,85269.09
FIN0013029,20260201,S003,B004,P008,R001,C009,643320.14,466407.1,176913.04,82344.98,94568.06,36,80605.05
FIN0013030,20260201,S003,B004,P008,R001,C010,489107.09,354602.64,134504.45,62605.71,71898.74,26,58260.96
FIN0013031,20260201,S003,B004,P008,R001,C011,471198.93,341619.23,129579.71,60313.46,69266.24,24,57839.56
FIN0013032,20260201,S003,B004,P008,R001,C012,1291050.22,936011.41,355038.81,165254.43,189784.38,67,158200.7
FIN0013033,20260201,S003,B004,P008,R004,C001,2392845.78,1734813.19,658032.59,306284.26,351748.33,146,280642.26
FIN0013034,20260201,S003,B004,P008,R004,C002,2032386.68,1473480.34,558906.34,260145.49,298760.84,94,238881.96
FIN0013035,20260201,S003,B004,P008,R004,C003,1862858.5,1350572.41,512286.09,238445.89,273840.2,84,219565.16
FIN0013036,20260201,S003,B004,P008,R004,C004,1755383.87,1272653.31,482730.57,224689.14,258041.43,83,220448.38
FIN0013037,20260201,S003,B004,P008,R004,C005,1682817.17,1220042.45,462774.72,215400.6,247374.12,103,204362.26
FIN0013038,20260201,S003,B004,P008,R004,C006,1508067.36,1093348.84,414718.52,193032.62,221685.9,94,188593.51
FIN0013039,20260201,S003,B004,P008,R004,C007,1461744.19,1059764.54,401979.65,187103.26,214876.4,68,162910.96
FIN0013040,20260201,S003,B004,P008,R004,C008,1280422.49,928306.31,352116.18,163894.08,188222.11,69,163101.26
FIN0013041,20260201,S003,B004,P008,R004,C009,1249402.83,905817.05,343585.78,159923.56,183662.22,69,149890.79
FIN0013042,20260201,S003,B004,P008,R004,C010,910505.57,660116.54,250389.03,116544.71,133844.32,51,110680.7
FIN0013043,20260201,S003,B004,P008,R004,C011,908711.16,658815.59,249895.57,116315.03,133580.54,42,102080.65
FIN0013044,20260201,S003,B004,P008,R004,C012,2514439.36,1822968.54,691470.82,321848.24,369622.59,146,315809.57
FIN0013045,20260201,S003,B004,P008,R003,C001,1526542.26,1106743.14,419799.12,195397.41,224401.71,88,172260.52
FIN0013046,20260201,S003,B004,P008,R003,C002,1318133.83,955647.02,362486.8,168721.13,193765.67,73,155640.76
FIN0013047,20260201,S003,B004,P008,R003,C003,1189942.99,862708.67,327234.32,152312.7,174921.62,63,153286.99
FIN0013048,20260201,S003,B004,P008,R003,C004,1108878.8,803937.13,304941.67,141936.49,163005.18,56,133037.84
FIN0013049,20260201,S003,B004,P008,R003,C005,1085877.83,787261.43,298616.4,138992.36,159624.04,66,121053.0
FIN0013050,20260201,S003,B004,P008,R003,C006,970890.96,703895.95,266995.01,124274.04,142720.97,45,112209.66
FIN0013051,20260201,S003,B004,P008,R003,C007,870119.19,630836.41,239282.78,111375.26,127907.52,46,107324.26
FIN0013052,20260201,S003,B004,P008,R003,C008,861534.98,624612.86,236922.12,110276.48,126645.64,47,104676.96
FIN0013053,20260201,S003,B004,P008,R003,C009,763888.97,553819.5,210069.47,97777.79,112291.68,37,94158.45
FIN0013054,20260201,S003,B004,P008,R003,C010,583805.35,423258.88,160546.47,74727.08,85819.39,29,70949.01
FIN0013055,20260201,S003,B004,P008,R003,C011,581542.82,421618.55,159924.28,74437.48,85486.79,36,70832.17
FIN0013056,20260201,S003,B004,P008,R003,C012,1615436.71,1171191.61,444245.09,206775.9,237469.2,81,184717.81
FIN0013057,20260201,S003,B004,P009,R002,C001,895397.6,707364.11,188033.5,139682.03,48351.47,52,16898.01
FIN0013058,20260201,S003,B004,P009,R002,C002,839623.72,663302.74,176320.98,130981.3,45339.68,43,19553.74
FIN0013059,20260201,S003,B004,P009,R002,C003,673548.57,532103.37,141445.2,105073.58,36371.62,36,17247.26
FIN0013060,20260201,S003,B004,P009,R002,C004,682191.57,538931.34,143260.23,106421.89,36838.34,31,18510.08
FIN0013061,20260201,S003,B004,P009,R002,C005,619974.79,489780.09,130194.71,96716.07,33478.64,37,21816.31
FIN0013062,20260201,S003,B004,P009,R002,C006,569775.46,450122.61,119652.85,88884.97,30767.87,25,19051.73
FIN0013063,20260201,S003,B004,P009,R002,C007,576061.44,455088.54,120972.9,89865.59,31107.32,31,18939.56
FIN0013064,20260201,S003,B004,P009,R002,C008,510503.26,403297.58,107205.68,79638.51,27567.18,28,18312.63
FIN0013065,20260201,S003,B004,P009,R002,C009,474529.35,374878.19,99651.16,74026.58,25624.58,23,13009.37
FIN0013066,20260201,S003,B004,P009,R002,C010,370466.18,292668.28,77797.9,57792.72,20005.17,20,8338.45
FIN0013067,20260201,S003,B004,P009,R002,C011,326452.91,257897.8,68555.11,50926.65,17628.46,19,8456.82
FIN0013068,20260201,S003,B004,P009,R002,C012,883459.99,697933.39,185526.6,137819.76,47706.84,52,27878.77
FIN0013069,20260201,S003,B004,P009,R001,C001,607774.17,480141.6,127632.58,94812.77,32819.81,28,17223.37
FIN0013070,20260201,S003,B004,P009,R001,C002,553469.61,437240.99,116228.62,86341.26,29887.36,27,15043.58
FIN0013071,20260201,S003,B004,P009,R001,C003,482253.34,380980.14,101273.2,75231.52,26041.68,21,13954.42
FIN0013072,20260201,S003,B004,P009,R001,C004,444085.4,350827.46,93257.93,69277.32,23980.61,19,14618.93
FIN0013073,20260201,S003,B004,P009,R001,C005,417296.64,329664.34,87632.29,65098.28,22534.02,20,9556.64
FIN0013074,20260201,S003,B004,P009,R001,C006,370138.07,292409.07,77728.99,57741.54,19987.46,18,8083.23
FIN0013075,20260201,S003,B004,P009,R001,C007,363749.68,287362.25,76387.43,56744.95,19642.48,17,10731.96
FIN0013076,20260201,S003,B004,P009,R001,C008,343522.96,271383.14,72139.82,53589.58,18550.24,16,9995.24
FIN0013077,20260201,S003,B004,P009,R001,C009,311792.27,246315.89,65476.38,48639.59,16836.78,15,7653.82
FIN0013078,20260201,S003,B004,P009,R001,C010,260501.84,205796.46,54705.39,40638.29,14067.1,12,6118.25
FIN0013079,20260201,S003,B004,P009,R001,C011,237393.07,187540.53,49852.54,37033.32,12819.23,11,4604.75
FIN0013080,20260201,S003,B004,P009,R001,C012,588330.94,464781.44,123549.5,91779.63,31769.87,30,20464.81
FIN0013081,20260201,S003,B004,P009,R004,C001,1097403.12,866948.47,230454.66,171194.89,59259.77,61,22551.12
FIN0013082,20260201,S003,B004,P009,R004,C002,1093574.21,863923.62,229650.58,170597.58,59053.01,49,39211.22
FIN0013083,20260201,S003,B004,P009,R004,C003,972211.68,768047.22,204164.45,151665.02,52499.43,57,22997.04
FIN0013084,20260201,S003,B004,P009,R004,C004,916679.18,724176.55,192502.63,143001.95,49500.68,51,17500.26
FIN0013085,20260201,S003,B004,P009,R004,C005,772549.15,610313.83,162235.32,120517.67,41717.65,44,22901.55
FIN0013086,20260201,S003,B004,P009,R004,C006,734971.64,580627.6,154344.04,114655.58,39688.47,36,22387.48
FIN0013087,20260201,S003,B004,P009,R004,C007,747515.5,590537.24,156978.25,116612.42,40365.84,43,15353.89
FIN0013088,20260201,S003,B004,P009,R004,C008,669061.94,528558.93,140503.01,104373.66,36129.34,39,22284.76
FIN0013089,20260201,S003,B004,P009,R004,C009,587193.07,463882.52,123310.54,91602.12,31708.43,34,15367.72
FIN0013090,20260201,S003,B004,P009,R004,C010,466719.43,368708.35,98011.08,72808.23,25202.85,22,10475.04
FIN0013091,20260201,S003,B004,P009,R004,C011,454092.44,358733.03,95359.41,70838.42,24520.99,24,11638.56
FIN0013092,20260201,S003,B004,P009,R004,C012,1155088.49,912519.91,242568.58,180193.81,62374.78,54,27611.74
FIN0013093,20260201,S003,B004,P009,R003,C001,726663.73,574064.35,152599.38,113359.54,39239.84,35,22831.89
FIN0013094,20260201,S003,B004,P009,R003,C002,671734.43,530670.2,141064.23,104790.57,36273.66,32,22051.62
FIN0013095,20260201,S003,B004,P009,R003,C003,602767.87,476186.61,126581.25,94031.79,32549.46,35,18609.12
FIN0013096,20260201,S003,B004,P009,R003,C004,540557.83,427040.69,113517.14,84327.02,29190.12,31,17498.42
FIN0013097,20260201,S003,B004,P009,R003,C005,542195.02,428334.06,113860.95,84582.42,29278.53,26,15998.87
FIN0013098,20260201,S003,B004,P009,R003,C006,497917.95,393355.18,104562.77,77675.2,26887.57,29,15133.94
FIN0013099,20260201,S003,B004,P009,R003,C007,451530.06,356708.75,94821.31,70438.69,24382.62,22,12645.25
FIN0013100,20260201,S003,B004,P009,R003,C008,416998.7,329428.97,87569.73,65051.8,22517.93,20,14216.32
FIN0013101,20260201,S003,B004,P009,R003,C009,372429.82,294219.56,78210.26,58099.05,20111.21,22,8670.65
FIN0013102,20260201,S003,B004,P009,R003,C010,298188.49,235568.9,62619.58,46517.4,16102.18,15,7209.34
FIN0013103,20260201,S003,B004,P009,R003,C011,291998.56,230678.86,61319.7,45551.78,15767.92,14,7644.33
FIN0013104,20260201,S003,B004,P009,R003,C012,799587.01,631673.74,167913.27,124735.57,43177.7,44,16876.77
FIN0013105,20260201,S003,B001,P002,R002,C001,1149590.49,764477.68,385112.81,216123.01,168989.8,70,148023.6
FIN0013106,20260201,S003,B001,P002,R002,C002,1090421.27,725130.15,365291.13,204999.2,160291.93,55,135661.56
FIN0013107,20260201,S003,B001,P002,R002,C003,915493.69,608803.3,306690.39,172112.81,134577.57,45,114848.79
FIN0013108,20260201,S003,B001,P002,R002,C004,854137.85,568001.67,286136.18,160577.92,125558.26,38,103668.56
FIN0013109,20260201,S003,B001,P002,R002,C005,815636.91,542398.54,273238.36,153339.74,119898.63,38,101904.87
FIN0013110,20260201,S003,B001,P002,R002,C006,716589.21,476531.82,240057.38,134718.77,105338.61,32,84596.38
FIN0013111,20260201,S003,B001,P002,R002,C007,729477.61,485102.61,244375.0,137141.79,107233.21,38,87466.45
FIN0013112,20260201,S003,B001,P002,R002,C008,661296.91,439762.45,221534.47,124323.82,97210.65,36,81766.53
FIN0013113,20260201,S003,B001,P002,R002,C009,574286.55,381900.56,192386.0,107965.87,84420.12,28,68484.84
FIN0013114,20260201,S003,B001,P002,R002,C010,450995.87,299912.25,151083.62,84787.22,66296.39,24,54601.05
FIN0013115,20260201,S003,B001,P002,R002,C011,455259.94,302747.86,152512.08,85588.87,66923.21,27,52825.21
FIN0013116,20260201,S003,B001,P002,R002,C012,1220585.71,811689.5,408896.21,229470.11,179426.1,74,137757.96
FIN0013117,20260201,S003,B001,P002,R001,C001,735129.58,488861.17,246268.41,138204.36,108064.05,34,86446.81
FIN0013118,20260201,S003,B001,P002,R001,C002,706689.44,469948.47,236740.96,132857.61,103883.35,40,88926.65
FIN0013119,20260201,S003,B001,P002,R001,C003,634394.54,421872.37,212522.17,119266.17,93256.0,28,71500.78
FIN0013120,20260201,S003,B001,P002,R001,C004,591185.76,393138.53,198047.23,111142.92,86904.31,30,75511.61
FIN0013121,20260201,S003,B001,P002,R001,C005,555302.46,369276.14,186026.32,104396.86,81629.46,33,62456.15
FIN0013122,20260201,S003,B001,P002,R001,C006,510529.31,339501.99,171027.32,95979.51,75047.81,29,64045.46
FIN0013123,20260201,S003,B001,P002,R001,C007,478388.09,318128.08,160260.01,89936.96,70323.05,27,60359.1
FIN0013124,20260201,S003,B001,P002,R001,C008,422419.64,280909.06,141510.58,79414.89,62095.69,20,48507.95
FIN0013125,20260201,S003,B001,P002,R001,C009,385993.81,256685.89,129307.93,72566.84,56741.09,18,44010.01
FIN0013126,20260201,S003,B001,P002,R001,C010,307611.92,204561.92,103049.99,57831.04,45218.95,19,36537.88
FIN0013127,20260201,S003,B001,P002,R001,C011,292522.38,194527.39,97995.0,54994.21,43000.79,13,34942.49
FIN0013128,20260201,S003,B001,P002,R001,C012,779627.37,518452.2,261175.17,146569.94,114605.22,47,100507.98
FIN0013129,20260201,S003,B001,P002,R004,C001,1409201.17,937118.78,472082.39,264929.82,207152.57,69,161765.02
FIN0013130,20260201,S003,B001,P002,R004,C002,1308008.71,869825.79,438182.92,245905.64,192277.28,73,149142.3
FIN0013131,20260201,S003,B001,P002,R004,C003,1135551.22,755141.56,380409.66,213483.63,166926.03,55,132296.97
FIN0013132,20260201,S003,B001,P002,R004,C004,1113141.28,740238.95,372902.33,209270.56,163631.77,69,135804.5
FIN0013133,20260201,S003,B001,P002,R004,C005,1019279.88,677821.12,341458.76,191624.62,149834.14,56,117100.03
FIN0013134,20260201,S003,B001,P002,R004,C006,929781.5,618304.7,311476.8,174798.92,136677.88,53,110023.2
FIN0013135,20260201,S003,B001,P002,R004,C007,890522.16,592197.23,298324.92,167418.17,130906.76,44,107380.52
