date_key,month_start_date,year_month,month_index,plant_id,line_id,product_id,budget_units,produced_units,good_units,scrap_units,rework_units,capacity_units,available_hours,run_hours,downtime_hours,actual_revenue,budget_revenue,standard_material_cost,standard_labor_cost,standard_overhead_cost,standard_cogs,actual_material_cost,actual_labor_cost,actual_overhead_cost,scrap_cost,rework_cost,actual_cogs,material_variance,labor_variance,overhead_variance,yield_loss_cost,gross_margin,inventory_units,inventory_value,slow_moving_inventory_value
20241001,2024-10-01,2024-10,10,P04,L09,SKU024,2490.0,2362.0,2277.0,85.0,36.0,2815.0,395.6,96.68,16.8,248854.98,273211.45,92374.6,9955.72,33307.76,135638.08,93750.85,9381.52,32982.97,3523.07,93.6,139732.01,1376.26,-574.2,-324.79,3616.67,109122.97,3125.0,166956.57,19721.04
20241101,2024-11-01,2024-11,11,P04,L09,SKU019,3885.0,3607.0,3516.0,91.0,36.0,4225.0,395.6,103.88,21.47,260436.05,283826.49,85632.09,9439.37,35789.45,130860.9,87379.48,10319.38,35052.39,2299.98,65.83,135117.06,1747.39,880.02,-737.06,2365.81,125318.99,4105.0,140870.81,9482.77
20241101,2024-11-01,2024-11,11,P04,L09,SKU020,5212.0,5186.0,5012.0,174.0,66.0,6332.0,395.6,153.33,20.87,330151.4,345897.39,121976.24,13223.43,52825.25,188024.92,123302.87,13632.04,55164.22,4348.44,102.05,196549.62,1326.63,408.62,2338.96,4450.49,133601.78,3729.0,145986.31,26617.45
20241101,2024-11-01,2024-11,11,P04,L09,SKU021,7196.0,7586.0,7247.0,339.0,85.0,8237.0,395.6,203.46,18.65,501959.18,498624.74,175692.39,21564.04,70094.89,267351.32,185401.53,21071.37,73611.79,8388.89,146.56,288620.13,9709.13,-492.67,3516.89,8535.45,213339.06,6223.0,228515.02,39975.99
20241101,2024-11-01,2024-11,11,P04,L09,SKU022,8232.0,8727.0,8357.0,370.0,98.0,8281.0,395.6,321.56,25.46,825190.28,826337.3,339492.89,30398.14,110784.64,480675.67,335400.28,32729.52,114556.34,15121.89,182.06,497990.09,-4092.61,2331.38,3771.7,15303.95,327200.19,8327.0,433691.78,83147.89
20241101,2024-11-01,2024-11,11,P04,L09,SKU023,5660.0,5300.0,5113.0,187.0,72.0,6109.0,395.6,212.21,23.96,473285.9,520825.85,218317.75,21856.16,73111.8,313285.7,228175.34,24290.31,71139.08,8130.65,190.4,331925.78,9857.59,2434.15,-1972.72,8321.06,141360.12,4720.0,294880.81,17061.07
20241101,2024-11-01,2024-11,11,P04,L09,SKU024,2456.0,2242.0,2156.0,86.0,24.0,2815.0,395.6,91.77,16.22,236530.86,269397.13,87688.77,9450.7,31618.18,128757.66,84600.14,9114.44,32264.21,3554.54,58.48,129591.81,-3088.64,-336.26,646.03,3613.02,106939.05,2656.0,155958.26,31749.77
20241201,2024-12-01,2024-12,12,P04,L09,SKU019,4070.0,3667.0,3559.0,108.0,37.0,4225.0,395.6,105.61,19.64,262390.48,297339.44,87054.1,9596.12,36383.77,133033.99,92699.51,9706.55,36571.8,2720.88,48.02,141746.75,5645.42,110.43,188.03,2768.9,120643.72,2573.0,86932.68,5404.72
20241201,2024-12-01,2024-12,12,P04,L09,SKU020,5609.0,6223.0,6017.0,206.0,71.0,6332.0,395.6,183.99,13.55,401627.11,372278.44,146365.85,15867.5,63387.86,225621.21,151069.03,17879.7,62549.52,5124.48,90.4,236713.14,4703.19,2012.19,-838.34,5214.89,164913.97,6182.0,219408.61,41026.15
20241201,2024-12-01,2024-12,12,P04,L09,SKU021,8488.0,9143.0,8770.0,374.0,139.0,8237.0,395.6,245.23,22.04,603642.07,588143.05,211761.29,25991.05,84485.07,322237.41,210881.06,28164.98,86983.61,9241.39,189.93,335460.97,-880.23,2173.93,2498.54,9431.32,268181.1,11389.0,420264.62,40958.9
20241201,2024-12-01,2024-12,12,P04,L09,SKU022,7416.0,7188.0,6940.0,248.0,96.0,8281.0,395.6,264.86,11.43,693647.88,744385.12,279631.22,25038.14,91250.35,395919.71,289853.07,26941.71,90619.56,10137.98,156.97,417709.29,10221.84,1903.58,-630.79,10294.95,275938.59,4270.0,218388.71,42046.35
20241201,2024-12-01,2024-12,12,P04,L09,SKU023,5398.0,5192.0,5017.0,175.0,53.0,6109.0,395.6,207.87,14.54,470984.34,496744.22,213844.36,21408.32,71613.72,306866.39,227018.33,23275.45,76005.39,7605.26,110.97,334015.4,13173.97,1867.13,4391.68,7716.23,136968.94,4484.0,282550.31,37030.9
20241201,2024-12-01,2024-12,12,P04,L09,SKU024,2630.0,2865.0,2772.0,93.0,32.0,2815.0,395.6,117.26,22.86,301535.56,288483.46,112037.84,12074.93,40397.79,164510.57,114234.86,13292.69,41816.82,3856.92,77.67,173278.96,2197.02,1217.76,1419.03,3934.59,128256.6,1485.0,87208.86,24678.38
20250101,2025-01-01,2025-01,13,P04,L09,SKU019,3328.0,3529.0,3449.0,81.0,27.0,4225.0,395.6,101.65,17.18,254009.22,243113.33,83789.4,9236.25,35019.31,128044.95,85444.44,9221.08,34660.91,2030.78,53.03,131410.25,1655.05,-15.16,-358.4,2083.82,122598.97,3715.0,136191.13,11975.06
20250101,2025-01-01,2025-01,13,P04,L09,SKU020,4755.0,4421.0,4279.0,141.0,57.0,6332.0,395.6,130.7,23.68,289011.43,315580.63,103971.62,11271.55,45027.84,160271.01,109020.82,10713.4,44295.25,3526.12,94.87,167650.45,5049.21,-558.15,-732.6,3620.99,121360.98,3811.0,142707.78,24430.27
20250101,2025-01-01,2025-01,13,P04,L09,SKU021,6498.0,6388.0,6259.0,129.0,37.0,8237.0,395.6,171.31,14.79,430819.06,450214.57,147936.48,18157.35,59021.29,225115.12,157029.35,18008.78,56892.34,3188.64,65.32,235184.42,9092.87,-148.57,-2128.95,3253.96,195634.64,4509.0,169775.23,31069.19
20250101,2025-01-01,2025-01,13,P04,L09,SKU022,5323.0,5227.0,5068.0,159.0,43.0,8281.0,395.6,192.57,23.37,507014.22,534357.45,203311.5,18204.48,66345.4,287861.39,212661.11,19659.1,65089.96,6481.54,85.02,303976.73,9349.61,1454.62,-1255.44,6566.56,203037.49,5724.0,300484.36,45030.18
20250101,2025-01-01,2025-01,13,P04,L09,SKU023,4572.0,4103.0,3952.0,151.0,41.0,6109.0,395.6,164.29,21.78,367008.39,420674.95,169013.82,16920.26,56600.55,242534.63,183479.36,17134.79,56407.38,6565.09,127.17,263713.79,14465.54,214.53,-193.17,6692.26,103294.6,5165.0,305897.25,30838.56
20250101,2025-01-01,2025-01,13,P04,L09,SKU024,2003.0,2114.0,2053.0,61.0,18.0,2815.0,395.6,86.55,12.49,224735.58,219740.08,82694.42,8912.43,29817.35,121424.21,85573.59,9305.76,29183.97,2533.2,48.51,126645.04,2879.17,393.33,-633.39,2581.72,98090.54,1220.0,67688.71,12167.02
20250201,2025-02-01,2025-02,14,P04,L09,SKU019,2767.0,2998.0,2876.0,122.0,39.0,4225.0,395.6,86.33,22.36,206581.55,202128.82,71162.38,7844.35,29741.92,108748.65,72545.51,7728.56,29725.64,3072.61,54.94,113127.26,1383.13,-115.79,-16.27,3127.55,93454.29,3834.0,145722.88,17535.09
20250201,2025-02-01,2025-02,14,P04,L09,SKU020,4236.0,4161.0,4046.0,115.0,29.0,6332.0,395.6,123.02,14.91,263588.79,281111.78,97868.07,10609.86,42384.53,150862.46,97464.05,11526.97,42497.94,2872.49,42.2,154403.66,-404.01,917.11,113.42,2914.68,109185.14,2612.0,94117.23,17268.93
20250201,2025-02-01,2025-02,14,P04,L09,SKU021,6256.0,6212.0,6044.0,167.0,55.0,8237.0,395.6,166.59,20.42,421055.99,433469.46,143859.59,17656.96,57394.76,218911.31,147971.17,18488.67,58820.48,4135.95,116.09,229532.36,4111.57,831.71,1425.72,4252.04,191523.63,3403.0,128601.78,21938.55
20250201,2025-02-01,2025-02,14,P04,L09,SKU022,6074.0,6697.0,6481.0,216.0,68.0,8281.0,395.6,246.76,25.76,643018.25,609661.35,260521.46,23327.05,85014.38,368862.89,263264.19,24201.03,82435.52,8806.44,177.21,378884.38,2742.73,873.98,-2578.86,8983.64,264133.87,5544.0,284712.74,37084.9
20250201,2025-02-01,2025-02,14,P04,L09,SKU023,4629.0,4445.0,4258.0,186.0,56.0,6109.0,395.6,177.96,22.35,394870.53,425988.11,183077.71,18328.22,61310.36,262716.29,181798.5,17842.29,60213.35,8095.02,141.25,268090.4,-1279.21,-485.93,-1097.02,8236.26,126780.14,2609.0,152563.39,7031.52
20250201,2025-02-01,2025-02,14,P04,L09,SKU024,2058.0,1950.0,1911.0,39.0,13.0,2815.0,395.6,79.82,11.32,213648.6,225783.07,76262.37,8219.22,27498.13,111979.72,80121.44,8288.66,26412.8,1614.14,35.75,116472.8,3859.07,69.45,-1085.33,1649.9,97175.8,2557.0,140465.58,32791.61
20250301,2025-03-01,2025-03,15,P04,L09,SKU019,3726.0,3837.0,3709.0,128.0,34.0,4225.0,395.6,110.49,25.38,275347.52,272179.54,91080.87,10040.0,38066.74,139187.6,96082.08,10360.96,39980.41,3225.21,48.93,149697.59,5001.21,320.96,1913.67,3274.14,125649.93,4663.0,158052.46,21390.35
20250301,2025-03-01,2025-03,15,P04,L09,SKU020,5392.0,5718.0,5535.0,182.0,58.0,6332.0,395.6,169.04,22.43,361258.55,357839.19,134476.63,14578.59,58238.9,207294.12,140899.23,15292.16,57687.64,4546.49,80.77,218506.28,6422.6,713.56,-551.26,4627.26,142752.26,6839.0,229470.93,47139.46
20250301,2025-03-01,2025-03,15,P04,L09,SKU021,6426.0,6531.0,6318.0,213.0,62.0,8237.0,395.6,175.15,22.66,438513.25,445227.39,151248.45,18563.85,60342.65,230154.95,154233.45,18388.73,58086.35,5259.14,84.19,236051.86,2985.0,-175.13,-2256.3,5343.33,202461.39,4609.0,166320.9,30648.64
20250301,2025-03-01,2025-03,15,P04,L09,SKU022,6769.0,7181.0,6965.0,216.0,76.0,8281.0,395.6,264.59,15.61,709171.32,679518.15,279346.35,25012.63,91157.39,395516.37,279435.21,26716.57,85642.36,8812.68,158.63,400765.46,88.86,1703.95,-5515.03,8971.32,308405.87,5583.0,290116.98,64526.33
20250301,2025-03-01,2025-03,15,P04,L09,SKU023,4878.0,4621.0,4478.0,143.0,56.0,6109.0,395.6,185.01,15.26,410182.98,448909.95,190331.83,19054.44,63739.68,273125.95,193800.51,18571.71,63818.98,6208.4,118.71,282518.3,3468.68,-482.73,79.3,6327.1,127664.69,5421.0,304744.19,0.0
20250301,2025-03-01,2025-03,15,P04,L09,SKU024,2494.0,2456.0,2382.0,74.0,28.0,2815.0,395.6,100.54,26.24,261129.1,273635.38,96064.48,10353.4,34638.23,141056.12,104702.11,11400.78,35378.47,3085.65,85.65,154652.67,8637.63,1047.38,740.23,3171.3,106476.44,3241.0,180026.93,19440.15
20250401,2025-04-01,2025-04,16,P04,L09,SKU019,3612.0,3560.0,3418.0,143.0,56.0,4225.0,395.6,102.54,16.06,246951.65,263888.24,84522.12,9317.01,35325.55,129164.68,87912.83,9786.47,36878.14,3590.02,85.1,138252.55,3390.71,469.45,1552.6,3675.11,108699.1,3786.0,135009.49,13482.96
20250401,2025-04-01,2025-04,16,P04,L09,SKU020,4897.0,4967.0,4812.0,155.0,42.0,6332.0,395.6,146.85,26.86,314606.13,325002.29,116818.01,12664.23,50591.34,180073.58,117901.92,12324.3,49790.62,3862.83,55.93,183935.6,1083.9,-339.93,-800.72,3918.76,130670.54,3862.0,139642.69,17254.63
20250401,2025-04-01,2025-04,16,P04,L09,SKU021,7361.0,6522.0,6364.0,159.0,53.0,8237.0,395.6,174.93,17.76,444096.62,510045.67,151057.42,18540.41,60266.43,229864.26,151184.13,17295.91,56536.8,3919.38,68.42,229004.64,126.71,-1244.5,-3729.64,3987.8,215091.98,4181.0,145088.33,22419.08
20250401,2025-04-01,2025-04,16,P04,L09,SKU022,6809.0,6566.0,6356.0,210.0,53.0,8281.0,395.6,241.94,21.8,634531.89,683480.72,255432.51,22871.39,83353.74,361657.64,257000.27,24373.47,85392.71,8587.08,86.62,375440.15,1567.76,1502.08,2038.97,8673.7,259091.74,4785.0,281345.22,44448.76
20250401,2025-04-01,2025-04,16,P04,L09,SKU023,5424.0,5555.0,5354.0,201.0,65.0,6109.0,395.6,222.42,16.69,497686.51,499151.74,228821.17,22907.67,76629.26,328358.1,235509.67,22729.09,77410.82,8755.16,140.71,344545.46,6688.5,-178.58,781.56,8895.87,153141.05,6247.0,377017.68,18246.82
20250401,2025-04-01,2025-04,16,P04,L09,SKU024,2250.0,2269.0,2204.0,65.0,26.0,2815.0,395.6,92.86,19.77,240048.91,246830.04,88728.44,9562.75,31993.06,130284.25,87933.75,9816.73,31576.79,2672.2,57.47,132056.93,-794.7,253.98,-416.27,2729.67,107991.97,1506.0,85229.8,14282.45
20250501,2025-05-01,2025-05,17,P04,L09,SKU019,3234.0,3372.0,3287.0,85.0,30.0,4225.0,395.6,97.13,18.19,235526.57,236237.89,80062.83,8825.46,33461.81,122350.1,81910.07,9048.15,32296.63,2145.2,40.99,125441.04,1847.24,222.69,-1165.18,2186.19,110085.52,3902.0,132589.02,18505.24
20250501,2025-05-01,2025-05,17,P04,L09,SKU020,5946.0,6551.0,6332.0,220.0,81.0,6332.0,395.6,193.7,20.82,422544.41,394649.58,154089.78,16704.85,66732.93,237527.56,156109.67,16841.35,67781.59,5474.22,145.99,246352.81,2019.89,136.5,1048.66,5620.21,176191.6,6412.0,222155.29,34751.14
20250501,2025-05-01,2025-05,17,P04,L09,SKU021,7162.0,7078.0,6910.0,168.0,59.0,8237.0,395.6,189.82,14.49,474084.68,496279.2,163919.34,20119.05,65397.87,249436.26,166904.34,20651.13,66530.87,4155.97,104.03,258346.34,2985.0,532.08,1133.0,4259.99,215738.34,6671.0,223066.71,23872.62
20250501,2025-05-01,2025-05,17,P04,L09,SKU022,6444.0,6380.0,6186.0,194.0,79.0,8281.0,395.6,235.07,17.9,616145.54,646834.79,248175.54,22221.6,80985.61,351382.74,262802.37,22754.32,83394.5,7907.21,184.5,377042.9,14626.83,532.72,2408.89,8091.71,239102.64,6562.0,334775.76,66114.36
20250501,2025-05-01,2025-05,17,P04,L09,SKU023,5376.0,5675.0,5470.0,205.0,56.0,6109.0,395.6,227.2,26.97,499794.0,494694.4,233732.99,23399.4,78274.17,335406.56,223680.4,25108.68,77985.42,8900.95,150.84,335826.29,-10052.59,1709.28,-288.75,9051.79,163967.71,6051.0,381694.39,34052.77
20250501,2025-05-01,2025-05,17,P04,L09,SKU024,2632.0,2554.0,2471.0,83.0,22.0,2815.0,395.6,104.53,20.24,271605.36,288707.96,99872.47,10763.81,36011.29,146647.57,94250.47,11039.73,36269.79,3423.49,61.85,145045.33,-5622.0,275.92,258.5,3485.34,126560.03,1862.0,101763.8,17439.78
20250601,2025-06-01,2025-06,18,P04,L09,SKU019,3539.0,3560.0,3415.0,145.0,50.0,4225.0,395.6,102.53,14.91,247126.3,258546.36,84518.96,9316.67,35324.23,129159.85,82845.52,9906.84,36237.07,3652.6,70.41,132712.44,-1673.44,590.17,912.84,3723.01,114413.86,3465.0,130585.73,7332.19
20250601,2025-06-01,2025-06,18,P04,L09,SKU020,5448.0,5463.0,5287.0,176.0,59.0,6332.0,395.6,161.52,21.46,353500.73,361550.85,128491.63,13929.76,55646.93,198068.31,141480.29,14670.78,57368.26,4393.79,85.16,217998.27,12988.66,741.02,1721.33,4478.95,135502.46,3939.0,138822.74,22159.94
20250601,2025-06-01,2025-06,18,P04,L09,SKU021,7046.0,5818.0,5655.0,163.0,44.0,8237.0,395.6,156.05,18.49,392382.65,488198.69,134752.84,16539.22,53761.5,205053.56,142557.34,17197.95,53999.56,4036.66,91.56,217883.07,7804.5,658.72,238.06,4128.22,174499.59,4315.0,146215.15,21353.48
20250601,2025-06-01,2025-06,18,P04,L09,SKU022,7044.0,7411.0,7153.0,258.0,65.0,8281.0,395.6,273.05,15.4,705973.16,707034.59,288271.74,25811.81,94069.96,408153.5,293920.88,26368.04,92351.19,10531.14,129.53,423300.78,5649.14,556.23,-1718.76,10660.67,282672.38,4538.0,239526.09,32840.78
20250601,2025-06-01,2025-06,18,P04,L09,SKU023,5776.0,6082.0,5845.0,237.0,92.0,6109.0,395.6,243.51,19.72,522624.56,531475.54,250510.9,25079.07,83892.87,359482.83,249491.25,24919.21,83195.66,10300.21,171.41,368077.74,-1019.65,-159.86,-697.21,10471.62,154546.81,2953.0,170865.33,8837.09
20250601,2025-06-01,2025-06,18,P04,L09,SKU024,2566.0,2386.0,2298.0,88.0,28.0,2815.0,395.6,97.67,20.99,257632.57,281486.78,93319.11,10057.51,33648.33,137024.95,95530.24,10436.52,33416.58,3638.96,60.08,143082.38,2211.13,379.0,-231.75,3699.04,114550.2,1154.0,63937.66,9252.54
20250701,2025-07-01,2025-07,19,P04,L09,SKU019,3596.0,3809.0,3684.0,125.0,45.0,4225.0,395.6,109.71,15.96,270780.48,262680.65,90432.7,9968.55,37795.84,138197.09,84631.56,10017.96,38076.86,3155.68,68.25,135950.3,-5801.14,49.41,281.02,3223.92,134830.18,4855.0,188295.05,10450.18
20250701,2025-07-01,2025-07,19,P04,L09,SKU020,5054.0,4957.0,4808.0,149.0,45.0,6332.0,395.6,146.55,18.57,324663.74,335450.31,116584.98,12638.96,50490.42,179714.35,114374.23,12756.76,50678.87,3708.75,62.79,181581.4,-2210.74,117.79,188.45,3771.54,143082.34,4646.0,181400.51,32293.75
20250701,2025-07-01,2025-07,19,P04,L09,SKU021,7892.0,7251.0,6917.0,334.0,93.0,8237.0,395.6,194.47,18.29,469279.9,546841.35,167936.06,20612.05,67000.4,255548.51,172026.53,21155.7,68776.37,8249.07,155.49,270363.15,4090.47,543.65,1775.97,8404.55,198916.75,9441.0,349302.41,65884.97
20250701,2025-07-01,2025-07,19,P04,L09,SKU022,7373.0,6776.0,6573.0,203.0,51.0,8281.0,395.6,249.67,15.94,658576.03,740082.35,263596.35,23602.38,86017.79,373216.52,266538.78,24693.71,83642.52,8284.47,94.91,383254.39,2942.42,1091.34,-2375.28,8379.39,275321.64,8044.0,434591.11,70456.34
20250701,2025-07-01,2025-07,19,P04,L09,SKU023,4906.0,5057.0,4896.0,161.0,64.0,6109.0,395.6,202.47,19.02,457597.26,451450.83,208295.37,20852.8,69755.43,298903.6,221353.62,20200.75,69100.63,7008.22,162.98,317826.2,13058.26,-652.05,-654.8,7171.19,139771.06,6606.0,395910.29,48778.6
20250701,2025-07-01,2025-07,19,P04,L09,SKU024,2209.0,1902.0,1849.0,53.0,20.0,2815.0,395.6,77.87,11.55,200511.77,242391.42,74405.02,8019.04,26828.42,109252.48,72314.26,7944.73,28970.14,2195.44,43.49,111468.06,-2090.76,-74.3,2141.72,2238.93,89043.71,1486.0,84720.05,8050.43
20250801,2025-08-01,2025-08,20,P04,L09,SKU019,3451.0,3201.0,3124.0,77.0,22.0,3972.0,395.6,92.19,19.15,229419.0,252121.63,75992.41,8376.77,31760.6,116129.78,78898.09,8668.29,33438.38,1939.92,38.73,122983.4,2905.68,291.52,1677.78,1978.65,106435.6,2702.0,90378.65,8809.76
20250801,2025-08-01,2025-08,20,P04,L09,SKU020,5154.0,5341.0,5235.0,106.0,31.0,5952.0,395.6,157.9,19.52,356824.38,342095.6,125611.23,13617.5,54399.49,193628.22,130836.11,13928.03,57263.27,2640.89,49.03,204717.33,5224.88,310.53,2863.78,2689.92,152107.05,4652.0,174781.44,34727.8
20250801,2025-08-01,2025-08,20,P04,L09,SKU021,7207.0,7845.0,7530.0,315.0,86.0,7743.0,395.6,210.39,20.49,527260.76,499399.16,181680.57,22299.02,72483.96,276463.55,184169.73,24568.74,74058.83,7787.85,145.16,290730.32,2489.16,2269.73,1574.87,7933.01,236530.44,7226.0,250245.82,40003.99
20250801,2025-08-01,2025-08,20,P04,L09,SKU022,7013.0,6489.0,6304.0,185.0,65.0,7784.0,395.6,239.09,21.23,624312.94,703977.0,252418.79,22601.54,82370.29,357390.61,239792.98,23956.21,79241.01,7551.12,149.0,350690.31,-12625.81,1354.67,-3129.27,7700.12,273622.63,7479.0,425116.88,58978.29
20250801,2025-08-01,2025-08,20,P04,L09,SKU023,5566.0,5143.0,4999.0,144.0,47.0,5743.0,395.6,205.94,17.18,461476.99,512176.12,211859.52,21209.61,70949.02,304018.16,208293.8,20349.7,72351.47,6256.8,125.76,307377.53,-3565.73,-859.91,1402.44,6382.56,154099.47,2872.0,176361.7,14012.82
20250801,2025-08-01,2025-08,20,P04,L09,SKU024,2568.0,2814.0,2703.0,112.0,44.0,2646.0,395.6,115.2,24.4,297090.23,281760.08,110067.25,11862.55,39687.25,161617.06,111605.82,12652.47,41006.05,4629.92,120.9,170015.16,1538.57,789.91,1318.79,4750.83,127075.07,3470.0,190986.96,31458.38
20250901,2025-09-01,2025-09,21,P04,L09,SKU019,3274.0,3047.0,2927.0,119.0,39.0,4225.0,395.6,87.74,19.35,212398.88,239146.92,72324.6,7972.46,30227.66,110524.72,71220.61,8136.91,29824.66,3007.24,56.92,112246.34,-1103.99,164.45,-403.0,3064.16,100152.53,1544.0,51913.81,827.1
20250901,2025-09-01,2025-09,21,P04,L09,SKU020,5402.0,5171.0,5039.0,132.0,47.0,6332.0,395.6,152.88,21.78,331082.08,358510.57,121615.2,13184.29,52668.9,187468.39,124741.99,13365.94,54338.04,3290.1,82.47,195818.54,3126.79,181.65,1669.14,3372.56,135263.54,4291.0,143238.54,23243.09
20250901,2025-09-01,2025-09,21,P04,L09,SKU021,6720.0,6442.0,6218.0,225.0,83.0,8237.0,395.6,172.78,21.72,433839.61,465605.09,149202.05,18312.68,59526.21,227040.94,143606.94,17864.41,62445.54,5554.36,124.4,229595.65,-5595.11,-448.28,2919.33,5678.76,204243.96,4031.0,149248.65,30073.19
20250901,2025-09-01,2025-09,21,P04,L09,SKU022,7187.0,7119.0,6910.0,209.0,62.0,8281.0,395.6,262.29,10.74,695880.61,721449.73,276915.92,24795.01,90364.29,392075.22,291397.14,26455.78,94232.35,8511.62,148.3,420745.19,14481.21,1660.77,3868.07,8659.92,275135.42,4085.0,211280.72,34603.74
20250901,2025-09-01,2025-09,21,P04,L09,SKU023,5469.0,5691.0,5526.0,164.0,67.0,6109.0,395.6,227.85,13.28,509729.28,503276.2,234402.93,23466.47,78498.52,336367.93,229298.34,24384.17,82000.13,7145.19,127.63,342955.46,-5104.6,917.7,3501.61,7272.82,166773.82,7225.0,407775.11,19829.91
20250901,2025-09-01,2025-09,21,P04,L09,SKU024,2532.0,2873.0,2778.0,95.0,30.0,2815.0,395.6,117.61,20.74,306342.9,277744.57,112377.03,12111.49,40520.09,165008.61,117173.48,13728.15,43618.08,3929.98,90.28,178539.97,4796.45,1616.65,3097.99,4020.26,127802.94,1638.0,88751.78,12816.89
20251001,2025-10-01,2025-10,22,P04,L09,SKU019,3993.0,3779.0,3655.0,124.0,40.0,4225.0,395.6,108.82,18.36,271747.04,291705.31,89705.19,9888.35,37491.78,137085.33,95805.76,9995.31,39871.74,3113.82,78.09,148864.71,6100.56,106.95,2379.95,3191.91,122882.33,3423.0,123039.61,8923.46
20251001,2025-10-01,2025-10,22,P04,L09,SKU020,5443.0,5467.0,5300.0,167.0,53.0,6332.0,395.6,161.63,22.94,340878.29,361255.17,128581.28,13939.48,55685.75,198206.5,136642.34,13210.85,58106.86,4162.46,65.87,212188.38,8061.06,-728.62,2421.11,4228.33,128689.91,5628.0,211623.93,32288.33
20251001,2025-10-01,2025-10,22,P04,L09,SKU021,7130.0,7869.0,7542.0,327.0,94.0,8237.0,395.6,211.04,23.45,529186.06,494061.41,182238.03,22367.44,72706.36,277311.83,187731.59,24042.15,76796.65,8082.52,154.88,296807.79,5493.56,1674.71,4090.28,8237.4,232378.27,5853.0,202820.68,38556.31
20251001,2025-10-01,2025-10,22,P04,L09,SKU022,7431.0,7218.0,7016.0,202.0,84.0,8281.0,395.6,265.97,24.32,705984.14,745876.12,280798.96,25142.7,91631.41,397573.06,287278.44,25959.81,90668.66,8263.78,207.06,412377.76,6479.48,817.12,-962.75,8470.85,293606.38,3999.0,221474.56,27481.77
20251001,2025-10-01,2025-10,22,P04,L09,SKU023,5513.0,5278.0,5117.0,161.0,62.0,6109.0,395.6,211.33,17.98,477564.08,507350.89,217406.27,21764.91,72806.56,311977.73,233889.05,21427.42,71985.35,7014.7,127.95,334444.47,16482.78,-337.49,-821.2,7142.65,143119.61,6706.0,392734.99,57983.83
20251001,2025-10-01,2025-10,22,P04,L09,SKU024,2700.0,3097.0,2965.0,132.0,43.0,2815.0,395.6,126.78,24.12,325410.05,296228.78,121136.07,13055.5,43678.36,177869.93,119113.45,13440.53,44018.02,5464.72,105.67,182142.38,-2022.62,385.03,339.65,5570.39,143267.67,3772.0,221056.08,25103.05
20251101,2025-11-01,2025-11,23,P04,L09,SKU019,4044.0,3820.0,3701.0,118.0,37.0,4225.0,395.6,110.0,17.87,276549.21,295447.75,90676.22,9995.39,37897.62,138569.24,92381.89,10312.03,39732.44,2974.76,70.37,145471.49,1705.67,316.64,1834.82,3045.13,131077.72,2587.0,88806.11,4324.41
20251101,2025-11-01,2025-11,23,P04,L09,SKU020,6277.0,6968.0,6685.0,283.0,113.0,6332.0,395.6,206.0,23.26,450130.44,416577.94,163875.61,17765.73,70970.96,252612.29,172003.54,20190.76,66714.28,7052.79,212.0,266173.36,8127.93,2425.02,-4256.68,7264.79,183957.08,7328.0,269553.29,47453.75
20251101,2025-11-01,2025-11,23,P04,L09,SKU021,8128.0,7511.0,7244.0,267.0,91.0,8237.0,395.6,201.43,18.09,494844.39,563180.74,173943.39,21349.37,69397.1,264689.86,186767.25,21227.16,71578.34,6590.31,145.41,286308.46,12823.86,-122.21,2181.24,6735.72,208535.93,8657.0,300796.72,42576.82
20251101,2025-11-01,2025-11,23,P04,L09,SKU022,7630.0,8822.0,8512.0,310.0,83.0,8281.0,395.6,325.04,21.65,855709.85,765938.73,343165.61,30727.0,111983.14,485875.75,349385.38,31502.75,118514.31,12641.64,149.54,512193.62,6219.76,775.76,6531.17,12791.18,343516.23,11631.0,640529.52,81229.4
20251101,2025-11-01,2025-11,23,P04,L09,SKU023,5663.0,5053.0,4882.0,171.0,68.0,6109.0,395.6,202.33,22.64,451808.52,521074.75,208145.75,20837.82,69705.33,298688.9,202822.96,21334.75,71823.9,7451.4,207.86,303640.87,-5322.8,496.93,2118.57,7659.26,148167.65,6217.0,372877.59,42410.7
20251101,2025-11-01,2025-11,23,P04,L09,SKU024,2592.0,2639.0,2566.0,73.0,21.0,2815.0,395.6,108.03,22.05,284914.19,284363.92,103223.54,11124.97,37219.6,151568.1,112884.24,12178.36,38246.63,3025.83,44.68,166379.74,9660.7,1053.39,1027.03,3070.51,118534.45,1845.0,102403.0,18584.85
20251201,2025-12-01,2025-12,24,P04,L09,SKU019,4040.0,4277.0,4162.0,115.0,33.0,4225.0,395.6,123.18,26.67,302736.03,295098.05,101542.62,11193.21,42439.17,155175.0,107521.08,11432.27,42704.41,2900.97,39.21,164597.95,5978.46,239.05,265.24,2940.19,138138.08,3916.0,139570.46,18282.79
20251201,2025-12-01,2025-12,24,P04,L09,SKU020,6198.0,6447.0,6330.0,116.0,33.0,6332.0,395.6,190.6,20.81,418724.89,411385.24,151622.98,16437.43,65664.61,233725.01,152740.3,18360.45,63703.23,2898.49,41.02,237743.49,1117.33,1923.03,-1961.38,2939.5,180981.39,8540.0,285999.94,50601.65
20251201,2025-12-01,2025-12,24,P04,L09,SKU021,9130.0,9068.0,8695.0,373.0,110.0,8237.0,395.6,243.2,21.79,619767.08,632608.13,210014.5,25776.65,83788.17,319579.32,225646.21,27549.97,84053.07,9226.39,197.89,346673.53,15631.71,1773.32,264.9,9424.28,273093.55,9822.0,363026.19,45678.5
