session_key,session_date,channel,device,region,session_month,sessions,visitors,add_to_cart,checkout_starts
40454,2026-04-29,Organic Search,Mobile,Midwest,2026-04,4,4,0,0
40455,2026-04-29,Organic Search,Mobile,Northeast,2026-04,11,11,5,3
40456,2026-04-29,Organic Search,Mobile,South,2026-04,11,11,1,0
40457,2026-04-29,Organic Search,Mobile,West,2026-04,11,11,3,0
40458,2026-04-29,Organic Search,Tablet,International,2026-04,3,3,0,0
40459,2026-04-29,Organic Search,Tablet,Midwest,2026-04,1,1,0,0
40460,2026-04-29,Organic Search,Tablet,Northeast,2026-04,1,1,0,0
40461,2026-04-29,Organic Search,Tablet,South,2026-04,2,2,0,0
40462,2026-04-29,Organic Search,Tablet,West,2026-04,1,1,0,0
40463,2026-04-29,Paid Search,Desktop,International,2026-04,7,7,4,3
40464,2026-04-29,Paid Search,Desktop,Midwest,2026-04,5,5,1,1
40465,2026-04-29,Paid Search,Desktop,Northeast,2026-04,5,5,2,1
40466,2026-04-29,Paid Search,Desktop,South,2026-04,3,3,2,2
40467,2026-04-29,Paid Search,Desktop,West,2026-04,8,8,2,2
40468,2026-04-29,Paid Search,Mobile,International,2026-04,6,6,1,1
40469,2026-04-29,Paid Search,Mobile,Midwest,2026-04,3,3,1,1
40470,2026-04-29,Paid Search,Mobile,Northeast,2026-04,12,12,4,1
40471,2026-04-29,Paid Search,Mobile,South,2026-04,11,11,4,2
40472,2026-04-29,Paid Search,Mobile,West,2026-04,11,11,1,1
40473,2026-04-29,Paid Search,Tablet,Northeast,2026-04,1,1,0,0
40474,2026-04-29,Paid Search,Tablet,South,2026-04,1,1,1,0
40475,2026-04-29,Paid Search,Tablet,West,2026-04,6,6,0,0
40476,2026-04-29,Paid Social,Desktop,International,2026-04,1,1,0,0
40477,2026-04-29,Paid Social,Desktop,Midwest,2026-04,2,2,1,1
40478,2026-04-29,Paid Social,Desktop,South,2026-04,6,6,1,0
40479,2026-04-29,Paid Social,Desktop,West,2026-04,5,5,0,0
40480,2026-04-29,Paid Social,Mobile,International,2026-04,3,3,2,0
40481,2026-04-29,Paid Social,Mobile,Midwest,2026-04,9,9,3,0
40482,2026-04-29,Paid Social,Mobile,Northeast,2026-04,13,13,4,1
40483,2026-04-29,Paid Social,Mobile,South,2026-04,18,18,5,2
40484,2026-04-29,Paid Social,Mobile,West,2026-04,9,9,1,0
40485,2026-04-29,Paid Social,Tablet,International,2026-04,1,1,0,0
40486,2026-04-29,Paid Social,Tablet,Midwest,2026-04,1,1,0,0
40487,2026-04-29,Paid Social,Tablet,Northeast,2026-04,3,3,0,0
40488,2026-04-29,Paid Social,Tablet,South,2026-04,2,2,0,0
40489,2026-04-29,Paid Social,Tablet,West,2026-04,7,7,3,2
40490,2026-04-29,Referral,Desktop,International,2026-04,2,2,2,0
40491,2026-04-29,Referral,Desktop,Midwest,2026-04,2,2,1,1
40492,2026-04-29,Referral,Desktop,Northeast,2026-04,3,3,0,0
40493,2026-04-29,Referral,Desktop,South,2026-04,2,2,0,0
40494,2026-04-29,Referral,Desktop,West,2026-04,2,2,1,1
40495,2026-04-29,Referral,Mobile,International,2026-04,1,1,0,0
40496,2026-04-29,Referral,Mobile,Midwest,2026-04,1,1,0,0
40497,2026-04-29,Referral,Mobile,Northeast,2026-04,2,2,0,0
40498,2026-04-29,Referral,Mobile,South,2026-04,2,2,0,0
40499,2026-04-29,Referral,Tablet,Midwest,2026-04,2,2,1,1
40500,2026-04-29,Referral,Tablet,West,2026-04,2,2,1,1
40501,2026-04-30,Affiliate,Desktop,International,2026-04,1,1,1,1
40502,2026-04-30,Affiliate,Desktop,South,2026-04,2,2,0,0
40503,2026-04-30,Affiliate,Desktop,West,2026-04,4,4,2,1
40504,2026-04-30,Affiliate,Mobile,International,2026-04,5,5,0,0
40505,2026-04-30,Affiliate,Mobile,Midwest,2026-04,5,5,1,1
40506,2026-04-30,Affiliate,Mobile,Northeast,2026-04,4,4,1,1
40507,2026-04-30,Affiliate,Mobile,South,2026-04,5,5,0,0
40508,2026-04-30,Affiliate,Mobile,West,2026-04,2,2,1,1
40509,2026-04-30,Affiliate,Tablet,South,2026-04,1,1,1,0
40510,2026-04-30,Affiliate,Tablet,West,2026-04,1,1,0,0
40511,2026-04-30,Direct,Desktop,International,2026-04,5,5,1,1
40512,2026-04-30,Direct,Desktop,Midwest,2026-04,7,7,3,2
40513,2026-04-30,Direct,Desktop,Northeast,2026-04,9,9,3,1
40514,2026-04-30,Direct,Desktop,South,2026-04,6,6,0,0
40515,2026-04-30,Direct,Desktop,West,2026-04,10,10,4,4
40516,2026-04-30,Direct,Mobile,International,2026-04,2,2,0,0
40517,2026-04-30,Direct,Mobile,Midwest,2026-04,8,8,1,1
40518,2026-04-30,Direct,Mobile,Northeast,2026-04,7,7,2,1
40519,2026-04-30,Direct,Mobile,South,2026-04,10,10,3,3
40520,2026-04-30,Direct,Mobile,West,2026-04,8,8,1,0
40521,2026-04-30,Direct,Tablet,Northeast,2026-04,3,3,0,0
40522,2026-04-30,Direct,Tablet,South,2026-04,3,3,2,2
40523,2026-04-30,Email,Desktop,International,2026-04,1,1,0,0
40524,2026-04-30,Email,Desktop,Midwest,2026-04,2,2,1,1
40525,2026-04-30,Email,Desktop,Northeast,2026-04,3,3,2,2
40526,2026-04-30,Email,Desktop,South,2026-04,4,4,3,3
40527,2026-04-30,Email,Desktop,West,2026-04,8,8,5,5
40528,2026-04-30,Email,Mobile,Midwest,2026-04,9,9,4,2
40529,2026-04-30,Email,Mobile,Northeast,2026-04,8,8,5,2
40530,2026-04-30,Email,Mobile,South,2026-04,4,4,0,0
40531,2026-04-30,Email,Mobile,West,2026-04,6,6,1,1
40532,2026-04-30,Email,Tablet,International,2026-04,1,1,1,1
40533,2026-04-30,Email,Tablet,Midwest,2026-04,1,1,0,0
40534,2026-04-30,Email,Tablet,South,2026-04,2,2,0,0
40535,2026-04-30,Email,Tablet,West,2026-04,2,2,0,0
40536,2026-04-30,Organic Search,Desktop,International,2026-04,6,6,2,1
40537,2026-04-30,Organic Search,Desktop,Midwest,2026-04,10,10,2,1
40538,2026-04-30,Organic Search,Desktop,Northeast,2026-04,15,15,8,5
40539,2026-04-30,Organic Search,Desktop,South,2026-04,11,11,4,3
40540,2026-04-30,Organic Search,Desktop,West,2026-04,16,16,6,6
40541,2026-04-30,Organic Search,Mobile,International,2026-04,6,6,1,0
40542,2026-04-30,Organic Search,Mobile,Midwest,2026-04,14,14,6,4
40543,2026-04-30,Organic Search,Mobile,Northeast,2026-04,9,9,4,2
40544,2026-04-30,Organic Search,Mobile,South,2026-04,16,16,6,3
40545,2026-04-30,Organic Search,Mobile,West,2026-04,9,9,3,2
40546,2026-04-30,Organic Search,Tablet,International,2026-04,2,2,0,0
40547,2026-04-30,Organic Search,Tablet,Midwest,2026-04,1,1,0,0
40548,2026-04-30,Organic Search,Tablet,Northeast,2026-04,1,1,1,0
40549,2026-04-30,Organic Search,Tablet,South,2026-04,1,1,0,0
40550,2026-04-30,Paid Search,Desktop,International,2026-04,5,5,2,2
40551,2026-04-30,Paid Search,Desktop,Midwest,2026-04,4,4,1,1
40552,2026-04-30,Paid Search,Desktop,Northeast,2026-04,10,10,5,4
40553,2026-04-30,Paid Search,Desktop,South,2026-04,8,8,4,3
40554,2026-04-30,Paid Search,Desktop,West,2026-04,9,9,6,3
40555,2026-04-30,Paid Search,Mobile,International,2026-04,6,6,2,2
40556,2026-04-30,Paid Search,Mobile,Midwest,2026-04,15,15,7,3
40557,2026-04-30,Paid Search,Mobile,Northeast,2026-04,9,9,2,1
40558,2026-04-30,Paid Search,Mobile,South,2026-04,6,6,2,1
40559,2026-04-30,Paid Search,Mobile,West,2026-04,9,9,1,1
40560,2026-04-30,Paid Search,Tablet,Northeast,2026-04,2,2,0,0
40561,2026-04-30,Paid Search,Tablet,South,2026-04,1,1,1,1
40562,2026-04-30,Paid Search,Tablet,West,2026-04,2,2,0,0
40563,2026-04-30,Paid Social,Desktop,International,2026-04,4,4,2,0
40564,2026-04-30,Paid Social,Desktop,Midwest,2026-04,1,1,0,0
40565,2026-04-30,Paid Social,Desktop,Northeast,2026-04,6,6,1,1
40566,2026-04-30,Paid Social,Desktop,West,2026-04,1,1,1,1
40567,2026-04-30,Paid Social,Mobile,International,2026-04,8,8,1,1
40568,2026-04-30,Paid Social,Mobile,Midwest,2026-04,6,6,2,2
40569,2026-04-30,Paid Social,Mobile,Northeast,2026-04,11,11,1,1
40570,2026-04-30,Paid Social,Mobile,South,2026-04,12,12,1,1
40571,2026-04-30,Paid Social,Mobile,West,2026-04,9,9,4,3
40572,2026-04-30,Paid Social,Tablet,Midwest,2026-04,1,1,0,0
40573,2026-04-30,Paid Social,Tablet,Northeast,2026-04,1,1,1,0
40574,2026-04-30,Paid Social,Tablet,South,2026-04,2,2,1,1
40575,2026-04-30,Paid Social,Tablet,West,2026-04,2,2,0,0
40576,2026-04-30,Referral,Desktop,International,2026-04,1,1,1,1
40577,2026-04-30,Referral,Desktop,Midwest,2026-04,5,5,0,0
40578,2026-04-30,Referral,Desktop,South,2026-04,3,3,1,1
40579,2026-04-30,Referral,Desktop,West,2026-04,3,3,0,0
40580,2026-04-30,Referral,Mobile,Midwest,2026-04,2,2,0,0
40581,2026-04-30,Referral,Mobile,South,2026-04,3,3,1,0
40582,2026-04-30,Referral,Mobile,West,2026-04,4,4,0,0
40583,2026-04-30,Referral,Tablet,International,2026-04,1,1,0,0
40584,2026-04-30,Referral,Tablet,South,2026-04,1,1,0,0
40585,2026-04-30,Referral,Tablet,West,2026-04,2,2,0,0
40586,2026-05-01,Affiliate,Desktop,South,2026-05,1,1,0,0
40587,2026-05-01,Affiliate,Desktop,West,2026-05,1,1,0,0
40588,2026-05-01,Affiliate,Mobile,International,2026-05,3,3,1,1
40589,2026-05-01,Affiliate,Mobile,Midwest,2026-05,1,1,0,0
40590,2026-05-01,Affiliate,Mobile,Northeast,2026-05,4,4,0,0
40591,2026-05-01,Affiliate,Mobile,South,2026-05,6,6,1,1
40592,2026-05-01,Affiliate,Mobile,West,2026-05,6,6,0,0
40593,2026-05-01,Affiliate,Tablet,Midwest,2026-05,2,2,0,0
40594,2026-05-01,Direct,Desktop,International,2026-05,5,5,2,2
40595,2026-05-01,Direct,Desktop,Midwest,2026-05,3,3,2,1
40596,2026-05-01,Direct,Desktop,Northeast,2026-05,2,2,0,0
40597,2026-05-01,Direct,Desktop,South,2026-05,1,1,0,0
40598,2026-05-01,Direct,Desktop,West,2026-05,4,4,1,1
40599,2026-05-01,Direct,Mobile,International,2026-05,7,7,1,1
40600,2026-05-01,Direct,Mobile,Midwest,2026-05,2,2,1,1
40601,2026-05-01,Direct,Mobile,Northeast,2026-05,3,3,1,1
40602,2026-05-01,Direct,Mobile,South,2026-05,6,6,3,2
40603,2026-05-01,Direct,Mobile,West,2026-05,6,6,3,1
40604,2026-05-01,Email,Desktop,International,2026-05,1,1,0,0
40605,2026-05-01,Email,Desktop,Midwest,2026-05,3,3,1,0
40606,2026-05-01,Email,Desktop,Northeast,2026-05,2,2,1,0
40607,2026-05-01,Email,Desktop,South,2026-05,1,1,0,0
40608,2026-05-01,Email,Desktop,West,2026-05,4,4,4,4
40609,2026-05-01,Email,Mobile,International,2026-05,2,2,0,0
40610,2026-05-01,Email,Mobile,Midwest,2026-05,4,4,0,0
40611,2026-05-01,Email,Mobile,Northeast,2026-05,3,3,1,1
40612,2026-05-01,Email,Mobile,South,2026-05,5,5,2,2
40613,2026-05-01,Email,Mobile,West,2026-05,5,5,3,2
40614,2026-05-01,Email,Tablet,International,2026-05,2,2,2,1
40615,2026-05-01,Email,Tablet,Midwest,2026-05,2,2,1,1
40616,2026-05-01,Email,Tablet,West,2026-05,1,1,0,0
40617,2026-05-01,Organic Search,Desktop,International,2026-05,4,4,1,1
40618,2026-05-01,Organic Search,Desktop,Midwest,2026-05,5,5,1,0
40619,2026-05-01,Organic Search,Desktop,Northeast,2026-05,10,10,3,2
40620,2026-05-01,Organic Search,Desktop,South,2026-05,8,8,3,3
40621,2026-05-01,Organic Search,Desktop,West,2026-05,9,9,2,1
40622,2026-05-01,Organic Search,Mobile,Midwest,2026-05,4,4,0,0
40623,2026-05-01,Organic Search,Mobile,Northeast,2026-05,6,6,2,2
40624,2026-05-01,Organic Search,Mobile,South,2026-05,6,6,0,0
40625,2026-05-01,Organic Search,Mobile,West,2026-05,6,6,0,0
40626,2026-05-01,Organic Search,Tablet,International,2026-05,1,1,1,1
40627,2026-05-01,Organic Search,Tablet,Midwest,2026-05,1,1,0,0
40628,2026-05-01,Organic Search,Tablet,Northeast,2026-05,1,1,0,0
40629,2026-05-01,Organic Search,Tablet,South,2026-05,1,1,1,0
40630,2026-05-01,Organic Search,Tablet,West,2026-05,1,1,1,0
40631,2026-05-01,Paid Search,Desktop,International,2026-05,4,4,2,1
40632,2026-05-01,Paid Search,Desktop,Midwest,2026-05,4,4,2,1
40633,2026-05-01,Paid Search,Desktop,Northeast,2026-05,7,7,2,2
40634,2026-05-01,Paid Search,Desktop,South,2026-05,4,4,3,3
40635,2026-05-01,Paid Search,Desktop,West,2026-05,10,10,1,1
40636,2026-05-01,Paid Search,Mobile,International,2026-05,5,5,2,1
40637,2026-05-01,Paid Search,Mobile,Midwest,2026-05,8,8,2,0
40638,2026-05-01,Paid Search,Mobile,Northeast,2026-05,3,3,1,1
40639,2026-05-01,Paid Search,Mobile,South,2026-05,6,6,3,2
40640,2026-05-01,Paid Search,Mobile,West,2026-05,7,7,3,2
40641,2026-05-01,Paid Search,Tablet,Midwest,2026-05,1,1,1,1
40642,2026-05-01,Paid Search,Tablet,West,2026-05,2,2,1,1
40643,2026-05-01,Paid Social,Desktop,Midwest,2026-05,2,2,0,0
40644,2026-05-01,Paid Social,Desktop,South,2026-05,6,6,1,0
40645,2026-05-01,Paid Social,Desktop,West,2026-05,7,7,4,3
40646,2026-05-01,Paid Social,Mobile,International,2026-05,3,3,1,0
40647,2026-05-01,Paid Social,Mobile,Midwest,2026-05,5,5,0,0
40648,2026-05-01,Paid Social,Mobile,Northeast,2026-05,14,14,0,0
40649,2026-05-01,Paid Social,Mobile,South,2026-05,3,3,0,0
40650,2026-05-01,Paid Social,Mobile,West,2026-05,6,6,1,0
40651,2026-05-01,Paid Social,Tablet,Midwest,2026-05,1,1,0,0
40652,2026-05-01,Paid Social,Tablet,Northeast,2026-05,2,2,0,0
40653,2026-05-01,Paid Social,Tablet,South,2026-05,2,2,1,1
40654,2026-05-01,Paid Social,Tablet,West,2026-05,1,1,1,0
40655,2026-05-01,Referral,Desktop,International,2026-05,1,1,0,0
40656,2026-05-01,Referral,Desktop,Midwest,2026-05,2,2,0,0
40657,2026-05-01,Referral,Desktop,Northeast,2026-05,3,3,1,1
40658,2026-05-01,Referral,Desktop,South,2026-05,1,1,0,0
40659,2026-05-01,Referral,Desktop,West,2026-05,3,3,1,1
40660,2026-05-01,Referral,Mobile,International,2026-05,1,1,0,0
40661,2026-05-01,Referral,Mobile,Northeast,2026-05,2,2,1,0
40662,2026-05-01,Referral,Mobile,South,2026-05,2,2,1,0
40663,2026-05-01,Referral,Mobile,West,2026-05,3,3,1,1
40664,2026-05-01,Referral,Tablet,Midwest,2026-05,2,2,1,1
40665,2026-05-02,Affiliate,Desktop,Northeast,2026-05,3,3,1,0
40666,2026-05-02,Affiliate,Desktop,South,2026-05,2,2,2,1
40667,2026-05-02,Affiliate,Desktop,West,2026-05,2,2,0,0
40668,2026-05-02,Affiliate,Mobile,International,2026-05,1,1,0,0
40669,2026-05-02,Affiliate,Mobile,Midwest,2026-05,2,2,1,1
40670,2026-05-02,Affiliate,Mobile,Northeast,2026-05,2,2,1,0
40671,2026-05-02,Affiliate,Mobile,South,2026-05,5,5,2,2
40672,2026-05-02,Affiliate,Mobile,West,2026-05,3,3,1,1
40673,2026-05-02,Affiliate,Tablet,West,2026-05,1,1,0,0
40674,2026-05-02,Direct,Desktop,International,2026-05,2,2,0,0
40675,2026-05-02,Direct,Desktop,Midwest,2026-05,6,6,3,2
40676,2026-05-02,Direct,Desktop,Northeast,2026-05,5,5,1,1
40677,2026-05-02,Direct,Desktop,South,2026-05,6,6,2,1
40678,2026-05-02,Direct,Desktop,West,2026-05,6,6,1,0
40679,2026-05-02,Direct,Mobile,International,2026-05,3,3,2,1
40680,2026-05-02,Direct,Mobile,Midwest,2026-05,3,3,3,2
40681,2026-05-02,Direct,Mobile,Northeast,2026-05,4,4,0,0
40682,2026-05-02,Direct,Mobile,South,2026-05,4,4,1,1
40683,2026-05-02,Direct,Mobile,West,2026-05,4,4,1,1
40684,2026-05-02,Direct,Tablet,International,2026-05,1,1,1,0
40685,2026-05-02,Direct,Tablet,Midwest,2026-05,1,1,1,1
40686,2026-05-02,Direct,Tablet,Northeast,2026-05,2,2,1,1
40687,2026-05-02,Direct,Tablet,South,2026-05,2,2,1,1
40688,2026-05-02,Direct,Tablet,West,2026-05,2,2,0,0
40689,2026-05-02,Email,Desktop,International,2026-05,1,1,0,0
40690,2026-05-02,Email,Desktop,Midwest,2026-05,4,4,2,2
40691,2026-05-02,Email,Desktop,South,2026-05,4,4,2,1
40692,2026-05-02,Email,Desktop,West,2026-05,4,4,2,2
40693,2026-05-02,Email,Mobile,International,2026-05,2,2,1,0
40694,2026-05-02,Email,Mobile,Midwest,2026-05,2,2,1,0
40695,2026-05-02,Email,Mobile,Northeast,2026-05,5,5,3,2
40696,2026-05-02,Email,Mobile,South,2026-05,4,4,1,0
40697,2026-05-02,Email,Mobile,West,2026-05,4,4,2,2
40698,2026-05-02,Email,Tablet,South,2026-05,3,3,0,0
40699,2026-05-02,Organic Search,Desktop,International,2026-05,1,1,0,0
40700,2026-05-02,Organic Search,Desktop,Midwest,2026-05,8,8,2,1
40701,2026-05-02,Organic Search,Desktop,Northeast,2026-05,6,6,3,2
40702,2026-05-02,Organic Search,Desktop,South,2026-05,6,6,1,1
40703,2026-05-02,Organic Search,Desktop,West,2026-05,11,11,6,4
40704,2026-05-02,Organic Search,Mobile,International,2026-05,3,3,1,0
40705,2026-05-02,Organic Search,Mobile,Midwest,2026-05,8,8,3,2
40706,2026-05-02,Organic Search,Mobile,Northeast,2026-05,5,5,2,2
40707,2026-05-02,Organic Search,Mobile,South,2026-05,2,2,0,0
40708,2026-05-02,Organic Search,Mobile,West,2026-05,9,9,2,2
40709,2026-05-02,Organic Search,Tablet,International,2026-05,1,1,0,0
40710,2026-05-02,Organic Search,Tablet,Midwest,2026-05,1,1,0,0
40711,2026-05-02,Organic Search,Tablet,Northeast,2026-05,3,3,0,0
40712,2026-05-02,Organic Search,Tablet,West,2026-05,1,1,1,1
40713,2026-05-02,Paid Search,Desktop,International,2026-05,2,2,0,0
40714,2026-05-02,Paid Search,Desktop,Midwest,2026-05,2,2,0,0
40715,2026-05-02,Paid Search,Desktop,Northeast,2026-05,3,3,0,0
40716,2026-05-02,Paid Search,Desktop,South,2026-05,7,7,3,1
40717,2026-05-02,Paid Search,Desktop,West,2026-05,6,6,2,2
40718,2026-05-02,Paid Search,Mobile,International,2026-05,3,3,0,0
40719,2026-05-02,Paid Search,Mobile,Midwest,2026-05,6,6,1,1
40720,2026-05-02,Paid Search,Mobile,Northeast,2026-05,4,4,1,1
40721,2026-05-02,Paid Search,Mobile,South,2026-05,4,4,1,1
40722,2026-05-02,Paid Search,Mobile,West,2026-05,1,1,1,0
40723,2026-05-02,Paid Search,Tablet,Northeast,2026-05,3,3,0,0
40724,2026-05-02,Paid Social,Desktop,International,2026-05,2,2,0,0
40725,2026-05-02,Paid Social,Desktop,Midwest,2026-05,2,2,0,0
40726,2026-05-02,Paid Social,Desktop,Northeast,2026-05,3,3,0,0
40727,2026-05-02,Paid Social,Desktop,South,2026-05,2,2,2,1
40728,2026-05-02,Paid Social,Desktop,West,2026-05,3,3,1,1
40729,2026-05-02,Paid Social,Mobile,International,2026-05,2,2,0,0
40730,2026-05-02,Paid Social,Mobile,Midwest,2026-05,5,5,1,0
40731,2026-05-02,Paid Social,Mobile,Northeast,2026-05,2,2,0,0
40732,2026-05-02,Paid Social,Mobile,South,2026-05,11,11,1,0
40733,2026-05-02,Paid Social,Mobile,West,2026-05,7,7,1,0
40734,2026-05-02,Paid Social,Tablet,Midwest,2026-05,1,1,0,0
40735,2026-05-02,Paid Social,Tablet,South,2026-05,1,1,0,0
40736,2026-05-02,Paid Social,Tablet,West,2026-05,2,2,0,0
40737,2026-05-02,Referral,Desktop,International,2026-05,1,1,0,0
40738,2026-05-02,Referral,Desktop,Midwest,2026-05,3,3,1,1
40739,2026-05-02,Referral,Desktop,Northeast,2026-05,1,1,1,0
40740,2026-05-02,Referral,Desktop,South,2026-05,4,4,1,0
40741,2026-05-02,Referral,Desktop,West,2026-05,3,3,1,1
40742,2026-05-02,Referral,Mobile,International,2026-05,1,1,0,0
40743,2026-05-02,Referral,Mobile,Midwest,2026-05,1,1,0,0
40744,2026-05-02,Referral,Mobile,Northeast,2026-05,2,2,1,0
40745,2026-05-02,Referral,Mobile,South,2026-05,2,2,1,1
40746,2026-05-02,Referral,Mobile,West,2026-05,1,1,0,0
40747,2026-05-02,Referral,Tablet,South,2026-05,2,2,1,0
40748,2026-05-02,Referral,Tablet,West,2026-05,1,1,0,0
40749,2026-05-03,Affiliate,Desktop,Northeast,2026-05,2,2,1,0
40750,2026-05-03,Affiliate,Desktop,South,2026-05,1,1,0,0
40751,2026-05-03,Affiliate,Desktop,West,2026-05,3,3,1,1
40752,2026-05-03,Affiliate,Mobile,International,2026-05,2,2,1,1
40753,2026-05-03,Affiliate,Mobile,Midwest,2026-05,5,5,1,0
40754,2026-05-03,Affiliate,Mobile,Northeast,2026-05,3,3,3,1
40755,2026-05-03,Affiliate,Mobile,South,2026-05,11,11,1,0
40756,2026-05-03,Affiliate,Mobile,West,2026-05,5,5,1,1
40757,2026-05-03,Affiliate,Tablet,International,2026-05,1,1,1,0
40758,2026-05-03,Affiliate,Tablet,Midwest,2026-05,1,1,0,0
40759,2026-05-03,Affiliate,Tablet,Northeast,2026-05,1,1,0,0
40760,2026-05-03,Direct,Desktop,International,2026-05,3,3,1,0
40761,2026-05-03,Direct,Desktop,Midwest,2026-05,1,1,1,1
40762,2026-05-03,Direct,Desktop,Northeast,2026-05,4,4,3,3
40763,2026-05-03,Direct,Desktop,South,2026-05,4,4,0,0
40764,2026-05-03,Direct,Desktop,West,2026-05,3,3,2,2
40765,2026-05-03,Direct,Mobile,International,2026-05,4,4,1,0
40766,2026-05-03,Direct,Mobile,Midwest,2026-05,5,5,1,1
40767,2026-05-03,Direct,Mobile,Northeast,2026-05,5,5,1,1
40768,2026-05-03,Direct,Mobile,South,2026-05,9,9,5,2
40769,2026-05-03,Direct,Mobile,West,2026-05,8,8,3,1
40770,2026-05-03,Direct,Tablet,Midwest,2026-05,3,3,1,1
40771,2026-05-03,Direct,Tablet,Northeast,2026-05,1,1,0,0
40772,2026-05-03,Email,Desktop,International,2026-05,1,1,0,0
40773,2026-05-03,Email,Desktop,Midwest,2026-05,6,6,4,2
40774,2026-05-03,Email,Desktop,Northeast,2026-05,1,1,0,0
40775,2026-05-03,Email,Desktop,South,2026-05,1,1,1,1
40776,2026-05-03,Email,Desktop,West,2026-05,2,2,0,0
40777,2026-05-03,Email,Mobile,International,2026-05,3,3,1,1
40778,2026-05-03,Email,Mobile,Midwest,2026-05,4,4,0,0
40779,2026-05-03,Email,Mobile,Northeast,2026-05,7,7,3,2
40780,2026-05-03,Email,Mobile,South,2026-05,6,6,3,3
40781,2026-05-03,Email,Mobile,West,2026-05,8,8,1,1
40782,2026-05-03,Email,Tablet,Midwest,2026-05,1,1,1,1
40783,2026-05-03,Email,Tablet,Northeast,2026-05,1,1,1,0
40784,2026-05-03,Email,Tablet,West,2026-05,1,1,0,0
40785,2026-05-03,Organic Search,Desktop,International,2026-05,3,3,2,2
40786,2026-05-03,Organic Search,Desktop,Midwest,2026-05,9,9,0,0
40787,2026-05-03,Organic Search,Desktop,Northeast,2026-05,7,7,4,3
40788,2026-05-03,Organic Search,Desktop,South,2026-05,9,9,1,0
40789,2026-05-03,Organic Search,Desktop,West,2026-05,12,12,5,4
40790,2026-05-03,Organic Search,Mobile,International,2026-05,1,1,0,0
40791,2026-05-03,Organic Search,Mobile,Midwest,2026-05,7,7,1,0
40792,2026-05-03,Organic Search,Mobile,Northeast,2026-05,3,3,0,0
40793,2026-05-03,Organic Search,Mobile,South,2026-05,4,4,1,0
40794,2026-05-03,Organic Search,Mobile,West,2026-05,5,5,1,0
40795,2026-05-03,Organic Search,Tablet,Northeast,2026-05,1,1,0,0
40796,2026-05-03,Organic Search,Tablet,South,2026-05,2,2,1,0
40797,2026-05-03,Organic Search,Tablet,West,2026-05,2,2,0,0
40798,2026-05-03,Paid Search,Desktop,International,2026-05,4,4,2,1
40799,2026-05-03,Paid Search,Desktop,Midwest,2026-05,4,4,0,0
40800,2026-05-03,Paid Search,Desktop,Northeast,2026-05,2,2,1,1
40801,2026-05-03,Paid Search,Desktop,South,2026-05,2,2,0,0
40802,2026-05-03,Paid Search,Desktop,West,2026-05,7,7,1,1
40803,2026-05-03,Paid Search,Mobile,International,2026-05,2,2,0,0
40804,2026-05-03,Paid Search,Mobile,Midwest,2026-05,8,8,3,1
40805,2026-05-03,Paid Search,Mobile,Northeast,2026-05,8,8,1,1
40806,2026-05-03,Paid Search,Mobile,South,2026-05,6,6,5,2
40807,2026-05-03,Paid Search,Mobile,West,2026-05,4,4,0,0
40808,2026-05-03,Paid Search,Tablet,International,2026-05,1,1,1,0
40809,2026-05-03,Paid Search,Tablet,Midwest,2026-05,3,3,1,0
40810,2026-05-03,Paid Social,Desktop,Midwest,2026-05,1,1,0,0
40811,2026-05-03,Paid Social,Desktop,Northeast,2026-05,2,2,0,0
40812,2026-05-03,Paid Social,Desktop,South,2026-05,1,1,0,0
40813,2026-05-03,Paid Social,Desktop,West,2026-05,5,5,0,0
40814,2026-05-03,Paid Social,Mobile,International,2026-05,5,5,2,1
40815,2026-05-03,Paid Social,Mobile,Midwest,2026-05,4,4,2,2
40816,2026-05-03,Paid Social,Mobile,Northeast,2026-05,6,6,1,1
40817,2026-05-03,Paid Social,Mobile,South,2026-05,8,8,2,1
40818,2026-05-03,Paid Social,Mobile,West,2026-05,5,5,1,1
40819,2026-05-03,Paid Social,Tablet,Northeast,2026-05,3,3,0,0
40820,2026-05-03,Paid Social,Tablet,South,2026-05,2,2,0,0
40821,2026-05-03,Paid Social,Tablet,West,2026-05,1,1,0,0
40822,2026-05-03,Referral,Desktop,International,2026-05,1,1,1,0
40823,2026-05-03,Referral,Desktop,Midwest,2026-05,3,3,1,0
40824,2026-05-03,Referral,Desktop,Northeast,2026-05,2,2,2,2
40825,2026-05-03,Referral,Desktop,South,2026-05,2,2,1,1
40826,2026-05-03,Referral,Mobile,Midwest,2026-05,1,1,0,0
40827,2026-05-03,Referral,Mobile,Northeast,2026-05,5,5,1,1
40828,2026-05-03,Referral,Mobile,South,2026-05,2,2,0,0
40829,2026-05-03,Referral,Mobile,West,2026-05,3,3,0,0
40830,2026-05-03,Referral,Tablet,Midwest,2026-05,1,1,1,1
40831,2026-05-03,Referral,Tablet,South,2026-05,1,1,0,0
40832,2026-05-03,Referral,Tablet,West,2026-05,1,1,0,0
40833,2026-05-04,Affiliate,Desktop,International,2026-05,1,1,1,1
40834,2026-05-04,Affiliate,Desktop,Midwest,2026-05,1,1,0,0
40835,2026-05-04,Affiliate,Desktop,Northeast,2026-05,2,2,1,1
40836,2026-05-04,Affiliate,Desktop,South,2026-05,1,1,0,0
40837,2026-05-04,Affiliate,Desktop,West,2026-05,4,4,2,1
