customer_id,region,customer_segment,signup_date,country,marketing_opt_in
U99679,South,Returning,2024-01-01,United States,1
U99698,West,Returning,2024-01-01,United States,1
U28151,Northeast,New,2024-01-01,United States,1
U28315,West,New,2024-01-01,United States,1
U61209,West,Returning,2024-01-01,United States,1
U76272,South,New,2024-01-01,United States,1
U30536,Midwest,Returning,2024-01-01,United States,1
U57168,West,Returning,2024-01-01,United States,1
U31036,Northeast,New,2024-01-01,United States,1
U32651,Midwest,Returning,2024-01-01,United States,1
U93912,International,New,2024-01-01,United States,1
U45501,Midwest,Returning,2024-01-01,United States,1
U41567,South,New,2024-01-01,United States,1
U51744,Northeast,New,2024-01-01,United States,1
U46607,Midwest,Returning,2024-01-01,United States,1
U99981,Northeast,Returning,2024-01-01,United States,1
U51133,International,Returning,2024-01-01,United States,1
U39000,West,Returning,2024-01-01,United States,1
U99537,Midwest,Returning,2024-01-01,United States,1
U10038,West,Returning,2024-01-01,United States,1
U45330,West,Returning,2024-01-01,United States,1
U36545,International,New,2024-01-01,United States,1
U65851,Northeast,Returning,2024-01-01,United States,1
U67474,South,Returning,2024-01-01,United States,1
U43601,Midwest,Returning,2024-01-01,United States,1
U69031,South,Returning,2024-01-01,United States,1
U41801,Northeast,Returning,2024-01-01,United States,1
U30242,Northeast,Returning,2024-01-01,United States,1
U86450,South,Returning,2024-01-01,United States,1
U33011,Northeast,Returning,2024-01-01,United States,1
U31924,Northeast,New,2024-01-01,United States,1
U91679,Northeast,Returning,2024-01-01,United States,1
U46410,South,Returning,2024-01-01,United States,1
U45244,Northeast,Returning,2024-01-01,United States,1
U94032,Northeast,Returning,2024-01-01,United States,1
U44653,Midwest,New,2024-01-01,United States,1
U98645,International,New,2024-01-01,United States,1
U92472,Northeast,New,2024-01-01,United States,1
U26895,International,New,2024-01-01,United States,1
U68183,Midwest,New,2024-01-01,United States,1
U45251,International,New,2024-01-01,United States,1
U99676,West,Returning,2024-01-01,United States,1
U97598,South,Returning,2024-01-01,United States,1
U67446,Northeast,Returning,2024-01-01,United States,1
U90000,South,New,2024-01-01,United States,1
U56382,International,New,2024-01-01,United States,1
U71080,International,New,2024-01-01,United States,1
U58239,South,New,2024-01-01,United States,1
U94495,Midwest,Returning,2024-01-01,United States,1
U43443,South,Returning,2024-01-01,United States,1
U68697,Midwest,New,2024-01-01,United States,1
U28869,Northeast,Returning,2024-01-01,United States,1
U96625,Northeast,New,2024-01-01,United States,1
U44636,Northeast,New,2024-01-01,United States,1
U24222,Northeast,New,2024-01-01,United States,1
U81926,Northeast,New,2024-01-01,United States,1
U88563,West,New,2024-01-01,United States,1
U51104,Northeast,New,2024-01-01,United States,1
U42562,International,Returning,2024-01-01,United States,1
U41772,West,New,2024-01-01,United States,1
U70595,West,Returning,2024-01-01,United States,1
U63325,West,Returning,2024-01-01,United States,1
U55662,Midwest,New,2024-01-01,United States,1
U91265,International,New,2024-01-01,United States,1
U37705,South,New,2024-01-01,United States,1
U54071,Midwest,New,2024-01-01,United States,1
U95150,South,New,2024-01-01,United States,1
U13921,South,New,2024-01-01,United States,1
U31486,West,New,2024-01-01,United States,1
U16764,South,New,2024-01-01,United States,1
U96831,South,Returning,2024-01-01,United States,1
U58990,Northeast,Returning,2024-01-01,United States,1
U12657,South,Returning,2024-01-01,United States,1
U69371,Midwest,Returning,2024-01-01,United States,1
U50301,South,New,2024-01-01,United States,1
U75204,West,New,2024-01-01,United States,1
U79999,West,Returning,2024-01-01,United States,1
U68798,Midwest,Returning,2024-01-01,United States,1
U39310,Northeast,Returning,2024-01-01,United States,1
U36614,South,New,2024-01-01,United States,1
U23825,Northeast,New,2024-01-01,United States,1
U73534,Northeast,New,2024-01-01,United States,1
U28852,South,Returning,2024-01-01,United States,1
U70205,Northeast,Returning,2024-01-01,United States,1
U64841,Midwest,New,2024-01-01,United States,1
U32636,South,Returning,2024-01-01,United States,1
U25377,West,New,2024-01-01,United States,1
U12698,South,Returning,2024-01-01,United States,1
U42090,Midwest,Returning,2024-01-01,United States,1
U48767,South,Returning,2024-01-01,United States,1
U82463,International,Returning,2024-01-01,United States,1
U43843,Northeast,Returning,2024-01-01,United States,1
U27774,West,Returning,2024-01-01,United States,1
U24702,Midwest,Returning,2024-01-01,United States,1
U46189,International,New,2024-01-01,United States,1
U40765,International,Returning,2024-01-01,United States,1
U25581,South,New,2024-01-01,United States,1
U76687,South,Returning,2024-01-01,United States,1
U92740,Midwest,Returning,2024-01-01,United States,1
U75397,Northeast,Returning,2024-01-01,United States,1
U14460,Northeast,Returning,2024-01-01,United States,1
U33284,International,Returning,2024-01-01,United States,1
U56273,South,Returning,2024-01-01,United States,1
U74246,Midwest,New,2024-01-01,United States,1
U15398,South,Returning,2024-01-01,United States,1
U96954,International,New,2024-01-01,United States,1
U42380,Northeast,Returning,2024-01-01,United States,1
U15100,International,Returning,2024-01-01,United States,1
U61084,Midwest,Returning,2024-01-01,United States,1
U60857,South,Returning,2024-01-01,United States,1
U61210,South,New,2024-01-01,United States,1
U74146,International,Returning,2024-01-01,United States,1
U51449,Midwest,New,2024-01-01,United States,1
U70493,Northeast,Returning,2024-01-01,United States,1
U92332,International,New,2024-01-01,United States,1
U72711,Midwest,Returning,2024-01-01,United States,1
U30250,West,Returning,2024-01-01,United States,1
U87121,West,Returning,2024-01-01,United States,1
U63100,International,New,2024-01-01,United States,1
U27052,Northeast,Returning,2024-01-01,United States,1
U51199,West,New,2024-01-01,United States,1
U12960,South,Returning,2024-01-01,United States,1
U81665,Midwest,New,2024-01-01,United States,1
U10338,Midwest,New,2024-01-01,United States,1
U71036,International,New,2024-01-01,United States,1
U83474,Midwest,Returning,2024-01-01,United States,1
U36088,Northeast,New,2024-01-01,United States,1
U39818,Midwest,Returning,2024-01-01,United States,1
U68995,International,Returning,2024-01-01,United States,1
U47493,South,New,2024-01-01,United States,1
U33967,Northeast,New,2024-01-01,United States,1
U58167,Midwest,New,2024-01-01,United States,1
U22185,Northeast,Returning,2024-01-01,United States,1
U17773,Northeast,Returning,2024-01-01,United States,1
U10934,West,Returning,2024-01-01,United States,1
U19937,Northeast,New,2024-01-01,United States,1
U53466,Northeast,New,2024-01-01,United States,1
U96349,Northeast,New,2024-01-01,United States,1
U55564,South,New,2024-01-01,United States,1
U67168,West,Returning,2024-01-01,United States,1
U76565,West,Returning,2024-01-01,United States,1
U58102,Northeast,Returning,2024-01-01,United States,1
U36505,South,New,2024-01-01,United States,1
U94627,West,New,2024-01-01,United States,1
U79139,International,New,2024-01-01,United States,1
U92833,Northeast,Returning,2024-01-01,United States,1
U61096,West,Returning,2024-01-01,United States,1
U83248,South,Returning,2024-01-01,United States,1
U94140,Midwest,New,2024-01-01,United States,1
U82237,International,Returning,2024-01-01,United States,1
U97793,Northeast,Returning,2024-01-01,United States,1
U92778,International,New,2024-01-01,United States,1
U79728,South,New,2024-01-01,United States,1
U43882,West,Returning,2024-01-01,United States,1
U39699,South,Returning,2024-01-01,United States,1
U88028,West,Returning,2024-01-01,United States,1
U24980,South,New,2024-01-01,United States,1
U15304,West,New,2024-01-01,United States,1
U74248,South,New,2024-01-01,United States,1
U28538,West,New,2024-01-01,United States,1
U84456,Northeast,New,2024-01-01,United States,1
U18627,West,Returning,2024-01-01,United States,1
U26566,West,New,2024-01-01,United States,1
U71981,Midwest,New,2024-01-01,United States,1
U79614,International,Returning,2024-01-01,United States,1
U64342,Midwest,New,2024-01-01,United States,1
U43284,South,Returning,2024-01-01,United States,1
U89405,Midwest,Returning,2024-01-01,United States,1
U30319,International,New,2024-01-01,United States,1
U28332,Midwest,Returning,2024-01-01,United States,1
U35635,Northeast,Returning,2024-01-01,United States,1
U99844,International,New,2024-01-01,United States,1
U23835,West,New,2024-01-01,United States,1
U10307,West,Returning,2024-01-01,United States,1
U12254,Midwest,Returning,2024-01-01,United States,1
U79465,South,New,2024-01-01,United States,1
U25181,South,New,2024-01-01,United States,1
U94027,Northeast,New,2024-01-01,United States,1
U86597,West,Returning,2024-01-01,United States,1
U73744,West,New,2024-01-01,United States,1
U25602,South,Returning,2024-01-01,United States,1
U53403,Midwest,Returning,2024-01-01,United States,1
U93475,International,Returning,2024-01-01,United States,1
U42560,Midwest,New,2024-01-01,United States,1
U21113,West,Returning,2024-01-01,United States,1
U68382,South,Returning,2024-01-01,United States,1
U52601,South,New,2024-01-01,United States,1
U49682,West,Returning,2024-01-01,United States,1
U41108,West,New,2024-01-01,United States,1
U77602,Northeast,Returning,2024-01-01,United States,1
U64344,International,New,2024-01-01,United States,1
U32258,International,New,2024-01-01,United States,1
U51018,Northeast,Returning,2024-01-01,United States,1
U58317,Northeast,Returning,2024-01-01,United States,1
U35218,Northeast,Returning,2024-01-01,United States,1
U98409,South,New,2024-01-01,United States,1
U23800,West,Returning,2024-01-01,United States,1
U83234,West,New,2024-01-01,United States,1
U64908,Midwest,Returning,2024-01-01,United States,1
U72787,Northeast,New,2024-01-01,United States,1
U36701,South,New,2024-01-01,United States,1
U19738,West,Returning,2024-01-01,United States,1
U40618,West,New,2024-01-01,United States,1
U87019,West,New,2024-01-01,United States,1
U35499,Northeast,Returning,2024-01-01,United States,1
U52696,Midwest,Returning,2024-01-01,United States,1
U83570,Midwest,New,2024-01-01,United States,1
U93431,Midwest,Returning,2024-01-01,United States,1
U72926,Northeast,Returning,2024-01-01,United States,1
U98015,Midwest,New,2024-01-01,United States,1
U34958,Northeast,New,2024-01-01,United States,1
U89032,Midwest,New,2024-01-01,United States,1
U93896,Midwest,Returning,2024-01-01,United States,1
U23735,Northeast,Returning,2024-01-01,United States,1
U65662,Midwest,Returning,2024-01-01,United States,1
U68961,Northeast,New,2024-01-01,United States,1
U36087,West,Returning,2024-01-01,United States,1
U49230,Northeast,Returning,2024-01-01,United States,1
U57592,Midwest,Returning,2024-01-01,United States,1
U99805,Midwest,Returning,2024-01-01,United States,1
U98478,Midwest,Returning,2024-01-01,United States,1
U44208,Northeast,Returning,2024-01-01,United States,1
U77245,West,New,2024-01-01,United States,1
U13346,South,Returning,2024-01-01,United States,1
U34382,International,Returning,2024-01-01,United States,1
U95187,Northeast,Returning,2024-01-01,United States,1
U69256,West,New,2024-01-01,United States,1
U86592,Northeast,New,2024-01-01,United States,1
U67477,Midwest,Returning,2024-01-01,United States,1
U77991,Northeast,Returning,2024-01-01,United States,1
U42959,Northeast,New,2024-01-01,United States,1
U74526,West,New,2024-01-01,United States,1
U60615,West,Returning,2024-01-01,United States,1
U61028,West,Returning,2024-01-01,United States,1
U84346,South,New,2024-01-01,United States,1
U37586,Northeast,Returning,2024-01-01,United States,1
U87047,West,Returning,2024-01-01,United States,1
U47724,Midwest,New,2024-01-01,United States,1
U91078,South,Returning,2024-01-01,United States,1
U91807,Northeast,New,2024-01-01,United States,1
U69662,South,Returning,2024-01-01,United States,1
U67471,West,Returning,2024-01-01,United States,1
U25119,International,New,2024-01-01,United States,1
U69599,West,New,2024-01-01,United States,1
U64013,West,New,2024-01-01,United States,1
U19743,South,Returning,2024-01-01,United States,1
U26177,West,New,2024-01-01,United States,1
U82524,Midwest,New,2024-01-01,United States,1
U73073,Northeast,Returning,2024-01-01,United States,1
U52689,South,Returning,2024-01-01,United States,1
U38142,Northeast,New,2024-01-01,United States,1
U82433,Northeast,Returning,2024-01-01,United States,1
U71202,West,New,2024-01-01,United States,1
U60394,South,Returning,2024-01-01,United States,1
U13969,West,Returning,2024-01-01,United States,1
U57944,International,Returning,2024-01-01,United States,1
U76968,Northeast,New,2024-01-01,United States,1
U54568,West,Returning,2024-01-01,United States,1
U31185,International,Returning,2024-01-01,United States,1
U46627,International,Returning,2024-01-01,United States,1
U95999,South,Returning,2024-01-01,United States,1
U34338,Midwest,Returning,2024-01-01,United States,1
U75884,South,New,2024-01-01,United States,1
U69203,International,New,2024-01-01,United States,1
U50508,International,New,2024-01-01,United States,1
U60748,West,New,2024-01-01,United States,1
U44981,International,Returning,2024-01-01,United States,1
U79811,Midwest,Returning,2024-01-01,United States,1
U20825,International,Returning,2024-01-01,United States,1
U48440,West,Returning,2024-01-01,United States,1
U77555,Midwest,Returning,2024-01-01,United States,1
U43413,South,New,2024-01-01,United States,1
U50357,South,New,2024-01-01,United States,1
U45938,South,New,2024-01-01,United States,1
U83327,Northeast,New,2024-01-01,United States,1
U88621,West,New,2024-01-01,United States,1
U75934,Northeast,Returning,2024-01-01,United States,1
U34656,Northeast,Returning,2024-01-01,United States,1
U21601,Midwest,Returning,2024-01-01,United States,1
U28174,South,Returning,2024-01-01,United States,1
U26636,West,New,2024-01-01,United States,1
U72713,Midwest,New,2024-01-01,United States,1
U48404,Northeast,Returning,2024-01-01,United States,1
U61478,West,New,2024-01-01,United States,1
U53848,Northeast,New,2024-01-01,United States,1
U23534,West,Returning,2024-01-01,United States,1
U13739,Midwest,New,2024-01-01,United States,1
U13829,Northeast,New,2024-01-01,United States,1
U86694,Midwest,Returning,2024-01-01,United States,1
U55202,West,New,2024-01-01,United States,1
U44729,Midwest,Returning,2024-01-01,United States,1
U25676,Northeast,Returning,2024-01-01,United States,1
U78295,International,Returning,2024-01-01,United States,1
U79377,South,Returning,2024-01-01,United States,1
U33231,West,New,2024-01-01,United States,1
U67378,Northeast,Returning,2024-01-01,United States,1
U50427,South,Returning,2024-01-01,United States,1
U70863,West,New,2024-01-01,United States,1
U41090,West,Returning,2024-01-01,United States,1
U60166,West,Returning,2024-01-01,United States,1
U17177,West,Returning,2024-01-01,United States,1
U27700,West,Returning,2024-01-01,United States,1
U89110,Northeast,New,2024-01-01,United States,1
U46379,West,New,2024-01-01,United States,1
U96115,West,Returning,2024-01-01,United States,1
U71254,International,New,2024-01-01,United States,1
U29580,Northeast,Returning,2024-01-01,United States,1
U81003,West,Returning,2024-01-01,United States,1
U60464,South,New,2024-01-01,United States,1
U23095,International,Returning,2024-01-01,United States,1
U58006,Midwest,New,2024-01-01,United States,1
U20297,Northeast,Returning,2024-01-01,United States,1
U54181,West,New,2024-01-01,United States,1
U57398,International,New,2024-01-01,United States,1
U49382,Midwest,New,2024-01-01,United States,1
U84271,International,Returning,2024-01-01,United States,1
U31941,West,New,2024-01-01,United States,1
U33990,Northeast,New,2024-01-01,United States,1
U38175,West,New,2024-01-01,United States,1
U46194,South,Returning,2024-01-01,United States,1
U56073,South,Returning,2024-01-01,United States,1
U70057,South,Returning,2024-01-01,United States,1
U56719,Northeast,Returning,2024-01-01,United States,1
U26605,Northeast,Returning,2024-01-01,United States,1
U76121,West,Returning,2024-01-01,United States,1
U44798,International,New,2024-01-01,United States,1
U20348,Northeast,New,2024-01-01,United States,1
U67235,West,Returning,2024-01-01,United States,1
U29671,Northeast,New,2024-01-01,United States,1
U65683,International,Returning,2024-01-01,United States,1
U11351,West,Returning,2024-01-01,United States,1
U84088,International,New,2024-01-01,United States,1
U53076,Midwest,New,2024-01-01,United States,1
U59815,South,Returning,2024-01-01,United States,1
U36579,Northeast,Returning,2024-01-01,United States,1
U13228,International,Returning,2024-01-01,United States,1
U40578,Midwest,Returning,2024-01-01,United States,1
U79724,Midwest,Returning,2024-01-01,United States,1
U40395,International,New,2024-01-01,United States,1
U54010,South,Returning,2024-01-01,United States,1
U52520,West,New,2024-01-01,United States,1
U21683,West,Returning,2024-01-01,United States,1
U25507,West,New,2024-01-01,United States,1
U35541,South,New,2024-01-01,United States,1
U16255,West,New,2024-01-01,United States,1
U10033,International,New,2024-01-01,United States,1
U48434,South,Returning,2024-01-01,United States,1
U26637,South,Returning,2024-01-01,United States,1
U44809,Midwest,New,2024-01-01,United States,1
U80104,Midwest,New,2024-01-01,United States,1
U70808,International,Returning,2024-01-01,United States,1
U92579,Northeast,New,2024-01-01,United States,1
U11319,South,New,2024-01-01,United States,1
U75899,South,Returning,2024-01-01,United States,1
U68853,Northeast,New,2024-01-01,United States,1
U12586,Midwest,New,2024-01-01,United States,1
U64380,Northeast,New,2024-01-01,United States,1
U94050,West,Returning,2024-01-01,United States,1
U25402,Midwest,Returning,2024-01-01,United States,1
U65464,Northeast,Returning,2024-01-01,United States,1
U67140,West,New,2024-01-01,United States,1
U66465,Midwest,Returning,2024-01-01,United States,1
U65826,Midwest,Returning,2024-01-01,United States,1
U36214,West,New,2024-01-01,United States,1
U38552,South,Returning,2024-01-01,United States,1
U21748,West,Returning,2024-01-01,United States,1
U84785,West,Returning,2024-01-01,United States,1
U99834,West,New,2024-01-01,United States,1
U93610,West,New,2024-01-01,United States,1
U59241,South,New,2024-01-01,United States,1
U46517,Midwest,Returning,2024-01-01,United States,1
U62086,Midwest,Returning,2024-01-01,United States,1
U61307,Northeast,Returning,2024-01-01,United States,1
U99366,Midwest,New,2024-01-01,United States,1
U98319,South,Returning,2024-01-01,United States,1
U87976,West,Returning,2024-01-01,United States,1
U41504,Northeast,Returning,2024-01-01,United States,1
U67518,Midwest,New,2024-01-01,United States,1
U47745,Northeast,New,2024-01-01,United States,1
U69778,West,New,2024-01-01,United States,1
U76992,Northeast,New,2024-01-01,United States,1
U59542,South,Returning,2024-01-01,United States,1
U67658,South,New,2024-01-01,United States,1
U84472,International,Returning,2024-01-01,United States,1
U10960,Northeast,New,2024-01-01,United States,1
U76858,Midwest,New,2024-01-01,United States,1
U80026,International,Returning,2024-01-01,United States,1
U29593,West,Returning,2024-01-01,United States,1
U96266,West,Returning,2024-01-01,United States,1
U36202,Northeast,Returning,2024-01-01,United States,1
U46692,Midwest,Returning,2024-01-01,United States,1
U24500,South,Returning,2024-01-01,United States,1
U98826,Midwest,Returning,2024-01-01,United States,1
U59638,Midwest,Returning,2024-01-01,United States,1
U38801,West,Returning,2024-01-01,United States,1
U21227,Midwest,New,2024-01-01,United States,1
U40302,South,Returning,2024-01-01,United States,1
U61724,South,Returning,2024-01-01,United States,1
U98178,West,New,2024-01-01,United States,1
U85471,West,Returning,2024-01-01,United States,1
U94552,West,Returning,2024-01-01,United States,1
U73637,Midwest,New,2024-01-01,United States,1
U74349,Northeast,New,2024-01-01,United States,1
U76277,Northeast,New,2024-01-01,United States,1
U27932,West,New,2024-01-01,United States,1
U66947,Midwest,New,2024-01-01,United States,1
U35843,International,New,2024-01-01,United States,1
U89920,Midwest,Returning,2024-01-01,United States,1
U82710,Midwest,New,2024-01-01,United States,1
U91978,Midwest,New,2024-01-01,United States,1
U67938,West,New,2024-01-01,United States,1
U73899,Midwest,New,2024-01-01,United States,1
U58270,South,Returning,2024-01-01,United States,1
U73842,Northeast,Returning,2024-01-01,United States,1
U23287,South,Returning,2024-01-01,United States,1
U65131,West,Returning,2024-01-01,United States,1
U74260,Midwest,Returning,2024-01-01,United States,1
U87189,International,New,2024-01-01,United States,1
U61954,South,New,2024-01-01,United States,1
U17509,Midwest,New,2024-01-01,United States,1
U31348,Northeast,New,2024-01-01,United States,1
U62247,West,Returning,2024-01-01,United States,1
U63284,Midwest,Returning,2024-01-01,United States,1
U73691,Midwest,Returning,2024-01-01,United States,1
U65547,West,New,2024-01-01,United States,1
U30163,Northeast,Returning,2024-01-01,United States,1
U36659,Midwest,New,2024-01-01,United States,1
U31558,West,Returning,2024-01-01,United States,1
U38222,Northeast,Returning,2024-01-01,United States,1
U12888,Midwest,New,2024-01-01,United States,1
U33455,West,New,2024-01-01,United States,1
U21901,Midwest,Returning,2024-01-01,United States,1
U75310,West,New,2024-01-01,United States,1
U14527,Northeast,Returning,2024-01-01,United States,1
U24477,Midwest,New,2024-01-01,United States,1
U50800,South,Returning,2024-01-01,United States,1
U55568,West,New,2024-01-01,United States,1
U93600,South,Returning,2024-01-01,United States,1
U20700,Northeast,New,2024-01-01,United States,1
U96838,West,New,2024-01-01,United States,1
U32127,Midwest,Returning,2024-01-01,United States,1
U12471,Northeast,New,2024-01-01,United States,1
U58400,Northeast,New,2024-01-01,United States,1
U30877,West,New,2024-01-01,United States,1
U75694,Northeast,Returning,2024-01-01,United States,1
U75312,West,Returning,2024-01-01,United States,1
U97217,Midwest,Returning,2024-01-01,United States,1
U33766,Midwest,Returning,2024-01-01,United States,1
U47550,International,New,2024-01-01,United States,1
U93952,West,Returning,2024-01-01,United States,1
U25111,Northeast,Returning,2024-01-01,United States,1
U37915,West,Returning,2024-01-01,United States,1
U53624,West,Returning,2024-01-01,United States,1
U14922,Northeast,Returning,2024-01-01,United States,1
U87658,Midwest,Returning,2024-01-01,United States,1
U40351,West,Returning,2024-01-01,United States,1
U57762,West,Returning,2024-01-01,United States,1
U24217,Midwest,Returning,2024-01-01,United States,1
U51606,Midwest,Returning,2024-01-01,United States,1
U96777,Midwest,New,2024-01-01,United States,1
U83351,Midwest,New,2024-01-01,United States,1
U27886,South,New,2024-01-01,United States,1
U63386,Northeast,Returning,2024-01-01,United States,1
U64078,South,Returning,2024-01-01,United States,1
U45320,South,New,2024-01-01,United States,1
U63621,International,Returning,2024-01-01,United States,1
U26066,Northeast,Returning,2024-01-01,United States,1
U40832,Midwest,Returning,2024-01-01,United States,1
U85431,West,New,2024-01-01,United States,1
U77249,South,New,2024-01-01,United States,1
U45189,South,New,2024-01-01,United States,1
U55457,West,Returning,2024-01-01,United States,1
U24150,Northeast,Returning,2024-01-01,United States,1
U60052,South,New,2024-01-01,United States,1
U87406,International,Returning,2024-01-01,United States,1
U54690,International,New,2024-01-01,United States,1
U60935,International,Returning,2024-01-01,United States,1
U78348,West,New,2024-01-01,United States,1
U58184,South,Returning,2024-01-01,United States,1
U34883,South,New,2024-01-01,United States,1
U20710,West,Returning,2024-01-01,United States,1
U84922,International,Returning,2024-01-01,United States,1
U31543,Midwest,New,2024-01-01,United States,1
U60131,West,New,2024-01-01,United States,1
U62377,South,Returning,2024-01-01,United States,1
U75737,International,Returning,2024-01-01,United States,1
U17946,Northeast,Returning,2024-01-01,United States,1
U79957,South,Returning,2024-01-01,United States,1
U30919,Northeast,Returning,2024-01-01,United States,1
U59358,South,New,2024-01-01,United States,1
U35396,Northeast,New,2024-01-01,United States,1
U11209,West,Returning,2024-01-01,United States,1
U10794,Midwest,Returning,2024-01-01,United States,1
U87907,Northeast,New,2024-01-01,United States,1
U56480,Northeast,Returning,2024-01-01,United States,1
U77189,Northeast,Returning,2024-01-01,United States,1
U52264,South,Returning,2024-01-01,United States,1
U82602,South,New,2024-01-01,United States,1
U93897,International,Returning,2024-01-01,United States,1
U57906,Midwest,Returning,2024-01-01,United States,1
U67759,Northeast,Returning,2024-01-01,United States,1
U61619,International,Returning,2024-01-01,United States,1
U65414,South,Returning,2024-01-01,United States,1
U84810,Northeast,Returning,2024-01-01,United States,1
U58284,South,New,2024-01-01,United States,1
U59439,South,New,2024-01-01,United States,1
U57146,West,Returning,2024-01-01,United States,1
U78438,Midwest,Returning,2024-01-01,United States,1
U87027,West,Returning,2024-01-01,United States,1
U71736,Midwest,New,2024-01-01,United States,1
U23365,West,Returning,2024-01-01,United States,1
U63113,Midwest,Returning,2024-01-01,United States,1
U63991,Midwest,New,2024-01-01,United States,1
U32236,International,Returning,2024-01-01,United States,1
U18250,South,Returning,2024-01-01,United States,1
U63496,Midwest,Returning,2024-01-01,United States,1
U50230,West,Returning,2024-01-01,United States,1
U65175,South,Returning,2024-01-01,United States,1
U97892,Northeast,New,2024-01-01,United States,1
U36208,South,New,2024-01-01,United States,1
U21802,Midwest,New,2024-01-01,United States,1
U55875,South,New,2024-01-01,United States,1
U26594,West,New,2024-01-01,United States,1
U22603,International,Returning,2024-01-01,United States,1
U71694,International,Returning,2024-01-01,United States,1
U70258,Northeast,Returning,2024-01-01,United States,1
U54273,West,New,2024-01-01,United States,1
U27771,West,New,2024-01-01,United States,1
U89198,Northeast,Returning,2024-01-01,United States,1
U45021,Northeast,Returning,2024-01-01,United States,1
U86520,International,New,2024-01-01,United States,1
U29878,West,New,2024-01-01,United States,1
U95221,Midwest,Returning,2024-01-01,United States,1
U55791,West,Returning,2024-01-01,United States,1
U59779,Northeast,Returning,2024-01-01,United States,1
U98419,South,New,2024-01-01,United States,1
U28116,International,New,2024-01-01,United States,1
U75951,International,Returning,2024-01-01,United States,1
U87942,West,Returning,2024-01-01,United States,1
U58653,West,Returning,2024-01-01,United States,1
U98710,South,New,2024-01-01,United States,1
U61627,Northeast,Returning,2024-01-01,United States,1
U80064,West,Returning,2024-01-01,United States,1
U57307,West,New,2024-01-01,United States,1
U42424,Midwest,Returning,2024-01-01,United States,1
U31760,Northeast,New,2024-01-01,United States,1
U79041,South,New,2024-01-01,United States,1
U39403,Midwest,New,2024-01-01,United States,1
U70275,International,New,2024-01-01,United States,1
U97782,South,Returning,2024-01-01,United States,1
U52742,Northeast,Returning,2024-01-01,United States,1
U90728,International,Returning,2024-01-01,United States,1
U17299,South,New,2024-01-01,United States,1
U27669,Midwest,Returning,2024-01-01,United States,1
U89151,West,Returning,2024-01-01,United States,1
U93907,West,Returning,2024-01-01,United States,1
U93479,International,Returning,2024-01-01,United States,1
U62318,International,Returning,2024-01-01,United States,1
U67812,Northeast,New,2024-01-01,United States,1
U14629,South,New,2024-01-01,United States,1
U19969,International,New,2024-01-01,United States,1
U21035,Midwest,Returning,2024-01-01,United States,1
U48140,Midwest,Returning,2024-01-01,United States,1
U12738,South,New,2024-01-01,United States,1
U15336,Northeast,New,2024-01-01,United States,1
U28613,Midwest,Returning,2024-01-01,United States,1
U58148,Northeast,Returning,2024-01-01,United States,1
U26322,West,Returning,2024-01-01,United States,1
U95408,West,Returning,2024-01-01,United States,1
U56926,South,Returning,2024-01-01,United States,1
U66763,West,Returning,2024-01-01,United States,1
U86673,Northeast,Returning,2024-01-01,United States,1
U53335,Midwest,New,2024-01-01,United States,1
U93511,Northeast,New,2024-01-01,United States,1
U13229,Northeast,New,2024-01-01,United States,1
U21116,South,Returning,2024-01-01,United States,1
U18520,West,New,2024-01-01,United States,1
U14598,South,New,2024-01-01,United States,1
U67177,South,Returning,2024-01-01,United States,1
U98858,Midwest,New,2024-01-01,United States,1
U26205,Northeast,Returning,2024-01-01,United States,1
U95478,Northeast,Returning,2024-01-01,United States,1
U81921,Midwest,Returning,2024-01-01,United States,1
U52095,West,Returning,2024-01-01,United States,1
U68571,Midwest,Returning,2024-01-01,United States,1
U77362,South,Returning,2024-01-01,United States,1
U53313,South,New,2024-01-01,United States,1
U34804,International,Returning,2024-01-01,United States,1
U64290,West,Returning,2024-01-01,United States,1
U22515,West,Returning,2024-01-01,United States,1
U89793,Midwest,New,2024-01-01,United States,1
U11558,South,Returning,2024-01-01,United States,1
U11616,International,New,2024-01-01,United States,1
U69498,Midwest,New,2024-01-01,United States,1
U73530,Northeast,Returning,2024-01-01,United States,1
U55712,Midwest,Returning,2024-01-01,United States,1
U48080,Northeast,Returning,2024-01-01,United States,1
U12679,West,New,2024-01-01,United States,1
U88148,South,Returning,2024-01-01,United States,1
U68747,Midwest,New,2024-01-01,United States,1
U84623,Midwest,New,2024-01-01,United States,1
U61052,West,New,2024-01-01,United States,1
U85570,South,New,2024-01-01,United States,1
U45662,International,New,2024-01-01,United States,1
U83931,West,Returning,2024-01-01,United States,1
U81750,South,New,2024-01-01,United States,1
U84558,West,New,2024-01-01,United States,1
U17764,International,New,2024-01-01,United States,1
U76588,Midwest,Returning,2024-01-01,United States,1
U72473,South,New,2024-01-01,United States,1
U35656,International,Returning,2024-01-01,United States,1
U19835,South,New,2024-01-01,United States,1
U54464,Midwest,Returning,2024-01-01,United States,1
U59563,South,Returning,2024-01-01,United States,1
U18261,Midwest,Returning,2024-01-01,United States,1
U93224,Northeast,Returning,2024-01-01,United States,1
U84917,International,Returning,2024-01-01,United States,1
U80138,South,Returning,2024-01-01,United States,1
U30989,Midwest,New,2024-01-01,United States,1
U91633,Northeast,New,2024-01-01,United States,1
U19413,Northeast,New,2024-01-01,United States,1
U98567,Midwest,Returning,2024-01-01,United States,1
U79758,West,New,2024-01-01,United States,1
