date_id,entity_id,business_unit_id,country,region,business_unit,driver,driver_sort,amount_usd,variance_sign
2026-02,VNM01,CB,Vietnam,SEA South,Customs Brokerage,Price / Yield,2,935.56,Favorable
2026-02,VNM01,CB,Vietnam,SEA South,Customs Brokerage,Business Mix,3,-213.82,Unfavorable
2026-02,VNM01,CB,Vietnam,SEA South,Customs Brokerage,FX Translation,4,-1.75,Unfavorable
2026-02,VNM01,CB,Vietnam,SEA South,Customs Brokerage,Intercompany Eliminations,5,560.17,Favorable
2026-02,VNM01,CB,Vietnam,SEA South,Customs Brokerage,OPEX Discipline,6,-169.83,Unfavorable
2026-02,VNM01,CB,Vietnam,SEA South,Customs Brokerage,Other / Rounding,7,-3763.89,Unfavorable
2026-02,VNM01,CORP,Vietnam,SEA South,Corporate Shared Services,Volume,1,-150.25,Unfavorable
2026-02,VNM01,CORP,Vietnam,SEA South,Corporate Shared Services,Price / Yield,2,-35.03,Unfavorable
2026-02,VNM01,CORP,Vietnam,SEA South,Corporate Shared Services,Business Mix,3,-145.08,Unfavorable
2026-02,VNM01,CORP,Vietnam,SEA South,Corporate Shared Services,FX Translation,4,-1.15,Unfavorable
2026-02,VNM01,CORP,Vietnam,SEA South,Corporate Shared Services,Intercompany Eliminations,5,-316.87,Unfavorable
2026-02,VNM01,CORP,Vietnam,SEA South,Corporate Shared Services,OPEX Discipline,6,477.25,Favorable
2026-02,VNM01,CORP,Vietnam,SEA South,Corporate Shared Services,Other / Rounding,7,-123.27,Unfavorable
2026-02,THA01,FF,Thailand,SEA North,Freight Forwarding,Volume,1,-4974.57,Unfavorable
2026-02,THA01,FF,Thailand,SEA North,Freight Forwarding,Price / Yield,2,-5420.06,Unfavorable
2026-02,THA01,FF,Thailand,SEA North,Freight Forwarding,Business Mix,3,-1890.03,Unfavorable
2026-02,THA01,FF,Thailand,SEA North,Freight Forwarding,FX Translation,4,50.76,Favorable
2026-02,THA01,FF,Thailand,SEA North,Freight Forwarding,Intercompany Eliminations,5,-954.92,Unfavorable
2026-02,THA01,FF,Thailand,SEA North,Freight Forwarding,OPEX Discipline,6,3565.63,Favorable
2026-02,THA01,FF,Thailand,SEA North,Freight Forwarding,Other / Rounding,7,8002.43,Favorable
2026-02,THA01,CL,Thailand,SEA North,Contract Logistics,Volume,1,3898.79,Favorable
2026-02,THA01,CL,Thailand,SEA North,Contract Logistics,Price / Yield,2,6306.25,Favorable
2026-02,THA01,CL,Thailand,SEA North,Contract Logistics,Business Mix,3,73.77,Favorable
2026-02,THA01,CL,Thailand,SEA North,Contract Logistics,FX Translation,4,33.35,Favorable
2026-02,THA01,CL,Thailand,SEA North,Contract Logistics,Intercompany Eliminations,5,-394.28,Unfavorable
2026-02,THA01,CL,Thailand,SEA North,Contract Logistics,OPEX Discipline,6,-6114.18,Unfavorable
2026-02,THA01,CL,Thailand,SEA North,Contract Logistics,Other / Rounding,7,-15690.63,Unfavorable
2026-02,THA01,WH,Thailand,SEA North,Warehousing,Volume,1,2596.0,Favorable
2026-02,THA01,WH,Thailand,SEA North,Warehousing,Price / Yield,2,3904.24,Favorable
2026-02,THA01,WH,Thailand,SEA North,Warehousing,Business Mix,3,250.7,Favorable
2026-02,THA01,WH,Thailand,SEA North,Warehousing,FX Translation,4,24.82,Favorable
2026-02,THA01,WH,Thailand,SEA North,Warehousing,Intercompany Eliminations,5,-53.36,Unfavorable
2026-02,THA01,WH,Thailand,SEA North,Warehousing,OPEX Discipline,6,-3353.65,Unfavorable
2026-02,THA01,WH,Thailand,SEA North,Warehousing,Other / Rounding,7,-9157.32,Unfavorable
2026-02,THA01,CB,Thailand,SEA North,Customs Brokerage,Volume,1,2525.01,Favorable
2026-02,THA01,CB,Thailand,SEA North,Customs Brokerage,Price / Yield,2,3535.86,Favorable
2026-02,THA01,CB,Thailand,SEA North,Customs Brokerage,Business Mix,3,422.73,Favorable
2026-02,THA01,CB,Thailand,SEA North,Customs Brokerage,FX Translation,4,17.06,Favorable
2026-02,THA01,CB,Thailand,SEA North,Customs Brokerage,Intercompany Eliminations,5,-385.96,Unfavorable
2026-02,THA01,CB,Thailand,SEA North,Customs Brokerage,OPEX Discipline,6,-1416.85,Unfavorable
2026-02,THA01,CB,Thailand,SEA North,Customs Brokerage,Other / Rounding,7,-7232.74,Unfavorable
2026-02,THA01,CORP,Thailand,SEA North,Corporate Shared Services,Volume,1,-343.56,Unfavorable
2026-02,THA01,CORP,Thailand,SEA North,Corporate Shared Services,Price / Yield,2,-37.96,Unfavorable
2026-02,THA01,CORP,Thailand,SEA North,Corporate Shared Services,Business Mix,3,-360.54,Unfavorable
2026-02,THA01,CORP,Thailand,SEA North,Corporate Shared Services,FX Translation,4,11.22,Favorable
2026-02,THA01,CORP,Thailand,SEA North,Corporate Shared Services,Intercompany Eliminations,5,-305.12,Unfavorable
2026-02,THA01,CORP,Thailand,SEA North,Corporate Shared Services,OPEX Discipline,6,-304.36,Unfavorable
2026-02,THA01,CORP,Thailand,SEA North,Corporate Shared Services,Other / Rounding,7,-929.84,Unfavorable
2026-02,MYS01,FF,Malaysia,SEA South,Freight Forwarding,Volume,1,1508.9,Favorable
2026-02,MYS01,FF,Malaysia,SEA South,Freight Forwarding,Price / Yield,2,3017.96,Favorable
2026-02,MYS01,FF,Malaysia,SEA South,Freight Forwarding,Business Mix,3,-366.23,Unfavorable
2026-02,MYS01,FF,Malaysia,SEA South,Freight Forwarding,FX Translation,4,-18.33,Unfavorable
2026-02,MYS01,FF,Malaysia,SEA South,Freight Forwarding,Intercompany Eliminations,5,1010.45,Favorable
2026-02,MYS01,FF,Malaysia,SEA South,Freight Forwarding,OPEX Discipline,6,-2091.56,Unfavorable
2026-02,MYS01,FF,Malaysia,SEA South,Freight Forwarding,Other / Rounding,7,-10146.17,Unfavorable
2026-02,MYS01,CL,Malaysia,SEA South,Contract Logistics,Volume,1,-1590.16,Unfavorable
2026-02,MYS01,CL,Malaysia,SEA South,Contract Logistics,Price / Yield,2,-1522.61,Unfavorable
2026-02,MYS01,CL,Malaysia,SEA South,Contract Logistics,Business Mix,3,-747.73,Unfavorable
2026-02,MYS01,CL,Malaysia,SEA South,Contract Logistics,FX Translation,4,-11.51,Unfavorable
2026-02,MYS01,CL,Malaysia,SEA South,Contract Logistics,Intercompany Eliminations,5,385.05,Favorable
2026-02,MYS01,CL,Malaysia,SEA South,Contract Logistics,OPEX Discipline,6,-616.44,Unfavorable
2026-02,MYS01,CL,Malaysia,SEA South,Contract Logistics,Other / Rounding,7,825.65,Favorable
2026-02,MYS01,WH,Malaysia,SEA South,Warehousing,Volume,1,2300.98,Favorable
2026-02,MYS01,WH,Malaysia,SEA South,Warehousing,Price / Yield,2,2888.26,Favorable
2026-02,MYS01,WH,Malaysia,SEA South,Warehousing,Business Mix,3,613.54,Favorable
2026-02,MYS01,WH,Malaysia,SEA South,Warehousing,FX Translation,4,-8.35,Unfavorable
2026-02,MYS01,WH,Malaysia,SEA South,Warehousing,Intercompany Eliminations,5,-89.96,Unfavorable
2026-02,MYS01,WH,Malaysia,SEA South,Warehousing,OPEX Discipline,6,-2209.8,Unfavorable
2026-02,MYS01,WH,Malaysia,SEA South,Warehousing,Other / Rounding,7,-5127.56,Unfavorable
2026-02,MYS01,CB,Malaysia,SEA South,Customs Brokerage,Volume,1,635.42,Favorable
2026-02,MYS01,CB,Malaysia,SEA South,Customs Brokerage,Price / Yield,2,645.06,Favorable
2026-02,MYS01,CB,Malaysia,SEA South,Customs Brokerage,Business Mix,3,273.74,Favorable
2026-02,MYS01,CB,Malaysia,SEA South,Customs Brokerage,FX Translation,4,-5.99,Unfavorable
2026-02,MYS01,CB,Malaysia,SEA South,Customs Brokerage,Intercompany Eliminations,5,-97.18,Unfavorable
2026-02,MYS01,CB,Malaysia,SEA South,Customs Brokerage,OPEX Discipline,6,-787.27,Unfavorable
2026-02,MYS01,CB,Malaysia,SEA South,Customs Brokerage,Other / Rounding,7,-562.69,Unfavorable
2026-02,MYS01,CORP,Malaysia,SEA South,Corporate Shared Services,Volume,1,1075.25,Favorable
2026-02,MYS01,CORP,Malaysia,SEA South,Corporate Shared Services,Price / Yield,2,1302.38,Favorable
2026-02,MYS01,CORP,Malaysia,SEA South,Corporate Shared Services,Business Mix,3,319.06,Favorable
2026-02,MYS01,CORP,Malaysia,SEA South,Corporate Shared Services,FX Translation,4,-3.77,Unfavorable
2026-02,MYS01,CORP,Malaysia,SEA South,Corporate Shared Services,Intercompany Eliminations,5,-86.81,Unfavorable
2026-02,MYS01,CORP,Malaysia,SEA South,Corporate Shared Services,OPEX Discipline,6,-1219.34,Unfavorable
2026-02,MYS01,CORP,Malaysia,SEA South,Corporate Shared Services,Other / Rounding,7,-2110.4,Unfavorable
2026-02,IDN01,FF,Indonesia,SEA South,Freight Forwarding,Volume,1,42.83,Favorable
2026-02,IDN01,FF,Indonesia,SEA South,Freight Forwarding,Price / Yield,2,-353.05,Unfavorable
2026-02,IDN01,FF,Indonesia,SEA South,Freight Forwarding,Business Mix,3,289.61,Favorable
2026-02,IDN01,FF,Indonesia,SEA South,Freight Forwarding,FX Translation,4,-36.92,Unfavorable
2026-02,IDN01,FF,Indonesia,SEA South,Freight Forwarding,Intercompany Eliminations,5,875.01,Favorable
2026-02,IDN01,FF,Indonesia,SEA South,Freight Forwarding,OPEX Discipline,6,220.3,Favorable
2026-02,IDN01,FF,Indonesia,SEA South,Freight Forwarding,Other / Rounding,7,1137.59,Favorable
2026-02,IDN01,CL,Indonesia,SEA South,Contract Logistics,Volume,1,-796.28,Unfavorable
2026-02,IDN01,CL,Indonesia,SEA South,Contract Logistics,Price / Yield,2,-307.25,Unfavorable
2026-02,IDN01,CL,Indonesia,SEA South,Contract Logistics,Business Mix,3,-685.71,Unfavorable
2026-02,IDN01,CL,Indonesia,SEA South,Contract Logistics,FX Translation,4,-23.55,Unfavorable
2026-02,IDN01,CL,Indonesia,SEA South,Contract Logistics,Intercompany Eliminations,5,-158.42,Unfavorable
2026-02,IDN01,CL,Indonesia,SEA South,Contract Logistics,OPEX Discipline,6,1174.78,Favorable
2026-02,IDN01,CL,Indonesia,SEA South,Contract Logistics,Other / Rounding,7,-1537.07,Unfavorable
2026-02,IDN01,WH,Indonesia,SEA South,Warehousing,Volume,1,4934.32,Favorable
2026-02,IDN01,WH,Indonesia,SEA South,Warehousing,Price / Yield,2,7190.91,Favorable
2026-02,IDN01,WH,Indonesia,SEA South,Warehousing,Business Mix,3,633.8,Favorable
2026-02,IDN01,WH,Indonesia,SEA South,Warehousing,FX Translation,4,-17.08,Unfavorable
2026-02,IDN01,WH,Indonesia,SEA South,Warehousing,Intercompany Eliminations,5,395.65,Favorable
2026-02,IDN01,WH,Indonesia,SEA South,Warehousing,OPEX Discipline,6,-5757.06,Unfavorable
2026-02,IDN01,WH,Indonesia,SEA South,Warehousing,Other / Rounding,7,-16666.4,Unfavorable
2026-02,IDN01,CB,Indonesia,SEA South,Customs Brokerage,Volume,1,1159.9,Favorable
2026-02,IDN01,CB,Indonesia,SEA South,Customs Brokerage,Price / Yield,2,1386.4,Favorable
2026-02,IDN01,CB,Indonesia,SEA South,Customs Brokerage,Business Mix,3,356.84,Favorable
2026-02,IDN01,CB,Indonesia,SEA South,Customs Brokerage,FX Translation,4,-12.04,Unfavorable
2026-02,IDN01,CB,Indonesia,SEA South,Customs Brokerage,Intercompany Eliminations,5,-272.54,Unfavorable
2026-02,IDN01,CB,Indonesia,SEA South,Customs Brokerage,OPEX Discipline,6,-1050.41,Unfavorable
2026-02,IDN01,CB,Indonesia,SEA South,Customs Brokerage,Other / Rounding,7,-1995.36,Unfavorable
2026-02,IDN01,CORP,Indonesia,SEA South,Corporate Shared Services,Volume,1,774.9,Favorable
2026-02,IDN01,CORP,Indonesia,SEA South,Corporate Shared Services,Price / Yield,2,1464.53,Favorable
2026-02,IDN01,CORP,Indonesia,SEA South,Corporate Shared Services,Business Mix,3,-129.71,Unfavorable
2026-02,IDN01,CORP,Indonesia,SEA South,Corporate Shared Services,FX Translation,4,-7.42,Unfavorable
2026-02,IDN01,CORP,Indonesia,SEA South,Corporate Shared Services,Intercompany Eliminations,5,-314.76,Unfavorable
2026-02,IDN01,CORP,Indonesia,SEA South,Corporate Shared Services,OPEX Discipline,6,-1983.5,Unfavorable
2026-02,IDN01,CORP,Indonesia,SEA South,Corporate Shared Services,Other / Rounding,7,-3943.96,Unfavorable
2026-02,PHL01,FF,Philippines,SEA North,Freight Forwarding,Volume,1,-2413.17,Unfavorable
2026-02,PHL01,FF,Philippines,SEA North,Freight Forwarding,Price / Yield,2,-1185.21,Unfavorable
2026-02,PHL01,FF,Philippines,SEA North,Freight Forwarding,Business Mix,3,-1904.34,Unfavorable
2026-02,PHL01,FF,Philippines,SEA North,Freight Forwarding,FX Translation,4,-2.84,Unfavorable
2026-02,PHL01,FF,Philippines,SEA North,Freight Forwarding,Intercompany Eliminations,5,-265.3,Unfavorable
2026-02,PHL01,FF,Philippines,SEA North,Freight Forwarding,OPEX Discipline,6,1155.77,Favorable
2026-02,PHL01,FF,Philippines,SEA North,Freight Forwarding,Other / Rounding,7,-3646.84,Unfavorable
2026-02,PHL01,CL,Philippines,SEA North,Contract Logistics,Volume,1,-2777.46,Unfavorable
2026-02,PHL01,CL,Philippines,SEA North,Contract Logistics,Price / Yield,2,-2789.5,Unfavorable
2026-02,PHL01,CL,Philippines,SEA North,Contract Logistics,Business Mix,3,-1217.12,Unfavorable
2026-02,PHL01,CL,Philippines,SEA North,Contract Logistics,FX Translation,4,-1.93,Unfavorable
2026-02,PHL01,CL,Philippines,SEA North,Contract Logistics,Intercompany Eliminations,5,578.99,Favorable
2026-02,PHL01,CL,Philippines,SEA North,Contract Logistics,OPEX Discipline,6,3422.1,Favorable
2026-02,PHL01,CL,Philippines,SEA North,Contract Logistics,Other / Rounding,7,2180.06,Favorable
2026-02,PHL01,WH,Philippines,SEA North,Warehousing,Volume,1,-251.86,Unfavorable
2026-02,PHL01,WH,Philippines,SEA North,Warehousing,Price / Yield,2,-107.58,Unfavorable
2026-02,PHL01,WH,Philippines,SEA North,Warehousing,Business Mix,3,-209.78,Unfavorable
2026-02,PHL01,WH,Philippines,SEA North,Warehousing,FX Translation,4,-1.42,Unfavorable
2026-02,PHL01,WH,Philippines,SEA North,Warehousing,Intercompany Eliminations,5,-260.86,Unfavorable
2026-02,PHL01,WH,Philippines,SEA North,Warehousing,OPEX Discipline,6,-940.45,Unfavorable
2026-02,PHL01,WH,Philippines,SEA North,Warehousing,Other / Rounding,7,-228.45,Unfavorable
2026-02,PHL01,CB,Philippines,SEA North,Customs Brokerage,Volume,1,-1132.98,Unfavorable
2026-02,PHL01,CB,Philippines,SEA North,Customs Brokerage,Price / Yield,2,-1280.66,Unfavorable
2026-02,PHL01,CB,Philippines,SEA North,Customs Brokerage,Business Mix,3,-398.86,Unfavorable
2026-02,PHL01,CB,Philippines,SEA North,Customs Brokerage,FX Translation,4,-0.88,Unfavorable
2026-02,PHL01,CB,Philippines,SEA North,Customs Brokerage,Intercompany Eliminations,5,0.65,Favorable
2026-02,PHL01,CB,Philippines,SEA North,Customs Brokerage,OPEX Discipline,6,471.71,Favorable
2026-02,PHL01,CB,Philippines,SEA North,Customs Brokerage,Other / Rounding,7,1852.37,Favorable
2026-02,PHL01,CORP,Philippines,SEA North,Corporate Shared Services,Volume,1,-1133.5,Unfavorable
2026-02,PHL01,CORP,Philippines,SEA North,Corporate Shared Services,Price / Yield,2,-1055.3,Unfavorable
2026-02,PHL01,CORP,Philippines,SEA North,Corporate Shared Services,Business Mix,3,-553.55,Unfavorable
2026-02,PHL01,CORP,Philippines,SEA North,Corporate Shared Services,FX Translation,4,-0.61,Unfavorable
2026-02,PHL01,CORP,Philippines,SEA North,Corporate Shared Services,Intercompany Eliminations,5,144.58,Favorable
2026-02,PHL01,CORP,Philippines,SEA North,Corporate Shared Services,OPEX Discipline,6,183.19,Favorable
2026-02,PHL01,CORP,Philippines,SEA North,Corporate Shared Services,Other / Rounding,7,557.71,Favorable
2026-02,AUS01,FF,Australia,ANZ,Freight Forwarding,Volume,1,5403.6,Favorable
2026-02,AUS01,FF,Australia,ANZ,Freight Forwarding,Price / Yield,2,5684.48,Favorable
2026-02,AUS01,FF,Australia,ANZ,Freight Forwarding,Business Mix,3,2191.87,Favorable
2026-02,AUS01,FF,Australia,ANZ,Freight Forwarding,FX Translation,4,123.61,Favorable
2026-02,AUS01,FF,Australia,ANZ,Freight Forwarding,Intercompany Eliminations,5,768.79,Favorable
2026-02,AUS01,FF,Australia,ANZ,Freight Forwarding,OPEX Discipline,6,-4094.19,Unfavorable
2026-02,AUS01,FF,Australia,ANZ,Freight Forwarding,Other / Rounding,7,-7568.32,Unfavorable
2026-02,AUS01,CL,Australia,ANZ,Contract Logistics,Volume,1,-716.49,Unfavorable
2026-02,AUS01,CL,Australia,ANZ,Contract Logistics,Price / Yield,2,7.53,Favorable
2026-02,AUS01,CL,Australia,ANZ,Contract Logistics,Business Mix,3,-811.2,Unfavorable
2026-02,AUS01,CL,Australia,ANZ,Contract Logistics,FX Translation,4,84.94,Favorable
2026-02,AUS01,CL,Australia,ANZ,Contract Logistics,Intercompany Eliminations,5,285.97,Favorable
2026-02,AUS01,CL,Australia,ANZ,Contract Logistics,OPEX Discipline,6,-15.93,Unfavorable
2026-02,AUS01,CL,Australia,ANZ,Contract Logistics,Other / Rounding,7,-3364.82,Unfavorable
2026-02,AUS01,WH,Australia,ANZ,Warehousing,Volume,1,1732.72,Favorable
2026-02,AUS01,WH,Australia,ANZ,Warehousing,Price / Yield,2,2776.48,Favorable
2026-02,AUS01,WH,Australia,ANZ,Warehousing,Business Mix,3,50.68,Favorable
2026-02,AUS01,WH,Australia,ANZ,Warehousing,FX Translation,4,61.76,Favorable
2026-02,AUS01,WH,Australia,ANZ,Warehousing,Intercompany Eliminations,5,81.37,Favorable
2026-02,AUS01,WH,Australia,ANZ,Warehousing,OPEX Discipline,6,-2879.88,Unfavorable
2026-02,AUS01,WH,Australia,ANZ,Warehousing,Other / Rounding,7,-7143.48,Unfavorable
2026-02,AUS01,CB,Australia,ANZ,Customs Brokerage,Volume,1,3100.1,Favorable
2026-02,AUS01,CB,Australia,ANZ,Customs Brokerage,Price / Yield,2,3539.92,Favorable
2026-02,AUS01,CB,Australia,ANZ,Customs Brokerage,Business Mix,3,1066.93,Favorable
2026-02,AUS01,CB,Australia,ANZ,Customs Brokerage,FX Translation,4,42.94,Favorable
2026-02,AUS01,CB,Australia,ANZ,Customs Brokerage,Intercompany Eliminations,5,203.39,Favorable
2026-02,AUS01,CB,Australia,ANZ,Customs Brokerage,OPEX Discipline,6,-2467.06,Unfavorable
2026-02,AUS01,CB,Australia,ANZ,Customs Brokerage,Other / Rounding,7,-5496.42,Unfavorable
2026-02,AUS01,CORP,Australia,ANZ,Corporate Shared Services,Volume,1,-875.16,Unfavorable
2026-02,AUS01,CORP,Australia,ANZ,Corporate Shared Services,Price / Yield,2,-864.74,Unfavorable
2026-02,AUS01,CORP,Australia,ANZ,Corporate Shared Services,Business Mix,3,-393.23,Unfavorable
2026-02,AUS01,CORP,Australia,ANZ,Corporate Shared Services,FX Translation,4,28.31,Favorable
2026-02,AUS01,CORP,Australia,ANZ,Corporate Shared Services,Intercompany Eliminations,5,-43.58,Unfavorable
2026-02,AUS01,CORP,Australia,ANZ,Corporate Shared Services,OPEX Discipline,6,317.89,Favorable
2026-02,AUS01,CORP,Australia,ANZ,Corporate Shared Services,Other / Rounding,7,811.58,Favorable
2026-03,SGP01,FF,Singapore,SEA North,Freight Forwarding,Volume,1,645.87,Favorable
2026-03,SGP01,FF,Singapore,SEA North,Freight Forwarding,Price / Yield,2,2328.48,Favorable
2026-03,SGP01,FF,Singapore,SEA North,Freight Forwarding,Business Mix,3,-865.67,Unfavorable
2026-03,SGP01,FF,Singapore,SEA North,Freight Forwarding,FX Translation,4,7.49,Favorable
2026-03,SGP01,FF,Singapore,SEA North,Freight Forwarding,Intercompany Eliminations,5,-838.65,Unfavorable
2026-03,SGP01,FF,Singapore,SEA North,Freight Forwarding,OPEX Discipline,6,-2977.42,Unfavorable
2026-03,SGP01,FF,Singapore,SEA North,Freight Forwarding,Other / Rounding,7,-8369.62,Unfavorable
2026-03,SGP01,CL,Singapore,SEA North,Contract Logistics,Volume,1,2101.91,Favorable
2026-03,SGP01,CL,Singapore,SEA North,Contract Logistics,Price / Yield,2,3956.87,Favorable
2026-03,SGP01,CL,Singapore,SEA North,Contract Logistics,Business Mix,3,-341.15,Unfavorable
2026-03,SGP01,CL,Singapore,SEA North,Contract Logistics,FX Translation,4,5.0,Favorable
2026-03,SGP01,CL,Singapore,SEA North,Contract Logistics,Intercompany Eliminations,5,338.31,Favorable
2026-03,SGP01,CL,Singapore,SEA North,Contract Logistics,OPEX Discipline,6,-697.81,Unfavorable
2026-03,SGP01,CL,Singapore,SEA North,Contract Logistics,Other / Rounding,7,-11835.52,Unfavorable
2026-03,SGP01,WH,Singapore,SEA North,Warehousing,Volume,1,-3221.34,Unfavorable
2026-03,SGP01,WH,Singapore,SEA North,Warehousing,Price / Yield,2,-3255.24,Unfavorable
2026-03,SGP01,WH,Singapore,SEA North,Warehousing,Business Mix,3,-1397.99,Unfavorable
2026-03,SGP01,WH,Singapore,SEA North,Warehousing,FX Translation,4,3.93,Favorable
2026-03,SGP01,WH,Singapore,SEA North,Warehousing,Intercompany Eliminations,5,-503.54,Unfavorable
2026-03,SGP01,WH,Singapore,SEA North,Warehousing,OPEX Discipline,6,97.68,Favorable
2026-03,SGP01,WH,Singapore,SEA North,Warehousing,Other / Rounding,7,3798.96,Favorable
2026-03,SGP01,CB,Singapore,SEA North,Customs Brokerage,Volume,1,3557.01,Favorable
2026-03,SGP01,CB,Singapore,SEA North,Customs Brokerage,Price / Yield,2,4305.47,Favorable
2026-03,SGP01,CB,Singapore,SEA North,Customs Brokerage,Business Mix,3,1057.45,Favorable
2026-03,SGP01,CB,Singapore,SEA North,Customs Brokerage,FX Translation,4,2.69,Favorable
2026-03,SGP01,CB,Singapore,SEA North,Customs Brokerage,Intercompany Eliminations,5,-91.02,Unfavorable
2026-03,SGP01,CB,Singapore,SEA North,Customs Brokerage,OPEX Discipline,6,-2764.23,Unfavorable
2026-03,SGP01,CB,Singapore,SEA North,Customs Brokerage,Other / Rounding,7,-7177.91,Unfavorable
2026-03,SGP01,CORP,Singapore,SEA North,Corporate Shared Services,Volume,1,2505.23,Favorable
2026-03,SGP01,CORP,Singapore,SEA North,Corporate Shared Services,Price / Yield,2,3064.51,Favorable
2026-03,SGP01,CORP,Singapore,SEA North,Corporate Shared Services,Business Mix,3,722.8,Favorable
2026-03,SGP01,CORP,Singapore,SEA North,Corporate Shared Services,FX Translation,4,1.66,Favorable
2026-03,SGP01,CORP,Singapore,SEA North,Corporate Shared Services,Intercompany Eliminations,5,93.27,Favorable
2026-03,SGP01,CORP,Singapore,SEA North,Corporate Shared Services,OPEX Discipline,6,-3137.42,Unfavorable
2026-03,SGP01,CORP,Singapore,SEA North,Corporate Shared Services,Other / Rounding,7,-5376.33,Unfavorable
2026-03,VNM01,FF,Vietnam,SEA South,Freight Forwarding,Volume,1,6500.19,Favorable
2026-03,VNM01,FF,Vietnam,SEA South,Freight Forwarding,Price / Yield,2,6896.83,Favorable
2026-03,VNM01,FF,Vietnam,SEA South,Freight Forwarding,Business Mix,3,2596.5,Favorable
2026-03,VNM01,FF,Vietnam,SEA South,Freight Forwarding,FX Translation,4,-46.24,Unfavorable
2026-03,VNM01,FF,Vietnam,SEA South,Freight Forwarding,Intercompany Eliminations,5,-356.71,Unfavorable
2026-03,VNM01,FF,Vietnam,SEA South,Freight Forwarding,OPEX Discipline,6,-4000.71,Unfavorable
2026-03,VNM01,FF,Vietnam,SEA South,Freight Forwarding,Other / Rounding,7,-7927.17,Unfavorable
2026-03,VNM01,CL,Vietnam,SEA South,Contract Logistics,Volume,1,5925.56,Favorable
2026-03,VNM01,CL,Vietnam,SEA South,Contract Logistics,Price / Yield,2,8135.46,Favorable
2026-03,VNM01,CL,Vietnam,SEA South,Contract Logistics,Business Mix,3,1103.03,Favorable
2026-03,VNM01,CL,Vietnam,SEA South,Contract Logistics,FX Translation,4,-32.41,Unfavorable
2026-03,VNM01,CL,Vietnam,SEA South,Contract Logistics,Intercompany Eliminations,5,-34.3,Unfavorable
2026-03,VNM01,CL,Vietnam,SEA South,Contract Logistics,OPEX Discipline,6,-5317.55,Unfavorable
2026-03,VNM01,CL,Vietnam,SEA South,Contract Logistics,Other / Rounding,7,-16945.32,Unfavorable
2026-03,VNM01,WH,Vietnam,SEA South,Warehousing,Volume,1,8337.99,Favorable
2026-03,VNM01,WH,Vietnam,SEA South,Warehousing,Price / Yield,2,9936.67,Favorable
2026-03,VNM01,WH,Vietnam,SEA South,Warehousing,Business Mix,3,2585.31,Favorable
2026-03,VNM01,WH,Vietnam,SEA South,Warehousing,FX Translation,4,-25.07,Unfavorable
2026-03,VNM01,WH,Vietnam,SEA South,Warehousing,Intercompany Eliminations,5,476.95,Favorable
2026-03,VNM01,WH,Vietnam,SEA South,Warehousing,OPEX Discipline,6,-6201.3,Unfavorable
2026-03,VNM01,WH,Vietnam,SEA South,Warehousing,Other / Rounding,7,-16690.84,Unfavorable
2026-03,VNM01,CB,Vietnam,SEA South,Customs Brokerage,Volume,1,-26.9,Unfavorable
2026-03,VNM01,CB,Vietnam,SEA South,Customs Brokerage,Price / Yield,2,375.29,Favorable
2026-03,VNM01,CB,Vietnam,SEA South,Customs Brokerage,Business Mix,3,-286.9,Unfavorable
2026-03,VNM01,CB,Vietnam,SEA South,Customs Brokerage,FX Translation,4,-15.33,Unfavorable
2026-03,VNM01,CB,Vietnam,SEA South,Customs Brokerage,Intercompany Eliminations,5,99.69,Favorable
2026-03,VNM01,CB,Vietnam,SEA South,Customs Brokerage,OPEX Discipline,6,519.26,Favorable
2026-03,VNM01,CB,Vietnam,SEA South,Customs Brokerage,Other / Rounding,7,-2107.65,Unfavorable
2026-03,VNM01,CORP,Vietnam,SEA South,Corporate Shared Services,Volume,1,-72.45,Unfavorable
2026-03,VNM01,CORP,Vietnam,SEA South,Corporate Shared Services,Price / Yield,2,467.75,Favorable
2026-03,VNM01,CORP,Vietnam,SEA South,Corporate Shared Services,Business Mix,3,-401.36,Unfavorable
2026-03,VNM01,CORP,Vietnam,SEA South,Corporate Shared Services,FX Translation,4,-10.24,Unfavorable
2026-03,VNM01,CORP,Vietnam,SEA South,Corporate Shared Services,Intercompany Eliminations,5,-307.46,Unfavorable
2026-03,VNM01,CORP,Vietnam,SEA South,Corporate Shared Services,OPEX Discipline,6,113.63,Favorable
2026-03,VNM01,CORP,Vietnam,SEA South,Corporate Shared Services,Other / Rounding,7,-2364.62,Unfavorable
2026-03,THA01,FF,Thailand,SEA North,Freight Forwarding,Volume,1,-2352.55,Unfavorable
2026-03,THA01,FF,Thailand,SEA North,Freight Forwarding,Price / Yield,2,-2402.67,Unfavorable
2026-03,THA01,FF,Thailand,SEA North,Freight Forwarding,Business Mix,3,-1003.62,Unfavorable
2026-03,THA01,FF,Thailand,SEA North,Freight Forwarding,FX Translation,4,105.85,Favorable
2026-03,THA01,FF,Thailand,SEA North,Freight Forwarding,Intercompany Eliminations,5,521.58,Favorable
2026-03,THA01,FF,Thailand,SEA North,Freight Forwarding,OPEX Discipline,6,-449.97,Unfavorable
2026-03,THA01,FF,Thailand,SEA North,Freight Forwarding,Other / Rounding,7,1911.32,Favorable
2026-03,THA01,CL,Thailand,SEA North,Contract Logistics,Volume,1,1050.26,Favorable
2026-03,THA01,CL,Thailand,SEA North,Contract Logistics,Price / Yield,2,2675.27,Favorable
