OpexDriverKey,MonthStart,PlanPeriod,ScenarioKey,RegionKey,DepartmentKey,RentUSD,SoftwareUSD,MarketingUSD,TravelUSD,GAUSD,NonPayrollOpexUSD,DateKey,YearMonth
OPEX_202705_UPSIDE_VN_NORTH_FIN,2027-05-01,Forecast,UPSIDE,VN_NORTH,FIN,3659.59,523.45,509.85,436.21,685.47,5814.56,20270501,2027-05
OPEX_202705_UPSIDE_VN_NORTH_IT,2027-05-01,Forecast,UPSIDE,VN_NORTH,IT,3659.59,352.14,509.85,293.45,461.13,5276.15,20270501,2027-05
OPEX_202705_UPSIDE_VN_NORTH_MGT,2027-05-01,Forecast,UPSIDE,VN_NORTH,MGT,3659.59,124.4,509.85,241.9,380.12,4915.86,20270501,2027-05
OPEX_202705_UPSIDE_VN_SOUTH_SALES,2027-05-01,Forecast,UPSIDE,VN_SOUTH,SALES,5166.48,1280.06,5891.6,3504.94,1676.27,17519.35,20270501,2027-05
OPEX_202705_UPSIDE_VN_SOUTH_OPS,2027-05-01,Forecast,UPSIDE,VN_SOUTH,OPS,5166.48,1700.86,509.85,10866.6,5197.07,23440.86,20270501,2027-05
OPEX_202705_UPSIDE_VN_SOUTH_CS,2027-05-01,Forecast,UPSIDE,VN_SOUTH,CS,5166.48,583.27,509.85,1134.13,1782.21,9175.94,20270501,2027-05
OPEX_202705_UPSIDE_VN_SOUTH_FIN,2027-05-01,Forecast,UPSIDE,VN_SOUTH,FIN,5166.48,590.07,509.85,491.72,772.71,7530.82,20270501,2027-05
OPEX_202705_UPSIDE_VN_SOUTH_IT,2027-05-01,Forecast,UPSIDE,VN_SOUTH,IT,5166.48,394.96,509.85,329.14,517.21,6917.64,20270501,2027-05
OPEX_202705_UPSIDE_VN_SOUTH_MGT,2027-05-01,Forecast,UPSIDE,VN_SOUTH,MGT,5166.48,140.72,509.85,273.62,429.97,6520.64,20270501,2027-05
OPEX_202706_BASE_CN_SALES,2027-06-01,Forecast,BASE,CN,SALES,5253.63,827.45,5990.98,2265.63,1083.56,15421.26,20270601,2027-06
OPEX_202706_BASE_CN_OPS,2027-06-01,Forecast,BASE,CN,OPS,5253.63,1099.12,518.45,7022.13,3358.41,17251.73,20270601,2027-06
OPEX_202706_BASE_CN_CS,2027-06-01,Forecast,BASE,CN,CS,5253.63,377.43,518.45,733.9,1153.26,8036.68,20270601,2027-06
OPEX_202706_BASE_CN_FIN,2027-06-01,Forecast,BASE,CN,FIN,5253.63,382.27,518.45,318.56,500.59,6973.51,20270601,2027-06
OPEX_202706_BASE_CN_IT,2027-06-01,Forecast,BASE,CN,IT,5253.63,256.46,518.45,213.72,335.84,6578.1,20270601,2027-06
OPEX_202706_BASE_CN_MGT,2027-06-01,Forecast,BASE,CN,MGT,5253.63,91.25,518.45,177.43,278.81,6319.57,20270601,2027-06
OPEX_202706_BASE_TH_SALES,2027-06-01,Forecast,BASE,TH,SALES,3721.32,624.21,5990.98,1709.16,817.42,12863.11,20270601,2027-06
OPEX_202706_BASE_TH_OPS,2027-06-01,Forecast,BASE,TH,OPS,3721.32,829.52,518.45,5299.72,2534.65,12903.66,20270601,2027-06
OPEX_202706_BASE_TH_CS,2027-06-01,Forecast,BASE,TH,CS,3721.32,284.11,518.45,552.44,868.12,5944.44,20270601,2027-06
OPEX_202706_BASE_TH_FIN,2027-06-01,Forecast,BASE,TH,FIN,3721.32,290.33,518.45,241.94,380.2,5152.25,20270601,2027-06
OPEX_202706_BASE_TH_IT,2027-06-01,Forecast,BASE,TH,IT,3721.32,193.55,518.45,161.3,253.46,4848.09,20270601,2027-06
OPEX_202706_BASE_TH_MGT,2027-06-01,Forecast,BASE,TH,MGT,3721.32,68.44,518.45,133.07,209.11,4650.39,20270601,2027-06
OPEX_202706_BASE_VN_CENTRAL_SALES,2027-06-01,Forecast,BASE,VN_CENTRAL,SALES,3721.32,745.19,5990.98,2040.39,975.84,13473.73,20270601,2027-06
OPEX_202706_BASE_VN_CENTRAL_OPS,2027-06-01,Forecast,BASE,VN_CENTRAL,OPS,3721.32,989.2,518.45,6319.91,3022.57,14571.46,20270601,2027-06
OPEX_202706_BASE_VN_CENTRAL_CS,2027-06-01,Forecast,BASE,VN_CENTRAL,CS,3721.32,340.1,518.45,661.31,1039.21,6280.4,20270601,2027-06
OPEX_202706_BASE_VN_CENTRAL_FIN,2027-06-01,Forecast,BASE,VN_CENTRAL,FIN,3721.32,343.56,518.45,286.3,449.9,5319.53,20270601,2027-06
OPEX_202706_BASE_VN_CENTRAL_IT,2027-06-01,Forecast,BASE,VN_CENTRAL,IT,3721.32,227.43,518.45,189.52,297.82,4954.54,20270601,2027-06
OPEX_202706_BASE_VN_CENTRAL_MGT,2027-06-01,Forecast,BASE,VN_CENTRAL,MGT,3721.32,80.88,518.45,157.26,247.13,4725.04,20270601,2027-06
OPEX_202706_BASE_VN_NORTH_SALES,2027-06-01,Forecast,BASE,VN_NORTH,SALES,3721.32,1059.71,5990.98,2901.6,1387.72,15061.34,20270601,2027-06
OPEX_202706_BASE_VN_NORTH_OPS,2027-06-01,Forecast,BASE,VN_NORTH,OPS,3721.32,1403.96,518.45,8969.77,4289.89,18903.4,20270601,2027-06
OPEX_202706_BASE_VN_NORTH_CS,2027-06-01,Forecast,BASE,VN_NORTH,CS,3721.32,481.12,518.45,935.52,1470.1,7126.51,20270601,2027-06
OPEX_202706_BASE_VN_NORTH_FIN,2027-06-01,Forecast,BASE,VN_NORTH,FIN,3721.32,488.73,518.45,407.27,640.0,5775.77,20270601,2027-06
OPEX_202706_BASE_VN_NORTH_IT,2027-06-01,Forecast,BASE,VN_NORTH,IT,3721.32,324.2,518.45,270.17,424.55,5258.7,20270601,2027-06
OPEX_202706_BASE_VN_NORTH_MGT,2027-06-01,Forecast,BASE,VN_NORTH,MGT,3721.32,116.13,518.45,225.81,354.85,4936.57,20270601,2027-06
OPEX_202706_BASE_VN_SOUTH_SALES,2027-06-01,Forecast,BASE,VN_SOUTH,SALES,5253.63,1190.36,5990.98,3259.33,1558.81,17253.12,20270601,2027-06
OPEX_202706_BASE_VN_SOUTH_OPS,2027-06-01,Forecast,BASE,VN_SOUTH,OPS,5253.63,1582.31,518.45,10109.21,4834.84,22298.45,20270601,2027-06
OPEX_202706_BASE_VN_SOUTH_CS,2027-06-01,Forecast,BASE,VN_SOUTH,CS,5253.63,543.34,518.45,1056.49,1660.19,9032.1,20270601,2027-06
OPEX_202706_BASE_VN_SOUTH_FIN,2027-06-01,Forecast,BASE,VN_SOUTH,FIN,5253.63,551.63,518.45,459.69,722.37,7505.78,20270601,2027-06
OPEX_202706_BASE_VN_SOUTH_IT,2027-06-01,Forecast,BASE,VN_SOUTH,IT,5253.63,367.75,518.45,306.46,481.58,6927.88,20270601,2027-06
OPEX_202706_BASE_VN_SOUTH_MGT,2027-06-01,Forecast,BASE,VN_SOUTH,MGT,5253.63,130.65,518.45,254.04,399.21,6555.98,20270601,2027-06
OPEX_202706_DOWNSIDE_CN_SALES,2027-06-01,Forecast,DOWNSIDE,CN,SALES,5404.45,761.6,6162.98,2085.34,997.34,15411.7,20270601,2027-06
OPEX_202706_DOWNSIDE_CN_OPS,2027-06-01,Forecast,DOWNSIDE,CN,OPS,5404.45,1011.2,533.33,6460.46,3089.78,16499.23,20270601,2027-06
OPEX_202706_DOWNSIDE_CN_CS,2027-06-01,Forecast,DOWNSIDE,CN,CS,5404.45,347.73,533.33,676.15,1062.52,8024.19,20270601,2027-06
OPEX_202706_DOWNSIDE_CN_FIN,2027-06-01,Forecast,DOWNSIDE,CN,FIN,5404.45,353.42,533.33,294.52,462.82,7048.55,20270601,2027-06
OPEX_202706_DOWNSIDE_CN_IT,2027-06-01,Forecast,DOWNSIDE,CN,IT,5404.45,233.96,533.33,194.96,306.37,6673.08,20270601,2027-06
OPEX_202706_DOWNSIDE_CN_MGT,2027-06-01,Forecast,DOWNSIDE,CN,MGT,5404.45,83.2,533.33,161.78,254.22,6436.99,20270601,2027-06
OPEX_202706_DOWNSIDE_TH_SALES,2027-06-01,Forecast,DOWNSIDE,TH,SALES,3828.16,577.42,6162.98,1581.04,756.15,12905.74,20270601,2027-06
OPEX_202706_DOWNSIDE_TH_OPS,2027-06-01,Forecast,DOWNSIDE,TH,OPS,3828.16,765.87,533.33,4893.05,2340.15,12360.56,20270601,2027-06
OPEX_202706_DOWNSIDE_TH_CS,2027-06-01,Forecast,DOWNSIDE,TH,CS,3828.16,262.4,533.33,510.22,801.78,5935.89,20270601,2027-06
OPEX_202706_DOWNSIDE_TH_FIN,2027-06-01,Forecast,DOWNSIDE,TH,FIN,3828.16,268.8,533.33,224.0,352.0,5206.29,20270601,2027-06
OPEX_202706_DOWNSIDE_TH_IT,2027-06-01,Forecast,DOWNSIDE,TH,IT,3828.16,179.2,533.33,149.33,234.67,4924.69,20270601,2027-06
OPEX_202706_DOWNSIDE_TH_MGT,2027-06-01,Forecast,DOWNSIDE,TH,MGT,3828.16,64.0,533.33,124.44,195.56,4745.49,20270601,2027-06
OPEX_202706_DOWNSIDE_VN_CENTRAL_SALES,2027-06-01,Forecast,DOWNSIDE,VN_CENTRAL,SALES,3828.16,691.91,6162.98,1894.52,906.08,13483.64,20270601,2027-06
OPEX_202706_DOWNSIDE_VN_CENTRAL_OPS,2027-06-01,Forecast,DOWNSIDE,VN_CENTRAL,OPS,3828.16,915.2,533.33,5847.12,2796.45,13920.26,20270601,2027-06
OPEX_202706_DOWNSIDE_VN_CENTRAL_CS,2027-06-01,Forecast,DOWNSIDE,VN_CENTRAL,CS,3828.16,313.6,533.33,609.78,958.22,6243.09,20270601,2027-06
OPEX_202706_DOWNSIDE_VN_CENTRAL_FIN,2027-06-01,Forecast,DOWNSIDE,VN_CENTRAL,FIN,3828.16,318.58,533.33,265.48,417.19,5362.74,20270601,2027-06
OPEX_202706_DOWNSIDE_VN_CENTRAL_IT,2027-06-01,Forecast,DOWNSIDE,VN_CENTRAL,IT,3828.16,214.04,533.33,178.37,280.3,5034.2,20270601,2027-06
OPEX_202706_DOWNSIDE_VN_CENTRAL_MGT,2027-06-01,Forecast,DOWNSIDE,VN_CENTRAL,MGT,3828.16,74.67,533.33,145.19,228.15,4809.49,20270601,2027-06
OPEX_202706_DOWNSIDE_VN_NORTH_SALES,2027-06-01,Forecast,DOWNSIDE,VN_NORTH,SALES,3828.16,980.62,6162.98,2685.04,1284.15,14940.95,20270601,2027-06
OPEX_202706_DOWNSIDE_VN_NORTH_OPS,2027-06-01,Forecast,DOWNSIDE,VN_NORTH,OPS,3828.16,1299.2,533.33,8300.46,3969.79,17930.94,20270601,2027-06
OPEX_202706_DOWNSIDE_VN_NORTH_CS,2027-06-01,Forecast,DOWNSIDE,VN_NORTH,CS,3828.16,445.87,533.33,866.96,1362.37,7036.7,20270601,2027-06
OPEX_202706_DOWNSIDE_VN_NORTH_FIN,2027-06-01,Forecast,DOWNSIDE,VN_NORTH,FIN,3828.16,452.98,533.33,377.48,593.19,5785.14,20270601,2027-06
OPEX_202706_DOWNSIDE_VN_NORTH_IT,2027-06-01,Forecast,DOWNSIDE,VN_NORTH,IT,3828.16,298.67,533.33,248.89,391.11,5300.16,20270601,2027-06
OPEX_202706_DOWNSIDE_VN_NORTH_MGT,2027-06-01,Forecast,DOWNSIDE,VN_NORTH,MGT,3828.16,106.67,533.33,207.41,325.93,5001.49,20270601,2027-06
OPEX_202706_DOWNSIDE_VN_SOUTH_SALES,2027-06-01,Forecast,DOWNSIDE,VN_SOUTH,SALES,5404.45,1100.09,6162.98,3012.15,1440.6,17120.27,20270601,2027-06
OPEX_202706_DOWNSIDE_VN_SOUTH_OPS,2027-06-01,Forecast,DOWNSIDE,VN_SOUTH,OPS,5404.45,1463.47,533.33,9349.94,4471.71,21222.92,20270601,2027-06
OPEX_202706_DOWNSIDE_VN_SOUTH_CS,2027-06-01,Forecast,DOWNSIDE,VN_SOUTH,CS,5404.45,501.33,533.33,974.82,1531.85,8945.8,20270601,2027-06
OPEX_202706_DOWNSIDE_VN_SOUTH_FIN,2027-06-01,Forecast,DOWNSIDE,VN_SOUTH,FIN,5404.45,507.73,533.33,423.11,664.89,7533.53,20270601,2027-06
OPEX_202706_DOWNSIDE_VN_SOUTH_IT,2027-06-01,Forecast,DOWNSIDE,VN_SOUTH,IT,5404.45,338.49,533.33,282.07,443.26,7001.61,20270601,2027-06
OPEX_202706_DOWNSIDE_VN_SOUTH_MGT,2027-06-01,Forecast,DOWNSIDE,VN_SOUTH,MGT,5404.45,121.6,533.33,236.44,371.56,6667.39,20270601,2027-06
OPEX_202706_UPSIDE_CN_SALES,2027-06-01,Forecast,UPSIDE,CN,SALES,5178.22,882.34,5904.99,2415.94,1155.45,15536.94,20270601,2027-06
OPEX_202706_UPSIDE_CN_OPS,2027-06-01,Forecast,UPSIDE,CN,OPS,5178.22,1173.28,511.01,7495.93,3585.01,17943.45,20270601,2027-06
OPEX_202706_UPSIDE_CN_CS,2027-06-01,Forecast,UPSIDE,CN,CS,5178.22,402.67,511.01,782.98,1230.4,8105.28,20270601,2027-06
OPEX_202706_UPSIDE_CN_FIN,2027-06-01,Forecast,UPSIDE,CN,FIN,5178.22,410.17,511.01,341.81,537.13,6978.34,20270601,2027-06
OPEX_202706_UPSIDE_CN_IT,2027-06-01,Forecast,UPSIDE,CN,IT,5178.22,271.86,511.01,226.55,356.0,6543.64,20270601,2027-06
OPEX_202706_UPSIDE_CN_MGT,2027-06-01,Forecast,UPSIDE,CN,MGT,5178.22,98.11,511.01,190.78,299.79,6277.91,20270601,2027-06
OPEX_202706_UPSIDE_TH_SALES,2027-06-01,Forecast,UPSIDE,TH,SALES,3667.91,672.49,5904.99,1841.33,880.64,12967.36,20270601,2027-06
OPEX_202706_UPSIDE_TH_OPS,2027-06-01,Forecast,UPSIDE,TH,OPS,3667.91,891.2,511.01,5693.77,2723.11,13487.0,20270601,2027-06
OPEX_202706_UPSIDE_TH_CS,2027-06-01,Forecast,UPSIDE,TH,CS,3667.91,304.56,511.01,592.2,930.6,6006.28,20270601,2027-06
OPEX_202706_UPSIDE_TH_FIN,2027-06-01,Forecast,UPSIDE,TH,FIN,3667.91,310.01,511.01,258.34,405.97,5153.24,20270601,2027-06
OPEX_202706_UPSIDE_TH_IT,2027-06-01,Forecast,UPSIDE,TH,IT,3667.91,205.08,511.01,170.9,268.56,4823.47,20270601,2027-06
OPEX_202706_UPSIDE_TH_MGT,2027-06-01,Forecast,UPSIDE,TH,MGT,3667.91,73.59,511.01,143.08,224.84,4620.43,20270601,2027-06
OPEX_202706_UPSIDE_VN_CENTRAL_SALES,2027-06-01,Forecast,UPSIDE,VN_CENTRAL,SALES,3667.91,796.49,5904.99,2180.87,1043.03,13593.29,20270601,2027-06
OPEX_202706_UPSIDE_VN_CENTRAL_OPS,2027-06-01,Forecast,UPSIDE,VN_CENTRAL,OPS,3667.91,1058.81,511.01,6764.62,3235.25,15237.6,20270601,2027-06
OPEX_202706_UPSIDE_VN_CENTRAL_CS,2027-06-01,Forecast,UPSIDE,VN_CENTRAL,CS,3667.91,363.84,511.01,707.46,1111.73,6361.95,20270601,2027-06
OPEX_202706_UPSIDE_VN_CENTRAL_FIN,2027-06-01,Forecast,UPSIDE,VN_CENTRAL,FIN,3667.91,367.24,511.01,306.04,480.92,5333.11,20270601,2027-06
OPEX_202706_UPSIDE_VN_CENTRAL_IT,2027-06-01,Forecast,UPSIDE,VN_CENTRAL,IT,3667.91,243.24,511.01,202.7,318.53,4943.39,20270601,2027-06
OPEX_202706_UPSIDE_VN_CENTRAL_MGT,2027-06-01,Forecast,UPSIDE,VN_CENTRAL,MGT,3667.91,87.89,511.01,170.9,268.56,4706.28,20270601,2027-06
OPEX_202706_UPSIDE_VN_NORTH_SALES,2027-06-01,Forecast,UPSIDE,VN_NORTH,SALES,3667.91,1130.35,5904.99,3095.01,1480.22,15278.48,20270601,2027-06
OPEX_202706_UPSIDE_VN_NORTH_OPS,2027-06-01,Forecast,UPSIDE,VN_NORTH,OPS,3667.91,1500.32,511.01,9585.39,4584.32,19848.94,20270601,2027-06
OPEX_202706_UPSIDE_VN_NORTH_CS,2027-06-01,Forecast,UPSIDE,VN_NORTH,CS,3667.91,515.1,511.01,1001.58,1573.91,7269.5,20270601,2027-06
OPEX_202706_UPSIDE_VN_NORTH_FIN,2027-06-01,Forecast,UPSIDE,VN_NORTH,FIN,3667.91,519.87,511.01,433.22,680.78,5812.78,20270601,2027-06
OPEX_202706_UPSIDE_VN_NORTH_IT,2027-06-01,Forecast,UPSIDE,VN_NORTH,IT,3667.91,348.17,511.01,290.14,455.93,5273.16,20270601,2027-06
OPEX_202706_UPSIDE_VN_NORTH_MGT,2027-06-01,Forecast,UPSIDE,VN_NORTH,MGT,3667.91,124.69,511.01,242.45,380.99,4927.03,20270601,2027-06
OPEX_202706_UPSIDE_VN_SOUTH_SALES,2027-06-01,Forecast,UPSIDE,VN_SOUTH,SALES,5178.22,1278.2,5904.99,3499.84,1673.84,17535.09,20270601,2027-06
OPEX_202706_UPSIDE_VN_SOUTH_OPS,2027-06-01,Forecast,UPSIDE,VN_SOUTH,OPS,5178.22,1696.55,511.01,10839.06,5183.9,23408.74,20270601,2027-06
OPEX_202706_UPSIDE_VN_SOUTH_CS,2027-06-01,Forecast,UPSIDE,VN_SOUTH,CS,5178.22,582.55,511.01,1132.74,1780.01,9184.53,20270601,2027-06
OPEX_202706_UPSIDE_VN_SOUTH_FIN,2027-06-01,Forecast,UPSIDE,VN_SOUTH,FIN,5178.22,591.41,511.01,492.84,774.46,7547.94,20270601,2027-06
OPEX_202706_UPSIDE_VN_SOUTH_IT,2027-06-01,Forecast,UPSIDE,VN_SOUTH,IT,5178.22,391.09,511.01,325.91,512.14,6918.38,20270601,2027-06
OPEX_202706_UPSIDE_VN_SOUTH_MGT,2027-06-01,Forecast,UPSIDE,VN_SOUTH,MGT,5178.22,141.04,511.01,274.24,430.95,6535.46,20270601,2027-06
OPEX_202707_BASE_CN_SALES,2027-07-01,Forecast,BASE,CN,SALES,5265.55,814.77,6004.57,2230.93,1066.97,15382.78,20270701,2027-07
OPEX_202707_BASE_CN_OPS,2027-07-01,Forecast,BASE,CN,OPS,5265.55,1082.9,519.63,6918.53,3308.86,17095.47,20270701,2027-07
OPEX_202707_BASE_CN_CS,2027-07-01,Forecast,BASE,CN,CS,5265.55,372.05,519.63,723.44,1136.83,8017.49,20270701,2027-07
OPEX_202707_BASE_CN_FIN,2027-07-01,Forecast,BASE,CN,FIN,5265.55,378.29,519.63,315.24,495.38,6974.08,20270701,2027-07
OPEX_202707_BASE_CN_IT,2027-07-01,Forecast,BASE,CN,IT,5265.55,252.19,519.63,210.16,330.25,6577.78,20270701,2027-07
OPEX_202707_BASE_CN_MGT,2027-07-01,Forecast,BASE,CN,MGT,5265.55,89.38,519.63,173.79,273.09,6321.43,20270701,2027-07
OPEX_202707_BASE_TH_SALES,2027-07-01,Forecast,BASE,TH,SALES,3729.76,620.78,6004.57,1699.76,812.93,12867.79,20270701,2027-07
OPEX_202707_BASE_TH_OPS,2027-07-01,Forecast,BASE,TH,OPS,3729.76,823.09,519.63,5258.62,2514.99,12846.08,20270701,2027-07
OPEX_202707_BASE_TH_CS,2027-07-01,Forecast,BASE,TH,CS,3729.76,282.68,519.63,549.65,863.73,5945.45,20270701,2027-07
OPEX_202707_BASE_TH_FIN,2027-07-01,Forecast,BASE,TH,FIN,3729.76,286.14,519.63,238.45,374.71,5148.69,20270701,2027-07
OPEX_202707_BASE_TH_IT,2027-07-01,Forecast,BASE,TH,IT,3729.76,189.14,519.63,157.62,247.69,4843.84,20270701,2027-07
OPEX_202707_BASE_TH_MGT,2027-07-01,Forecast,BASE,TH,MGT,3729.76,68.59,519.63,133.37,209.58,4660.93,20270701,2027-07
OPEX_202707_BASE_VN_CENTRAL_SALES,2027-07-01,Forecast,BASE,VN_CENTRAL,SALES,3729.76,742.03,6004.57,2031.74,971.7,13479.8,20270701,2027-07
OPEX_202707_BASE_VN_CENTRAL_OPS,2027-07-01,Forecast,BASE,VN_CENTRAL,OPS,3729.76,983.13,519.63,6281.13,3004.02,14517.66,20270701,2027-07
OPEX_202707_BASE_VN_CENTRAL_CS,2027-07-01,Forecast,BASE,VN_CENTRAL,CS,3729.76,336.72,519.63,654.73,1028.86,6269.69,20270701,2027-07
OPEX_202707_BASE_VN_CENTRAL_FIN,2027-07-01,Forecast,BASE,VN_CENTRAL,FIN,3729.76,339.49,519.63,282.91,444.57,5316.35,20270701,2027-07
OPEX_202707_BASE_VN_CENTRAL_IT,2027-07-01,Forecast,BASE,VN_CENTRAL,IT,3729.76,227.94,519.63,189.95,298.5,4965.78,20270701,2027-07
OPEX_202707_BASE_VN_CENTRAL_MGT,2027-07-01,Forecast,BASE,VN_CENTRAL,MGT,3729.76,81.06,519.63,157.62,247.69,4735.76,20270701,2027-07
OPEX_202707_BASE_VN_NORTH_SALES,2027-07-01,Forecast,BASE,VN_NORTH,SALES,3729.76,1042.72,6004.57,2855.06,1365.46,14997.57,20270701,2027-07
OPEX_202707_BASE_VN_NORTH_OPS,2027-07-01,Forecast,BASE,VN_NORTH,OPS,3729.76,1384.28,519.63,8844.04,4229.76,18707.47,20270701,2027-07
OPEX_202707_BASE_VN_NORTH_CS,2027-07-01,Forecast,BASE,VN_NORTH,CS,3729.76,475.98,519.63,925.51,1454.38,7105.25,20270701,2027-07
OPEX_202707_BASE_VN_NORTH_FIN,2027-07-01,Forecast,BASE,VN_NORTH,FIN,3729.76,480.13,519.63,400.11,628.75,5758.38,20270701,2027-07
OPEX_202707_BASE_VN_NORTH_IT,2027-07-01,Forecast,BASE,VN_NORTH,IT,3729.76,320.09,519.63,266.74,419.17,5255.38,20270701,2027-07
OPEX_202707_BASE_VN_NORTH_MGT,2027-07-01,Forecast,BASE,VN_NORTH,MGT,3729.76,114.32,519.63,222.28,349.3,4935.29,20270701,2027-07
OPEX_202707_BASE_VN_SOUTH_SALES,2027-07-01,Forecast,BASE,VN_SOUTH,SALES,5265.55,1173.66,6004.57,3213.6,1536.94,17194.32,20270701,2027-07
OPEX_202707_BASE_VN_SOUTH_OPS,2027-07-01,Forecast,BASE,VN_SOUTH,OPS,5265.55,1558.88,519.63,9959.5,4763.24,22066.79,20270701,2027-07
OPEX_202707_BASE_VN_SOUTH_CS,2027-07-01,Forecast,BASE,VN_SOUTH,CS,5265.55,534.18,519.63,1038.68,1632.2,8990.23,20270701,2027-07
OPEX_202707_BASE_VN_SOUTH_FIN,2027-07-01,Forecast,BASE,VN_SOUTH,FIN,5265.55,543.18,519.63,452.65,711.31,7492.32,20270701,2027-07
OPEX_202707_BASE_VN_SOUTH_IT,2027-07-01,Forecast,BASE,VN_SOUTH,IT,5265.55,358.89,519.63,299.07,469.97,6913.11,20270701,2027-07
OPEX_202707_BASE_VN_SOUTH_MGT,2027-07-01,Forecast,BASE,VN_SOUTH,MGT,5265.55,128.87,519.63,250.58,393.76,6558.38,20270701,2027-07
OPEX_202707_DOWNSIDE_CN_SALES,2027-07-01,Forecast,DOWNSIDE,CN,SALES,5416.71,758.34,6176.95,2076.41,993.06,15421.47,20270701,2027-07
OPEX_202707_DOWNSIDE_CN_OPS,2027-07-01,Forecast,DOWNSIDE,CN,OPS,5416.71,1004.94,534.54,6420.46,3070.66,16447.32,20270701,2027-07
OPEX_202707_DOWNSIDE_CN_CS,2027-07-01,Forecast,DOWNSIDE,CN,CS,5416.71,344.25,534.54,669.37,1051.86,8016.73,20270701,2027-07
OPEX_202707_DOWNSIDE_CN_FIN,2027-07-01,Forecast,DOWNSIDE,CN,FIN,5416.71,349.24,534.54,291.03,457.33,7048.85,20270701,2027-07
OPEX_202707_DOWNSIDE_CN_IT,2027-07-01,Forecast,DOWNSIDE,CN,IT,5416.71,234.49,534.54,195.41,307.07,6688.21,20270701,2027-07
OPEX_202707_DOWNSIDE_CN_MGT,2027-07-01,Forecast,DOWNSIDE,CN,MGT,5416.71,83.39,534.54,162.14,254.8,6451.59,20270701,2027-07
OPEX_202707_DOWNSIDE_TH_SALES,2027-07-01,Forecast,DOWNSIDE,TH,SALES,3836.84,573.74,6176.95,1570.96,751.33,12909.83,20270701,2027-07
OPEX_202707_DOWNSIDE_TH_OPS,2027-07-01,Forecast,DOWNSIDE,TH,OPS,3836.84,761.19,534.54,4863.16,2325.86,12321.59,20270701,2027-07
OPEX_202707_DOWNSIDE_TH_CS,2027-07-01,Forecast,DOWNSIDE,TH,CS,3836.84,260.86,534.54,507.22,797.06,5936.52,20270701,2027-07
OPEX_202707_DOWNSIDE_TH_FIN,2027-07-01,Forecast,DOWNSIDE,TH,FIN,3836.84,264.42,534.54,220.35,346.27,5202.42,20270701,2027-07
OPEX_202707_DOWNSIDE_TH_IT,2027-07-01,Forecast,DOWNSIDE,TH,IT,3836.84,174.62,534.54,145.51,228.67,4920.18,20270701,2027-07
OPEX_202707_DOWNSIDE_TH_MGT,2027-07-01,Forecast,DOWNSIDE,TH,MGT,3836.84,62.01,534.54,120.57,189.47,4743.42,20270701,2027-07
OPEX_202707_DOWNSIDE_VN_CENTRAL_SALES,2027-07-01,Forecast,DOWNSIDE,VN_CENTRAL,SALES,3836.84,683.5,6176.95,1871.5,895.06,13463.85,20270701,2027-07
OPEX_202707_DOWNSIDE_VN_CENTRAL_OPS,2027-07-01,Forecast,DOWNSIDE,VN_CENTRAL,OPS,3836.84,908.72,534.54,5805.74,2776.66,13862.5,20270701,2027-07
OPEX_202707_DOWNSIDE_VN_CENTRAL_CS,2027-07-01,Forecast,DOWNSIDE,VN_CENTRAL,CS,3836.84,312.17,534.54,607.0,953.86,6244.42,20270701,2027-07
OPEX_202707_DOWNSIDE_VN_CENTRAL_FIN,2027-07-01,Forecast,DOWNSIDE,VN_CENTRAL,FIN,3836.84,314.31,534.54,261.93,411.6,5359.22,20270701,2027-07
OPEX_202707_DOWNSIDE_VN_CENTRAL_IT,2027-07-01,Forecast,DOWNSIDE,VN_CENTRAL,IT,3836.84,209.54,534.54,174.62,274.4,5029.94,20270701,2027-07
OPEX_202707_DOWNSIDE_VN_CENTRAL_MGT,2027-07-01,Forecast,DOWNSIDE,VN_CENTRAL,MGT,3836.84,74.84,534.54,145.51,228.67,4820.4,20270701,2027-07
OPEX_202707_DOWNSIDE_VN_NORTH_SALES,2027-07-01,Forecast,DOWNSIDE,VN_NORTH,SALES,3836.84,967.88,6176.95,2650.15,1267.46,14899.28,20270701,2027-07
OPEX_202707_DOWNSIDE_VN_NORTH_OPS,2027-07-01,Forecast,DOWNSIDE,VN_NORTH,OPS,3836.84,1285.04,534.54,8210.0,3926.52,17792.94,20270701,2027-07
OPEX_202707_DOWNSIDE_VN_NORTH_CS,2027-07-01,Forecast,DOWNSIDE,VN_NORTH,CS,3836.84,440.46,534.54,856.46,1345.86,7014.16,20270701,2027-07
OPEX_202707_DOWNSIDE_VN_NORTH_FIN,2027-07-01,Forecast,DOWNSIDE,VN_NORTH,FIN,3836.84,444.03,534.54,370.02,581.46,5766.9,20270701,2027-07
OPEX_202707_DOWNSIDE_VN_NORTH_IT,2027-07-01,Forecast,DOWNSIDE,VN_NORTH,IT,3836.84,299.34,534.54,249.45,392.0,5312.18,20270701,2027-07
OPEX_202707_DOWNSIDE_VN_NORTH_MGT,2027-07-01,Forecast,DOWNSIDE,VN_NORTH,MGT,3836.84,106.91,534.54,207.88,326.67,5012.83,20270701,2027-07
OPEX_202707_DOWNSIDE_VN_SOUTH_SALES,2027-07-01,Forecast,DOWNSIDE,VN_SOUTH,SALES,5416.71,1082.63,6176.95,2964.34,1417.73,17058.36,20270701,2027-07
