month_start,device_key,channel_key,campaign_key,category_key,visits,product_views,add_to_carts,checkouts,purchases,orders,revenue,gross_revenue,refund_amount,overall_conversion_rate,cart_to_purchase_rate
2026-02-01,DEV_MOBILE,CH_EMAIL,CMP_CART_RECOVERY,CAT_SPORTS,37,33,8,6,4,4.0,255.12,308.07,0.0,0.108108,0.5
2026-02-01,DEV_MOBILE,CH_EMAIL,CMP_VIP_DROP,CAT_APPAREL,91,85,34,25,15,15.0,811.54,959.59,64.67,0.164835,0.441176
2026-02-01,DEV_MOBILE,CH_EMAIL,CMP_VIP_DROP,CAT_BEAUTY,73,72,29,17,11,11.0,369.01,434.88,32.13,0.150685,0.37931
2026-02-01,DEV_MOBILE,CH_EMAIL,CMP_VIP_DROP,CAT_BOOKS,30,28,12,8,7,7.0,213.3,226.94,0.0,0.233333,0.583333
2026-02-01,DEV_MOBILE,CH_EMAIL,CMP_VIP_DROP,CAT_ELECTRONICS,67,63,24,11,7,7.0,1797.48,1989.1899999999998,0.0,0.104478,0.291667
2026-02-01,DEV_MOBILE,CH_EMAIL,CMP_VIP_DROP,CAT_HOME,51,45,19,9,4,4.0,453.75,481.24,0.0,0.078431,0.210526
2026-02-01,DEV_MOBILE,CH_EMAIL,CMP_VIP_DROP,CAT_SPORTS,38,36,12,9,7,7.0,516.37,548.85,0.0,0.184211,0.583333
2026-02-01,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_APPAREL,221,194,78,40,20,20.0,1212.96,1375.43,71.09,0.090498,0.25641
2026-02-01,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BEAUTY,202,180,66,36,20,20.0,950.64,1039.15,0.0,0.09901,0.30303
2026-02-01,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BOOKS,82,79,32,13,8,8.0,225.35,246.94,0.0,0.097561,0.25
2026-02-01,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_ELECTRONICS,149,113,37,22,10,10.0,2378.88,2564.6099999999997,0.0,0.067114,0.27027
2026-02-01,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_HOME,159,132,46,22,13,13.0,1411.42,1626.42,91.74,0.081761,0.282609
2026-02-01,DEV_MOBILE,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_SPORTS,143,118,30,16,4,4.0,376.57,400.7,0.0,0.027972,0.133333
2026-02-01,DEV_MOBILE,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_APPAREL,84,74,30,15,7,7.0,772.87,839.14,0.0,0.083333,0.233333
2026-02-01,DEV_MOBILE,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_BEAUTY,74,71,28,20,13,13.0,551.92,613.2,0.0,0.175676,0.464286
2026-02-01,DEV_MOBILE,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_BOOKS,34,32,9,3,1,1.0,23.82,24.09,0.0,0.029412,0.111111
2026-02-01,DEV_MOBILE,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_ELECTRONICS,63,55,14,8,4,4.0,834.16,905.55,0.0,0.063492,0.285714
2026-02-01,DEV_MOBILE,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_HOME,82,72,31,17,8,8.0,854.5699999999999,925.8299999999999,0.0,0.097561,0.258065
2026-02-01,DEV_MOBILE,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_SPORTS,61,59,24,17,13,13.0,1222.79,1322.6,0.0,0.213115,0.541667
2026-02-01,DEV_MOBILE,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_APPAREL,120,107,32,12,4,4.0,226.32999999999998,245.78,0.0,0.033333,0.125
2026-02-01,DEV_MOBILE,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_BEAUTY,88,81,28,16,13,13.0,521.11,569.72,0.0,0.147727,0.464286
2026-02-01,DEV_MOBILE,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_BOOKS,44,43,17,11,3,3.0,71.69,76.32,0.0,0.068182,0.176471
2026-02-01,DEV_MOBILE,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_ELECTRONICS,74,59,19,14,6,6.0,1160.8600000000001,1297.1399999999999,0.0,0.081081,0.315789
2026-02-01,DEV_MOBILE,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_HOME,75,63,16,6,5,5.0,532.47,560.45,0.0,0.066667,0.3125
2026-02-01,DEV_MOBILE,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_SPORTS,58,50,18,10,7,7.0,727.58,869.3100000000001,71.41,0.12069,0.388889
2026-02-01,DEV_MOBILE,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_APPAREL,48,38,17,14,8,8.0,502.41,685.48,129.48,0.166667,0.470588
2026-02-01,DEV_MOBILE,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_BEAUTY,44,38,15,13,7,7.0,346.2,376.05,0.0,0.159091,0.466667
2026-02-01,DEV_MOBILE,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_BOOKS,21,18,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-01,DEV_MOBILE,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_ELECTRONICS,43,34,8,4,1,1.0,204.37,214.0,0.0,0.023256,0.125
2026-02-01,DEV_MOBILE,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_HOME,51,41,13,10,4,4.0,526.64,562.55,0.0,0.078431,0.307692
2026-02-01,DEV_MOBILE,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_SPORTS,31,29,9,6,2,2.0,134.06,146.84,0.0,0.064516,0.222222
2026-02-01,DEV_MOBILE,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_APPAREL,95,77,20,5,2,2.0,99.98,114.46000000000001,0.0,0.021053,0.1
2026-02-01,DEV_MOBILE,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_BEAUTY,73,61,20,14,5,5.0,156.29,171.33,0.0,0.068493,0.25
2026-02-01,DEV_MOBILE,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_BOOKS,36,30,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-01,DEV_MOBILE,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_ELECTRONICS,67,44,9,3,2,2.0,370.98,411.96,0.0,0.029851,0.222222
2026-02-01,DEV_MOBILE,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_HOME,59,44,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-01,DEV_MOBILE,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_SPORTS,62,50,11,5,3,3.0,314.57,347.33000000000004,0.0,0.048387,0.272727
2026-02-01,DEV_MOBILE,CH_SOCIAL,CMP_SPRING_SALE,CAT_APPAREL,144,114,29,13,9,9.0,526.93,669.36,53.26,0.0625,0.310345
2026-02-01,DEV_MOBILE,CH_SOCIAL,CMP_SPRING_SALE,CAT_BEAUTY,99,89,33,18,11,11.0,522.15,606.82,0.0,0.111111,0.333333
2026-02-01,DEV_MOBILE,CH_SOCIAL,CMP_SPRING_SALE,CAT_BOOKS,39,37,13,6,4,4.0,133.93,152.35,0.0,0.102564,0.307692
2026-02-01,DEV_MOBILE,CH_SOCIAL,CMP_SPRING_SALE,CAT_ELECTRONICS,86,65,16,7,4,4.0,950.52,1100.01,0.0,0.046512,0.25
2026-02-01,DEV_MOBILE,CH_SOCIAL,CMP_SPRING_SALE,CAT_HOME,103,71,18,11,5,5.0,475.25,544.0,0.0,0.048544,0.277778
2026-02-01,DEV_MOBILE,CH_SOCIAL,CMP_SPRING_SALE,CAT_SPORTS,65,51,13,9,4,4.0,383.29,437.16,0.0,0.061538,0.307692
2026-02-01,DEV_TABLET,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_APPAREL,30,22,6,4,1,1.0,56.56,56.56,0.0,0.033333,0.166667
2026-02-01,DEV_TABLET,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_BEAUTY,20,17,6,3,1,1.0,86.95,92.64,0.0,0.05,0.166667
2026-02-01,DEV_TABLET,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_BOOKS,10,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-01,DEV_TABLET,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_ELECTRONICS,13,9,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-01,DEV_TABLET,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_HOME,14,8,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-01,DEV_TABLET,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_SPORTS,13,10,4,3,1,1.0,80.54,91.48,0.0,0.076923,0.25
2026-02-01,DEV_TABLET,CH_DIRECT,CMP_DIRECT_NONE,CAT_APPAREL,32,30,15,7,1,1.0,47.34,59.11,0.0,0.03125,0.066667
2026-02-01,DEV_TABLET,CH_DIRECT,CMP_DIRECT_NONE,CAT_BEAUTY,38,35,14,8,3,3.0,107.87,123.69,0.0,0.078947,0.214286
2026-02-01,DEV_TABLET,CH_DIRECT,CMP_DIRECT_NONE,CAT_BOOKS,12,11,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-01,DEV_TABLET,CH_DIRECT,CMP_DIRECT_NONE,CAT_ELECTRONICS,21,19,6,4,3,3.0,435.6,708.8499999999999,258.83,0.142857,0.5
2026-02-01,DEV_TABLET,CH_DIRECT,CMP_DIRECT_NONE,CAT_HOME,26,22,7,3,2,2.0,234.68,269.98,0.0,0.076923,0.285714
2026-02-01,DEV_TABLET,CH_DIRECT,CMP_DIRECT_NONE,CAT_SPORTS,19,13,2,2,1,1.0,73.55,78.28,0.0,0.052632,0.5
2026-02-01,DEV_TABLET,CH_EMAIL,CMP_CART_RECOVERY,CAT_APPAREL,9,9,6,3,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-01,DEV_TABLET,CH_EMAIL,CMP_CART_RECOVERY,CAT_BEAUTY,9,8,5,2,2,2.0,124.07,138.10000000000002,0.0,0.222222,0.4
2026-02-01,DEV_TABLET,CH_EMAIL,CMP_CART_RECOVERY,CAT_BOOKS,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-01,DEV_TABLET,CH_EMAIL,CMP_CART_RECOVERY,CAT_ELECTRONICS,7,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-01,DEV_TABLET,CH_EMAIL,CMP_CART_RECOVERY,CAT_HOME,9,8,4,2,2,2.0,170.44,210.02,0.0,0.222222,0.5
2026-02-01,DEV_TABLET,CH_EMAIL,CMP_CART_RECOVERY,CAT_SPORTS,6,4,3,2,1,1.0,70.04,78.25,0.0,0.166667,0.333333
2026-02-01,DEV_TABLET,CH_EMAIL,CMP_VIP_DROP,CAT_APPAREL,18,17,8,5,2,2.0,106.24,114.43,0.0,0.111111,0.25
2026-02-01,DEV_TABLET,CH_EMAIL,CMP_VIP_DROP,CAT_BEAUTY,5,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-01,DEV_TABLET,CH_EMAIL,CMP_VIP_DROP,CAT_BOOKS,7,7,5,4,2,2.0,45.26,48.34,0.0,0.285714,0.4
2026-02-01,DEV_TABLET,CH_EMAIL,CMP_VIP_DROP,CAT_ELECTRONICS,10,10,4,3,1,1.0,583.68,656.46,0.0,0.1,0.25
2026-02-01,DEV_TABLET,CH_EMAIL,CMP_VIP_DROP,CAT_HOME,10,8,5,5,2,2.0,205.67000000000002,223.74,0.0,0.2,0.4
2026-02-01,DEV_TABLET,CH_EMAIL,CMP_VIP_DROP,CAT_SPORTS,5,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-01,DEV_TABLET,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_APPAREL,46,39,14,9,3,3.0,202.65,217.01,0.0,0.065217,0.214286
2026-02-01,DEV_TABLET,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BEAUTY,38,30,12,7,3,3.0,139.6,154.0,0.0,0.078947,0.25
2026-02-01,DEV_TABLET,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BOOKS,23,19,6,4,1,1.0,24.15,28.96,0.0,0.043478,0.166667
2026-02-01,DEV_TABLET,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_ELECTRONICS,34,28,8,1,1,1.0,203.95,231.2,0.0,0.029412,0.125
2026-02-01,DEV_TABLET,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_HOME,40,27,10,5,3,3.0,360.58,389.94,0.0,0.075,0.3
2026-02-01,DEV_TABLET,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_SPORTS,16,11,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-01,DEV_TABLET,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_APPAREL,4,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-01,DEV_TABLET,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_BEAUTY,14,10,3,2,2,2.0,59.11,63.57,0.0,0.142857,0.666667
2026-02-01,DEV_TABLET,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_BOOKS,5,5,2,2,2,2.0,64.44,70.32,0.0,0.4,1.0
2026-02-01,DEV_TABLET,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_ELECTRONICS,12,7,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-01,DEV_TABLET,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_HOME,10,9,6,5,3,3.0,280.21,297.55,0.0,0.3,0.5
2026-02-01,DEV_TABLET,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_SPORTS,7,6,3,2,1,1.0,62.84,68.56,0.0,0.142857,0.333333
2026-02-01,DEV_TABLET,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_APPAREL,25,20,8,4,3,3.0,167.14,183.67000000000002,0.0,0.12,0.375
2026-02-01,DEV_TABLET,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_BEAUTY,20,19,7,5,4,4.0,230.86,248.12,0.0,0.2,0.571429
2026-02-01,DEV_TABLET,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_BOOKS,12,11,5,3,1,1.0,22.07,24.57,0.0,0.083333,0.2
2026-02-01,DEV_TABLET,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_ELECTRONICS,16,10,2,1,1,1.0,357.21,413.28,0.0,0.0625,0.5
2026-02-01,DEV_TABLET,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_HOME,20,17,7,5,2,2.0,167.89,189.35000000000002,0.0,0.1,0.285714
2026-02-01,DEV_TABLET,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_SPORTS,15,10,10,8,2,2.0,140.85,160.04000000000002,0.0,0.133333,0.2
2026-02-01,DEV_TABLET,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_APPAREL,11,11,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-01,DEV_TABLET,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_BEAUTY,11,6,3,2,2,2.0,74.86,82.71000000000001,0.0,0.181818,0.666667
2026-02-01,DEV_TABLET,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_BOOKS,4,3,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-01,DEV_TABLET,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_ELECTRONICS,13,10,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-01,DEV_TABLET,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_HOME,4,3,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-01,DEV_TABLET,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_SPORTS,11,9,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-01,DEV_TABLET,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_APPAREL,16,12,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-01,DEV_TABLET,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_BEAUTY,12,8,4,4,2,2.0,120.78999999999999,128.51,0.0,0.166667,0.5
2026-02-01,DEV_TABLET,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_BOOKS,8,6,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-01,DEV_TABLET,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_ELECTRONICS,4,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-01,DEV_TABLET,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_HOME,14,8,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-01,DEV_TABLET,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_SPORTS,9,8,1,1,1,1.0,65.81,78.25,0.0,0.111111,1.0
2026-02-01,DEV_TABLET,CH_SOCIAL,CMP_SPRING_SALE,CAT_APPAREL,23,15,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-01,DEV_TABLET,CH_SOCIAL,CMP_SPRING_SALE,CAT_BEAUTY,21,15,4,3,1,1.0,42.66,50.45,0.0,0.047619,0.25
2026-02-01,DEV_TABLET,CH_SOCIAL,CMP_SPRING_SALE,CAT_BOOKS,4,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-01,DEV_TABLET,CH_SOCIAL,CMP_SPRING_SALE,CAT_ELECTRONICS,15,13,6,3,1,1.0,194.33,208.98,0.0,0.066667,0.166667
2026-02-01,DEV_TABLET,CH_SOCIAL,CMP_SPRING_SALE,CAT_HOME,19,14,3,2,1,1.0,101.3,111.87,0.0,0.052632,0.333333
2026-02-01,DEV_TABLET,CH_SOCIAL,CMP_SPRING_SALE,CAT_SPORTS,13,12,2,1,1,1.0,63.52,78.28,0.0,0.076923,0.5
2026-03-01,DEV_DESKTOP,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_APPAREL,41,35,9,6,2,2.0,65.48,124.18,47.37,0.04878,0.222222
2026-03-01,DEV_DESKTOP,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_BEAUTY,60,51,15,9,6,6.0,215.71,223.11,0.0,0.1,0.4
2026-03-01,DEV_DESKTOP,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_BOOKS,16,16,5,2,1,1.0,38.59,42.4,0.0,0.0625,0.2
2026-03-01,DEV_DESKTOP,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_ELECTRONICS,30,29,7,4,1,1.0,186.38,205.32,0.0,0.033333,0.142857
2026-03-01,DEV_DESKTOP,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_HOME,45,30,9,7,5,5.0,600.41,636.5,0.0,0.111111,0.555556
2026-03-01,DEV_DESKTOP,CH_AFFILIATE,CMP_AFF_MARKETPLACE,CAT_SPORTS,33,26,8,3,2,2.0,222.29,238.59,0.0,0.060606,0.25
2026-03-01,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_APPAREL,221,194,89,67,48,48.0,3478.48,3919.4900000000002,103.42,0.217195,0.539326
2026-03-01,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_BEAUTY,188,167,81,66,54,54.0,2097.49,2351.35,44.73,0.287234,0.666667
2026-03-01,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_BOOKS,88,85,41,28,23,23.0,553.5,606.72,0.0,0.261364,0.560976
2026-03-01,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_ELECTRONICS,173,145,43,24,17,17.0,3750.5,4326.099999999999,240.7,0.098266,0.395349
2026-03-01,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_HOME,163,143,50,34,29,29.0,2860.86,3189.3700000000003,102.06,0.177914,0.58
2026-03-01,DEV_DESKTOP,CH_DIRECT,CMP_DIRECT_NONE,CAT_SPORTS,127,115,56,31,21,21.0,1757.13,1914.2,0.0,0.165354,0.375
2026-03-01,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_APPAREL,50,48,24,20,13,13.0,799.81,979.74,54.21,0.26,0.541667
2026-03-01,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_BEAUTY,49,47,28,21,14,14.0,547.6,666.45,29.8,0.285714,0.5
2026-03-01,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_BOOKS,21,20,13,9,7,7.0,177.56,209.78,0.0,0.333333,0.538462
2026-03-01,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_ELECTRONICS,39,34,15,15,12,12.0,3021.22,3433.87,0.0,0.307692,0.8
2026-03-01,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_HOME,39,37,19,14,11,11.0,1183.04,1393.49,0.0,0.282051,0.578947
2026-03-01,DEV_DESKTOP,CH_EMAIL,CMP_CART_RECOVERY,CAT_SPORTS,27,27,14,14,10,10.0,834.36,971.83,0.0,0.37037,0.714286
2026-03-01,DEV_DESKTOP,CH_EMAIL,CMP_VIP_DROP,CAT_APPAREL,68,67,36,28,20,20.0,1296.41,1446.02,0.0,0.294118,0.555556
2026-03-01,DEV_DESKTOP,CH_EMAIL,CMP_VIP_DROP,CAT_BEAUTY,62,59,25,19,19,19.0,896.09,975.9300000000001,0.0,0.306452,0.76
2026-03-01,DEV_DESKTOP,CH_EMAIL,CMP_VIP_DROP,CAT_BOOKS,27,27,18,18,13,13.0,287.07,357.99,48.18,0.481481,0.722222
2026-03-01,DEV_DESKTOP,CH_EMAIL,CMP_VIP_DROP,CAT_ELECTRONICS,50,46,14,11,7,7.0,2147.25,2317.27,0.0,0.14,0.5
2026-03-01,DEV_DESKTOP,CH_EMAIL,CMP_VIP_DROP,CAT_HOME,59,57,25,17,10,10.0,875.77,1024.22,89.94,0.169492,0.4
2026-03-01,DEV_DESKTOP,CH_EMAIL,CMP_VIP_DROP,CAT_SPORTS,32,29,14,11,9,9.0,694.1899999999999,759.1899999999999,0.0,0.28125,0.642857
2026-03-01,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_APPAREL,311,264,114,75,43,43.0,2833.46,3223.23,104.87,0.138264,0.377193
2026-03-01,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BEAUTY,266,236,108,81,51,51.0,2130.79,2363.67,33.04,0.191729,0.472222
2026-03-01,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_BOOKS,130,115,45,31,17,17.0,585.58,635.82,0.0,0.130769,0.377778
2026-03-01,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_ELECTRONICS,233,194,74,38,20,20.0,4531.74,5006.469999999999,0.0,0.085837,0.27027
2026-03-01,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_HOME,246,194,81,60,29,29.0,3322.93,3571.48,0.0,0.117886,0.358025
2026-03-01,DEV_DESKTOP,CH_ORGANIC,CMP_ORG_EVERGREEN,CAT_SPORTS,166,141,48,30,20,20.0,1606.05,1981.17,208.88,0.120482,0.416667
2026-03-01,DEV_DESKTOP,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_APPAREL,75,66,29,19,14,14.0,1125.42,1215.79,0.0,0.186667,0.482759
2026-03-01,DEV_DESKTOP,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_BEAUTY,82,74,34,25,22,22.0,866.78,952.2,0.0,0.268293,0.647059
2026-03-01,DEV_DESKTOP,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_BOOKS,38,37,16,14,11,11.0,288.84999999999997,310.35,0.0,0.289474,0.6875
2026-03-01,DEV_DESKTOP,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_ELECTRONICS,70,56,25,19,13,13.0,3440.15,3684.2999999999997,0.0,0.185714,0.52
2026-03-01,DEV_DESKTOP,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_HOME,67,56,30,23,19,19.0,2229.63,2457.78,0.0,0.283582,0.633333
2026-03-01,DEV_DESKTOP,CH_PAID_SEARCH,CMP_BRAND_SEARCH,CAT_SPORTS,63,53,22,16,10,10.0,909.6,998.33,0.0,0.15873,0.454545
2026-03-01,DEV_DESKTOP,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_APPAREL,117,102,47,36,23,23.0,1522.54,1738.05,69.9,0.196581,0.489362
2026-03-01,DEV_DESKTOP,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_BEAUTY,119,109,49,39,28,28.0,1134.61,1225.02,0.0,0.235294,0.571429
2026-03-01,DEV_DESKTOP,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_BOOKS,53,50,18,12,8,8.0,201.76,226.42,0.0,0.150943,0.444444
2026-03-01,DEV_DESKTOP,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_ELECTRONICS,107,86,26,14,10,10.0,2211.31,2448.38,0.0,0.093458,0.384615
2026-03-01,DEV_DESKTOP,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_HOME,96,82,29,17,8,8.0,1149.8999999999999,1231.96,0.0,0.083333,0.275862
2026-03-01,DEV_DESKTOP,CH_PAID_SEARCH,CMP_GENERIC_SEARCH,CAT_SPORTS,67,61,21,16,15,15.0,1575.38,1687.5,0.0,0.223881,0.714286
2026-03-01,DEV_DESKTOP,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_APPAREL,75,65,28,21,13,13.0,889.1800000000001,982.4,0.0,0.173333,0.464286
2026-03-01,DEV_DESKTOP,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_BEAUTY,78,68,34,24,20,20.0,957.6,1036.91,0.0,0.25641,0.588235
2026-03-01,DEV_DESKTOP,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_BOOKS,30,29,16,13,10,10.0,302.35,323.17,0.0,0.333333,0.625
2026-03-01,DEV_DESKTOP,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_ELECTRONICS,67,53,20,13,7,7.0,1531.1200000000001,1920.86,201.87,0.104478,0.35
2026-03-01,DEV_DESKTOP,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_HOME,70,59,15,8,7,7.0,563.69,623.02,0.0,0.1,0.466667
2026-03-01,DEV_DESKTOP,CH_REFERRAL,CMP_REVIEW_PARTNERS,CAT_SPORTS,55,45,20,15,8,8.0,499.6,686.04,129.02,0.145455,0.4
2026-03-01,DEV_DESKTOP,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_APPAREL,43,32,14,8,3,3.0,103.28,224.20999999999998,104.98,0.069767,0.214286
2026-03-01,DEV_DESKTOP,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_BEAUTY,44,36,17,10,7,7.0,493.26,548.1700000000001,0.0,0.159091,0.411765
2026-03-01,DEV_DESKTOP,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_BOOKS,24,20,13,5,3,3.0,108.39,111.45,0.0,0.125,0.230769
2026-03-01,DEV_DESKTOP,CH_SOCIAL,CMP_CREATOR_SOCIAL,CAT_ELECTRONICS,30,21,8,3,1,1.0,191.36,208.98,0.0,0.033333,0.125
