MonthStart,ClientID,ModelPortfolio,BeginningAUM,Inflows,Outflows,NetNewMoney,MarketEffect,EndingAUM,AdvisoryRevenue,PortfolioReturnPct,BenchmarkReturnPct,RiskScore,TargetRiskScore,RiskMismatchFlag,RebalanceNeededFlag,ChurnRiskScore,OutflowRiskScore,ActiveClientFlag,ClientStatus
2026-05-01,CL00099,Growth Builder,528999.18,0.0,20694.94,-20694.94,15016.61,523320.85,165.72,0.028953,0.025465,81.96,68,0,0,0.1378,0.2917,1,Active
2026-05-01,CL00100,Income Shield,542585.25,10015.83,16079.71,-6063.88,7404.23,543925.6,190.37,0.013723,0.014238,47.99,25,1,1,0.4057,0.2987,1,Active
2026-05-01,CL00101,Growth Builder,1123737.88,0.0,72787.12,-72787.12,34424.95,1085375.71,524.6,0.03166,0.025465,75.5,68,0,0,0.2326,0.3302,1,Active
2026-05-01,CL00102,Growth Builder,134769.3,0.0,957.8,-957.8,3668.04,137479.54,33.22,0.027314,0.025465,94.57,68,1,1,0.5943,0.3743,1,Active
2026-05-01,CL00103,Growth Builder,1309018.28,165637.6,23133.54,142504.06,39272.49,1490794.83,521.78,0.028453,0.025465,70.5,68,0,0,0.3211,0.2906,1,Active
2026-05-01,CL00104,Income Shield,53264.26,0.0,729.13,-729.13,1010.13,53545.26,12.94,0.019095,0.014238,25.1,25,0,0,0.2266,0.1345,1,Active
2026-05-01,CL00105,Growth Builder,217589.37,7501.02,9195.95,-1694.93,7000.65,222895.09,78.01,0.032299,0.025465,84.19,68,0,0,0.2771,0.3646,1,Active
2026-05-01,CL00106,Growth Builder,1953200.32,3736.53,108216.81,-104480.28,67062.57,1915782.61,925.96,0.035278,0.025465,65.74,68,0,0,0.3137,0.384,1,Active
2026-05-01,CL00107,Balanced Core,75065.87,2717.53,1574.95,1142.58,1860.34,78068.78,18.87,0.024596,0.020592,38.39,48,0,0,0.2242,0.2382,1,Active
2026-05-01,CL00108,Growth Builder,143293.77,36773.47,1965.95,34807.52,4265.8,182367.09,44.07,0.026546,0.025465,85.58,68,0,0,0.1763,0.35,1,Active
2026-05-01,CL00109,Growth Builder,343934.14,3190.3,6056.78,-2866.48,6475.25,347542.91,110.06,0.018906,0.025465,49.26,68,1,1,0.4167,0.2924,1,Active
2026-05-01,CL00110,Equity Edge,175164.26,35.6,4026.41,-3990.8,3857.2,175030.66,61.26,0.022274,0.029293,89.27,84,0,0,0.3626,0.3302,1,Active
2026-05-01,CL00111,Growth Builder,1528770.52,14752.49,45711.53,-30959.03,34857.52,1532669.01,740.79,0.023034,0.025465,72.62,68,0,0,0.3451,0.3577,1,Active
2026-05-01,CL00112,Equity Edge,285634.75,0.0,10093.08,-10093.08,8022.65,283564.32,99.25,0.028592,0.029293,81.74,84,0,0,0.2022,0.279,1,Active
2026-05-01,CL00113,Income Shield,375981.34,0.0,10640.23,-10640.23,7242.29,372583.39,130.4,0.019539,0.014238,39.09,25,0,0,0.3143,0.3087,1,Active
2026-05-01,CL00114,Income Shield,2517414.76,41735.74,115763.82,-74028.08,52667.76,2496054.44,1206.43,0.021234,0.014238,1.0,25,1,1,0.4956,0.387,1,Active
2026-05-01,CL00115,Income Shield,61768.49,525.9,2811.85,-2285.95,880.42,60362.96,14.59,0.014522,0.014238,27.33,25,0,0,0.2426,0.3719,1,Active
2026-05-01,CL00116,Growth Builder,61024.17,0.0,479.58,-479.58,1878.24,62422.83,15.09,0.0309,0.025465,71.29,68,1,1,0.4222,0.296,1,Active
2026-05-01,CL00117,Income Shield,120671.17,3324.38,2185.71,1138.67,2704.97,124514.81,30.09,0.022311,0.014238,32.41,25,0,0,0.1682,0.1663,1,Active
2026-05-01,CL00118,Growth Builder,1283511.09,5410.83,0.0,5410.83,18723.6,1307645.52,632.03,0.014557,0.025465,63.68,68,0,1,0.2195,0.2248,1,Active
2026-05-01,CL00119,Balanced Core,23591.18,4590.06,171.35,4418.71,750.59,28760.48,6.95,0.029092,0.020592,54.32,48,0,0,0.2291,0.2506,1,Active
2026-05-01,CL00120,Growth Builder,4833365.51,31792.52,179199.76,-147407.24,118570.23,4804528.5,2962.79,0.024911,0.025465,53.09,68,0,0,0.1057,0.2395,1,Active
2026-05-01,CL00121,Equity Edge,48956.97,333.24,3105.09,-2771.85,1209.52,47394.64,11.45,0.025426,0.029293,64.77,84,1,1,0.5387,0.3755,1,Active
2026-05-01,CL00122,Balanced Core,93219.16,1431.29,611.3,819.99,1739.69,95778.84,23.15,0.018581,0.020592,47.29,48,0,0,0.2034,0.1738,1,Active
2026-05-01,CL00123,Growth Builder,673273.41,4871.97,27300.28,-22428.31,17879.82,668724.93,323.22,0.027006,0.025465,63.22,68,0,0,0.3311,0.4147,1,Active
2026-05-01,CL00124,Balanced Core,227176.74,0.0,11524.09,-11524.09,4146.24,219798.89,76.93,0.018726,0.020592,32.16,48,0,0,0.3037,0.4332,1,Active
2026-05-01,CL00125,Growth Builder,531163.55,2459.49,22223.99,-19764.5,19455.93,530854.98,168.1,0.037323,0.025465,85.88,68,0,0,0.3384,0.3831,1,Active
2026-05-01,CL00126,Income Shield,290035.36,0.0,15999.22,-15999.22,5023.66,279059.8,97.67,0.017812,0.014238,21.82,25,0,0,0.2026,0.3961,1,Active
2026-05-01,CL00127,Balanced Core,77248.82,783.24,409.58,373.66,1645.41,79267.89,19.16,0.021249,0.020592,41.11,48,0,0,0.2128,0.2478,1,Active
2026-05-01,CL00128,Income Shield,474225.92,5892.53,4140.63,1751.91,3494.3,479472.13,167.82,0.007355,0.014238,35.61,25,0,0,0.2726,0.217,1,Active
2026-05-01,CL00129,Equity Edge,3369843.28,32487.61,53640.2,-21152.6,93837.81,3442528.49,2122.89,0.027934,0.029293,91.95,84,1,1,0.6031,0.3841,1,Active
2026-05-01,CL00130,Balanced Core,41592.11,748.73,1857.63,-1108.9,1054.93,41538.13,10.04,0.025706,0.020592,53.19,48,0,0,0.3086,0.3359,1,Active
2026-05-01,CL00131,Balanced Core,220721.75,0.0,6990.35,-6990.35,6181.15,219912.55,76.97,0.028455,0.020592,61.48,48,0,0,0.2882,0.3165,1,Active
2026-05-01,CL00132,Growth Builder,13369.88,0.0,1094.62,-1094.62,437.54,12712.8,3.07,0.034123,0.025465,49.35,68,1,1,0.6375,0.5584,1,Active
2026-05-01,CL00133,Growth Builder,280863.67,407.42,8087.51,-7680.1,8083.62,281267.19,135.95,0.02918,0.025465,82.39,68,0,0,0.3461,0.3754,1,Active
2026-05-01,CL00134,Income Shield,837653.92,11918.07,27501.16,-15583.09,20203.88,842274.71,407.1,0.024346,0.014238,57.49,25,1,1,0.3646,0.4042,1,Active
2026-05-01,CL00135,Growth Builder,920685.42,3360.29,241784.43,-238424.14,23744.43,706005.71,223.57,0.029626,0.025465,71.8,68,0,0,0.7478,0.9228,1,Active
2026-05-01,CL00136,Equity Edge,872641.36,24856.25,37956.54,-13100.29,24221.31,883762.38,309.32,0.027966,0.029293,99.0,84,0,0,0.349,0.4999,1,Active
2026-05-01,CL00137,Growth Builder,4188974.51,81418.9,68225.08,13193.82,87193.53,4289361.86,2073.19,0.020782,0.025465,42.93,68,1,1,0.471,0.3825,1,Active
2026-05-01,CL00138,Growth Builder,183310.44,0.0,4550.54,-4550.54,3746.0,182505.89,63.88,0.020692,0.025465,70.77,68,0,0,0.3243,0.3617,1,Active
2026-05-01,CL00139,Growth Builder,49163.22,168.96,1412.85,-1243.88,921.46,48840.79,11.8,0.018983,0.025465,59.55,68,0,0,0.2812,0.4202,1,Active
2026-05-01,CL00140,Growth Builder,79868.43,9066.96,1720.39,7346.57,1808.97,89023.97,21.51,0.021653,0.025465,43.67,68,1,1,0.3582,0.299,1,Active
2026-05-01,CL00141,Balanced Core,131583.74,389.3,1195.51,-806.21,2139.9,132917.42,46.52,0.016313,0.020592,48.26,48,1,1,0.4508,0.3424,1,Active
2026-05-01,CL00142,Growth Builder,868138.27,25672.22,14388.1,11284.12,20253.23,899675.62,434.84,0.023179,0.025465,82.03,68,0,0,0.2907,0.3075,1,Active
2026-05-01,CL00143,Growth Builder,136090.41,1607.58,6032.09,-4424.51,5117.72,136783.63,47.87,0.038227,0.025465,63.13,68,0,0,0.221,0.3042,1,Active
2026-05-01,CL00144,Balanced Core,2188529.14,60699.16,87547.57,-26848.41,33785.57,2195466.3,1061.14,0.015533,0.020592,55.87,48,0,0,0.247,0.1964,1,Active
2026-05-01,CL00145,Income Shield,6192413.21,90576.84,287202.75,-196625.9,114082.27,6109869.57,3767.75,0.01872,0.014238,17.19,25,0,0,0.377,0.3439,1,Active
2026-05-01,CL00146,Balanced Core,1946221.39,13848.29,69946.85,-56098.57,48783.89,1938906.71,937.14,0.025432,0.020592,15.95,48,1,1,0.4033,0.4326,1,Active
2026-05-01,CL00147,Growth Builder,335727.68,3210.07,18350.55,-15140.47,9506.67,330093.88,115.53,0.02897,0.025465,55.21,68,0,0,0.2994,0.3441,1,Active
2026-05-01,CL00148,Balanced Core,187476.47,18046.03,2519.12,15526.91,3886.51,206889.89,72.41,0.019906,0.020592,47.14,48,0,0,0.2982,0.223,1,Active
2026-05-01,CL00149,Income Shield,679922.7,8908.96,22025.81,-13116.86,7975.86,674781.7,213.68,0.011845,0.014238,27.96,25,0,0,0.2622,0.376,1,Active
2026-05-01,CL00150,Income Shield,580752.75,18858.46,123944.95,-105086.49,10001.24,485667.5,169.98,0.018934,0.014238,12.22,25,0,0,0.5651,0.7088,1,Active
2026-05-01,CL00151,Balanced Core,3402272.56,7787.41,42352.17,-34564.76,64606.53,3432314.33,1658.95,0.019086,0.020592,63.88,48,0,0,0.148,0.115,1,Active
2026-05-01,CL00152,Balanced Core,397719.35,6890.55,12266.89,-5376.34,6909.81,399252.82,139.74,0.017492,0.020592,49.2,48,0,0,0.1197,0.2799,1,Active
2026-05-01,CL00153,Balanced Core,1120318.38,0.0,36072.05,-36072.05,19526.29,1103772.62,386.32,0.017714,0.020592,63.56,48,0,0,0.223,0.3817,1,Active
2026-05-01,CL00154,Balanced Core,286437.13,2388.65,14962.11,-12573.46,7043.32,280906.99,98.32,0.025141,0.020592,31.11,48,0,0,0.2127,0.2914,1,Active
2026-05-01,CL00155,Balanced Core,968616.75,23812.96,25681.24,-1868.28,21051.38,987799.86,477.44,0.021754,0.020592,41.93,48,0,0,0.1439,0.2108,1,Active
2026-05-01,CL00156,Growth Builder,997560.07,245283.45,7377.37,237906.07,20271.38,1255737.53,397.65,0.018156,0.025465,66.33,68,0,0,0.1251,0.1949,1,Active
2026-05-01,CL00157,Growth Builder,677377.57,705.66,10487.86,-9782.2,17346.37,684941.74,216.9,0.025794,0.025465,70.96,68,1,1,0.3177,0.2984,1,Active
2026-05-01,CL00158,Equity Edge,226485.0,62720.76,2512.42,60208.34,8383.62,295076.96,103.28,0.032673,0.029293,74.41,84,1,1,0.4597,0.2795,1,Active
2026-05-01,CL00159,Growth Builder,223592.58,1558.49,11436.84,-9878.34,4616.97,218331.2,76.42,0.021115,0.025465,39.51,68,1,1,0.5362,0.3309,1,Active
2026-05-01,CL00160,Equity Edge,202878.68,0.0,11030.76,-11030.76,5844.88,197692.8,69.19,0.029615,0.029293,79.15,84,0,0,0.2795,0.3441,1,Active
2026-05-01,CL00161,Balanced Core,461668.96,2823.22,16925.51,-14102.29,8742.02,456308.68,159.71,0.019229,0.020592,50.38,48,0,0,0.2863,0.366,1,Active
2026-05-01,CL00162,Balanced Core,714135.56,9792.61,0.0,9792.61,12061.97,735990.14,257.6,0.016775,0.020592,44.09,48,0,0,0.2877,0.2118,1,Active
2026-05-01,CL00163,Balanced Core,446661.44,0.0,2775.09,-2775.09,8808.7,452695.06,158.44,0.019783,0.020592,50.63,48,0,0,0.1499,0.1656,1,Active
2026-05-01,CL00164,Balanced Core,102349.85,4468.86,0.0,4468.86,1886.17,108704.88,38.05,0.018035,0.020592,47.06,48,0,0,0.163,0.3143,1,Active
2026-05-01,CL00165,Growth Builder,33758.9,0.0,1328.04,-1328.04,781.52,33212.38,8.03,0.023615,0.025465,80.53,68,0,1,0.2056,0.3167,1,Active
2026-05-01,CL00166,Income Shield,94521.51,16089.31,2193.31,13896.0,684.24,109101.75,26.37,0.006743,0.014238,10.93,25,0,0,0.0954,0.2369,1,Active
2026-05-01,CL00167,Income Shield,143178.16,1498.69,1337.52,161.17,2919.48,146258.81,35.35,0.020379,0.014238,24.28,25,0,0,0.1755,0.274,1,Active
2026-05-01,CL00168,Balanced Core,45122.35,0.0,1578.62,-1578.62,852.38,44396.1,10.73,0.019227,0.020592,46.44,48,0,0,0.2894,0.2587,1,Active
2026-05-01,CL00169,Balanced Core,1120603.89,0.0,45525.43,-45525.43,12670.49,1087748.95,525.75,0.011541,0.020592,46.53,48,0,0,0.1614,0.2894,1,Active
2026-05-01,CL00170,Balanced Core,1252490.97,8283.02,21864.87,-13581.85,19183.47,1258092.59,398.4,0.0154,0.020592,50.11,48,0,0,0.3506,0.2272,1,Active
2026-05-01,CL00171,Income Shield,3195870.51,79585.06,86963.48,-7378.42,37575.01,3226067.1,1559.27,0.011771,0.014238,33.03,25,0,0,0.17,0.2211,1,Active
2026-05-01,CL00172,Growth Builder,104826.04,0.0,1689.74,-1689.74,1966.18,105102.48,25.4,0.018909,0.025465,77.14,68,0,0,0.1984,0.2962,1,Active
2026-05-01,CL00173,Income Shield,12099023.22,268702.0,238130.69,30571.31,216151.28,12345745.8,7613.21,0.017843,0.014238,45.23,25,1,1,0.4266,0.3873,1,Active
2026-05-01,CL00174,Growth Builder,71228.77,1733.64,3162.62,-1428.99,2327.26,72127.04,17.43,0.033004,0.025465,54.46,68,0,0,0.3137,0.4241,1,Active
2026-05-01,CL00175,Growth Builder,34852.55,101.77,203.41,-101.64,627.04,35377.94,8.55,0.018017,0.025465,52.19,68,0,0,0.1888,0.2364,1,Active
2026-05-01,CL00176,Growth Builder,236751.12,4269.26,6597.89,-2328.63,7374.92,241797.42,84.63,0.031304,0.025465,69.46,68,1,1,0.423,0.2907,1,Active
2026-05-01,CL00177,Income Shield,62080.93,39.18,0.0,39.18,1508.8,63628.9,15.38,0.024296,0.014238,17.84,25,0,0,0.1487,0.2336,1,Active
2026-05-01,CL00178,Balanced Core,60864.88,2176.37,2746.73,-570.36,1538.26,61832.78,14.94,0.025392,0.020592,51.5,48,0,0,0.2999,0.3623,1,Active
2026-05-01,CL00179,Growth Builder,1007906.83,0.0,11104.19,-11104.19,23453.65,1020256.29,323.08,0.023399,0.025465,50.84,68,0,0,0.1171,0.2328,1,Active
2026-05-01,CL00180,Income Shield,1419749.96,27076.02,53068.48,-25992.47,16181.26,1409938.75,681.47,0.011503,0.014238,13.33,25,0,0,0.2398,0.2227,1,Active
2026-05-01,CL00181,Balanced Core,475887.3,7360.36,0.0,7360.36,11293.67,494541.34,239.03,0.02355,0.020592,47.76,48,0,0,0.176,0.2076,1,Active
2026-05-01,CL00182,Balanced Core,3025233.87,40104.53,740387.21,-700282.68,55447.36,2380398.54,1150.53,0.020727,0.020592,46.02,48,0,0,0.6959,0.8696,1,Active
2026-05-01,CL00183,Income Shield,92322.6,1063.5,0.0,1063.5,1086.62,94472.73,22.83,0.011702,0.014238,26.65,25,0,0,0.1948,0.3169,1,Active
2026-05-01,CL00184,Growth Builder,365483.05,239.08,8473.94,-8234.86,10895.62,368143.81,128.85,0.030151,0.025465,73.06,68,0,0,0.2809,0.3051,1,Active
2026-05-01,CL00185,Income Shield,101952.69,0.0,8020.54,-8020.54,1027.53,94959.68,22.95,0.010491,0.014238,36.39,25,0,0,0.3892,0.4547,1,Active
2026-05-01,CL00186,Income Shield,1423614.6,376231.99,3139.13,373092.86,26620.15,1823327.6,881.28,0.016533,0.014238,11.63,25,0,0,0.1202,0.3049,1,Active
2026-05-01,CL00187,Growth Builder,1068928.12,0.0,29161.36,-29161.36,27391.96,1067158.72,515.79,0.02598,0.025465,66.71,68,0,0,0.2317,0.2548,1,Active
2026-05-01,CL00188,Balanced Core,555889.47,0.0,15638.48,-15638.48,8668.44,548919.43,173.82,0.015816,0.020592,73.2,48,1,1,0.3774,0.3602,1,Active
2026-05-01,CL00189,Balanced Core,135405.22,0.0,3013.74,-3013.74,2960.76,135352.24,32.71,0.022112,0.020592,40.2,48,0,0,0.3249,0.1915,1,Active
2026-05-01,CL00190,Growth Builder,425796.9,16474.06,10191.48,6282.57,10215.02,442294.5,140.06,0.023815,0.025465,71.97,68,0,0,0.4026,0.2852,1,Active
2026-05-01,CL00191,Income Shield,267320.31,0.0,3323.07,-3323.07,5433.22,269430.46,94.3,0.020452,0.014238,26.56,25,0,0,0.1325,0.1941,1,Active
2026-05-01,CL00192,Income Shield,82675.67,0.0,1839.53,-1839.53,1099.92,81936.06,19.8,0.013454,0.014238,24.26,25,0,0,0.2028,0.198,1,Active
2026-05-01,CL00193,Balanced Core,1062277.07,175831.72,29913.94,145917.78,8805.65,1217000.5,425.95,0.007757,0.020592,45.27,48,0,0,0.194,0.289,1,Active
2026-05-01,CL00194,Balanced Core,2286276.06,0.0,61137.85,-61137.85,54261.28,2279399.49,721.81,0.024055,0.020592,46.32,48,0,0,0.1597,0.2805,1,Active
2026-05-01,CL00195,Balanced Core,88059.98,420.61,4627.7,-4207.1,1724.68,85577.56,20.68,0.020065,0.020592,54.08,48,0,0,0.347,0.339,1,Active
2026-05-01,CL00196,Growth Builder,737371.89,129577.76,2537.5,127040.26,29356.0,893768.14,431.99,0.036654,0.025465,62.43,68,0,1,0.1529,0.1987,1,Active
2026-05-01,CL00197,Equity Edge,261194.87,2417.32,10844.01,-8426.69,8570.51,261338.69,91.47,0.033351,0.029293,93.48,84,0,0,0.1286,0.252,1,Active
2026-05-01,CL00198,Balanced Core,68161.5,2005.71,3869.23,-1863.52,1051.23,67349.21,16.28,0.015636,0.020592,61.21,48,0,0,0.2945,0.3749,1,Active
2026-05-01,CL00199,Growth Builder,76418.62,1440.94,1289.72,151.22,1826.78,78396.63,18.95,0.023881,0.025465,46.24,68,1,1,0.4432,0.3747,1,Active
2026-05-01,CL00200,Growth Builder,235062.99,0.0,3342.65,-3342.65,5989.7,237710.04,83.2,0.025664,0.025465,57.84,68,0,0,0.3127,0.2557,1,Active
2026-05-01,CL00201,Balanced Core,21412.15,316.62,693.28,-376.66,502.22,21537.72,5.2,0.023663,0.020592,44.2,48,0,0,0.2699,0.3237,1,Active
2026-05-01,CL00202,Balanced Core,84170.06,111.55,1909.36,-1797.81,1993.5,84365.75,20.39,0.02394,0.020592,47.95,48,0,0,0.2541,0.2314,1,Active
2026-05-01,CL00203,Growth Builder,2114578.47,64169.34,14203.83,49965.51,83459.88,2248003.86,1086.54,0.039008,0.025465,57.36,68,0,0,0.2364,0.2601,1,Active
2026-05-01,CL00204,Growth Builder,994693.39,6640.27,17269.66,-10629.39,20236.08,1004300.08,485.41,0.020453,0.025465,57.56,68,0,0,0.1973,0.3322,1,Active
2026-05-01,CL00205,Income Shield,38821.07,290.1,717.02,-426.92,389.5,38783.65,9.37,0.010089,0.014238,38.03,25,0,0,0.2061,0.2153,1,Active
2026-05-01,CL00206,Balanced Core,107208.78,2694.44,3857.79,-1163.35,2392.5,108437.93,37.95,0.022438,0.020592,56.96,48,0,0,0.2095,0.2976,1,Active
2026-05-01,CL00207,Growth Builder,36791.88,0.0,2301.9,-2301.9,824.9,35314.88,8.53,0.023145,0.025465,92.4,68,1,1,0.4041,0.4738,1,Active
2026-05-01,CL00208,Income Shield,1821290.6,7484.78,51298.62,-43813.84,29704.75,1807181.51,873.47,0.016508,0.014238,26.86,25,0,0,0.2434,0.2915,1,Active
2026-05-01,CL00209,Balanced Core,85867.58,2597.81,14930.29,-12332.48,1609.88,75144.99,18.16,0.020199,0.020592,43.73,48,0,1,0.53,0.6911,1,Active
2026-05-01,CL00210,Balanced Core,644694.28,9860.67,9126.26,734.41,16075.0,661503.69,319.73,0.02492,0.020592,34.09,48,0,1,0.1964,0.1433,1,Active
2026-05-01,CL00211,Income Shield,310255.07,0.0,14518.01,-14518.01,3436.74,299173.8,104.71,0.011343,0.014238,47.62,25,1,1,0.3827,0.2536,1,Active
2026-05-01,CL00212,Equity Edge,55542.0,69.94,592.11,-522.16,1337.65,56357.49,13.62,0.024197,0.029293,74.95,84,0,0,0.2089,0.2217,1,Active
2026-05-01,CL00213,Income Shield,3064622.36,9788.98,52706.97,-42917.99,51082.66,3072787.03,1485.18,0.016786,0.014238,10.87,25,0,0,0.3048,0.2615,1,Active
2026-05-01,CL00214,Balanced Core,1534263.86,0.0,27450.69,-27450.69,33934.31,1540747.48,744.69,0.022317,0.020592,46.78,48,1,1,0.3596,0.303,1,Active
2026-05-01,CL00215,Equity Edge,370821.42,0.0,13660.81,-13660.81,12040.69,369201.3,129.22,0.03308,0.029293,67.13,84,0,0,0.2284,0.3405,1,Active
2026-05-01,CL00216,Balanced Core,170068.95,0.0,2873.31,-2873.31,3201.03,170396.67,59.64,0.018982,0.020592,46.93,48,1,1,0.4567,0.3803,1,Active
2026-05-01,CL00217,Growth Builder,319575.37,1258.2,5307.29,-4049.09,3737.42,319263.7,111.74,0.01177,0.025465,68.39,68,0,0,0.2526,0.3114,1,Active
2026-05-01,CL00218,Balanced Core,308707.92,5015.07,4975.67,39.41,4286.46,313033.79,109.56,0.013884,0.020592,51.8,48,0,0,0.1629,0.2953,1,Active
2026-05-01,CL00219,Balanced Core,239807.2,4175.03,8148.74,-3973.71,4862.89,240696.37,84.24,0.020448,0.020592,60.0,48,0,0,0.3168,0.395,1,Active
2026-05-01,CL00220,Income Shield,99987.79,550.31,3870.92,-3320.61,1640.18,98307.36,23.76,0.016681,0.014238,19.57,25,0,0,0.3681,0.3027,1,Active
2026-05-01,CL00221,Equity Edge,3934413.67,31528.01,114901.64,-83373.63,146393.83,3997433.87,2465.08,0.037607,0.029293,84.84,84,0,0,0.2761,0.2923,1,Active
2026-05-01,CL00222,Income Shield,45953.48,160.12,377.48,-217.36,700.19,46436.31,11.22,0.015273,0.014238,28.37,25,0,0,0.1306,0.1763,1,Active
2026-05-01,CL00223,Income Shield,3347380.13,94798.89,0.0,94798.89,49045.86,3491224.88,1687.43,0.014447,0.014238,19.67,25,0,1,0.1899,0.1981,1,Active
2026-05-01,CL00224,Equity Edge,2210862.11,27886.3,12644.56,15241.74,36686.69,2262790.55,1093.68,0.016537,0.029293,95.79,84,0,0,0.2153,0.2262,1,Active
2026-05-01,CL00225,Balanced Core,183983.61,1334.42,6985.24,-5650.81,2433.71,180766.51,63.27,0.013434,0.020592,53.91,48,0,0,0.245,0.345,1,Active
2026-05-01,CL00226,Balanced Core,82774.05,1546.86,3426.82,-1879.96,1653.76,82547.85,19.95,0.020209,0.020592,47.45,48,0,0,0.1914,0.3931,1,Active
2026-05-01,CL00227,Growth Builder,327568.83,0.0,11212.72,-11212.72,9191.24,325547.35,113.94,0.028548,0.025465,71.64,68,0,0,0.3007,0.3272,1,Active
2026-05-01,CL00228,Balanced Core,120482.96,0.0,2783.3,-2783.3,2738.04,120437.7,29.11,0.022991,0.020592,33.09,48,0,0,0.1524,0.2744,1,Active
2026-05-01,CL00229,Balanced Core,8069718.66,0.0,373528.98,-373528.98,235353.83,7931543.51,4891.12,0.029856,0.020592,52.84,48,0,0,0.171,0.286,1,Active
2026-05-01,CL00230,Balanced Core,29144.45,0.0,1464.63,-1464.63,680.18,28360.0,6.85,0.02394,0.020592,37.64,48,0,0,0.2159,0.2915,1,Active
2026-05-01,CL00231,Growth Builder,3450240.6,926801.05,0.0,926801.05,84678.93,4461720.58,2751.39,0.021637,0.025465,77.62,68,0,0,0.047,0.1561,1,Active
2026-05-01,CL00232,Growth Builder,194716.59,1107.5,7500.59,-6393.1,5394.82,193718.31,46.82,0.028168,0.025465,48.21,68,1,1,0.5437,0.3937,1,Active
2026-05-01,CL00233,Income Shield,509829.07,82250.46,0.0,82250.46,9602.33,601681.85,210.59,0.017429,0.014238,12.97,25,0,0,0.2444,0.2379,1,Active
2026-05-01,CL00234,Balanced Core,144537.56,0.0,7927.22,-7927.22,2221.26,138831.6,33.55,0.015801,0.020592,46.36,48,1,1,0.3727,0.3976,1,Active
2026-05-01,CL00235,Growth Builder,962165.31,6823.14,8809.39,-1986.25,28019.47,988198.53,477.63,0.029151,0.025465,65.26,68,0,0,0.1847,0.0883,1,Active
2026-05-01,CL00236,Growth Builder,16000000.0,4146748.82,108947.5,4037801.31,486372.75,20524174.06,12656.57,0.026992,0.025465,77.35,68,0,0,0.2349,0.1889,1,Active
2026-05-01,CL00237,Balanced Core,1223654.38,0.0,0.0,0.0,17109.0,1240763.37,599.7,0.013982,0.020592,66.73,48,1,1,0.4057,0.1734,1,Active
2026-05-01,CL00238,Growth Builder,1331188.63,0.0,27974.73,-27974.73,37573.13,1340787.03,424.58,0.028525,0.025465,46.5,68,1,1,0.4713,0.4119,1,Active
2026-05-01,CL00239,Balanced Core,2818136.76,57297.15,97987.44,-40690.29,34370.0,2811816.47,1359.04,0.012285,0.020592,37.37,48,0,0,0.1642,0.2795,1,Active
2026-05-01,CL00240,Income Shield,569375.97,1603.67,17606.58,-16002.91,11090.83,564463.89,178.75,0.019757,0.014238,26.15,25,0,0,0.2168,0.3663,1,Active
2026-05-01,CL00241,Growth Builder,263451.04,57470.78,3296.89,54173.89,6780.27,324405.2,113.54,0.023337,0.025465,58.55,68,0,0,0.1886,0.1742,1,Active
2026-05-01,CL00242,Income Shield,583244.33,17183.92,21979.7,-4795.77,11905.36,590353.92,206.62,0.020497,0.014238,31.28,25,0,0,0.3601,0.3034,1,Active
2026-05-01,CL00243,Balanced Core,70789.14,0.0,3397.6,-3397.6,1530.74,68922.27,16.66,0.022156,0.020592,29.83,48,1,1,0.4615,0.3058,1,Active
2026-05-01,CL00244,Income Shield,1845401.66,51905.72,10040.12,41865.61,24859.39,1912126.66,924.19,0.01332,0.014238,35.57,25,0,0,0.1276,0.1816,1,Active
2026-05-01,CL00245,Equity Edge,568141.03,0.0,151377.45,-151377.45,20459.85,437223.43,211.32,0.041547,0.029293,96.72,84,0,0,0.4797,0.9065,1,Active
2026-05-01,CL00246,Balanced Core,979607.08,20821.72,9192.3,11629.42,29041.46,1020277.96,493.13,0.029471,0.020592,57.5,48,0,0,0.2086,0.2927,1,Active
2026-05-01,CL00247,Balanced Core,222259.84,5171.24,0.0,5171.24,4969.25,232400.34,56.16,0.022101,0.020592,38.69,48,0,0,0.109,0.1432,1,Active
2026-05-01,CL00248,Income Shield,18000.0,2026.57,1962.85,63.73,332.54,18396.27,4.45,0.018442,0.014238,12.82,25,0,0,0.3717,0.5099,1,Active
2026-05-01,CL00249,Income Shield,60035.02,0.0,1125.7,-1125.7,735.85,59645.18,14.41,0.012373,0.014238,23.26,25,0,0,0.1961,0.3185,1,Active
2026-05-01,CL00250,Growth Builder,140954.64,0.0,8006.44,-8006.44,2464.3,135412.5,32.72,0.017994,0.025465,86.97,68,1,1,0.4399,0.4181,1,Active
2026-05-01,CL00251,Income Shield,77616.08,832.41,3881.01,-3048.6,682.43,75249.91,18.19,0.008969,0.014238,23.3,25,0,0,0.2454,0.339,1,Active
2026-05-01,CL00252,Balanced Core,268890.54,4452.41,10518.56,-6066.15,2881.68,265706.07,93.0,0.010839,0.020592,37.5,48,0,0,0.3793,0.3068,1,Active
2026-05-01,CL00253,Balanced Core,219736.67,6460.55,10494.3,-4033.75,4083.65,219786.57,76.93,0.018756,0.020592,52.04,48,0,0,0.2224,0.4324,1,Active
2026-05-01,CL00254,Balanced Core,885295.91,1507.69,19663.03,-18155.35,10393.13,877533.69,307.14,0.011861,0.020592,39.1,48,0,0,0.1465,0.2768,1,Active
