CohortMonth,CohortLabel,ActivityMonth,MonthsSinceCohort,ChannelKey,SegmentKey,CohortSize,RetainedUsers,RetentionRate,Revenue,CumulativeRevenue,CumulativeLTV
2025-04-01,Apr 2025,2025-08-01,4,organic,freelancer,41,30,0.7317,281.4,1897.51,46.28
2025-04-01,Apr 2025,2025-09-01,5,organic,freelancer,41,29,0.7073,409.98,2307.49,56.28
2025-04-01,Apr 2025,2025-10-01,6,organic,freelancer,41,27,0.6585,382.29,2689.77,65.6
2025-04-01,Apr 2025,2025-11-01,7,organic,freelancer,41,26,0.6341,316.56,3006.34,73.33
2025-04-01,Apr 2025,2025-12-01,8,organic,freelancer,41,25,0.6098,310.49,3316.83,80.9
2025-04-01,Apr 2025,2026-01-01,9,organic,freelancer,41,23,0.561,254.87,3571.7,87.11
2025-04-01,Apr 2025,2026-02-01,10,organic,freelancer,41,23,0.561,337.44,3909.13,95.34
2025-04-01,Apr 2025,2026-03-01,11,organic,freelancer,41,21,0.5122,240.47,4149.6,101.21
2025-04-01,Apr 2025,2026-04-01,12,organic,freelancer,41,19,0.4634,254.07,4403.67,107.41
2025-04-01,Apr 2025,2026-05-01,13,organic,freelancer,41,18,0.439,234.5,4638.17,113.13
2025-04-01,Apr 2025,2025-04-01,0,organic,smb,20,17,0.85,209.7,209.7,10.48
2025-04-01,Apr 2025,2025-05-01,1,organic,smb,20,17,0.85,206.85,416.55,20.83
2025-04-01,Apr 2025,2025-06-01,2,organic,smb,20,16,0.8,182.9,599.45,29.97
2025-04-01,Apr 2025,2025-07-01,3,organic,smb,20,15,0.75,152.29,751.74,37.59
2025-04-01,Apr 2025,2025-08-01,4,organic,smb,20,14,0.7,172.63,924.37,46.22
2025-04-01,Apr 2025,2025-09-01,5,organic,smb,20,14,0.7,173.33,1097.7,54.89
2025-04-01,Apr 2025,2025-10-01,6,organic,smb,20,13,0.65,153.31,1251.01,62.55
2025-04-01,Apr 2025,2025-11-01,7,organic,smb,20,13,0.65,144.99,1395.99,69.8
2025-04-01,Apr 2025,2025-12-01,8,organic,smb,20,12,0.6,155.57,1551.56,77.58
2025-04-01,Apr 2025,2026-01-01,9,organic,smb,20,12,0.6,170.33,1721.89,86.09
2025-04-01,Apr 2025,2026-02-01,10,organic,smb,20,10,0.5,130.97,1852.86,92.64
2025-04-01,Apr 2025,2026-03-01,11,organic,smb,20,10,0.5,117.32,1970.18,98.51
2025-04-01,Apr 2025,2026-04-01,12,organic,smb,20,9,0.45,124.66,2094.84,104.74
2025-04-01,Apr 2025,2026-05-01,13,organic,smb,20,9,0.45,135.73,2230.58,111.53
2025-04-01,Apr 2025,2025-04-01,0,paid_search,mass,160,135,0.8438,1644.77,1644.77,10.28
2025-04-01,Apr 2025,2025-05-01,1,paid_search,mass,160,135,0.8438,1593.84,3238.6,20.24
2025-04-01,Apr 2025,2025-06-01,2,paid_search,mass,160,131,0.8187,1713.79,4952.39,30.95
2025-04-01,Apr 2025,2025-07-01,3,paid_search,mass,160,123,0.7688,1463.15,6415.54,40.1
2025-04-01,Apr 2025,2025-08-01,4,paid_search,mass,160,116,0.725,1214.05,7629.59,47.68
2025-04-01,Apr 2025,2025-09-01,5,paid_search,mass,160,111,0.6937,1316.94,8946.53,55.92
2025-04-01,Apr 2025,2025-10-01,6,paid_search,mass,160,109,0.6813,1291.72,10238.25,63.99
2025-04-01,Apr 2025,2025-11-01,7,paid_search,mass,160,102,0.6375,1345.02,11583.28,72.4
2025-04-01,Apr 2025,2025-12-01,8,paid_search,mass,160,95,0.5938,1108.01,12691.29,79.32
2025-04-01,Apr 2025,2026-01-01,9,paid_search,mass,160,92,0.575,1370.78,14062.07,87.89
2025-04-01,Apr 2025,2026-02-01,10,paid_search,mass,160,86,0.5375,1080.97,15143.04,94.64
2025-04-01,Apr 2025,2026-03-01,11,paid_search,mass,160,78,0.4875,1057.15,16200.19,101.25
2025-04-01,Apr 2025,2026-04-01,12,paid_search,mass,160,78,0.4875,1122.99,17323.18,108.27
2025-04-01,Apr 2025,2026-05-01,13,paid_search,mass,160,71,0.4437,974.75,18297.93,114.36
2025-04-01,Apr 2025,2025-04-01,0,paid_search,affluent,66,57,0.8636,619.32,619.32,9.38
2025-04-01,Apr 2025,2025-05-01,1,paid_search,affluent,66,54,0.8182,695.22,1314.54,19.92
2025-04-01,Apr 2025,2025-06-01,2,paid_search,affluent,66,51,0.7727,658.98,1973.52,29.9
2025-04-01,Apr 2025,2025-07-01,3,paid_search,affluent,66,50,0.7576,491.98,2465.51,37.36
2025-04-01,Apr 2025,2025-08-01,4,paid_search,affluent,66,48,0.7273,524.05,2989.55,45.3
2025-04-01,Apr 2025,2025-09-01,5,paid_search,affluent,66,44,0.6667,530.07,3519.62,53.33
2025-04-01,Apr 2025,2025-10-01,6,paid_search,affluent,66,44,0.6667,487.93,4007.55,60.72
2025-04-01,Apr 2025,2025-11-01,7,paid_search,affluent,66,43,0.6515,599.04,4606.59,69.8
2025-04-01,Apr 2025,2025-12-01,8,paid_search,affluent,66,40,0.6061,536.28,5142.87,77.92
2025-04-01,Apr 2025,2026-01-01,9,paid_search,affluent,66,39,0.5909,485.49,5628.35,85.28
2025-04-01,Apr 2025,2026-02-01,10,paid_search,affluent,66,35,0.5303,420.87,6049.22,91.65
2025-04-01,Apr 2025,2026-03-01,11,paid_search,affluent,66,32,0.4848,376.92,6426.14,97.37
2025-04-01,Apr 2025,2026-04-01,12,paid_search,affluent,66,30,0.4545,407.6,6833.75,103.54
2025-04-01,Apr 2025,2026-05-01,13,paid_search,affluent,66,29,0.4394,398.01,7231.76,109.57
2025-04-01,Apr 2025,2025-04-01,0,paid_search,freelancer,49,41,0.8367,444.19,444.19,9.07
2025-04-01,Apr 2025,2025-05-01,1,paid_search,freelancer,49,40,0.8163,515.77,959.96,19.59
2025-04-01,Apr 2025,2025-06-01,2,paid_search,freelancer,49,38,0.7755,471.52,1431.48,29.21
2025-04-01,Apr 2025,2025-07-01,3,paid_search,freelancer,49,38,0.7755,451.56,1883.03,38.43
2025-04-01,Apr 2025,2025-08-01,4,paid_search,freelancer,49,35,0.7143,353.75,2236.78,45.65
2025-04-01,Apr 2025,2025-09-01,5,paid_search,freelancer,49,34,0.6939,466.62,2703.4,55.17
2025-04-01,Apr 2025,2025-10-01,6,paid_search,freelancer,49,32,0.6531,400.5,3103.9,63.34
2025-04-01,Apr 2025,2025-11-01,7,paid_search,freelancer,49,31,0.6327,278.27,3382.16,69.02
2025-04-01,Apr 2025,2025-12-01,8,paid_search,freelancer,49,29,0.5918,392.27,3774.44,77.03
2025-04-01,Apr 2025,2026-01-01,9,paid_search,freelancer,49,28,0.5714,370.67,4145.11,84.59
2025-04-01,Apr 2025,2026-02-01,10,paid_search,freelancer,49,26,0.5306,375.06,4520.17,92.25
2025-04-01,Apr 2025,2026-03-01,11,paid_search,freelancer,49,25,0.5102,322.25,4842.41,98.82
2025-04-01,Apr 2025,2026-04-01,12,paid_search,freelancer,49,23,0.4694,273.12,5115.53,104.4
2025-04-01,Apr 2025,2026-05-01,13,paid_search,freelancer,49,21,0.4286,300.49,5416.02,110.53
2025-04-01,Apr 2025,2025-04-01,0,paid_search,smb,25,21,0.84,261.95,261.95,10.48
2025-04-01,Apr 2025,2025-05-01,1,paid_search,smb,25,20,0.8,228.97,490.92,19.64
2025-04-01,Apr 2025,2025-06-01,2,paid_search,smb,25,19,0.76,246.75,737.67,29.51
2025-04-01,Apr 2025,2025-07-01,3,paid_search,smb,25,18,0.72,233.94,971.6,38.86
2025-04-01,Apr 2025,2025-08-01,4,paid_search,smb,25,18,0.72,240.42,1212.03,48.48
2025-04-01,Apr 2025,2025-09-01,5,paid_search,smb,25,17,0.68,211.86,1423.89,56.96
2025-04-01,Apr 2025,2025-10-01,6,paid_search,smb,25,16,0.64,196.59,1620.48,64.82
2025-04-01,Apr 2025,2025-11-01,7,paid_search,smb,25,16,0.64,190.71,1811.19,72.45
2025-04-01,Apr 2025,2025-12-01,8,paid_search,smb,25,15,0.6,164.32,1975.51,79.02
2025-04-01,Apr 2025,2026-01-01,9,paid_search,smb,25,14,0.56,184.9,2160.41,86.42
2025-04-01,Apr 2025,2026-02-01,10,paid_search,smb,25,13,0.52,186.08,2346.49,93.86
2025-04-01,Apr 2025,2026-03-01,11,paid_search,smb,25,12,0.48,170.55,2517.04,100.68
2025-04-01,Apr 2025,2026-04-01,12,paid_search,smb,25,11,0.44,144.8,2661.83,106.47
2025-04-01,Apr 2025,2026-05-01,13,paid_search,smb,25,10,0.4,150.79,2812.62,112.5
2025-04-01,Apr 2025,2025-04-01,0,paid_social,mass,129,108,0.8372,1394.72,1394.72,10.81
2025-04-01,Apr 2025,2025-05-01,1,paid_social,mass,129,102,0.7907,1290.05,2684.77,20.81
2025-04-01,Apr 2025,2025-06-01,2,paid_social,mass,129,101,0.7829,1317.97,4002.74,31.03
2025-04-01,Apr 2025,2025-07-01,3,paid_social,mass,129,97,0.7519,1304.89,5307.63,41.14
2025-04-01,Apr 2025,2025-08-01,4,paid_social,mass,129,90,0.6977,1040.48,6348.12,49.21
2025-04-01,Apr 2025,2025-09-01,5,paid_social,mass,129,88,0.6822,1191.93,7540.04,58.45
2025-04-01,Apr 2025,2025-10-01,6,paid_social,mass,129,85,0.6589,1024.49,8564.54,66.39
2025-04-01,Apr 2025,2025-11-01,7,paid_social,mass,129,79,0.6124,1095.61,9660.15,74.88
2025-04-01,Apr 2025,2025-12-01,8,paid_social,mass,129,79,0.6124,1036.48,10696.63,82.92
2025-04-01,Apr 2025,2026-01-01,9,paid_social,mass,129,71,0.5504,895.12,11591.75,89.86
2025-04-01,Apr 2025,2026-02-01,10,paid_social,mass,129,68,0.5271,922.76,12514.5,97.01
2025-04-01,Apr 2025,2026-03-01,11,paid_social,mass,129,62,0.4806,713.8,13228.3,102.54
2025-04-01,Apr 2025,2026-04-01,12,paid_social,mass,129,60,0.4651,745.84,13974.14,108.33
2025-04-01,Apr 2025,2026-05-01,13,paid_social,mass,129,55,0.4264,740.0,14714.14,114.06
2025-04-01,Apr 2025,2025-04-01,0,paid_social,affluent,78,67,0.859,777.9,777.9,9.97
2025-04-01,Apr 2025,2025-05-01,1,paid_social,affluent,78,62,0.7949,840.47,1618.37,20.75
2025-04-01,Apr 2025,2025-06-01,2,paid_social,affluent,78,60,0.7692,840.97,2459.34,31.53
2025-04-01,Apr 2025,2025-07-01,3,paid_social,affluent,78,60,0.7692,880.55,3339.89,42.82
2025-04-01,Apr 2025,2025-08-01,4,paid_social,affluent,78,55,0.7051,650.54,3990.43,51.16
2025-04-01,Apr 2025,2025-09-01,5,paid_social,affluent,78,56,0.7179,656.26,4646.69,59.57
2025-04-01,Apr 2025,2025-10-01,6,paid_social,affluent,78,51,0.6538,675.15,5321.84,68.23
2025-04-01,Apr 2025,2025-11-01,7,paid_social,affluent,78,48,0.6154,666.63,5988.47,76.78
2025-04-01,Apr 2025,2025-12-01,8,paid_social,affluent,78,46,0.5897,477.44,6465.91,82.9
2025-04-01,Apr 2025,2026-01-01,9,paid_social,affluent,78,43,0.5513,611.79,7077.7,90.74
2025-04-01,Apr 2025,2026-02-01,10,paid_social,affluent,78,40,0.5128,507.05,7584.76,97.24
2025-04-01,Apr 2025,2026-03-01,11,paid_social,affluent,78,38,0.4872,579.78,8164.54,104.67
2025-04-01,Apr 2025,2026-04-01,12,paid_social,affluent,78,36,0.4615,516.99,8681.53,111.3
2025-04-01,Apr 2025,2026-05-01,13,paid_social,affluent,78,33,0.4231,478.78,9160.31,117.44
2025-04-01,Apr 2025,2025-04-01,0,paid_social,freelancer,55,46,0.8364,529.3,529.3,9.62
2025-04-01,Apr 2025,2025-05-01,1,paid_social,freelancer,55,45,0.8182,569.71,1099.01,19.98
2025-04-01,Apr 2025,2025-06-01,2,paid_social,freelancer,55,42,0.7636,610.21,1709.22,31.08
2025-04-01,Apr 2025,2025-07-01,3,paid_social,freelancer,55,41,0.7455,583.52,2292.74,41.69
2025-04-01,Apr 2025,2025-08-01,4,paid_social,freelancer,55,39,0.7091,509.15,2801.89,50.94
2025-04-01,Apr 2025,2025-09-01,5,paid_social,freelancer,55,36,0.6545,482.41,3284.3,59.71
2025-04-01,Apr 2025,2025-10-01,6,paid_social,freelancer,55,36,0.6545,386.03,3670.33,66.73
2025-04-01,Apr 2025,2025-11-01,7,paid_social,freelancer,55,34,0.6182,460.47,4130.8,75.11
2025-04-01,Apr 2025,2025-12-01,8,paid_social,freelancer,55,32,0.5818,433.53,4564.33,82.99
2025-04-01,Apr 2025,2026-01-01,9,paid_social,freelancer,55,31,0.5636,382.62,4946.95,89.94
2025-04-01,Apr 2025,2026-02-01,10,paid_social,freelancer,55,27,0.4909,330.92,5277.87,95.96
2025-04-01,Apr 2025,2026-03-01,11,paid_social,freelancer,55,26,0.4727,347.23,5625.11,102.27
2025-04-01,Apr 2025,2026-04-01,12,paid_social,freelancer,55,24,0.4364,342.41,5967.51,108.5
2025-04-01,Apr 2025,2026-05-01,13,paid_social,freelancer,55,23,0.4182,317.82,6285.33,114.28
2025-04-01,Apr 2025,2025-04-01,0,paid_social,smb,26,21,0.8077,256.97,256.97,9.88
2025-04-01,Apr 2025,2025-05-01,1,paid_social,smb,26,21,0.8077,283.09,540.07,20.77
2025-04-01,Apr 2025,2025-06-01,2,paid_social,smb,26,20,0.7692,242.62,782.68,30.1
2025-04-01,Apr 2025,2025-07-01,3,paid_social,smb,26,19,0.7308,222.82,1005.5,38.67
2025-04-01,Apr 2025,2025-08-01,4,paid_social,smb,26,18,0.6923,167.03,1172.53,45.1
2025-04-01,Apr 2025,2025-09-01,5,paid_social,smb,26,17,0.6538,225.57,1398.11,53.77
2025-04-01,Apr 2025,2025-10-01,6,paid_social,smb,26,17,0.6538,220.61,1618.72,62.26
2025-04-01,Apr 2025,2025-11-01,7,paid_social,smb,26,16,0.6154,191.08,1809.8,69.61
2025-04-01,Apr 2025,2025-12-01,8,paid_social,smb,26,15,0.5769,203.92,2013.72,77.45
2025-04-01,Apr 2025,2026-01-01,9,paid_social,smb,26,14,0.5385,186.91,2200.63,84.64
2025-04-01,Apr 2025,2026-02-01,10,paid_social,smb,26,13,0.5,195.43,2396.05,92.16
2025-04-01,Apr 2025,2026-03-01,11,paid_social,smb,26,12,0.4615,172.08,2568.14,98.77
2025-04-01,Apr 2025,2026-04-01,12,paid_social,smb,26,11,0.4231,121.4,2689.54,103.44
2025-04-01,Apr 2025,2026-05-01,13,paid_social,smb,26,10,0.3846,131.78,2821.31,108.51
2025-04-01,Apr 2025,2025-04-01,0,referral,mass,127,113,0.8898,1157.63,1157.63,9.12
2025-04-01,Apr 2025,2025-05-01,1,referral,mass,127,111,0.874,1403.24,2560.87,20.16
2025-04-01,Apr 2025,2025-06-01,2,referral,mass,127,105,0.8268,1366.59,3927.46,30.92
2025-04-01,Apr 2025,2025-07-01,3,referral,mass,127,100,0.7874,1257.62,5185.09,40.83
2025-04-01,Apr 2025,2025-08-01,4,referral,mass,127,96,0.7559,1167.31,6352.39,50.02
2025-04-01,Apr 2025,2025-09-01,5,referral,mass,127,92,0.7244,994.81,7347.21,57.85
2025-04-01,Apr 2025,2025-10-01,6,referral,mass,127,88,0.6929,1185.64,8532.84,67.19
2025-04-01,Apr 2025,2025-11-01,7,referral,mass,127,81,0.6378,959.11,9491.96,74.74
2025-04-01,Apr 2025,2025-12-01,8,referral,mass,127,80,0.6299,1066.07,10558.02,83.13
2025-04-01,Apr 2025,2026-01-01,9,referral,mass,127,74,0.5827,1107.3,11665.33,91.85
2025-04-01,Apr 2025,2026-02-01,10,referral,mass,127,71,0.5591,888.26,12553.59,98.85
2025-04-01,Apr 2025,2026-03-01,11,referral,mass,127,64,0.5039,794.42,13348.01,105.1
2025-04-01,Apr 2025,2026-04-01,12,referral,mass,127,63,0.4961,878.11,14226.12,112.02
2025-04-01,Apr 2025,2026-05-01,13,referral,mass,127,56,0.4409,799.71,15025.83,118.31
2025-04-01,Apr 2025,2025-04-01,0,referral,affluent,63,56,0.8889,696.45,696.45,11.05
2025-04-01,Apr 2025,2025-05-01,1,referral,affluent,63,54,0.8571,594.82,1291.28,20.5
2025-04-01,Apr 2025,2025-06-01,2,referral,affluent,63,52,0.8254,606.62,1897.89,30.13
2025-04-01,Apr 2025,2025-07-01,3,referral,affluent,63,49,0.7778,655.27,2553.16,40.53
2025-04-01,Apr 2025,2025-08-01,4,referral,affluent,63,47,0.746,539.07,3092.23,49.08
2025-04-01,Apr 2025,2025-09-01,5,referral,affluent,63,46,0.7302,476.16,3568.4,56.64
2025-04-01,Apr 2025,2025-10-01,6,referral,affluent,63,43,0.6825,519.16,4087.56,64.88
2025-04-01,Apr 2025,2025-11-01,7,referral,affluent,63,41,0.6508,480.91,4568.47,72.52
2025-04-01,Apr 2025,2025-12-01,8,referral,affluent,63,39,0.619,508.75,5077.22,80.59
2025-04-01,Apr 2025,2026-01-01,9,referral,affluent,63,38,0.6032,465.38,5542.6,87.98
2025-04-01,Apr 2025,2026-02-01,10,referral,affluent,63,34,0.5397,400.7,5943.3,94.34
2025-04-01,Apr 2025,2026-03-01,11,referral,affluent,63,32,0.5079,373.52,6316.81,100.27
2025-04-01,Apr 2025,2026-04-01,12,referral,affluent,63,31,0.4921,390.63,6707.45,106.47
2025-04-01,Apr 2025,2026-05-01,13,referral,affluent,63,29,0.4603,324.67,7032.12,111.62
2025-04-01,Apr 2025,2025-04-01,0,referral,freelancer,41,37,0.9024,468.9,468.9,11.44
2025-04-01,Apr 2025,2025-05-01,1,referral,freelancer,41,36,0.878,399.58,868.48,21.18
2025-04-01,Apr 2025,2025-06-01,2,referral,freelancer,41,34,0.8293,396.54,1265.02,30.85
2025-04-01,Apr 2025,2025-07-01,3,referral,freelancer,41,32,0.7805,395.19,1660.21,40.49
2025-04-01,Apr 2025,2025-08-01,4,referral,freelancer,41,32,0.7805,364.3,2024.51,49.38
2025-04-01,Apr 2025,2025-09-01,5,referral,freelancer,41,30,0.7317,301.22,2325.72,56.72
2025-04-01,Apr 2025,2025-10-01,6,referral,freelancer,41,28,0.6829,387.73,2713.46,66.18
2025-04-01,Apr 2025,2025-11-01,7,referral,freelancer,41,26,0.6341,336.44,3049.9,74.39
2025-04-01,Apr 2025,2025-12-01,8,referral,freelancer,41,25,0.6098,309.28,3359.18,81.93
2025-04-01,Apr 2025,2026-01-01,9,referral,freelancer,41,24,0.5854,311.83,3671.01,89.54
2025-04-01,Apr 2025,2026-02-01,10,referral,freelancer,41,22,0.5366,285.33,3956.34,96.5
2025-04-01,Apr 2025,2026-03-01,11,referral,freelancer,41,21,0.5122,303.4,4259.74,103.9
2025-04-01,Apr 2025,2026-04-01,12,referral,freelancer,41,20,0.4878,244.66,4504.4,109.86
2025-04-01,Apr 2025,2026-05-01,13,referral,freelancer,41,18,0.439,227.52,4731.92,115.41
2025-04-01,Apr 2025,2025-04-01,0,referral,smb,22,20,0.9091,255.04,255.04,11.59
2025-04-01,Apr 2025,2025-05-01,1,referral,smb,22,19,0.8636,219.59,474.63,21.57
2025-04-01,Apr 2025,2025-06-01,2,referral,smb,22,18,0.8182,257.24,731.87,33.27
2025-04-01,Apr 2025,2025-07-01,3,referral,smb,22,17,0.7727,227.47,959.33,43.61
2025-04-01,Apr 2025,2025-08-01,4,referral,smb,22,16,0.7273,188.32,1147.65,52.17
2025-04-01,Apr 2025,2025-09-01,5,referral,smb,22,16,0.7273,190.33,1337.98,60.82
2025-04-01,Apr 2025,2025-10-01,6,referral,smb,22,15,0.6818,129.25,1467.24,66.69
2025-04-01,Apr 2025,2025-11-01,7,referral,smb,22,14,0.6364,233.41,1700.65,77.3
2025-04-01,Apr 2025,2025-12-01,8,referral,smb,22,14,0.6364,189.81,1890.46,85.93
2025-04-01,Apr 2025,2026-01-01,9,referral,smb,22,13,0.5909,158.34,2048.8,93.13
2025-04-01,Apr 2025,2026-02-01,10,referral,smb,22,12,0.5455,188.17,2236.97,101.68
2025-04-01,Apr 2025,2026-03-01,11,referral,smb,22,11,0.5,163.56,2400.53,109.12
2025-04-01,Apr 2025,2026-04-01,12,referral,smb,22,11,0.5,167.76,2568.29,116.74
2025-04-01,Apr 2025,2026-05-01,13,referral,smb,22,9,0.4091,134.46,2702.75,122.85
2025-04-01,Apr 2025,2025-04-01,0,partner,mass,138,123,0.8913,1702.85,1702.85,12.34
2025-04-01,Apr 2025,2025-05-01,1,partner,mass,138,117,0.8478,1120.28,2823.13,20.46
2025-04-01,Apr 2025,2025-06-01,2,partner,mass,138,116,0.8406,1477.21,4300.34,31.16
2025-04-01,Apr 2025,2025-07-01,3,partner,mass,138,109,0.7899,1504.33,5804.67,42.06
2025-04-01,Apr 2025,2025-08-01,4,partner,mass,138,103,0.7464,1277.7,7082.38,51.32
2025-04-01,Apr 2025,2025-09-01,5,partner,mass,138,100,0.7246,1135.83,8218.21,59.55
2025-04-01,Apr 2025,2025-10-01,6,partner,mass,138,92,0.6667,1258.43,9476.64,68.67
2025-04-01,Apr 2025,2025-11-01,7,partner,mass,138,90,0.6522,1293.45,10770.09,78.04
2025-04-01,Apr 2025,2025-12-01,8,partner,mass,138,85,0.6159,1019.41,11789.5,85.43
2025-04-01,Apr 2025,2026-01-01,9,partner,mass,138,82,0.5942,1048.66,12838.16,93.03
2025-04-01,Apr 2025,2026-02-01,10,partner,mass,138,74,0.5362,1013.93,13852.09,100.38
2025-04-01,Apr 2025,2026-03-01,11,partner,mass,138,72,0.5217,1028.86,14880.96,107.83
2025-04-01,Apr 2025,2026-04-01,12,partner,mass,138,65,0.471,832.14,15713.09,113.86
2025-04-01,Apr 2025,2026-05-01,13,partner,mass,138,64,0.4638,830.55,16543.64,119.88
2025-04-01,Apr 2025,2025-04-01,0,partner,affluent,57,50,0.8772,601.39,601.39,10.55
2025-04-01,Apr 2025,2025-05-01,1,partner,affluent,57,49,0.8596,529.8,1131.2,19.85
2025-04-01,Apr 2025,2025-06-01,2,partner,affluent,57,46,0.807,469.8,1601.0,28.09
2025-04-01,Apr 2025,2025-07-01,3,partner,affluent,57,45,0.7895,573.98,2174.98,38.16
2025-04-01,Apr 2025,2025-08-01,4,partner,affluent,57,43,0.7544,474.97,2649.95,46.49
2025-04-01,Apr 2025,2025-09-01,5,partner,affluent,57,39,0.6842,423.57,3073.52,53.92
2025-04-01,Apr 2025,2025-10-01,6,partner,affluent,57,39,0.6842,488.33,3561.84,62.49
2025-04-01,Apr 2025,2025-11-01,7,partner,affluent,57,37,0.6491,536.47,4098.31,71.9
2025-04-01,Apr 2025,2025-12-01,8,partner,affluent,57,34,0.5965,413.06,4511.37,79.15
2025-04-01,Apr 2025,2026-01-01,9,partner,affluent,57,32,0.5614,412.38,4923.75,86.38
2025-04-01,Apr 2025,2026-02-01,10,partner,affluent,57,32,0.5614,375.83,5299.58,92.98
2025-04-01,Apr 2025,2026-03-01,11,partner,affluent,57,29,0.5088,368.59,5668.17,99.44
2025-04-01,Apr 2025,2026-04-01,12,partner,affluent,57,27,0.4737,334.66,6002.83,105.31
2025-04-01,Apr 2025,2026-05-01,13,partner,affluent,57,25,0.4386,371.99,6374.82,111.84
2025-04-01,Apr 2025,2025-04-01,0,partner,freelancer,52,45,0.8654,443.07,443.07,8.52
2025-04-01,Apr 2025,2025-05-01,1,partner,freelancer,52,43,0.8269,506.12,949.19,18.25
2025-04-01,Apr 2025,2025-06-01,2,partner,freelancer,52,42,0.8077,510.85,1460.04,28.08
2025-04-01,Apr 2025,2025-07-01,3,partner,freelancer,52,40,0.7692,481.65,1941.69,37.34
2025-04-01,Apr 2025,2025-08-01,4,partner,freelancer,52,38,0.7308,485.06,2426.74,46.67
2025-04-01,Apr 2025,2025-09-01,5,partner,freelancer,52,36,0.6923,459.96,2886.7,55.51
2025-04-01,Apr 2025,2025-10-01,6,partner,freelancer,52,35,0.6731,475.4,3362.1,64.66
2025-04-01,Apr 2025,2025-11-01,7,partner,freelancer,52,34,0.6538,433.45,3795.55,72.99
2025-04-01,Apr 2025,2025-12-01,8,partner,freelancer,52,32,0.6154,433.74,4229.29,81.33
2025-04-01,Apr 2025,2026-01-01,9,partner,freelancer,52,30,0.5769,406.85,4636.14,89.16
2025-04-01,Apr 2025,2026-02-01,10,partner,freelancer,52,28,0.5385,361.73,4997.87,96.11
2025-04-01,Apr 2025,2026-03-01,11,partner,freelancer,52,27,0.5192,342.26,5340.13,102.69
2025-04-01,Apr 2025,2026-04-01,12,partner,freelancer,52,25,0.4808,334.51,5674.65,109.13
2025-04-01,Apr 2025,2026-05-01,13,partner,freelancer,52,24,0.4615,301.83,5976.47,114.93
2025-04-01,Apr 2025,2025-04-01,0,partner,smb,30,26,0.8667,329.75,329.75,10.99
2025-04-01,Apr 2025,2025-05-01,1,partner,smb,30,25,0.8333,297.72,627.47,20.92
2025-04-01,Apr 2025,2025-06-01,2,partner,smb,30,24,0.8,286.34,913.81,30.46
2025-04-01,Apr 2025,2025-07-01,3,partner,smb,30,23,0.7667,302.56,1216.37,40.55
2025-04-01,Apr 2025,2025-08-01,4,partner,smb,30,22,0.7333,284.5,1500.87,50.03
2025-04-01,Apr 2025,2025-09-01,5,partner,smb,30,21,0.7,252.3,1753.16,58.44
2025-04-01,Apr 2025,2025-10-01,6,partner,smb,30,20,0.6667,244.84,1998.0,66.6
2025-04-01,Apr 2025,2025-11-01,7,partner,smb,30,19,0.6333,265.8,2263.81,75.46
2025-04-01,Apr 2025,2025-12-01,8,partner,smb,30,18,0.6,243.88,2507.69,83.59
2025-04-01,Apr 2025,2026-01-01,9,partner,smb,30,17,0.5667,209.99,2717.68,90.59
2025-04-01,Apr 2025,2026-02-01,10,partner,smb,30,17,0.5667,246.76,2964.44,98.81
2025-04-01,Apr 2025,2026-03-01,11,partner,smb,30,14,0.4667,176.19,3140.63,104.69
2025-04-01,Apr 2025,2026-04-01,12,partner,smb,30,14,0.4667,220.29,3360.92,112.03
2025-04-01,Apr 2025,2026-05-01,13,partner,smb,30,13,0.4333,177.01,3537.93,117.93
2025-04-01,Apr 2025,2025-04-01,0,lifecycle,mass,113,99,0.8761,1116.56,1116.56,9.88
2025-04-01,Apr 2025,2025-05-01,1,lifecycle,mass,113,95,0.8407,878.06,1994.62,17.65
2025-04-01,Apr 2025,2025-06-01,2,lifecycle,mass,113,92,0.8142,1067.35,3061.97,27.1
2025-04-01,Apr 2025,2025-07-01,3,lifecycle,mass,113,88,0.7788,978.4,4040.38,35.76
2025-04-01,Apr 2025,2025-08-01,4,lifecycle,mass,113,82,0.7257,779.15,4819.53,42.65
2025-04-01,Apr 2025,2025-09-01,5,lifecycle,mass,113,82,0.7257,1180.96,6000.49,53.1
2025-04-01,Apr 2025,2025-10-01,6,lifecycle,mass,113,77,0.6814,1074.66,7075.15,62.61
2025-04-01,Apr 2025,2025-11-01,7,lifecycle,mass,113,71,0.6283,894.56,7969.71,70.53
2025-04-01,Apr 2025,2025-12-01,8,lifecycle,mass,113,69,0.6106,844.92,8814.63,78.01
2025-04-01,Apr 2025,2026-01-01,9,lifecycle,mass,113,63,0.5575,901.8,9716.43,85.99
2025-04-01,Apr 2025,2026-02-01,10,lifecycle,mass,113,61,0.5398,794.99,10511.42,93.02
2025-04-01,Apr 2025,2026-03-01,11,lifecycle,mass,113,57,0.5044,738.73,11250.14,99.56
2025-04-01,Apr 2025,2026-04-01,12,lifecycle,mass,113,54,0.4779,674.08,11924.23,105.52
2025-04-01,Apr 2025,2026-05-01,13,lifecycle,mass,113,49,0.4336,582.02,12506.25,110.67
2025-04-01,Apr 2025,2025-04-01,0,lifecycle,affluent,39,33,0.8462,345.41,345.41,8.86
2025-04-01,Apr 2025,2025-05-01,1,lifecycle,affluent,39,32,0.8205,444.88,790.28,20.26
