customer_id,signup_date,customer_segment,region,country,marketing_opt_in
C014723,2024-02-29,New,North America,United States,Y
C014724,2023-02-19,Active,North America,United States,Y
C014725,2024-02-04,Active,Southeast Asia,Vietnam,Y
C014726,2026-04-02,At Risk,North America,United States,N
C014727,2024-03-09,New,North America,United States,Y
C014728,2024-08-19,New,North America,United States,N
C014729,2023-05-21,VIP,Southeast Asia,Vietnam,Y
C014730,2025-12-17,Active,East Asia,Japan,Y
C014731,2024-08-19,New,Europe,United Kingdom,N
C014732,2024-06-23,Active,Middle East,United Arab Emirates,Y
C014733,2022-08-02,At Risk,Southeast Asia,Vietnam,Y
C014734,2025-07-30,New,Europe,United Kingdom,N
C014735,2026-02-11,New,North America,United States,N
C014736,2024-08-04,New,Southeast Asia,Vietnam,Y
C014737,2025-01-01,Active,North America,United States,Y
C014738,2025-03-23,New,Southeast Asia,Vietnam,Y
C014739,2024-04-28,Loyal,East Asia,Japan,Y
C014740,2026-03-06,Active,East Asia,Japan,Y
C014741,2022-09-24,New,East Asia,Japan,Y
C014742,2023-07-29,Active,North America,United States,Y
C014743,2023-05-25,Active,North America,United States,Y
C014744,2025-05-10,VIP,North America,United States,Y
C014745,2023-05-01,Loyal,Southeast Asia,Vietnam,Y
C014746,2022-12-19,Loyal,Middle East,United Arab Emirates,Y
C014747,2023-05-01,Active,Europe,United Kingdom,Y
C014748,2024-10-11,Active,North America,United States,N
C014749,2026-01-20,At Risk,North America,United States,Y
C014750,2025-02-09,Active,North America,United States,N
C014751,2023-08-08,Active,North America,United States,N
C014752,2023-06-15,New,East Asia,Japan,Y
C014753,2026-03-24,Active,Southeast Asia,Vietnam,Y
C014754,2022-09-06,New,Middle East,United Arab Emirates,N
C014755,2025-07-19,Loyal,Middle East,United Arab Emirates,N
C014756,2022-11-25,Active,Europe,United Kingdom,N
C014757,2023-02-25,New,Southeast Asia,Vietnam,N
C014758,2024-02-07,Loyal,Europe,United Kingdom,N
C014759,2024-03-10,New,East Asia,Japan,Y
C014760,2023-11-07,New,Europe,United Kingdom,Y
C014761,2023-12-13,Active,East Asia,Japan,Y
C014762,2024-05-20,Active,Europe,United Kingdom,Y
C014763,2024-11-14,New,North America,United States,Y
C014764,2023-06-29,Loyal,Southeast Asia,Vietnam,N
C014765,2025-07-19,At Risk,Oceania,Australia,Y
C014766,2025-03-05,VIP,Middle East,United Arab Emirates,N
C014767,2022-10-29,New,Southeast Asia,Vietnam,N
C014768,2022-11-02,Active,Southeast Asia,Vietnam,Y
C014769,2024-09-10,New,Oceania,Australia,N
C014770,2023-09-22,Active,North America,United States,N
C014771,2025-02-21,New,North America,United States,N
C014772,2026-03-13,VIP,North America,United States,Y
C014773,2025-01-05,Active,Europe,United Kingdom,N
C014774,2025-09-13,VIP,Middle East,United Arab Emirates,Y
C014775,2025-09-23,Loyal,North America,United States,N
C014776,2023-07-13,Active,Europe,United Kingdom,N
C014777,2025-03-05,At Risk,North America,United States,N
C014778,2022-11-28,Loyal,Europe,United Kingdom,N
C014779,2023-09-25,New,North America,United States,Y
C014780,2025-10-08,Active,Oceania,Australia,Y
C014781,2022-07-23,New,North America,United States,Y
C014782,2024-11-01,Active,Southeast Asia,Vietnam,Y
C014783,2024-07-26,Active,North America,United States,N
C014784,2026-02-27,Loyal,Oceania,Australia,N
C014785,2022-12-09,Active,Oceania,Australia,Y
C014786,2024-12-07,Active,North America,United States,Y
C014787,2023-06-21,Loyal,North America,United States,Y
C014788,2025-07-14,Active,Southeast Asia,Vietnam,N
C014789,2024-04-15,Active,East Asia,Japan,Y
C014790,2023-11-04,Loyal,Southeast Asia,Vietnam,N
C014791,2025-10-29,Active,Europe,United Kingdom,Y
C014792,2023-09-19,Active,Middle East,United Arab Emirates,N
C014793,2025-12-29,Active,Middle East,United Arab Emirates,Y
C014794,2022-10-14,At Risk,North America,United States,Y
C014795,2025-07-04,New,East Asia,Japan,Y
C014796,2023-01-13,Active,North America,United States,Y
C014797,2025-05-04,Active,North America,United States,Y
C014798,2023-02-15,Active,East Asia,Japan,Y
C014799,2024-08-28,Active,Southeast Asia,Vietnam,Y
C014800,2026-04-01,Active,Oceania,Australia,N
C014801,2025-12-21,VIP,North America,United States,N
C014802,2026-03-02,Active,Europe,United Kingdom,N
C014803,2024-04-23,Loyal,North America,United States,Y
C014804,2023-03-02,Active,Europe,United Kingdom,Y
C014805,2024-12-26,Active,Europe,United Kingdom,Y
C014806,2024-07-05,New,Oceania,Australia,Y
C014807,2023-12-03,Active,Europe,United Kingdom,Y
C014808,2022-08-07,Active,North America,United States,Y
C014809,2022-11-24,New,Europe,United Kingdom,Y
C014810,2025-08-16,Active,Oceania,Australia,N
C014811,2023-04-17,Active,Southeast Asia,Vietnam,Y
C014812,2026-03-26,Active,Europe,United Kingdom,Y
C014813,2025-10-03,Active,North America,United States,Y
C014814,2022-10-04,Loyal,North America,United States,N
C014815,2026-03-25,New,Oceania,Australia,Y
C014816,2025-10-10,Active,North America,United States,N
C014817,2025-09-08,Active,Oceania,Australia,Y
C014818,2024-05-26,Active,North America,United States,Y
C014819,2024-12-16,New,Europe,United Kingdom,Y
C014820,2023-05-02,Active,Middle East,United Arab Emirates,Y
C014821,2026-03-09,Loyal,Southeast Asia,Vietnam,Y
C014822,2023-07-08,New,North America,United States,Y
C014823,2022-09-01,Active,Southeast Asia,Vietnam,Y
C014824,2023-12-12,Active,Europe,United Kingdom,N
C014825,2023-05-22,Loyal,Oceania,Australia,Y
C014826,2026-03-04,Active,Southeast Asia,Vietnam,N
C014827,2024-08-19,Active,Europe,United Kingdom,N
C014828,2022-11-22,Loyal,East Asia,Japan,N
C014829,2025-06-01,Active,Oceania,Australia,N
C014830,2024-07-28,New,Oceania,Australia,Y
C014831,2026-03-10,Loyal,North America,United States,Y
C014832,2024-06-20,At Risk,East Asia,Japan,N
C014833,2023-11-06,Active,North America,United States,N
C014834,2025-09-15,Active,North America,United States,Y
C014835,2023-03-26,VIP,Middle East,United Arab Emirates,Y
C014836,2026-04-27,Active,Europe,United Kingdom,Y
C014837,2023-11-04,At Risk,Southeast Asia,Vietnam,Y
C014838,2023-10-06,VIP,Europe,United Kingdom,Y
C014839,2025-07-17,Loyal,East Asia,Japan,N
C014840,2024-02-28,At Risk,North America,United States,Y
C014841,2024-04-30,VIP,East Asia,Japan,Y
C014842,2025-04-12,Active,North America,United States,Y
C014843,2022-12-24,New,Oceania,Australia,Y
C014844,2023-07-10,Active,Southeast Asia,Vietnam,N
C014845,2023-04-01,At Risk,Europe,United Kingdom,Y
C014846,2025-02-10,Active,North America,United States,Y
C014847,2025-05-21,Loyal,North America,United States,N
C014848,2023-05-24,New,Middle East,United Arab Emirates,Y
C014849,2024-06-12,Loyal,Middle East,United Arab Emirates,Y
C014850,2026-01-30,Active,Europe,United Kingdom,N
C014851,2024-09-18,Loyal,North America,United States,Y
C014852,2024-11-29,Active,Oceania,Australia,Y
C014853,2022-09-18,Active,North America,United States,Y
C014854,2025-04-08,Loyal,North America,United States,N
C014855,2024-03-02,Active,North America,United States,N
C014856,2025-06-21,Active,East Asia,Japan,Y
C014857,2025-10-02,New,North America,United States,Y
C014858,2023-08-27,VIP,North America,United States,Y
C014859,2024-08-22,New,North America,United States,Y
C014860,2023-09-23,New,North America,United States,Y
C014861,2023-03-01,Active,Europe,United Kingdom,Y
C014862,2023-01-19,New,Oceania,Australia,N
C014863,2022-10-14,Loyal,Europe,United Kingdom,N
C014864,2023-05-06,Active,North America,United States,Y
C014865,2026-03-10,VIP,Southeast Asia,Vietnam,N
C014866,2024-12-27,VIP,North America,United States,Y
C014867,2023-10-12,Active,East Asia,Japan,Y
C014868,2024-09-19,New,North America,United States,Y
C014869,2024-09-07,Loyal,Europe,United Kingdom,N
C014870,2023-02-24,VIP,North America,United States,Y
C014871,2022-09-16,Loyal,Europe,United Kingdom,Y
C014872,2022-07-30,New,Europe,United Kingdom,N
C014873,2023-11-26,New,North America,United States,Y
C014874,2026-02-19,New,North America,United States,N
C014875,2025-06-03,Active,Southeast Asia,Vietnam,N
C014876,2025-10-12,New,Europe,United Kingdom,Y
C014877,2024-07-31,Loyal,North America,United States,N
C014878,2025-07-02,Loyal,Europe,United Kingdom,Y
C014879,2024-02-03,Active,North America,United States,Y
C014880,2023-11-30,Active,Europe,United Kingdom,N
C014881,2025-01-22,New,East Asia,Japan,Y
C014882,2025-06-03,Active,Southeast Asia,Vietnam,N
C014883,2025-10-08,Loyal,North America,United States,Y
C014884,2026-05-27,New,North America,United States,Y
C014885,2024-11-23,Active,Southeast Asia,Vietnam,Y
C014886,2024-06-03,New,North America,United States,N
C014887,2026-03-15,New,North America,United States,Y
C014888,2024-12-21,Loyal,Europe,United Kingdom,Y
C014889,2025-09-25,Active,East Asia,Japan,Y
C014890,2022-09-06,Active,Europe,United Kingdom,N
C014891,2024-05-13,Active,North America,United States,Y
C014892,2024-09-28,New,Southeast Asia,Vietnam,Y
C014893,2025-01-01,Loyal,North America,United States,Y
C014894,2024-05-23,Active,North America,United States,N
C014895,2024-05-03,Active,North America,United States,Y
C014896,2024-07-28,Active,North America,United States,Y
C014897,2025-09-11,Loyal,Middle East,United Arab Emirates,N
C014898,2023-04-13,Loyal,Europe,United Kingdom,Y
C014899,2023-04-22,Active,Middle East,United Arab Emirates,Y
C014900,2024-06-29,New,East Asia,Japan,Y
C014901,2024-01-31,New,North America,United States,Y
C014902,2025-12-30,VIP,North America,United States,Y
C014903,2024-01-23,Active,Europe,United Kingdom,Y
C014904,2025-06-30,New,North America,United States,Y
C014905,2025-08-29,Active,Europe,United Kingdom,N
C014906,2025-08-27,Active,Southeast Asia,Vietnam,Y
C014907,2026-02-15,New,North America,United States,N
C014908,2023-07-23,Active,Europe,United Kingdom,N
C014909,2025-05-16,Loyal,North America,United States,N
C014910,2023-02-26,New,Europe,United Kingdom,N
C014911,2026-01-17,New,Southeast Asia,Vietnam,Y
C014912,2026-02-13,Active,Southeast Asia,Vietnam,Y
C014913,2023-07-13,New,East Asia,Japan,Y
C014914,2022-12-25,New,North America,United States,Y
C014915,2026-01-19,At Risk,North America,United States,Y
C014916,2024-12-02,New,North America,United States,Y
C014917,2023-12-25,New,East Asia,Japan,N
C014918,2024-02-04,Loyal,Oceania,Australia,N
C014919,2023-10-29,Active,North America,United States,Y
C014920,2023-04-06,New,North America,United States,Y
C014921,2025-06-23,Active,Southeast Asia,Vietnam,Y
C014922,2022-09-30,New,North America,United States,Y
C014923,2023-01-20,Active,Southeast Asia,Vietnam,Y
C014924,2022-09-07,New,Middle East,United Arab Emirates,N
C014925,2024-09-20,VIP,Southeast Asia,Vietnam,N
C014926,2023-10-25,Active,North America,United States,N
C014927,2025-04-23,Loyal,North America,United States,N
C014928,2024-12-16,New,North America,United States,N
C014929,2025-09-23,New,East Asia,Japan,Y
C014930,2025-03-09,New,Southeast Asia,Vietnam,N
C014931,2023-02-28,At Risk,North America,United States,N
C014932,2024-04-03,Loyal,Middle East,United Arab Emirates,Y
C014933,2024-01-20,New,East Asia,Japan,Y
C014934,2024-04-17,Loyal,Southeast Asia,Vietnam,Y
C014935,2024-04-17,New,North America,United States,Y
C014936,2025-11-04,Active,Europe,United Kingdom,Y
C014937,2023-09-16,Active,North America,United States,Y
C014938,2023-11-08,At Risk,East Asia,Japan,Y
C014939,2024-01-07,VIP,East Asia,Japan,N
C014940,2023-01-04,New,Oceania,Australia,N
C014941,2024-12-01,Active,North America,United States,Y
C014942,2022-12-12,Loyal,Southeast Asia,Vietnam,N
C014943,2024-07-11,New,East Asia,Japan,Y
C014944,2025-11-07,VIP,Europe,United Kingdom,Y
C014945,2026-04-20,New,North America,United States,N
C014946,2023-03-16,Active,Southeast Asia,Vietnam,Y
C014947,2023-03-04,VIP,North America,United States,Y
C014948,2025-03-30,Active,Europe,United Kingdom,N
C014949,2025-05-23,Active,East Asia,Japan,Y
C014950,2026-01-07,Loyal,Southeast Asia,Vietnam,Y
C014951,2024-07-04,New,North America,United States,Y
C014952,2024-10-18,Active,Europe,United Kingdom,Y
C014953,2024-12-27,Active,North America,United States,N
C014954,2026-01-27,Active,Southeast Asia,Vietnam,Y
C014955,2023-09-27,Active,North America,United States,N
C014956,2024-04-03,Active,Southeast Asia,Vietnam,N
C014957,2025-01-14,Loyal,North America,United States,Y
C014958,2024-02-24,Active,North America,United States,Y
C014959,2025-09-17,New,Southeast Asia,Vietnam,Y
C014960,2022-10-04,New,North America,United States,Y
C014961,2024-05-06,Active,North America,United States,Y
C014962,2024-03-21,Active,Southeast Asia,Vietnam,Y
C014963,2026-04-07,Active,North America,United States,Y
C014964,2024-03-01,Active,North America,United States,Y
C014965,2025-04-14,Active,East Asia,Japan,Y
C014966,2026-03-05,VIP,Southeast Asia,Vietnam,Y
C014967,2023-04-24,Loyal,North America,United States,Y
C014968,2023-10-12,Loyal,East Asia,Japan,N
C014969,2023-06-20,New,Oceania,Australia,Y
C014970,2023-11-27,Loyal,North America,United States,Y
C014971,2025-03-17,VIP,Oceania,Australia,Y
C014972,2025-11-22,Active,Southeast Asia,Vietnam,N
C014973,2026-02-28,Active,East Asia,Japan,N
C014974,2024-01-20,Active,Europe,United Kingdom,N
C014975,2026-04-09,Loyal,Middle East,United Arab Emirates,N
C014976,2022-10-31,Active,North America,United States,N
C014977,2023-11-21,Active,North America,United States,N
C014978,2026-04-29,Active,East Asia,Japan,N
C014979,2026-05-07,Loyal,Europe,United Kingdom,Y
C014980,2025-12-05,New,North America,United States,Y
C014981,2024-07-12,Active,Europe,United Kingdom,N
C014982,2024-01-14,New,Middle East,United Arab Emirates,Y
C014983,2023-08-25,Active,Southeast Asia,Vietnam,Y
C014984,2023-05-03,At Risk,Southeast Asia,Vietnam,Y
C014985,2023-06-02,At Risk,Europe,United Kingdom,N
C014986,2023-12-25,Active,Europe,United Kingdom,Y
C014987,2025-07-18,New,North America,United States,Y
C014988,2023-10-18,Active,Europe,United Kingdom,N
C014989,2023-07-01,New,North America,United States,Y
C014990,2026-04-12,Active,North America,United States,Y
C014991,2025-03-11,Active,Europe,United Kingdom,Y
C014992,2023-12-07,Loyal,Europe,United Kingdom,Y
C014993,2026-02-22,New,North America,United States,Y
C014994,2024-02-03,Active,North America,United States,N
C014995,2025-05-25,Loyal,Europe,United Kingdom,N
C014996,2023-05-17,Loyal,North America,United States,Y
C014997,2025-08-30,Active,Southeast Asia,Vietnam,Y
C014998,2022-08-21,New,Europe,United Kingdom,N
C014999,2024-06-20,New,Europe,United Kingdom,Y
C015000,2024-10-21,At Risk,North America,United States,Y
C015001,2026-04-02,New,North America,United States,N
C015002,2025-09-05,Active,Southeast Asia,Vietnam,N
C015003,2023-02-16,Loyal,Oceania,Australia,Y
C015004,2023-10-05,Active,Southeast Asia,Vietnam,Y
C015005,2023-01-18,New,Europe,United Kingdom,N
C015006,2025-06-15,New,Europe,United Kingdom,N
C015007,2025-09-12,Active,North America,United States,N
C015008,2023-03-24,Active,Oceania,Australia,Y
C015009,2023-06-15,Active,Europe,United Kingdom,N
C015010,2024-04-12,VIP,North America,United States,Y
C015011,2025-07-08,Active,East Asia,Japan,Y
C015012,2023-04-13,Active,Southeast Asia,Vietnam,Y
C015013,2024-09-07,Active,North America,United States,N
C015014,2023-10-01,Active,North America,United States,N
C015015,2023-07-16,Active,North America,United States,Y
C015016,2022-07-31,Active,North America,United States,N
C015017,2023-02-15,New,East Asia,Japan,Y
C015018,2025-04-08,Active,North America,United States,N
C015019,2022-08-03,New,Southeast Asia,Vietnam,N
C015020,2026-02-08,Active,North America,United States,Y
C015021,2024-07-25,Loyal,North America,United States,Y
C015022,2022-09-08,New,North America,United States,N
C015023,2024-12-27,Active,North America,United States,N
C015024,2026-02-14,New,Oceania,Australia,Y
C015025,2025-12-11,Active,North America,United States,Y
C015026,2023-06-04,Loyal,North America,United States,Y
C015027,2024-03-02,Active,Europe,United Kingdom,Y
C015028,2023-11-27,Active,East Asia,Japan,N
C015029,2024-05-31,Loyal,North America,United States,N
C015030,2024-05-11,At Risk,North America,United States,N
C015031,2026-03-27,Loyal,East Asia,Japan,Y
C015032,2023-01-15,New,Southeast Asia,Vietnam,Y
C015033,2023-10-19,Active,Oceania,Australia,N
C015034,2023-07-14,New,North America,United States,Y
C015035,2022-11-08,Active,North America,United States,Y
C015036,2025-12-16,Active,Oceania,Australia,N
C015037,2025-09-15,Active,Europe,United Kingdom,N
C015038,2023-06-25,Active,East Asia,Japan,Y
C015039,2025-01-17,Loyal,Oceania,Australia,N
C015040,2025-02-16,Loyal,Southeast Asia,Vietnam,Y
C015041,2026-01-02,New,Europe,United Kingdom,Y
C015042,2025-04-20,Active,Southeast Asia,Vietnam,Y
C015043,2024-05-17,New,North America,United States,N
C015044,2023-05-19,New,North America,United States,N
C015045,2026-05-28,Loyal,East Asia,Japan,N
C015046,2024-11-02,VIP,East Asia,Japan,Y
C015047,2023-07-06,Loyal,North America,United States,N
C015048,2023-05-28,Active,North America,United States,N
C015049,2026-01-14,At Risk,Europe,United Kingdom,Y
C015050,2025-10-19,At Risk,North America,United States,Y
C015051,2025-03-03,Active,Southeast Asia,Vietnam,Y
C015052,2026-02-25,Active,North America,United States,Y
C015053,2026-03-08,New,North America,United States,N
C015054,2024-04-24,Loyal,Middle East,United Arab Emirates,Y
C015055,2023-10-16,VIP,Southeast Asia,Vietnam,N
C015056,2025-04-03,Loyal,Southeast Asia,Vietnam,Y
C015057,2026-01-15,At Risk,North America,United States,N
C015058,2023-08-05,Active,North America,United States,Y
C015059,2022-10-26,Active,North America,United States,N
C015060,2024-02-07,New,Europe,United Kingdom,Y
C015061,2024-08-14,Active,Southeast Asia,Vietnam,Y
C015062,2025-08-29,New,North America,United States,N
C015063,2023-04-27,Active,Europe,United Kingdom,Y
C015064,2022-08-28,New,North America,United States,Y
C015065,2024-10-16,Active,North America,United States,Y
C015066,2025-08-18,At Risk,Europe,United Kingdom,Y
C015067,2024-10-11,Active,Middle East,United Arab Emirates,Y
C015068,2025-03-06,Loyal,North America,United States,N
C015069,2023-12-01,New,Middle East,United Arab Emirates,Y
C015070,2025-11-26,Active,Southeast Asia,Vietnam,Y
C015071,2025-12-17,Active,North America,United States,Y
C015072,2026-02-02,Active,Middle East,United Arab Emirates,N
C015073,2022-11-18,Active,East Asia,Japan,Y
C015074,2026-05-21,Active,Southeast Asia,Vietnam,N
C015075,2022-10-20,New,Europe,United Kingdom,Y
C015076,2026-04-23,Active,North America,United States,Y
C015077,2023-08-31,Active,Europe,United Kingdom,Y
C015078,2024-03-04,Active,North America,United States,Y
C015079,2025-03-09,Active,North America,United States,Y
C015080,2025-06-19,Active,Southeast Asia,Vietnam,Y
C015081,2025-02-27,VIP,Southeast Asia,Vietnam,Y
C015082,2025-08-26,Loyal,Europe,United Kingdom,N
C015083,2024-11-23,VIP,Oceania,Australia,Y
C015084,2026-01-14,New,North America,United States,N
C015085,2022-11-08,Active,Middle East,United Arab Emirates,Y
C015086,2024-01-28,Active,North America,United States,Y
C015087,2024-07-05,New,North America,United States,N
C015088,2022-10-01,Loyal,Europe,United Kingdom,N
C015089,2024-06-18,VIP,Oceania,Australia,Y
C015090,2025-01-17,Active,North America,United States,Y
C015091,2024-10-16,Active,Europe,United Kingdom,Y
C015092,2023-02-05,Active,Europe,United Kingdom,N
C015093,2025-07-29,Loyal,Middle East,United Arab Emirates,Y
C015094,2023-02-09,New,Southeast Asia,Vietnam,N
C015095,2025-07-28,New,East Asia,Japan,Y
C015096,2026-03-01,New,North America,United States,N
C015097,2026-03-10,Active,Southeast Asia,Vietnam,N
C015098,2025-11-15,Active,East Asia,Japan,Y
C015099,2026-05-10,New,East Asia,Japan,N
C015100,2023-11-09,Active,East Asia,Japan,Y
C015101,2025-04-07,Active,Oceania,Australia,Y
C015102,2025-09-09,New,Southeast Asia,Vietnam,Y
C015103,2026-02-07,At Risk,North America,United States,N
C015104,2024-02-09,Loyal,North America,United States,Y
C015105,2024-11-11,Active,Southeast Asia,Vietnam,Y
C015106,2025-06-06,Active,Southeast Asia,Vietnam,Y
C015107,2023-05-12,New,North America,United States,Y
C015108,2025-05-27,Loyal,North America,United States,Y
C015109,2026-04-14,New,East Asia,Japan,Y
C015110,2026-02-10,Active,East Asia,Japan,Y
C015111,2024-10-15,New,North America,United States,N
C015112,2023-11-21,Active,Europe,United Kingdom,N
C015113,2024-10-15,VIP,Oceania,Australia,Y
C015114,2023-09-02,Active,North America,United States,N
C015115,2026-02-05,Active,Europe,United Kingdom,N
C015116,2024-10-19,Active,Southeast Asia,Vietnam,Y
C015117,2023-02-28,Loyal,Europe,United Kingdom,Y
C015118,2022-10-21,VIP,Middle East,United Arab Emirates,N
C015119,2025-04-14,Active,Oceania,Australia,N
C015120,2025-03-21,At Risk,Oceania,Australia,Y
C015121,2024-02-11,New,Europe,United Kingdom,N
C015122,2024-05-02,Loyal,Southeast Asia,Vietnam,Y
C015123,2024-02-10,New,North America,United States,Y
C015124,2024-05-13,Active,North America,United States,Y
C015125,2026-01-31,Active,North America,United States,N
C015126,2022-09-12,New,Southeast Asia,Vietnam,Y
C015127,2024-07-29,Active,Southeast Asia,Vietnam,Y
C015128,2024-09-07,Active,North America,United States,Y
C015129,2022-10-16,Active,Southeast Asia,Vietnam,N
C015130,2025-11-06,Active,East Asia,Japan,Y
C015131,2026-01-30,New,North America,United States,Y
C015132,2023-08-13,Active,Oceania,Australia,N
C015133,2025-10-07,Active,North America,United States,Y
C015134,2023-07-20,Loyal,North America,United States,Y
C015135,2025-11-05,New,Middle East,United Arab Emirates,Y
C015136,2025-06-27,Active,North America,United States,Y
C015137,2023-04-15,Loyal,Southeast Asia,Vietnam,N
C015138,2025-04-15,Active,North America,United States,Y
C015139,2024-03-24,Active,Southeast Asia,Vietnam,Y
C015140,2025-01-27,VIP,North America,United States,Y
C015141,2025-09-04,Active,Europe,United Kingdom,Y
C015142,2025-03-13,Active,Southeast Asia,Vietnam,Y
C015143,2026-01-07,Loyal,North America,United States,Y
C015144,2025-12-25,Active,Europe,United Kingdom,Y
C015145,2024-08-17,Active,North America,United States,Y
C015146,2026-02-07,New,North America,United States,Y
C015147,2024-05-18,New,North America,United States,N
C015148,2024-08-25,Active,North America,United States,N
C015149,2024-10-29,Active,Middle East,United Arab Emirates,N
C015150,2022-09-26,New,North America,United States,Y
C015151,2025-01-26,VIP,North America,United States,Y
C015152,2023-11-27,At Risk,Europe,United Kingdom,Y
C015153,2024-10-14,Active,Europe,United Kingdom,N
C015154,2022-08-31,New,North America,United States,Y
C015155,2023-02-12,Active,East Asia,Japan,Y
C015156,2024-06-30,VIP,North America,United States,N
C015157,2024-07-07,Active,East Asia,Japan,Y
C015158,2023-08-07,Active,Oceania,Australia,Y
C015159,2023-03-14,Loyal,North America,United States,N
C015160,2024-01-01,New,North America,United States,N
C015161,2023-05-21,At Risk,Oceania,Australia,N
C015162,2026-04-05,Active,Southeast Asia,Vietnam,N
C015163,2026-04-12,Loyal,Southeast Asia,Vietnam,N
C015164,2024-10-03,Active,Oceania,Australia,N
C015165,2024-07-21,Active,East Asia,Japan,N
C015166,2023-08-14,New,Southeast Asia,Vietnam,Y
C015167,2026-01-21,Loyal,Europe,United Kingdom,N
C015168,2023-10-02,VIP,Southeast Asia,Vietnam,N
C015169,2025-09-05,Loyal,Europe,United Kingdom,Y
C015170,2025-09-02,Active,North America,United States,Y
C015171,2023-10-18,Loyal,Southeast Asia,Vietnam,Y
C015172,2023-02-19,Loyal,North America,United States,N
C015173,2023-03-04,Loyal,North America,United States,Y
C015174,2022-08-04,Loyal,North America,United States,Y
C015175,2022-08-01,VIP,East Asia,Japan,Y
C015176,2022-11-25,New,Southeast Asia,Vietnam,N
C015177,2023-10-10,Active,Southeast Asia,Vietnam,N
C015178,2022-11-07,Active,Southeast Asia,Vietnam,Y
C015179,2024-11-04,New,Oceania,Australia,N
C015180,2023-06-19,New,East Asia,Japan,Y
C015181,2025-01-26,Loyal,Southeast Asia,Vietnam,N
C015182,2026-03-15,Loyal,Southeast Asia,Vietnam,Y
C015183,2026-02-26,Active,East Asia,Japan,N
C015184,2025-03-28,New,East Asia,Japan,Y
C015185,2023-11-24,Active,Europe,United Kingdom,Y
C015186,2026-05-09,Active,Europe,United Kingdom,Y
C015187,2025-04-17,Active,Southeast Asia,Vietnam,Y
C015188,2026-01-25,Active,North America,United States,Y
C015189,2023-10-18,Active,Europe,United Kingdom,Y
C015190,2025-06-25,Active,North America,United States,Y
C015191,2024-05-21,Active,Middle East,United Arab Emirates,N
C015192,2024-03-31,Active,North America,United States,N
C015193,2022-09-30,Active,North America,United States,Y
C015194,2024-04-07,Active,East Asia,Japan,Y
C015195,2023-05-08,New,Europe,United Kingdom,Y
C015196,2025-06-26,Active,Oceania,Australia,N
C015197,2025-05-17,Active,North America,United States,Y
C015198,2023-08-24,Active,East Asia,Japan,Y
C015199,2022-12-23,Active,Southeast Asia,Vietnam,Y
C015200,2023-01-25,New,North America,United States,Y
C015201,2023-11-27,Loyal,North America,United States,Y
C015202,2024-09-23,Loyal,North America,United States,Y
C015203,2022-10-23,Active,Oceania,Australia,N
C015204,2025-12-22,Active,East Asia,Japan,N
C015205,2024-03-06,Active,Southeast Asia,Vietnam,Y
C015206,2024-11-08,Loyal,North America,United States,Y
C015207,2025-12-16,New,Europe,United Kingdom,Y
C015208,2026-01-07,VIP,East Asia,Japan,Y
C015209,2025-04-23,Active,East Asia,Japan,Y
C015210,2024-05-20,Loyal,Southeast Asia,Vietnam,Y
C015211,2023-12-12,Active,Europe,United Kingdom,Y
C015212,2022-12-21,Active,Europe,United Kingdom,N
C015213,2022-08-09,Loyal,North America,United States,N
C015214,2024-01-15,Active,Middle East,United Arab Emirates,Y
C015215,2025-03-18,New,Europe,United Kingdom,N
C015216,2026-05-16,Active,North America,United States,Y
C015217,2026-01-11,Loyal,North America,United States,Y
C015218,2025-02-03,Active,Europe,United Kingdom,N
C015219,2023-01-24,Active,North America,United States,Y
C015220,2023-08-04,Active,North America,United States,N
C015221,2024-02-14,VIP,Southeast Asia,Vietnam,N
C015222,2024-06-19,Active,Oceania,Australia,Y
C015223,2024-01-22,Active,Southeast Asia,Vietnam,Y
C015224,2026-01-24,New,North America,United States,Y
C015225,2022-10-24,Loyal,Southeast Asia,Vietnam,Y
C015226,2024-01-30,Active,North America,United States,Y
C015227,2025-01-20,New,Middle East,United Arab Emirates,Y
C015228,2023-01-18,At Risk,Europe,United Kingdom,Y
C015229,2023-04-07,Active,Southeast Asia,Vietnam,Y
C015230,2022-12-05,Active,Oceania,Australia,N
C015231,2026-01-10,New,Southeast Asia,Vietnam,N
C015232,2025-08-13,Active,North America,United States,Y
C015233,2024-07-23,Active,Europe,United Kingdom,Y
C015234,2024-10-27,At Risk,Europe,United Kingdom,Y
C015235,2025-07-09,New,North America,United States,N
C015236,2025-06-04,Active,Europe,United Kingdom,Y
C015237,2023-09-17,New,Europe,United Kingdom,Y
C015238,2023-10-10,New,North America,United States,Y
C015239,2023-01-08,Active,North America,United States,Y
C015240,2026-04-26,Loyal,North America,United States,Y
C015241,2023-03-07,New,North America,United States,Y
C015242,2022-09-28,Loyal,North America,United States,Y
C015243,2026-05-21,Loyal,Oceania,Australia,Y
C015244,2022-09-13,Loyal,North America,United States,N
C015245,2024-02-11,Active,Europe,United Kingdom,Y
C015246,2026-05-03,New,Europe,United Kingdom,N
C015247,2023-04-09,New,Southeast Asia,Vietnam,Y
C015248,2024-01-11,Active,Europe,United Kingdom,Y
C015249,2024-12-28,Loyal,North America,United States,Y
C015250,2026-01-05,Loyal,North America,United States,N
C015251,2025-10-29,Active,North America,United States,Y
C015252,2022-12-10,New,North America,United States,Y
C015253,2026-02-01,At Risk,Southeast Asia,Vietnam,N
