MonthStart,ScenarioID,BusinessUnitID,RegionID,Revenue,PlanRevenue,ForecastRevenue,COGS,GrossProfit,OperatingExpense,EBITDA,PlanEBITDA,ForecastEBITDA,NetIncome,IsSynthetic
2024-08-01,Downside,smb,apac,850869.58,978477.25,864259.27,259931.58,590938.0,440969.42,149968.58,342467.04,209592.09,109737.55,TRUE
2024-08-01,Downside,smb,latam,390709.42,284243.06,392370.42,131687.33,259022.08,202488.03,56534.05,99485.07,82771.82,40279.79,TRUE
2024-08-01,Downside,data,americas,1931619.66,2377274.83,1934141.16,309515.15,1622104.51,940230.08,681874.43,1046000.93,749990.17,529087.49,TRUE
2024-08-01,Downside,data,emea,785024.95,1000957.82,782070.46,146964.49,638060.46,389966.92,248093.54,440421.44,282163.23,191224.34,TRUE
2024-08-01,Downside,data,apac,488920.54,623096.25,491917.74,79437.18,409483.36,249719.76,159763.59,274162.35,189646.77,123400.18,TRUE
2024-08-01,Downside,data,latam,390709.42,181006.54,397954.0,87612.52,303096.9,199557.71,103539.19,79642.88,128841.75,78824.0,TRUE
2024-08-01,Downside,services,americas,1177048.74,1513267.92,1183905.2,728032.67,449016.07,589121.55,-140105.48,90796.08,-83493.5,-162435.9,TRUE
2024-08-01,Downside,services,emea,494164.26,637165.44,491808.74,316265.13,177899.13,252274.49,-74375.36,38229.93,-45246.4,-83750.41,TRUE
2024-08-01,Downside,services,apac,390709.42,396635.49,389473.04,247341.3,143368.12,204929.96,-61561.85,23798.13,-33127.38,-68974.2,TRUE
2024-08-01,Downside,services,latam,390709.42,115220.75,385277.61,250054.03,140655.39,204929.96,-64274.57,6913.25,-35445.54,-71686.93,TRUE
2024-09-01,Downside,enterprise,americas,4433474.08,5606723.92,4381243.64,1033272.97,3400201.11,2157084.3,1243116.81,2242689.57,1372310.76,950327.68,TRUE
2024-09-01,Downside,enterprise,emea,1751366.66,2360725.86,1704157.09,417943.95,1333422.7,869632.22,463790.48,944290.34,524278.75,353039.85,TRUE
2024-09-01,Downside,enterprise,apac,1082490.82,1469551.85,1050617.48,256909.73,825581.09,552660.19,272920.9,587820.74,324592.16,206941.02,TRUE
2024-09-01,Downside,enterprise,latam,396932.55,426897.93,388568.7,105356.84,291575.71,202651.9,88923.82,170759.17,109132.69,66737.39,TRUE
2024-09-01,Downside,smb,americas,2983657.11,3827956.2,2907071.99,913294.27,2070362.84,1477257.42,593105.42,1339784.67,698240.25,439891.64,TRUE
2024-09-01,Downside,smb,emea,1291072.76,1611771.03,1259833.34,407361.55,883711.21,652141.96,231569.25,564119.86,290724.12,169785.09,TRUE
2024-09-01,Downside,smb,apac,762526.73,1003327.47,733799.76,231190.23,531336.5,395840.09,135496.41,351164.61,178383.82,99234.7,TRUE
2024-09-01,Downside,smb,latam,396932.55,291461.93,386772.49,145372.55,251559.99,206054.17,45505.82,102011.68,69636.75,31134.63,TRUE
2024-09-01,Downside,data,americas,1904800.1,2437650.07,1847816.17,345011.37,1559788.73,926770.82,633017.92,1072566.03,674745.55,489417.42,TRUE
2024-09-01,Downside,data,emea,781977.96,1026378.98,774061.53,138585.0,643392.96,388287.18,255105.78,451606.75,285676.73,197011.53,TRUE
2024-09-01,Downside,data,apac,523206.19,638920.91,509126.05,86297.45,436908.74,267120.26,169788.47,281125.2,194153.21,131080.36,TRUE
2024-09-01,Downside,data,latam,396932.55,185603.53,379623.85,85548.25,311384.29,202651.9,108732.4,81665.55,125565.26,82980.42,TRUE
2024-09-01,Downside,services,americas,1248669.05,1551700.12,1218453.92,777096.71,471572.35,627155.53,-155583.18,93102.01,-92668.65,-179292.29,TRUE
2024-09-01,Downside,services,emea,492484.02,653347.42,476362.28,315189.77,177294.25,252279.47,-74985.23,39200.85,-44641.95,-84336.27,TRUE
2024-09-01,Downside,services,apac,396932.55,406708.77,387781.47,254036.83,142895.72,208889.41,-65993.69,24402.53,-36340.66,-73530.45,TRUE
2024-09-01,Downside,services,latam,396932.55,118146.99,388949.46,254036.83,142895.72,208889.41,-65993.69,7088.82,-36450.12,-73530.45,TRUE
2024-10-01,Downside,enterprise,americas,4083687.84,5745590.15,3988496.95,846662.8,3237025.04,1988753.05,1248271.98,2298236.06,1345094.42,959874.38,TRUE
2024-10-01,Downside,enterprise,emea,1698537.37,2419195.85,1670997.93,384012.93,1314524.45,844171.86,470352.59,967678.34,532191.04,359190.64,TRUE
2024-10-01,Downside,enterprise,apac,1086513.17,1505949.42,1081863.23,244060.13,842453.03,555207.45,287245.58,602379.77,346136.17,218590.94,TRUE
2024-10-01,Downside,enterprise,latam,383141.28,437471.25,377064.09,99506.13,283635.15,195784.92,87850.23,174988.5,107410.51,66059.89,TRUE
2024-10-01,Downside,smb,americas,3092246.21,3922766.27,3013791.23,948672.14,2143574.07,1535739.78,607834.29,1372968.19,716621.71,450182.72,TRUE
2024-10-01,Downside,smb,emea,1176806.45,1651691.06,1161084.15,364060.74,812745.71,596219.74,216525.97,578091.87,273096.42,159192.22,TRUE
2024-10-01,Downside,smb,apac,786076.54,1028177.68,778960.1,244326.91,541749.63,409264.57,132485.06,359862.19,182084.42,96374.35,TRUE
2024-10-01,Downside,smb,latam,383141.28,298680.8,375956.03,136569.25,246572.03,199479.5,47092.54,104538.28,70726.82,32638.58,TRUE
2024-10-01,Downside,data,americas,1863267.47,2498025.3,1798676.5,291510.81,1571756.66,907409.93,664346.74,1099131.13,698102.37,515695.93,TRUE
2024-10-01,Downside,data,emea,751039.41,1051800.13,737761.22,130504.05,620535.36,373266.05,247269.31,462792.06,273566.91,191044.05,TRUE
2024-10-01,Downside,data,apac,479907.13,654745.58,469641.27,81506.5,398400.64,245232.2,153168.43,288088.05,175990.25,118111.2,TRUE
2024-10-01,Downside,data,latam,383141.28,190200.52,373988.34,76838.67,306302.61,195784.92,110517.69,83688.23,128660.31,84647.21,TRUE
2024-10-01,Downside,services,americas,1134309.7,1590132.32,1107158.2,709519.28,424790.42,572460.99,-147670.57,95407.94,-89609.09,-169251.18,TRUE
2024-10-01,Downside,services,emea,462677.69,669529.4,447439.2,296113.72,166563.97,238129.96,-71565.99,40171.76,-42698.48,-80368.58,TRUE
2024-10-01,Downside,services,apac,383141.28,416782.05,370109.83,245210.42,137930.86,202558.31,-64627.45,25006.92,-35319.05,-71916.84,TRUE
2024-10-01,Downside,services,latam,383141.28,121073.23,372697.94,245210.42,137930.86,202558.31,-64627.45,7264.39,-35566.03,-71916.84,TRUE
2024-11-01,Downside,enterprise,americas,4408415.46,5884456.38,4571438.54,1034792.18,3373623.28,2141762.98,1231860.3,2353782.55,1408579.3,941405.76,TRUE
2024-11-01,Downside,enterprise,emea,1750336.55,2477665.84,1795640.1,438301.82,1312034.73,867878.3,444156.42,991066.34,525129.77,336923.5,TRUE
2024-11-01,Downside,enterprise,apac,1115808.36,1542346.99,1149448.26,262085.89,853722.47,568878.27,284844.2,616938.79,353998.82,216178.69,TRUE
2024-11-01,Downside,enterprise,latam,361187.94,448044.57,373797.72,97648.58,263539.36,184146.29,79393.07,179217.83,101861.08,59472.01,TRUE
2024-11-01,Downside,smb,americas,3045576.27,4017576.33,3128222.42,933474.37,2112101.9,1512279.04,599822.87,1406151.71,739372.33,444379.41,TRUE
2024-11-01,Downside,smb,emea,1159931.71,1691611.08,1191093.95,390422.98,769508.74,587562.7,181946.04,592063.88,245681.94,131114.39,TRUE
2024-11-01,Downside,smb,apac,838150.58,1053027.9,858816.09,258081.34,580069.24,436298.77,143770.47,368559.77,201769.84,104826.45,TRUE
2024-11-01,Downside,smb,latam,361187.94,305899.67,370924.88,131423.13,229764.81,188016.16,41748.65,107064.88,66393.17,28603.59,TRUE
2024-11-01,Downside,data,americas,1871395.52,2558400.53,1959438.41,280645.26,1590750.26,909189.64,681560.63,1125696.23,769846.46,529707.85,TRUE
2024-11-01,Downside,data,emea,760888.58,1077221.28,790670.52,147726.17,613162.41,377275.27,235887.14,473977.36,275712.82,181566.5,TRUE
2024-11-01,Downside,data,apac,480101.66,670570.25,490982.12,85240.03,394861.63,244772.68,150088.95,295050.91,179361.34,115588.97,TRUE
2024-11-01,Downside,data,latam,361187.94,194797.51,377952.18,88704.23,272483.71,184146.29,88337.42,85710.91,112352.68,66806.38,TRUE
2024-11-01,Downside,services,americas,1118223.96,1628564.52,1172162.02,711562.21,406661.75,565237.57,-158575.81,97713.87,-109568.22,-179833.38,TRUE
2024-11-01,Downside,services,emea,454962.46,685711.38,467293.62,291175.97,163786.48,234523.12,-70736.63,41142.68,-45394.24,-79385.52,TRUE
2024-11-01,Downside,services,apac,361187.94,426855.33,370332.25,231160.28,130027.66,191241.05,-61213.39,25611.32,-35975.13,-68079.62,TRUE
2024-11-01,Downside,services,latam,361187.94,123999.47,366763.67,231160.28,130027.66,191241.05,-61213.39,7439.97,-35628.47,-68079.62,TRUE
2024-12-01,Downside,enterprise,americas,4709561.93,6023322.6,4818301.31,986091.75,3723470.17,2275673.22,1447796.96,2409329.04,1598529.65,1114023.93,TRUE
2024-12-01,Downside,enterprise,emea,1871062.87,2536135.83,1929323.78,465409.66,1405653.22,922813.33,482839.89,1014454.33,564138.26,366859.15,TRUE
2024-12-01,Downside,enterprise,apac,1340111.01,1578744.56,1364369.51,319700.65,1020410.36,679707.97,340702.38,631497.82,412830.98,258555.47,TRUE
2024-12-01,Downside,enterprise,latam,395644.71,458617.9,412929.57,101830.95,293813.76,200672.08,93141.68,183447.16,117174.16,70229.29,TRUE
2024-12-01,Downside,smb,americas,2878249.07,4112386.39,2972037.86,888787.38,1989461.69,1424700.05,564761.64,1439335.24,690548.22,418386.95,TRUE
2024-12-01,Downside,smb,emea,1254841.25,1731531.11,1283923.21,412351.62,842489.63,633680.34,208809.29,606035.89,272877.67,151727.92,TRUE
2024-12-01,Downside,smb,apac,865736.14,1077878.12,892269.5,256881.78,608854.36,449307.06,159547.3,377257.34,218090.49,117378.37,TRUE
2024-12-01,Downside,smb,latam,395644.71,313118.54,403912.23,137952.59,257692.11,205335.03,52357.08,109591.49,77738.92,36785.92,TRUE
2024-12-01,Downside,data,americas,1967412.0,2618775.77,2036656.92,331644.34,1635767.66,950658.87,685108.79,1152261.34,758805.47,531222.74,TRUE
2024-12-01,Downside,data,emea,833232.29,1102642.43,856247.97,159334.45,673897.85,410952.45,262945.4,485162.67,299616.87,202669.81,TRUE
2024-12-01,Downside,data,apac,531891.48,686394.91,546179.06,97912.21,433979.27,269776.81,164202.46,302013.76,195018.59,126382.34,TRUE
2024-12-01,Downside,data,latam,395644.71,199394.51,401599.95,92519.68,303125.03,200672.08,102452.95,87733.58,123410.66,77864.53,TRUE
2024-12-01,Downside,services,americas,1296724.22,1666996.72,1331980.54,814165.59,482558.63,654599.2,-172040.57,100019.8,-115509.98,-196609.36,TRUE
2024-12-01,Downside,services,emea,540257.53,701893.36,551935.06,344219.03,196038.49,278129.91,-82091.42,42113.6,-52983.53,-92327.58,TRUE
2024-12-01,Downside,services,apac,395644.71,436928.62,409201.9,253085.17,142559.54,209220.83,-66661.29,26215.72,-40320.72,-74157.5,TRUE
2024-12-01,Downside,services,latam,395644.71,126925.72,404179.13,253212.61,142432.1,209220.83,-66788.74,7615.54,-39955.99,-74284.94,TRUE
2025-01-01,Downside,enterprise,americas,4845807.04,6162188.83,5027924.7,1214595.69,3631211.35,2334677.9,1296533.44,2464875.53,1451962.98,987963.42,TRUE
2025-01-01,Downside,enterprise,emea,1787043.08,2594605.82,1845450.82,428322.66,1358720.42,878856.01,479864.41,1037842.33,553166.93,365758.67,TRUE
2025-01-01,Downside,enterprise,apac,1313157.6,1615142.13,1332194.37,284132.32,1029025.28,664186.46,364838.82,646056.85,430372.33,278791.12,TRUE
2025-01-01,Downside,enterprise,latam,397225.79,469191.22,407585.95,112472.35,284753.43,200914.19,83839.25,187676.49,104457.73,62584.3,TRUE
2025-01-01,Downside,smb,americas,3135445.77,4207196.45,3209868.5,937050.48,2198395.28,1550949.99,647445.3,1472518.76,772202.53,482251.39,TRUE
2025-01-01,Downside,smb,emea,1315750.29,1771451.14,1349565.62,422499.73,893250.55,663994.11,229256.44,620007.9,294636.1,167573.35,TRUE
2025-01-01,Downside,smb,apac,844428.7,1102728.33,847875.15,253676.52,590752.18,437963.41,152788.76,385954.92,202656.2,112183.51,TRUE
2025-01-01,Downside,smb,latam,397225.79,320337.41,411484.54,134468.05,262757.74,206021.38,56736.36,112118.09,82671.62,40359.93,TRUE
2025-01-01,Downside,data,americas,2170381.55,2679151.0,2199192.39,365956.51,1804425.05,1045675.53,758749.52,1178826.44,815492.8,588496.07,TRUE
2025-01-01,Downside,data,emea,820156.3,1128063.58,856159.82,154428.44,665727.86,403347.47,262380.4,496347.97,300629.48,202425.29,TRUE
2025-01-01,Downside,data,apac,576495.48,702219.58,586603.88,96160.81,480334.66,291587.61,188747.05,308976.61,218583.97,145826.91,TRUE
2025-01-01,Downside,data,latam,397225.79,203991.5,407537.27,84263.65,312962.14,200914.19,112047.95,89756.26,133386.22,85715.43,TRUE
2025-01-01,Downside,services,americas,1265815.21,1705428.93,1275025.17,806916.56,458898.65,639698.5,-180799.85,102325.74,-125002.61,-204753.6,TRUE
2025-01-01,Downside,services,emea,511572.36,718075.34,520809.9,327406.31,184166.05,263646.41,-79480.36,43084.52,-52378.6,-89161.14,TRUE
2025-01-01,Downside,services,apac,397225.79,447001.9,403584.69,254224.5,143001.28,210277.37,-67276.08,26820.11,-40589.09,-74793.01,TRUE
2025-01-01,Downside,services,latam,397225.79,129851.96,412065.5,254224.5,143001.28,210277.37,-67276.08,7791.12,-41442.02,-74793.01,TRUE
2025-02-01,Downside,enterprise,americas,4947357.83,6301055.06,5050437.58,1085143.75,3862214.07,2372952.36,1489261.71,2520422.02,1607939.37,1144617.91,TRUE
2025-02-01,Downside,enterprise,emea,1839594.31,2653075.81,1858305.27,430196.9,1409397.41,900739.57,508657.84,1061230.33,564664.75,388625.63,TRUE
2025-02-01,Downside,enterprise,apac,1470782.46,1651539.69,1499573.5,348873.31,1121909.16,740745.37,381163.78,660615.88,450639.48,289789.09,TRUE
2025-02-01,Downside,enterprise,latam,412274.6,479764.54,415069.48,114236.41,298038.18,207638.12,90400.07,191905.82,108177.95,67746.75,TRUE
2025-02-01,Downside,smb,americas,3741243.11,4302006.51,3890017.79,1174986.49,2566256.62,1846561.27,719695.35,1505702.28,870007.01,532242.1,TRUE
2025-02-01,Downside,smb,emea,1299101.25,1811371.16,1327367.79,425081.63,874019.62,654186.99,219832.63,633979.91,279413.84,160154.87,TRUE
2025-02-01,Downside,smb,apac,899140.44,1127578.55,908271.77,267346.15,631794.29,465367.13,166427.15,394652.49,218329.49,122553.1,TRUE
2025-02-01,Downside,smb,latam,412274.6,327556.29,424057.14,147703.16,264571.44,213380.51,51190.92,114644.7,76097.16,35595.25,TRUE
2025-02-01,Downside,data,americas,2074466.01,2739526.23,2088319.75,366161.61,1708304.4,994997.57,713306.83,1205391.54,754312.45,552802.39,TRUE
2025-02-01,Downside,data,emea,891230.62,1153484.73,897812.47,152375.5,738855.11,436382.46,302472.66,507533.28,329265.78,234232.84,TRUE
2025-02-01,Downside,data,apac,635578.96,718044.24,627655.62,109022.58,526556.38,320103.2,206453.18,315939.47,229835.93,159453.93,TRUE
2025-02-01,Downside,data,latam,412274.6,208588.49,422368.62,92476.12,319798.47,207638.12,112160.36,91778.94,132373.36,85590.18,TRUE
2025-02-01,Downside,services,americas,1317629.12,1743861.13,1322136.45,803310.42,514318.7,665634.67,-151315.98,104631.67,-95126.72,-176187.51,TRUE
2025-02-01,Downside,services,emea,512583.04,734257.32,511769.1,328053.14,184529.89,264070.5,-79540.61,44055.44,-52346.67,-89216.12,TRUE
2025-02-01,Downside,services,apac,412274.6,457075.18,422064.33,263855.74,148418.85,218165.84,-69746.99,27424.51,-43171.15,-77529.07,TRUE
2025-02-01,Downside,services,latam,412274.6,132778.2,424936.49,263855.74,148418.85,218165.84,-69746.99,7966.69,-43464.93,-77529.07,TRUE
2025-03-01,Downside,enterprise,americas,5019852.65,6439921.29,4995263.1,1073904.09,3945948.57,2400112.21,1545836.36,2575968.51,1608817.41,1189997.1,TRUE
2025-03-01,Downside,enterprise,emea,2122124.03,2711545.8,2059528.41,470952.91,1651171.12,1035859.75,615311.37,1084618.32,646845.87,471754.98,TRUE
2025-03-01,Downside,enterprise,apac,1408137.38,1687937.26,1430949.82,325223.63,1082913.76,707059.63,375854.13,675174.91,436496.71,286435.69,TRUE
2025-03-01,Downside,enterprise,latam,419402.54,490337.87,414602.02,115979.48,303423.06,210592.09,92830.97,196135.15,107574.72,69638.95,TRUE
2025-03-01,Downside,smb,americas,3654396.28,4396816.57,3665773.03,1112191.17,2542205.11,1802070.64,740134.47,1538885.8,849200.74,550426.55,TRUE
2025-03-01,Downside,smb,emea,1364816.38,1851291.19,1378187.41,450141.38,914675.0,686671.92,228003.08,647951.92,284157.06,165867.41,TRUE
2025-03-01,Downside,smb,apac,1044387.7,1152428.76,1059031.41,329135.68,715252.02,540077.98,175174.04,403350.07,233890.23,127500.26,TRUE
2025-03-01,Downside,smb,latam,419402.54,334775.16,412758.36,153543.96,265858.58,216883.13,48975.45,117171.3,70126.97,33677.43,TRUE
2025-03-01,Downside,data,americas,2258762.49,2799901.47,2299095.83,404448.77,1854313.72,1079968.64,774345.08,1231956.65,820644.6,600050.69,TRUE
2025-03-01,Downside,data,emea,898944.06,1178905.88,897680.7,175835.04,723109.01,438796.2,284312.81,518718.59,305568.92,219242.09,TRUE
2025-03-01,Downside,data,apac,655936.11,733868.91,648023.61,111490.45,544445.66,329361.29,215084.37,322902.32,237195.11,166230.79,TRUE
2025-03-01,Downside,data,latam,419402.54,213185.48,422319.21,89986.6,329415.93,210592.09,118823.84,93801.61,135750.69,90953.11,TRUE
2025-03-01,Downside,services,americas,1306828.5,1782293.33,1289105.41,834271.55,472556.95,660763.9,-188206.95,106937.6,-131996.74,-212839.67,TRUE
2025-03-01,Downside,services,emea,541861.4,750439.3,544903.99,346791.3,195070.1,279396.76,-84326.66,45026.36,-56670.02,-94540.33,TRUE
2025-03-01,Downside,services,apac,419402.54,467148.46,422813.89,268417.62,150984.91,222125.66,-71140.75,28028.91,-43972.64,-79046.17,TRUE
2025-03-01,Downside,services,latam,419402.54,135704.44,418323.55,268417.62,150984.91,222125.66,-71140.75,8142.27,-43505.65,-79046.17,TRUE
2025-04-01,Downside,enterprise,americas,5399856.36,6578787.51,5256774.73,1205409.13,4194447.23,2570536.07,1623911.16,2631515.01,1635150.6,1248346.02,TRUE
2025-04-01,Downside,enterprise,emea,2030034.86,2770015.8,1953916.56,470426.47,1559608.39,986673.8,572934.59,1108006.32,591162.37,438504.98,TRUE
2025-04-01,Downside,enterprise,apac,1620718.92,1724334.83,1585926.24,335529.06,1285189.87,810420.82,474769.04,689733.93,519011.63,364320.53,TRUE
2025-04-01,Downside,enterprise,latam,459561.26,500911.19,445783.3,124799.3,334761.96,229798.03,104963.93,200364.48,117117.92,78984.39,TRUE
2025-04-01,Downside,smb,americas,3787599.92,4491626.63,3649483.9,1158312.66,2629287.25,1863913.1,765374.15,1572069.32,833792.68,569205.28,TRUE
2025-04-01,Downside,smb,emea,1334670.61,1891211.21,1296320.69,450042.09,884628.52,670150.51,214478.01,661923.92,255494.87,155292.49,TRUE
2025-04-01,Downside,smb,apac,1160140.48,1177278.98,1093533.18,356499.43,803641.05,598759.28,204881.77,412047.64,248227.48,150114.69,TRUE
2025-04-01,Downside,smb,latam,440935.38,341994.03,427780.68,159991.43,280943.95,227570.85,53373.11,119697.91,73338.8,36967.1,TRUE
2025-04-01,Downside,data,americas,2452419.71,2860276.7,2406675.87,407230.76,2045188.95,1167444.63,877744.31,1258521.75,886217.66,681936.14,TRUE
2025-04-01,Downside,data,emea,924122.01,1204327.03,897779.33,161150.57,762971.44,449158.29,313813.16,529903.89,323113.8,243077.62,TRUE
2025-04-01,Downside,data,apac,674112.3,749693.58,641402.96,120885.53,553226.77,337081.67,216145.1,329865.17,227672.52,166844.75,TRUE
2025-04-01,Downside,data,latam,440935.38,217782.47,428562.36,99994.41,340940.97,220484.38,120456.59,95824.29,131786.27,91975.56,TRUE
2025-04-01,Downside,services,americas,1492432.58,1820725.53,1448222.22,952383.5,540049.08,754427.87,-214378.79,109243.53,-150406.58,-242442.24,TRUE
2025-04-01,Downside,services,emea,537531.58,766621.28,528241.06,344020.21,193511.37,277098.68,-83587.31,45997.28,-55842.63,-93694.96,TRUE
2025-04-01,Downside,services,apac,440935.38,477221.74,431866.31,282198.64,158736.74,233476.23,-74739.49,28633.3,-45654.44,-83030.77,TRUE
2025-04-01,Downside,services,latam,440935.38,138630.68,434121.61,282198.64,158736.74,233476.23,-74739.49,8317.84,-45892.86,-83030.77,TRUE
2025-05-01,Downside,enterprise,americas,5366587.96,6717653.74,5335535.6,1225897.99,4140689.98,2544319.06,1596370.92,2687061.5,1622749.17,1226453.91,TRUE
2025-05-01,Downside,enterprise,emea,2181284.66,2828485.79,2131507.37,518990.23,1662294.43,1055967.91,606326.52,1131394.31,628033.15,463626.53,TRUE
2025-05-01,Downside,enterprise,apac,1763001.71,1760732.4,1749540.06,419771.77,1343229.94,878157.62,465072.32,704292.96,515188.51,354233.78,TRUE
2025-05-01,Downside,enterprise,latam,476111.71,511484.51,478309.27,132733.4,343378.31,237152.99,106225.32,204593.81,121387.8,79779.31,TRUE
2025-05-01,Downside,smb,americas,4016551.69,4586436.69,4014353.77,1160751.55,2855800.14,1973117.07,882683.06,1605252.84,977813.75,662001.51,TRUE
2025-05-01,Downside,smb,emea,1574087.97,1931131.24,1560837.27,508500.28,1065587.68,789006.13,276581.55,675895.93,327037.61,202577.98,TRUE
2025-05-01,Downside,smb,apac,1218953.83,1202129.2,1206014.09,362477.61,856476.22,628061.73,228414.49,420745.22,283658.9,168545.08,TRUE
2025-05-01,Downside,smb,latam,461680.56,349212.9,461663.47,164757.26,296923.31,237879.31,59044.0,122224.51,81117.62,41312.67,TRUE
2025-05-01,Downside,data,americas,2490238.89,2920651.94,2488167.94,417188.23,2073050.65,1180631.4,892419.25,1285086.85,908285.87,693469.01,TRUE
2025-05-01,Downside,data,emea,1041310.23,1229748.18,1039099.49,207483.58,833826.65,504102.11,329724.54,541089.2,346351.61,254352.54,TRUE
2025-05-01,Downside,data,apac,828391.15,765518.24,814961.19,147954.07,680437.08,412624.67,267812.41,336828.03,288469.63,206860.56,TRUE
2025-05-01,Downside,data,latam,461680.56,222379.46,457287.52,101746.01,359934.55,229964.78,129969.77,97846.96,142760.4,99471.8,TRUE
2025-05-01,Downside,services,americas,1481960.52,1859157.73,1455276.02,928979.98,552980.54,749178.83,-196198.28,111549.46,-137214.13,-224004.9,TRUE
2025-05-01,Downside,services,emea,603579.4,782803.25,604057.64,386290.82,217288.59,311164.64,-93876.06,46968.2,-64893.05,-105201.26,TRUE
2025-05-01,Downside,services,apac,461680.56,487295.03,460638.28,294742.94,166937.62,244474.74,-77537.12,29237.7,-48754.75,-86199.82,TRUE
2025-05-01,Downside,services,latam,461680.56,141556.92,454034.38,295475.56,166205.0,244474.74,-78269.74,8493.42,-48776.26,-86932.44,TRUE
2025-06-01,Downside,enterprise,americas,5248310.94,6856519.97,5304468.58,1149356.5,4098954.44,2485532.26,1613422.17,2742607.99,1654260.26,1242229.89,TRUE
2025-06-01,Downside,enterprise,emea,2121942.3,2886955.78,2144848.51,506157.34,1615784.96,1026143.89,589641.07,1154782.31,626986.88,450847.05,TRUE
2025-06-01,Downside,enterprise,apac,1603648.54,1797129.97,1612693.19,363088.44,1240560.1,797954.8,442605.31,718851.99,490973.43,338254.74,TRUE
2025-06-01,Downside,enterprise,latam,456047.56,522057.84,458522.4,134302.76,321744.81,226923.38,94821.43,208823.13,108378.31,70734.59,TRUE
2025-06-01,Downside,smb,americas,4257642.56,4681246.75,4300522.1,1283122.37,2974520.19,2093914.44,880605.75,1638436.36,986917.93,656567.72,TRUE
2025-06-01,Downside,smb,emea,1441321.08,1971051.26,1451603.86,469273.73,972047.34,723256.89,248790.45,689867.94,297972.61,181824.93,TRUE
2025-06-01,Downside,smb,apac,1179746.48,1226979.41,1210080.75,366555.6,813190.88,608514.85,204676.03,429442.79,266399.33,149676.97,TRUE
2025-06-01,Downside,smb,latam,451003.82,356431.77,451558.03,158031.52,292972.3,232628.39,60343.91,124751.12,81487.09,42540.65,TRUE
2025-06-01,Downside,data,americas,2721089.2,2981027.17,2748377.59,409973.42,2311115.78,1288672.69,1022443.08,1311651.95,1044911.05,796523.29,TRUE
2025-06-01,Downside,data,emea,994405.71,1255169.33,990742.25,192936.8,801468.91,480881.75,320587.16,552274.51,333716.6,247576.66,TRUE
2025-06-01,Downside,data,apac,876617.74,781342.91,892951.84,150718.34,725899.4,436193.67,289705.74,343790.88,320503.17,224066.76,TRUE
2025-06-01,Downside,data,latam,451003.82,226976.45,460235.32,102712.83,348290.99,224413.68,123877.31,99869.64,139503.97,94638.04,TRUE
2025-06-01,Downside,services,americas,1424477.72,1897589.93,1441556.15,907845.01,516632.71,722181.63,-205548.92,113855.4,-153469.02,-232285.52,TRUE
2025-06-01,Downside,services,emea,559635.01,798985.23,555146.96,358166.41,201468.61,289320.08,-87851.47,47939.11,-60590.33,-98355.49,TRUE
2025-06-01,Downside,services,apac,456528.9,497368.31,456251.46,289786.54,166742.37,242407.69,-75665.32,29842.1,-47406.08,-84234.1,TRUE
2025-06-01,Downside,services,latam,451003.82,144483.16,458199.46,288642.45,162361.38,239473.98,-77112.61,8668.99,-50009.2,-85577.68,TRUE
2025-07-01,Downside,enterprise,americas,5220028.39,6995386.2,5151667.87,1145461.25,4074567.14,2473100.47,1601466.67,2798154.48,1595507.75,1232737.67,TRUE
2025-07-01,Downside,enterprise,emea,2024031.85,2945425.77,2016279.43,467031.05,1557000.8,979168.84,577831.96,1178170.31,601657.62,442622.43,TRUE
2025-07-01,Downside,enterprise,apac,1596513.43,1833527.54,1551648.14,350791.97,1245721.46,794698.82,451022.64,733411.02,480109.53,345228.84,TRUE
2025-07-01,Downside,enterprise,latam,429866.34,532631.16,423505.84,115075.71,314790.62,213975.19,100815.43,213052.46,110722.09,76042.41,TRUE
2025-07-01,Downside,smb,americas,3837399.31,4776056.81,3719163.22,1136299.5,2701099.81,1892057.26,809042.55,1671619.88,866680.26,604262.66,TRUE
2025-07-01,Downside,smb,emea,1544352.02,2010971.29,1502916.94,520876.28,1023475.74,776897.36,246578.38,703839.95,288356.63,178388.59,TRUE
2025-07-01,Downside,smb,apac,1102700.96,1251829.63,1096740.66,339546.04,763154.92,570159.44,192995.48,438140.37,242621.76,141258.52,TRUE
2025-07-01,Downside,smb,latam,429866.34,363650.64,428681.08,161913.39,267952.95,222265.47,45687.47,127277.72,65366.58,30837.48,TRUE
2025-07-01,Downside,data,americas,2622962.47,3041402.4,2507784.85,446853.11,2176109.37,1242684.76,933424.61,1338217.06,899745.22,724976.08,TRUE
2025-07-01,Downside,data,emea,1003242.37,1280590.49,980835.61,193295.11,809947.25,485340.03,324607.23,563459.81,330024.16,250713.28,TRUE
2025-07-01,Downside,data,apac,786955.13,797167.58,779067.69,126426.97,660528.15,391723.8,268804.35,350753.73,287078.27,208288.92,TRUE
2025-07-01,Downside,data,latam,429866.34,231573.45,417731.16,93437.64,336428.7,213975.19,122453.5,101892.32,130239.57,93785.62,TRUE
2025-07-01,Downside,services,americas,1397969.08,1936022.13,1385086.34,891315.27,506653.81,711746.04,-205092.23,116161.33,-150192.97,-231371.78,TRUE
2025-07-01,Downside,services,emea,512841.96,815167.21,498214.51,328218.85,184623.11,266230.93,-81607.82,48910.03,-55230.64,-91248.42,TRUE
