DateKey,DatasetKey,RowsExpected,RowsLoaded,CompletenessPct,NullCriticalCount,DuplicateKeyCount,SchemaDriftCount,FreshnessMinutes,FreshnessWithinSLAFlag,DataQualityScore,ReconciliationVarianceAmount,OpenIssueCount
20251208,DS009,127583,125331,0.98235,33,41,0,939,1,89.93,6441.37,3
20251209,DS009,130125,129451,0.99482,58,19,0,963,1,90.17,8284.15,4
20251210,DS009,148370,145824,0.98284,62,4,0,983,1,89.13,8333.99,2
20251211,DS009,124173,122827,0.98917,48,28,0,1147,1,89.05,5472.04,2
20251212,DS009,143095,142418,0.99527,13,8,0,656,1,89.76,5234.45,3
20251213,DS009,126092,125300,0.99373,31,52,0,1080,1,90.17,-11137.89,3
20251214,DS009,78560,77130,0.98181,107,6,0,1340,1,88.78,6907.94,4
20251215,DS009,108838,107139,0.9844,23,11,0,1088,1,89.91,15914.24,3
20251216,DS009,128579,127573,0.99218,51,0,0,1201,1,90.46,-503.09,3
20251217,DS009,105522,104347,0.98887,92,11,0,1095,1,89.22,-1113.38,4
20251218,DS009,100170,99879,0.9971,64,0,0,1003,1,90.19,-10851.81,2
20251219,DS009,107346,106021,0.98766,66,21,1,845,1,85.16,67538.0,3
20251220,DS009,120772,120430,0.99717,31,36,0,1199,1,90.41,-611.69,3
20251221,DS009,129722,129019,0.99458,94,16,0,848,1,88.48,9023.96,3
20251222,DS009,116340,115829,0.99561,99,30,0,519,1,90.18,-438.0,4
20251223,DS009,120154,119340,0.99323,20,28,0,589,1,89.29,-13481.81,3
20251224,DS009,99831,99076,0.99245,63,49,0,1161,1,89.31,-18810.76,3
20251225,DS009,116982,116239,0.99365,46,31,0,825,1,89.61,11989.97,4
20251226,DS009,102751,101156,0.98448,48,43,0,1518,0,88.46,-12418.06,3
20251227,DS009,99532,99411,0.99879,67,14,0,1083,1,89.21,-155.46,3
20251228,DS009,83169,82437,0.9912,37,0,0,814,1,89.89,-9360.54,2
20251229,DS009,142382,140895,0.98956,82,13,0,736,1,90.49,17948.6,2
20251230,DS009,106768,105607,0.98913,36,20,0,969,1,90.69,26455.55,2
20251231,DS009,146450,146450,1.0,38,28,0,1078,1,89.75,-12797.84,1
20260101,DS009,69777,68631,0.98358,110,19,0,454,1,87.36,80358.29,2
20260102,DS009,105929,103503,0.97711,92,19,0,944,1,88.3,-9696.98,2
20260103,DS009,108457,106971,0.9863,104,8,0,1059,1,87.66,21005.54,5
20260104,DS009,122374,120347,0.98344,39,15,0,799,1,87.37,18122.33,3
20260105,DS009,143575,139939,0.97468,135,24,0,962,1,87.65,34422.91,3
20260106,DS009,91058,89989,0.98827,97,19,0,808,1,90.17,9734.93,4
20260107,DS009,142680,142528,0.99894,63,11,0,862,1,87.77,59736.19,3
20260108,DS009,105321,104308,0.99039,26,35,0,844,1,89.72,-568.91,4
20260109,DS009,101634,101127,0.99501,61,16,0,1394,1,90.41,13649.95,2
20260110,DS009,89865,89771,0.99896,85,25,0,1211,1,88.8,-32.42,2
20260111,DS009,110494,109578,0.99171,13,17,0,1111,1,88.04,4857.09,3
20260112,DS009,132022,131592,0.99674,77,9,0,1055,1,88.65,22182.92,3
20260113,DS009,111123,110708,0.99627,78,14,0,922,1,88.73,5996.14,4
20260114,DS009,130935,129617,0.98993,73,9,0,825,1,88.83,-16023.24,3
20260115,DS009,130889,129371,0.98841,87,14,0,1163,1,90.45,2275.12,3
20260116,DS009,146242,145288,0.99348,48,0,0,1488,0,90.74,-23215.84,2
20260117,DS009,141300,139936,0.99035,37,38,0,1410,1,90.94,-707.06,4
20260118,DS009,140597,139032,0.98887,62,26,0,1079,1,89.18,-20775.42,3
20260119,DS009,127232,125033,0.98272,40,29,0,897,1,90.8,-17219.03,3
20260120,DS009,145815,144972,0.99422,43,0,0,935,1,88.72,-1130.7,4
20260121,DS009,98276,97024,0.98727,102,18,0,1297,1,90.85,-2110.57,2
20260122,DS009,103891,102764,0.98916,16,0,0,751,1,89.79,10817.81,3
20260123,DS009,128205,127387,0.99362,99,17,0,1284,1,89.72,1722.73,2
20260124,DS009,82185,81494,0.9916,40,22,0,956,1,89.81,0.92,4
20260125,DS009,34486,34486,1.0,33,0,0,1622,0,89.97,404.57,4
20260126,DS009,92919,91105,0.98048,45,15,0,1216,1,89.98,25032.44,4
20260127,DS009,131353,130324,0.99217,59,0,0,944,1,90.78,-2246.66,2
20260128,DS009,92297,90598,0.9816,45,34,0,1312,1,90.5,9828.24,2
20260129,DS009,168092,166519,0.99065,91,1,0,867,1,91.15,4776.43,2
20260130,DS009,85291,84666,0.99268,52,19,0,1017,1,90.55,-10325.67,2
20260131,DS009,120583,118378,0.98172,41,12,0,837,1,91.35,-12935.11,2
20260201,DS009,146552,144411,0.9854,119,17,0,1270,1,87.88,76124.43,5
20260202,DS009,71773,71773,1.0,145,15,0,950,1,88.69,-16693.86,2
20260203,DS009,57149,56530,0.98918,120,16,0,926,1,87.29,73165.79,5
20260204,DS009,125788,124540,0.99008,70,4,0,1071,1,88.47,12125.74,4
20260205,DS009,70469,69651,0.98841,121,28,0,1208,1,87.44,53180.54,3
20260206,DS009,140058,139849,0.99851,60,0,0,1245,1,90.83,21860.54,4
20260207,DS009,72859,72117,0.98982,27,26,0,1404,1,90.81,14522.91,3
20260208,DS009,148863,148536,0.9978,74,40,0,1029,1,90.42,-4229.2,3
20260209,DS009,107321,106166,0.98925,12,28,0,849,1,90.54,-1009.25,5
20260210,DS009,118470,116683,0.98492,19,5,0,782,1,91.07,11992.07,2
20260211,DS009,103672,103496,0.99831,23,10,0,621,1,91.06,-5185.57,2
20260212,DS009,158460,156930,0.99035,71,16,0,973,1,91.39,1344.55,3
20260213,DS009,104934,103271,0.98416,71,19,0,1027,1,91.33,-10769.12,2
20260214,DS009,151700,149706,0.98686,68,13,0,711,1,91.45,-10727.16,2
20260215,DS009,177234,177198,0.9998,66,22,0,903,1,90.65,-21246.96,1
20260216,DS009,108627,107010,0.98511,3,14,0,1238,1,91.77,3851.36,3
20260217,DS009,146842,145548,0.99119,50,21,0,1108,1,90.08,10977.87,4
20260218,DS009,133059,132554,0.9962,45,20,1,753,1,86.57,50024.25,3
20260219,DS009,94555,93990,0.99403,80,15,0,1661,0,91.04,10637.29,3
20260220,DS009,133536,132224,0.99018,34,7,0,1163,1,90.86,-7393.92,2
20260221,DS009,124379,123376,0.99194,79,11,0,1136,1,90.98,-10240.49,3
20260222,DS009,149320,149145,0.99883,62,37,0,725,1,90.18,1630.89,2
20260223,DS009,103019,102320,0.99322,87,22,0,674,1,89.76,3116.06,2
20260224,DS009,100619,100307,0.99691,43,35,0,1225,1,90.65,-210.18,2
20260225,DS009,79269,78424,0.98935,30,17,0,1093,1,91.74,4918.31,3
20260226,DS009,168448,166742,0.98987,48,39,0,1085,1,90.92,17909.86,4
20260227,DS009,132412,132184,0.99828,69,7,0,1844,0,91.45,-8853.28,3
20260228,DS009,131114,129803,0.99,49,10,0,1073,1,91.37,-10216.99,2
20260301,DS009,130339,128739,0.98773,128,19,0,1291,1,89.13,-705.56,3
20260302,DS009,171901,170084,0.98943,144,21,0,778,1,88.58,-5707.35,4
20260303,DS009,100906,99640,0.98746,146,23,0,1157,1,87.02,41111.68,3
20260304,DS009,152421,151544,0.99425,106,21,0,1472,0,88.56,15525.93,2
20260305,DS009,139857,138183,0.98804,101,21,0,1159,1,87.18,55790.79,3
20260306,DS009,141974,141474,0.99648,61,6,0,1086,1,90.25,8595.52,3
20260307,DS009,82055,81810,0.99702,42,9,0,1324,1,91.84,-5912.29,2
20260308,DS009,87597,86353,0.9858,86,27,0,736,1,91.33,-4090.88,4
20260309,DS009,154297,152700,0.98965,87,5,0,871,1,89.89,-18612.83,5
20260310,DS009,148735,148735,1.0,39,0,0,1116,1,91.86,-4800.96,1
20260311,DS009,124533,124150,0.99693,51,25,0,1186,1,91.31,3901.29,3
20260312,DS009,131198,129903,0.99013,76,17,0,1062,1,88.73,-19604.86,3
20260313,DS009,116654,115097,0.98666,97,22,0,529,1,89.72,11111.51,3
20260314,DS009,148962,148962,1.0,18,0,0,532,1,92.06,6907.13,2
20260315,DS009,98523,97166,0.98623,113,11,0,966,1,89.55,31918.81,4
20260316,DS009,99958,99791,0.99834,32,8,0,933,1,91.34,-2978.86,2
20260317,DS009,189785,187957,0.99037,82,11,0,1359,1,91.72,9834.8,2
20260318,DS009,156903,156897,0.99996,41,6,0,1339,1,91.74,4183.56,2
20260319,DS009,140536,138432,0.98503,65,23,0,1138,1,90.83,-8171.74,4
20260320,DS009,111667,111667,1.0,55,8,0,1437,1,91.87,-17134.74,4
20260321,DS009,122450,121345,0.99098,70,28,0,886,1,91.68,-11047.11,2
20260322,DS009,81623,80915,0.99134,103,25,0,874,1,90.44,-6690.88,3
20260323,DS009,87250,86271,0.98878,53,26,0,869,1,91.78,-15249.41,2
20260324,DS009,112879,111516,0.98793,48,19,0,1395,1,91.82,-3596.36,4
20260325,DS009,167317,166087,0.99265,36,26,0,956,1,89.17,9058.52,3
20260326,DS009,153269,153269,1.0,119,17,0,861,1,91.55,-7370.39,1
20260327,DS009,142324,141495,0.99418,46,8,0,404,1,89.6,4216.51,2
20260328,DS009,132543,130417,0.98397,54,0,0,1378,1,91.95,-3410.16,2
20260329,DS009,108460,108460,1.0,76,0,0,1180,1,90.34,21381.94,2
20260330,DS009,95843,94281,0.98371,67,17,0,1108,1,91.06,744.96,2
20260331,DS009,166287,165581,0.99576,71,6,0,1447,0,90.47,-2357.91,3
20260401,DS009,113303,111655,0.98546,135,23,0,969,1,86.75,34877.04,4
20260402,DS009,99191,97782,0.9858,89,46,0,1173,1,89.31,21572.17,3
20260403,DS009,105042,103512,0.98544,112,12,0,1316,1,88.67,5101.59,4
20260404,DS009,112252,110957,0.98847,103,18,0,813,1,89.42,-9501.6,3
20260405,DS009,106536,105466,0.98996,156,42,0,984,1,87.33,37175.11,4
20260406,DS009,102886,101720,0.98867,46,28,0,1007,1,89.45,16282.01,2
20260407,DS009,145762,145307,0.99688,51,12,0,1013,1,90.52,-815.76,2
20260408,DS009,105833,105125,0.99332,25,19,0,1367,1,91.96,8868.95,3
20260409,DS009,92182,91310,0.99055,44,5,0,860,1,91.12,6649.67,4
20260410,DS009,107262,106201,0.99011,64,26,0,888,1,90.64,-11979.89,2
20260411,DS009,112573,112573,1.0,3,14,0,1108,1,90.39,1621.72,2
20260412,DS009,111178,111178,1.0,12,0,0,1182,1,91.84,-17994.89,3
20260413,DS009,109232,108567,0.99391,8,26,0,898,1,90.09,11307.05,2
20260414,DS009,125132,123971,0.99072,26,6,0,300,1,90.67,-2503.12,2
20260415,DS009,81940,81615,0.99604,50,15,0,774,1,91.27,2091.89,2
20260416,DS009,83739,82837,0.98924,76,12,0,1029,1,91.74,-23665.6,2
20260417,DS009,112687,111428,0.98883,46,21,0,479,1,89.29,6026.55,4
20260418,DS009,89280,88516,0.99145,59,17,0,840,1,91.78,-4377.3,1
20260419,DS009,167244,166052,0.99287,27,21,0,1310,1,90.73,3045.2,2
20260420,DS009,104441,103484,0.99084,88,17,0,1298,1,91.01,2545.59,3
20260421,DS009,147288,146230,0.99282,85,21,0,792,1,89.19,11506.1,3
20260422,DS009,89694,89139,0.99382,44,20,0,1041,1,90.76,14722.58,1
20260423,DS009,110535,109927,0.9945,92,24,0,1406,1,91.55,-14580.83,1
20260424,DS009,127946,127127,0.9936,32,0,0,1139,1,91.96,-12249.67,3
20260425,DS009,61559,61303,0.99585,73,1,0,1374,1,89.96,589.32,2
20260426,DS009,117671,116342,0.98871,72,12,0,1021,1,91.49,-9199.29,2
20260427,DS009,108520,106935,0.9854,67,0,0,969,1,89.67,6612.93,3
20260428,DS009,118591,118591,1.0,17,35,0,1092,1,90.34,-10836.35,3
20260429,DS009,88077,87002,0.9878,62,35,0,805,1,91.07,-11382.71,3
20260430,DS009,180781,180781,1.0,47,11,0,867,1,91.34,922.62,2
20260501,DS009,135957,134988,0.99287,22,28,0,1175,1,88.89,-14901.32,3
20260502,DS009,102293,101278,0.99009,87,10,0,1331,1,89.14,-9214.21,3
20260503,DS009,102206,100693,0.98521,147,44,0,1225,1,87.51,50790.51,3
20260504,DS009,134300,132573,0.98714,131,31,0,1327,1,86.81,58896.67,5
20260505,DS009,120725,118299,0.9799,116,9,0,1422,1,89.22,4884.45,3
20260506,DS009,145498,143701,0.98765,56,7,0,1341,1,91.19,620.11,4
20260507,DS009,95458,94607,0.99109,72,19,0,676,1,91.53,2413.73,4
20260508,DS009,97986,95850,0.97821,41,21,0,1098,1,90.17,-13646.93,2
20260509,DS009,94819,94077,0.99218,39,0,0,933,1,91.78,20164.97,3
20260510,DS009,148795,148660,0.9991,15,12,0,1318,1,91.02,-18208.99,2
20260511,DS009,138028,136217,0.98688,86,11,0,734,1,91.47,6298.86,1
20260512,DS009,101015,99956,0.98952,75,26,0,1225,1,91.3,10227.95,2
20260513,DS009,78889,78344,0.99309,79,9,0,1219,1,90.87,-13558.49,2
20260514,DS009,194306,193252,0.99458,67,22,0,1579,0,91.29,1379.67,1
20260515,DS009,127900,126949,0.99257,77,36,0,1177,1,89.24,-7825.27,3
20260516,DS009,91716,91001,0.99221,73,13,0,1244,1,90.32,-12318.02,4
20260517,DS009,130271,128609,0.98725,40,19,0,1106,1,90.81,-1745.36,3
20260518,DS009,120160,120160,1.0,56,14,0,1029,1,89.9,773.67,2
20260519,DS009,116460,116183,0.99763,78,23,0,1062,1,91.32,-10463.61,2
20260520,DS009,124708,124708,1.0,75,36,0,1058,1,90.78,3175.62,3
20260521,DS009,134941,134670,0.998,57,12,0,1049,1,90.36,7923.58,3
20260522,DS009,54315,54184,0.9976,46,13,0,978,1,90.41,5292.98,4
20260523,DS009,101400,100814,0.99423,35,19,0,861,1,90.17,-9391.44,2
20260524,DS009,110003,108229,0.98387,85,25,0,1043,1,90.29,-10386.57,2
20260525,DS009,141263,140698,0.996,44,8,0,1331,1,88.95,6929.55,3
20260526,DS009,134127,131953,0.9838,42,0,0,1367,1,90.52,401.55,2
20260527,DS009,139544,138209,0.99043,124,11,0,600,1,90.21,20316.85,3
20260528,DS009,138885,137668,0.99124,84,11,0,1434,1,89.59,-1234.35,3
20260529,DS009,111037,109599,0.98706,65,38,0,1058,1,90.0,-1790.4,2
20260530,DS009,109407,108759,0.99408,75,0,0,1206,1,91.3,5634.12,2
20260531,DS009,111901,111263,0.9943,55,12,0,732,1,90.25,9481.4,3
20250101,DS010,354124,351311,0.99206,116,40,0,300,1,91.04,-1153.07,2
20250102,DS010,406190,401733,0.98903,112,24,0,459,1,91.18,-4748.4,2
20250103,DS010,400166,391896,0.97934,145,9,0,420,1,89.51,-68359.86,1
20250104,DS010,406123,400710,0.98667,80,27,0,428,1,91.1,-35065.19,2
20250105,DS010,355232,350189,0.98581,132,5,0,628,0,90.2,-20885.59,3
20250106,DS010,364974,362563,0.9934,129,35,0,293,1,92.09,87620.51,1
20250107,DS010,423270,419325,0.99068,14,13,0,250,1,93.51,57643.33,2
20250108,DS010,366089,365801,0.99921,66,34,0,480,1,93.65,24638.71,0
20250109,DS010,386791,383441,0.99134,37,32,0,234,1,93.18,31102.93,3
20250110,DS010,364731,360428,0.9882,114,30,0,179,1,93.5,10499.0,2
20250111,DS010,356109,351942,0.9883,51,18,0,454,1,93.59,-42112.28,1
20250112,DS010,386084,385728,0.99908,62,20,0,538,1,93.31,-26018.66,3
20250113,DS010,431685,430756,0.99785,94,9,0,476,1,93.21,43059.38,1
20250114,DS010,343112,338950,0.98787,58,1,0,200,1,93.35,-36518.45,3
20250115,DS010,345499,345320,0.99948,45,26,0,595,1,92.42,78494.77,3
20250116,DS010,388065,385483,0.99335,84,12,0,447,1,93.87,101328.66,2
20250117,DS010,406974,405592,0.99661,36,16,0,457,1,92.9,-24474.14,2
20250118,DS010,391068,389771,0.99668,47,5,0,449,1,91.05,25791.85,3
20250119,DS010,332488,326860,0.98307,14,0,0,313,1,91.94,15087.27,2
20250120,DS010,427064,422741,0.98988,35,0,0,465,1,93.44,51063.4,3
20250121,DS010,354573,349936,0.98692,107,22,0,403,1,93.08,13687.32,1
20250122,DS010,386740,382898,0.99007,103,0,0,495,1,92.83,-54561.04,3
20250123,DS010,413540,411754,0.99568,58,0,0,534,1,94.2,-33509.67,2
20250124,DS010,398154,398154,1.0,49,25,0,432,1,92.34,-7954.33,2
20250125,DS010,376314,373395,0.99224,22,27,0,504,1,94.23,-14026.73,1
20250126,DS010,426816,422579,0.99007,24,17,0,437,1,92.82,88015.46,2
20250127,DS010,403507,403507,1.0,19,21,0,432,1,93.36,-47490.36,1
20250128,DS010,382033,377693,0.98864,92,13,0,415,1,94.06,-60965.17,2
20250129,DS010,376434,376434,1.0,48,9,0,522,1,94.0,13400.75,2
20250130,DS010,377177,374798,0.9937,78,6,0,171,1,93.34,-7698.65,3
20250131,DS010,383163,379242,0.98977,50,32,0,357,1,93.67,-10792.52,3
20250201,DS010,389911,386433,0.99108,63,25,0,243,1,91.99,-257.41,2
20250202,DS010,342902,342581,0.99906,111,3,0,666,0,91.13,-68079.19,3
20250203,DS010,397147,391045,0.98464,88,20,0,469,1,91.66,-70581.45,2
20250204,DS010,447439,438836,0.98077,118,34,0,296,1,90.68,-9646.25,3
20250205,DS010,385532,380717,0.98751,111,16,0,398,1,91.0,32911.98,1
20250206,DS010,342448,337939,0.98683,49,18,0,450,1,93.86,4306.54,2
20250207,DS010,404092,403286,0.99801,99,4,0,514,1,93.49,-33116.37,3
20250208,DS010,383174,382675,0.9987,78,23,0,701,0,94.13,38964.09,2
20250209,DS010,345525,342451,0.99111,53,13,0,262,1,93.01,-62176.36,2
20250210,DS010,387467,380329,0.98158,98,4,0,471,1,93.07,3400.07,2
20250211,DS010,363910,356778,0.9804,74,24,0,445,1,92.57,41242.84,3
20250212,DS010,389947,387812,0.99453,56,11,0,342,1,94.23,53623.43,2
20250213,DS010,441891,440508,0.99687,61,19,0,312,1,93.95,-22718.1,2
20250214,DS010,370844,365496,0.98558,90,14,0,580,1,93.03,31043.43,2
20250215,DS010,373155,370824,0.99375,60,28,0,425,1,93.76,-21771.52,3
20250216,DS010,369118,367395,0.99533,47,0,0,255,1,94.4,53046.12,1
20250217,DS010,348985,345757,0.99075,64,10,1,526,1,88.93,-13472.88,4
20250218,DS010,363649,358587,0.98608,88,15,0,341,1,93.64,99410.21,2
20250219,DS010,369072,369072,1.0,19,10,0,735,0,94.76,4729.06,3
20250220,DS010,316361,315535,0.99739,26,21,0,516,1,92.73,39038.48,3
20250221,DS010,394069,391635,0.99382,19,28,0,357,1,93.1,6952.64,1
20250222,DS010,367696,363740,0.98924,62,35,0,310,1,94.45,-17156.77,3
20250223,DS010,409269,406881,0.99417,63,14,0,286,1,94.24,65327.43,3
20250224,DS010,373226,373226,1.0,93,25,0,505,1,94.01,-2847.12,0
20250225,DS010,355858,355858,1.0,63,15,0,408,1,92.8,-26381.19,2
20250226,DS010,388507,388163,0.99912,25,0,0,449,1,93.75,7789.67,3
20250227,DS010,348308,343752,0.98692,54,8,0,433,1,93.77,-14667.41,2
20250228,DS010,364942,362267,0.99267,85,25,0,336,1,93.57,-18384.17,1
20250301,DS010,384801,379081,0.98514,92,24,0,389,1,91.37,-24738.35,2
20250302,DS010,393193,387073,0.98444,117,20,0,208,1,91.08,-48126.67,2
20250303,DS010,400829,394502,0.98422,124,3,0,341,1,90.69,-615.52,2
20250304,DS010,412655,407184,0.98674,103,7,0,430,1,92.35,-2997.02,2
20250305,DS010,367357,361939,0.98525,139,11,0,397,1,91.63,-67819.24,1
20250306,DS010,402117,401094,0.99746,68,9,0,546,1,93.7,8826.06,2
20250307,DS010,420815,413727,0.98316,96,6,0,473,1,94.49,-48420.34,3
20250308,DS010,349705,349167,0.99846,76,26,0,406,1,94.59,6157.22,2
20250309,DS010,349261,345255,0.98853,61,1,0,471,1,94.56,13396.07,2
20250310,DS010,302363,302363,1.0,62,7,0,583,1,93.91,-82528.08,2
20250311,DS010,400809,398313,0.99377,89,46,0,620,0,93.69,56533.5,3
20250312,DS010,400218,397952,0.99434,36,29,0,656,0,93.66,42365.78,3
20250313,DS010,312604,310077,0.99192,46,13,0,444,1,94.41,-41635.26,1
20250314,DS010,415312,407849,0.98203,30,19,0,261,1,93.49,-86925.69,1
20250315,DS010,388738,386987,0.9955,44,14,0,429,1,94.7,31898.84,3
20250316,DS010,405849,401301,0.9888,71,18,0,521,1,92.6,978.87,2
20250317,DS010,338670,334499,0.98768,41,12,0,587,1,94.43,53556.03,2
20250318,DS010,391400,391400,1.0,68,3,0,409,1,93.59,-25727.06,0
20250319,DS010,351058,344007,0.97992,79,13,0,672,0,93.93,-37098.37,2
20250320,DS010,359532,356866,0.99259,49,9,0,359,1,93.21,-7352.26,2
20250321,DS010,369857,365229,0.98749,72,19,0,600,1,92.77,-23217.27,3
20250322,DS010,352295,347337,0.98593,14,0,0,255,1,94.49,20868.14,1
20250323,DS010,337531,335876,0.9951,52,24,0,224,1,94.57,-14896.29,2
20250324,DS010,411457,409240,0.99461,95,20,0,404,1,94.63,5782.61,3
20250325,DS010,382341,375962,0.98332,129,28,0,255,1,94.43,20964.13,2
20250326,DS010,368342,366523,0.99506,47,43,0,203,1,93.78,40514.09,0
20250327,DS010,354381,350044,0.98776,82,15,0,369,1,93.03,235.37,2
20250328,DS010,364689,364498,0.99948,38,0,0,509,1,90.47,-50911.09,3
20250329,DS010,351930,351930,1.0,44,28,0,582,1,94.82,-15046.44,2
20250330,DS010,361955,359743,0.99389,54,26,0,416,1,93.77,-7839.24,1
20250331,DS010,379051,377859,0.99686,65,8,0,220,1,94.18,47015.22,3
20250401,DS010,387433,382671,0.98771,113,49,0,561,1,92.18,-14689.62,3
20250402,DS010,375121,366584,0.97724,107,0,0,373,1,92.11,58355.54,2
20250403,DS010,379552,375370,0.98898,103,26,0,448,1,91.32,-46052.36,3
20250404,DS010,375618,369738,0.98435,62,0,0,537,1,92.11,-57794.65,1
20250405,DS010,398686,392018,0.98328,94,4,0,418,1,92.03,35410.65,2
20250406,DS010,435595,430270,0.98778,38,7,0,457,1,92.92,-8008.63,2
20250407,DS010,384443,381068,0.99122,49,29,0,322,1,93.39,-29653.4,2
20250408,DS010,420010,417010,0.99286,40,31,0,482,1,93.07,-50214.65,1
20250409,DS010,363856,358232,0.98455,78,26,0,517,1,94.5,50935.57,2
20250410,DS010,388190,384606,0.99077,84,34,0,441,1,94.29,43262.43,3
20250411,DS010,377037,371752,0.98599,64,2,0,385,1,94.88,23047.64,2
20250412,DS010,396931,392624,0.98915,54,10,0,326,1,94.78,-36497.25,1
20250413,DS010,377379,373350,0.98932,83,13,0,409,1,94.39,-10320.53,1
20250414,DS010,412689,410253,0.9941,63,18,0,246,1,93.46,-68450.21,2
20250415,DS010,377812,375486,0.99384,44,42,1,587,1,88.56,23614.81,4
20250416,DS010,392212,391181,0.99737,45,17,0,493,1,93.58,5387.71,2
20250417,DS010,378016,375009,0.99205,56,23,0,208,1,94.76,3913.64,2
20250418,DS010,374451,365365,0.97574,58,43,0,481,1,93.85,-67873.43,1
20250419,DS010,428904,427042,0.99566,68,13,0,349,1,94.6,-9748.97,1
20250420,DS010,383362,381551,0.99528,53,0,0,383,1,93.64,36051.47,2
20250421,DS010,346649,342145,0.98701,152,2,0,429,1,93.64,-9797.2,1
20250422,DS010,411208,408715,0.99394,23,25,0,178,1,93.45,-22041.33,2
20250423,DS010,327908,323600,0.98686,64,16,0,230,1,94.33,43209.86,1
20250424,DS010,387153,384149,0.99224,0,24,0,565,1,94.96,50053.16,1
20250425,DS010,344856,342614,0.9935,25,18,0,689,0,93.2,-39427.2,2
20250426,DS010,374903,372884,0.99462,65,47,0,371,1,94.5,-10237.97,2
20250427,DS010,382937,380795,0.99441,60,24,0,540,1,94.66,5770.96,2
20250428,DS010,360596,357871,0.99245,89,7,0,502,1,94.63,33224.39,1
20250429,DS010,372705,367792,0.98682,72,8,0,445,1,93.01,8126.54,2
20250430,DS010,417272,416839,0.99896,72,10,0,408,1,93.95,-18317.26,1
20250501,DS010,317845,311054,0.97864,120,20,0,623,0,90.75,30689.38,3
20250502,DS010,386370,383827,0.99342,111,18,0,553,1,91.58,35918.56,3
20250503,DS010,396150,387639,0.97852,112,24,0,649,0,91.31,12374.85,2
20250504,DS010,357651,349915,0.97837,88,11,0,672,0,90.24,-16058.82,2
20250505,DS010,426793,419900,0.98385,95,14,0,456,1,91.57,16353.65,2
20250506,DS010,394296,394296,1.0,20,2,0,237,1,94.5,54630.9,2
20250507,DS010,402682,400254,0.99397,64,31,0,244,1,93.48,-56539.17,2
20250508,DS010,406219,403979,0.99449,59,33,0,348,1,93.66,9631.44,2
20250509,DS010,363157,360160,0.99175,51,27,0,314,1,92.88,23.52,3
20250510,DS010,377771,375683,0.99447,54,30,0,359,1,92.57,-1526.73,2
20250511,DS010,385649,384577,0.99722,67,14,0,483,1,93.07,25272.7,2
20250512,DS010,380472,378822,0.99567,39,9,0,390,1,94.68,-21571.24,1
20250513,DS010,361465,357710,0.98961,29,5,0,414,1,92.72,2984.29,2
20250514,DS010,390148,385736,0.98869,127,12,0,539,1,94.24,-35854.87,3
20250515,DS010,328815,325308,0.98934,41,6,0,481,1,94.12,-9097.91,0
20250516,DS010,358967,355492,0.99032,80,21,0,402,1,93.87,-72545.79,1
20250517,DS010,413077,409485,0.9913,99,6,0,416,1,94.36,-4856.41,2
20250518,DS010,354591,352262,0.99343,81,26,0,473,1,94.3,25896.62,1
20250519,DS010,360100,358753,0.99626,61,2,0,433,1,93.09,10746.87,2
20250520,DS010,385301,379988,0.98621,71,11,1,245,1,88.14,41556.28,4
20250521,DS010,379073,375747,0.99123,66,6,0,519,1,93.37,-66794.36,1
20250522,DS010,372194,371603,0.99841,74,15,0,385,1,94.0,-8620.01,2
20250523,DS010,401007,398837,0.99459,87,1,0,572,1,94.35,17008.06,2
20250524,DS010,403945,399199,0.98825,33,9,0,407,1,94.3,-50503.06,2
20250525,DS010,413163,412913,0.9994,67,14,0,326,1,93.43,14648.22,2
20250526,DS010,387842,386917,0.99762,67,17,0,550,1,94.29,-80990.45,1
20250527,DS010,417595,417422,0.99959,57,18,0,457,1,94.32,21929.38,4
20250528,DS010,377871,374594,0.99133,40,15,0,156,1,94.13,-42964.48,1
20250529,DS010,401718,398796,0.99273,67,18,0,734,0,94.24,17836.22,2
20250530,DS010,365442,362660,0.99239,42,31,0,477,1,92.98,34551.18,1
20250531,DS010,397596,395737,0.99532,79,17,1,454,1,88.8,-11144.93,4
20250601,DS010,371243,364069,0.98068,90,21,0,391,1,91.51,50597.76,3
20250602,DS010,404726,401164,0.9912,105,28,0,597,1,91.01,26458.47,3
20250603,DS010,404704,402502,0.99456,107,11,0,413,1,89.9,4982.95,3
20250604,DS010,358793,355816,0.9917,54,1,0,475,1,92.0,38422.0,3
20250605,DS010,396950,390056,0.98263,103,6,0,213,1,90.85,45659.24,1
20250606,DS010,338635,334863,0.98886,21,33,0,308,1,93.69,-59981.54,3
20250607,DS010,343091,339392,0.98922,60,23,0,497,1,94.07,-3434.76,0
20250608,DS010,377601,375378,0.99412,47,32,0,676,0,93.09,-55514.18,2
20250609,DS010,419362,418000,0.99675,48,18,0,417,1,92.91,-41012.19,3
20250610,DS010,387965,385356,0.99328,78,18,0,757,0,93.97,-4873.37,1
20250611,DS010,344692,342438,0.99346,41,12,0,402,1,94.15,9538.95,2
20250612,DS010,428017,426308,0.99601,32,0,0,453,1,93.08,59666.97,2
20250613,DS010,383863,381730,0.99445,13,6,0,402,1,94.08,-356.66,2
20250614,DS010,417664,415321,0.99439,77,54,0,466,1,92.67,-46013.6,2
20250615,DS010,391355,390855,0.99872,60,2,0,649,0,93.28,-19498.81,3
