RefreshRunKey,DateKey,DatasetKey,Status,FailureCategory,DurationMinutes,SLACompliantFlag,RetryCount
RR005131,20260502,DS010,Success,None,22,1,0
RR005132,20260503,DS010,Success,None,36,1,0
RR005133,20260504,DS010,Success,None,23,1,0
RR005134,20260505,DS010,Success,None,33,1,0
RR005135,20260506,DS010,Success,None,18,1,0
RR005136,20260507,DS010,Success,None,29,1,0
RR005137,20260508,DS010,Success,None,43,1,0
RR005138,20260509,DS010,Success,None,27,1,0
RR005139,20260510,DS010,Success,None,44,1,0
RR005140,20260511,DS010,Success,None,47,1,0
RR005141,20260512,DS010,Success,None,32,1,0
RR005142,20260513,DS010,Success,None,41,1,0
RR005143,20260514,DS010,Success,None,41,1,0
RR005144,20260515,DS010,Success,None,43,1,0
RR005145,20260516,DS010,Success,None,43,1,0
RR005146,20260517,DS010,Success,None,36,1,0
RR005147,20260518,DS010,Success,None,33,1,0
RR005148,20260519,DS010,Success,None,35,1,0
RR005149,20260520,DS010,Success,None,33,1,0
RR005150,20260521,DS010,Success,None,38,1,1
RR005151,20260522,DS010,Success,None,41,1,0
RR005152,20260523,DS010,Success,None,31,1,0
RR005153,20260524,DS010,Success,None,37,1,0
RR005154,20260525,DS010,Success,None,37,1,0
RR005155,20260526,DS010,Success,None,29,1,0
RR005156,20260527,DS010,Success,None,24,1,0
RR005157,20260528,DS010,Success,None,35,1,0
RR005158,20260529,DS010,Success,None,37,1,0
RR005159,20260530,DS010,Failed,Schema drift,20,0,3
RR005160,20260531,DS010,Success,None,33,1,0
RR005161,20250101,DS011,Success,None,10,1,0
RR005162,20250102,DS011,Success,None,30,1,0
RR005163,20250103,DS011,Success,None,18,1,0
RR005164,20250104,DS011,Success,None,27,1,0
RR005165,20250105,DS011,Success,None,30,1,0
RR005166,20250106,DS011,Success,None,15,1,0
RR005167,20250107,DS011,Failed,Credential expired,19,0,3
RR005168,20250108,DS011,Success,None,15,1,0
RR005169,20250109,DS011,Success,None,9,1,0
RR005170,20250110,DS011,Success,None,32,1,0
RR005171,20250111,DS011,Success,None,38,1,0
RR005172,20250112,DS011,Success,None,4,1,0
RR005173,20250113,DS011,Success,None,19,1,0
RR005174,20250114,DS011,Success,None,36,1,0
RR005175,20250115,DS011,Success,None,36,1,0
RR005176,20250116,DS011,Success,None,32,1,0
RR005177,20250117,DS011,Success,None,34,1,0
RR005178,20250118,DS011,Success,None,13,1,0
RR005179,20250119,DS011,Success,None,16,1,0
RR005180,20250120,DS011,Success,None,13,1,0
RR005181,20250121,DS011,Success,None,34,1,0
RR005182,20250122,DS011,Success,None,21,1,1
RR005183,20250123,DS011,Success,None,26,1,0
RR005184,20250124,DS011,Success,None,13,1,0
RR005185,20250125,DS011,Success,None,6,1,0
RR005186,20250126,DS011,Success,None,22,1,0
RR005187,20250127,DS011,Success,None,10,1,0
RR005188,20250128,DS011,Success,None,20,1,0
RR005189,20250129,DS011,Success,None,32,1,0
RR005190,20250130,DS011,Success,None,13,1,0
RR005191,20250131,DS011,Success,None,8,1,0
RR005192,20250201,DS011,Success,None,15,1,0
RR005193,20250202,DS011,Success,None,26,1,0
RR005194,20250203,DS011,Success,None,27,1,0
RR005195,20250204,DS011,Success,None,17,1,0
RR005196,20250205,DS011,Success,None,18,1,0
RR005197,20250206,DS011,Success,None,28,1,0
RR005198,20250207,DS011,Success,None,8,1,0
RR005199,20250208,DS011,Success,None,26,1,0
RR005200,20250209,DS011,Success,None,29,1,0
RR005201,20250210,DS011,Success,None,28,1,1
RR005202,20250211,DS011,Success,None,12,1,0
RR005203,20250212,DS011,Success,None,27,1,0
RR005204,20250213,DS011,Success,None,33,1,0
RR005205,20250214,DS011,Success,None,28,1,0
RR005206,20250215,DS011,Success,None,24,1,0
RR005207,20250216,DS011,Failed,Gateway timeout,28,0,0
RR005208,20250217,DS011,Success,None,34,1,0
RR005209,20250218,DS011,Success,None,6,1,1
RR005210,20250219,DS011,Success,None,26,1,0
RR005211,20250220,DS011,Success,None,39,1,0
RR005212,20250221,DS011,Success,None,21,1,0
RR005213,20250222,DS011,Success,None,25,1,0
RR005214,20250223,DS011,Success,None,15,1,0
RR005215,20250224,DS011,Success,None,27,1,0
RR005216,20250225,DS011,Success,None,26,1,1
RR005217,20250226,DS011,Success,None,10,1,0
RR005218,20250227,DS011,Success,None,25,1,0
RR005219,20250228,DS011,Success,None,25,1,0
RR005220,20250301,DS011,Success,None,24,1,0
RR005221,20250302,DS011,Success,None,25,1,0
RR005222,20250303,DS011,Success,None,28,1,0
RR005223,20250304,DS011,Success,None,21,1,0
RR005224,20250305,DS011,Success,None,25,1,0
RR005225,20250306,DS011,Success,None,34,1,0
RR005226,20250307,DS011,Success,None,30,1,0
RR005227,20250308,DS011,Success,None,24,1,1
RR005228,20250309,DS011,Success,None,33,1,0
RR005229,20250310,DS011,Success,None,22,1,0
RR005230,20250311,DS011,Success,None,46,1,0
RR005231,20250312,DS011,Success,None,8,1,0
RR005232,20250313,DS011,Failed,Source unavailable,13,0,0
RR005233,20250314,DS011,Success,None,26,1,1
RR005234,20250315,DS011,Success,None,33,1,0
RR005235,20250316,DS011,Success,None,27,1,0
RR005236,20250317,DS011,Success,None,41,1,0
RR005237,20250318,DS011,Success,None,19,1,0
RR005238,20250319,DS011,Success,None,20,1,0
RR005239,20250320,DS011,Success,None,28,1,0
RR005240,20250321,DS011,Success,None,15,1,0
RR005241,20250322,DS011,Success,None,21,1,0
RR005242,20250323,DS011,Success,None,20,1,0
RR005243,20250324,DS011,Success,None,39,1,0
RR005244,20250325,DS011,Success,None,4,1,0
RR005245,20250326,DS011,Success,None,36,1,0
RR005246,20250327,DS011,Success,None,28,1,0
RR005247,20250328,DS011,Success,None,36,1,0
RR005248,20250329,DS011,Success,None,28,1,0
RR005249,20250330,DS011,Failed,Capacity throttling,15,0,3
RR005250,20250331,DS011,Success,None,10,1,0
RR005251,20250401,DS011,Success,None,10,1,0
RR005252,20250402,DS011,Success,None,31,1,0
RR005253,20250403,DS011,Success,None,13,1,0
RR005254,20250404,DS011,Success,None,23,1,0
RR005255,20250405,DS011,Success,None,16,1,0
RR005256,20250406,DS011,Success,None,24,1,0
RR005257,20250407,DS011,Success,None,34,1,0
RR005258,20250408,DS011,Success,None,35,1,0
RR005259,20250409,DS011,Success,None,26,1,0
RR005260,20250410,DS011,Success,None,29,1,0
RR005261,20250411,DS011,Failed,Source unavailable,24,0,0
RR005262,20250412,DS011,Success,None,31,1,0
RR005263,20250413,DS011,Success,None,31,1,0
RR005264,20250414,DS011,Success,None,24,1,0
RR005265,20250415,DS011,Success,None,32,1,0
RR005266,20250416,DS011,Success,None,8,1,0
RR005267,20250417,DS011,Success,None,27,1,0
RR005268,20250418,DS011,Success,None,10,1,0
RR005269,20250419,DS011,Success,None,12,1,0
RR005270,20250420,DS011,Success,None,20,1,0
RR005271,20250421,DS011,Success,None,16,1,1
RR005272,20250422,DS011,Failed,Source unavailable,16,0,2
RR005273,20250423,DS011,Success,None,17,1,0
RR005274,20250424,DS011,Success,None,23,1,0
RR005275,20250425,DS011,Success,None,22,1,0
RR005276,20250426,DS011,Success,None,11,1,0
RR005277,20250427,DS011,Success,None,4,1,0
RR005278,20250428,DS011,Success,None,19,1,0
RR005279,20250429,DS011,Success,None,34,1,0
RR005280,20250430,DS011,Failed,Schema drift,46,0,2
RR005281,20250501,DS011,Success,None,28,1,0
RR005282,20250502,DS011,Success,None,19,1,0
RR005283,20250503,DS011,Success,None,21,1,0
RR005284,20250504,DS011,Success,None,26,1,0
RR005285,20250505,DS011,Success,None,24,1,0
RR005286,20250506,DS011,Success,None,7,1,0
RR005287,20250507,DS011,Success,None,17,1,0
RR005288,20250508,DS011,Success,None,16,1,0
RR005289,20250509,DS011,Success,None,24,1,0
RR005290,20250510,DS011,Success,None,19,1,0
RR005291,20250511,DS011,Success,None,11,1,0
RR005292,20250512,DS011,Success,None,18,1,0
RR005293,20250513,DS011,Success,None,19,1,0
RR005294,20250514,DS011,Success,None,19,1,0
RR005295,20250515,DS011,Failed,Capacity throttling,17,0,2
RR005296,20250516,DS011,Failed,Schema drift,32,0,1
RR005297,20250517,DS011,Success,None,28,1,0
RR005298,20250518,DS011,Success,None,26,1,0
RR005299,20250519,DS011,Success,None,23,1,0
RR005300,20250520,DS011,Success,None,22,1,0
RR005301,20250521,DS011,Success,None,28,1,0
RR005302,20250522,DS011,Success,None,12,1,0
RR005303,20250523,DS011,Success,None,11,1,0
RR005304,20250524,DS011,Success,None,30,1,0
RR005305,20250525,DS011,Failed,Source unavailable,18,0,1
RR005306,20250526,DS011,Success,None,14,1,0
RR005307,20250527,DS011,Success,None,5,1,0
RR005308,20250528,DS011,Success,None,23,1,0
RR005309,20250529,DS011,Success,None,23,1,0
RR005310,20250530,DS011,Success,None,16,1,0
RR005311,20250531,DS011,Success,None,29,1,0
RR005312,20250601,DS011,Success,None,24,1,0
RR005313,20250602,DS011,Success,None,24,1,0
RR005314,20250603,DS011,Success,None,9,1,0
RR005315,20250604,DS011,Success,None,18,1,0
RR005316,20250605,DS011,Success,None,17,1,0
RR005317,20250606,DS011,Success,None,25,1,0
RR005318,20250607,DS011,Success,None,23,1,0
RR005319,20250608,DS011,Success,None,33,1,0
RR005320,20250609,DS011,Success,None,22,1,0
RR005321,20250610,DS011,Success,None,28,1,0
RR005322,20250611,DS011,Success,None,20,1,0
RR005323,20250612,DS011,Success,None,7,1,0
RR005324,20250613,DS011,Success,None,28,1,1
RR005325,20250614,DS011,Success,None,24,1,0
RR005326,20250615,DS011,Success,None,14,1,0
RR005327,20250616,DS011,Success,None,16,1,0
RR005328,20250617,DS011,Success,None,13,1,0
RR005329,20250618,DS011,Success,None,25,1,0
RR005330,20250619,DS011,Success,None,19,1,0
RR005331,20250620,DS011,Success,None,4,1,1
RR005332,20250621,DS011,Success,None,13,1,0
RR005333,20250622,DS011,Success,None,23,1,1
RR005334,20250623,DS011,Success,None,29,1,0
RR005335,20250624,DS011,Success,None,4,1,0
RR005336,20250625,DS011,Success,None,17,1,0
RR005337,20250626,DS011,Success,None,36,1,0
RR005338,20250627,DS011,Failed,Source unavailable,16,0,1
RR005339,20250628,DS011,Success,None,27,1,0
RR005340,20250629,DS011,Success,None,25,1,0
RR005341,20250630,DS011,Success,None,19,1,0
RR005342,20250701,DS011,Success,None,21,1,0
RR005343,20250702,DS011,Success,None,14,1,0
RR005344,20250703,DS011,Success,None,28,1,0
RR005345,20250704,DS011,Success,None,39,1,0
RR005346,20250705,DS011,Success,None,30,1,0
RR005347,20250706,DS011,Success,None,24,1,0
RR005348,20250707,DS011,Failed,Credential expired,19,0,0
RR005349,20250708,DS011,Success,None,32,1,0
RR005350,20250709,DS011,Success,None,22,1,0
RR005351,20250710,DS011,Success,None,26,1,0
RR005352,20250711,DS011,Success,None,27,1,0
RR005353,20250712,DS011,Success,None,18,1,0
RR005354,20250713,DS011,Success,None,34,1,0
RR005355,20250714,DS011,Failed,Source unavailable,29,0,2
RR005356,20250715,DS011,Success,None,23,1,1
RR005357,20250716,DS011,Success,None,21,1,0
RR005358,20250717,DS011,Success,None,32,1,1
RR005359,20250718,DS011,Success,None,22,1,0
RR005360,20250719,DS011,Success,None,4,1,0
RR005361,20250720,DS011,Success,None,29,1,0
RR005362,20250721,DS011,Success,None,9,1,0
RR005363,20250722,DS011,Success,None,20,1,0
RR005364,20250723,DS011,Success,None,27,1,0
RR005365,20250724,DS011,Success,None,19,1,0
RR005366,20250725,DS011,Success,None,33,1,0
RR005367,20250726,DS011,Success,None,27,1,0
RR005368,20250727,DS011,Success,None,24,1,0
RR005369,20250728,DS011,Success,None,8,1,1
RR005370,20250729,DS011,Success,None,4,1,0
RR005371,20250730,DS011,Success,None,30,1,0
RR005372,20250731,DS011,Success,None,14,1,0
RR005373,20250801,DS011,Success,None,7,1,0
RR005374,20250802,DS011,Success,None,16,1,0
RR005375,20250803,DS011,Success,None,13,1,0
RR005376,20250804,DS011,Success,None,16,1,0
RR005377,20250805,DS011,Success,None,16,1,0
RR005378,20250806,DS011,Success,None,21,1,0
RR005379,20250807,DS011,Success,None,22,1,0
RR005380,20250808,DS011,Success,None,18,1,0
RR005381,20250809,DS011,Failed,Source unavailable,9,0,3
RR005382,20250810,DS011,Success,None,25,1,0
RR005383,20250811,DS011,Success,None,29,1,0
RR005384,20250812,DS011,Success,None,7,1,0
RR005385,20250813,DS011,Success,None,26,1,0
RR005386,20250814,DS011,Success,None,8,1,0
RR005387,20250815,DS011,Success,None,16,1,0
RR005388,20250816,DS011,Success,None,27,1,0
RR005389,20250817,DS011,Success,None,11,1,0
RR005390,20250818,DS011,Success,None,12,1,0
RR005391,20250819,DS011,Success,None,27,1,0
RR005392,20250820,DS011,Success,None,24,1,1
RR005393,20250821,DS011,Success,None,29,1,0
RR005394,20250822,DS011,Failed,Gateway timeout,13,0,1
RR005395,20250823,DS011,Success,None,36,1,0
RR005396,20250824,DS011,Success,None,24,1,0
RR005397,20250825,DS011,Success,None,27,1,0
RR005398,20250826,DS011,Success,None,33,1,0
RR005399,20250827,DS011,Success,None,15,1,0
RR005400,20250828,DS011,Success,None,37,1,0
RR005401,20250829,DS011,Success,None,21,1,0
RR005402,20250830,DS011,Success,None,27,1,0
RR005403,20250831,DS011,Failed,Source unavailable,26,0,2
RR005404,20250901,DS011,Success,None,24,1,0
RR005405,20250902,DS011,Success,None,18,1,1
RR005406,20250903,DS011,Success,None,29,1,0
RR005407,20250904,DS011,Success,None,30,1,0
RR005408,20250905,DS011,Success,None,34,1,0
RR005409,20250906,DS011,Success,None,25,1,0
RR005410,20250907,DS011,Success,None,23,1,0
RR005411,20250908,DS011,Success,None,24,1,0
RR005412,20250909,DS011,Success,None,28,1,0
RR005413,20250910,DS011,Success,None,13,1,1
RR005414,20250911,DS011,Success,None,4,1,0
RR005415,20250912,DS011,Success,None,8,1,0
RR005416,20250913,DS011,Success,None,14,1,0
RR005417,20250914,DS011,Success,None,22,1,0
RR005418,20250915,DS011,Success,None,16,1,0
RR005419,20250916,DS011,Success,None,20,1,0
RR005420,20250917,DS011,Success,None,14,1,0
RR005421,20250918,DS011,Success,None,23,1,0
RR005422,20250919,DS011,Success,None,22,1,0
RR005423,20250920,DS011,Success,None,17,1,0
RR005424,20250921,DS011,Success,None,36,1,1
RR005425,20250922,DS011,Success,None,26,1,0
RR005426,20250923,DS011,Success,None,17,1,0
RR005427,20250924,DS011,Success,None,30,1,0
RR005428,20250925,DS011,Success,None,15,1,0
RR005429,20250926,DS011,Success,None,14,1,0
RR005430,20250927,DS011,Success,None,7,1,0
RR005431,20250928,DS011,Success,None,22,1,0
RR005432,20250929,DS011,Success,None,22,1,0
RR005433,20250930,DS011,Success,None,25,1,1
RR005434,20251001,DS011,Success,None,11,1,0
RR005435,20251002,DS011,Success,None,26,1,0
RR005436,20251003,DS011,Success,None,30,1,0
RR005437,20251004,DS011,Success,None,28,1,0
RR005438,20251005,DS011,Success,None,26,1,0
RR005439,20251006,DS011,Success,None,19,1,0
RR005440,20251007,DS011,Success,None,20,1,0
RR005441,20251008,DS011,Success,None,30,1,0
RR005442,20251009,DS011,Success,None,11,1,0
RR005443,20251010,DS011,Success,None,5,1,0
RR005444,20251011,DS011,Success,None,24,1,0
RR005445,20251012,DS011,Failed,Gateway timeout,38,0,2
RR005446,20251013,DS011,Success,None,26,1,0
RR005447,20251014,DS011,Success,None,33,1,0
RR005448,20251015,DS011,Success,None,27,1,0
RR005449,20251016,DS011,Success,None,40,1,0
RR005450,20251017,DS011,Success,None,20,1,1
RR005451,20251018,DS011,Success,None,19,1,0
RR005452,20251019,DS011,Success,None,43,1,0
RR005453,20251020,DS011,Success,None,33,1,0
RR005454,20251021,DS011,Success,None,4,1,0
RR005455,20251022,DS011,Success,None,28,1,0
RR005456,20251023,DS011,Success,None,21,1,0
RR005457,20251024,DS011,Failed,Source unavailable,30,0,2
RR005458,20251025,DS011,Success,None,8,1,0
RR005459,20251026,DS011,Success,None,31,1,0
RR005460,20251027,DS011,Success,None,17,1,0
RR005461,20251028,DS011,Success,None,38,1,0
RR005462,20251029,DS011,Success,None,14,1,1
RR005463,20251030,DS011,Success,None,21,1,0
RR005464,20251031,DS011,Success,None,21,1,0
RR005465,20251101,DS011,Success,None,47,1,0
RR005466,20251102,DS011,Success,None,11,1,0
RR005467,20251103,DS011,Success,None,4,1,0
RR005468,20251104,DS011,Success,None,20,1,1
RR005469,20251105,DS011,Success,None,36,1,0
RR005470,20251106,DS011,Success,None,11,1,0
RR005471,20251107,DS011,Success,None,11,1,0
RR005472,20251108,DS011,Success,None,21,1,0
RR005473,20251109,DS011,Failed,Credential expired,39,0,1
RR005474,20251110,DS011,Success,None,22,1,1
RR005475,20251111,DS011,Success,None,4,1,1
RR005476,20251112,DS011,Success,None,23,1,0
RR005477,20251113,DS011,Success,None,18,1,0
RR005478,20251114,DS011,Success,None,25,1,0
RR005479,20251115,DS011,Success,None,27,1,0
RR005480,20251116,DS011,Success,None,8,1,1
RR005481,20251117,DS011,Success,None,17,1,0
RR005482,20251118,DS011,Success,None,26,1,0
RR005483,20251119,DS011,Success,None,11,1,0
RR005484,20251120,DS011,Success,None,22,1,0
RR005485,20251121,DS011,Success,None,25,1,0
RR005486,20251122,DS011,Success,None,19,1,0
RR005487,20251123,DS011,Success,None,35,1,0
RR005488,20251124,DS011,Success,None,21,1,0
RR005489,20251125,DS011,Success,None,31,1,0
RR005490,20251126,DS011,Success,None,11,1,0
RR005491,20251127,DS011,Success,None,22,1,0
RR005492,20251128,DS011,Success,None,33,1,0
RR005493,20251129,DS011,Success,None,27,1,0
RR005494,20251130,DS011,Success,None,7,1,0
RR005495,20251201,DS011,Success,None,29,1,0
RR005496,20251202,DS011,Success,None,34,1,0
RR005497,20251203,DS011,Success,None,27,1,0
RR005498,20251204,DS011,Success,None,18,1,0
RR005499,20251205,DS011,Success,None,4,1,0
RR005500,20251206,DS011,Success,None,31,1,0
RR005501,20251207,DS011,Success,None,18,1,0
RR005502,20251208,DS011,Success,None,20,1,0
RR005503,20251209,DS011,Success,None,33,1,0
RR005504,20251210,DS011,Success,None,4,1,0
RR005505,20251211,DS011,Success,None,13,1,0
RR005506,20251212,DS011,Success,None,24,1,1
RR005507,20251213,DS011,Success,None,22,1,0
RR005508,20251214,DS011,Success,None,20,1,0
RR005509,20251215,DS011,Success,None,21,1,0
RR005510,20251216,DS011,Success,None,15,1,0
RR005511,20251217,DS011,Success,None,29,1,0
RR005512,20251218,DS011,Success,None,25,1,0
RR005513,20251219,DS011,Success,None,28,1,0
RR005514,20251220,DS011,Success,None,25,1,0
RR005515,20251221,DS011,Success,None,22,1,0
RR005516,20251222,DS011,Success,None,27,1,0
RR005517,20251223,DS011,Success,None,30,1,0
RR005518,20251224,DS011,Success,None,20,1,0
RR005519,20251225,DS011,Success,None,21,1,0
RR005520,20251226,DS011,Success,None,25,1,0
RR005521,20251227,DS011,Success,None,13,1,0
RR005522,20251228,DS011,Success,None,14,1,0
RR005523,20251229,DS011,Success,None,15,1,0
RR005524,20251230,DS011,Success,None,24,1,0
RR005525,20251231,DS011,Success,None,12,1,1
RR005526,20260101,DS011,Success,None,11,1,0
RR005527,20260102,DS011,Success,None,35,1,0
RR005528,20260103,DS011,Success,None,11,1,0
RR005529,20260104,DS011,Success,None,19,1,0
RR005530,20260105,DS011,Success,None,27,1,1
RR005531,20260106,DS011,Success,None,20,1,0
RR005532,20260107,DS011,Success,None,17,1,0
RR005533,20260108,DS011,Success,None,20,1,0
RR005534,20260109,DS011,Success,None,21,1,0
RR005535,20260110,DS011,Success,None,25,1,0
RR005536,20260111,DS011,Success,None,18,1,0
RR005537,20260112,DS011,Success,None,29,1,0
RR005538,20260113,DS011,Success,None,21,1,0
RR005539,20260114,DS011,Success,None,25,1,0
RR005540,20260115,DS011,Success,None,16,1,0
RR005541,20260116,DS011,Success,None,35,1,0
RR005542,20260117,DS011,Success,None,10,1,0
RR005543,20260118,DS011,Success,None,15,1,0
RR005544,20260119,DS011,Success,None,29,1,0
RR005545,20260120,DS011,Success,None,25,1,0
RR005546,20260121,DS011,Success,None,26,1,1
RR005547,20260122,DS011,Success,None,11,1,0
RR005548,20260123,DS011,Success,None,13,1,0
RR005549,20260124,DS011,Success,None,40,1,0
RR005550,20260125,DS011,Success,None,31,1,0
RR005551,20260126,DS011,Success,None,15,1,0
RR005552,20260127,DS011,Success,None,21,1,0
RR005553,20260128,DS011,Success,None,24,1,0
RR005554,20260129,DS011,Success,None,7,1,0
RR005555,20260130,DS011,Success,None,21,1,0
RR005556,20260131,DS011,Success,None,41,1,0
RR005557,20260201,DS011,Success,None,29,1,0
RR005558,20260202,DS011,Success,None,36,1,0
RR005559,20260203,DS011,Success,None,22,1,0
RR005560,20260204,DS011,Success,None,23,1,0
RR005561,20260205,DS011,Success,None,11,1,0
RR005562,20260206,DS011,Success,None,28,1,0
RR005563,20260207,DS011,Success,None,27,1,0
RR005564,20260208,DS011,Success,None,36,1,0
RR005565,20260209,DS011,Success,None,22,1,0
RR005566,20260210,DS011,Success,None,25,1,1
RR005567,20260211,DS011,Success,None,38,1,0
RR005568,20260212,DS011,Success,None,10,1,0
RR005569,20260213,DS011,Success,None,14,1,0
RR005570,20260214,DS011,Success,None,4,1,0
RR005571,20260215,DS011,Success,None,13,1,0
RR005572,20260216,DS011,Success,None,26,1,0
RR005573,20260217,DS011,Success,None,24,1,0
RR005574,20260218,DS011,Success,None,29,1,0
RR005575,20260219,DS011,Success,None,22,1,0
RR005576,20260220,DS011,Success,None,12,1,0
RR005577,20260221,DS011,Success,None,23,1,0
RR005578,20260222,DS011,Success,None,32,1,0
RR005579,20260223,DS011,Success,None,28,1,0
RR005580,20260224,DS011,Success,None,28,1,0
RR005581,20260225,DS011,Success,None,25,1,0
RR005582,20260226,DS011,Success,None,20,1,0
RR005583,20260227,DS011,Success,None,10,1,0
RR005584,20260228,DS011,Success,None,25,1,0
RR005585,20260301,DS011,Success,None,15,1,0
RR005586,20260302,DS011,Success,None,26,1,0
RR005587,20260303,DS011,Success,None,26,1,0
RR005588,20260304,DS011,Success,None,29,1,0
RR005589,20260305,DS011,Success,None,36,1,0
RR005590,20260306,DS011,Success,None,24,1,0
RR005591,20260307,DS011,Success,None,24,1,1
RR005592,20260308,DS011,Success,None,34,1,0
RR005593,20260309,DS011,Success,None,26,1,0
RR005594,20260310,DS011,Success,None,12,1,0
RR005595,20260311,DS011,Success,None,46,1,0
RR005596,20260312,DS011,Success,None,54,1,0
RR005597,20260313,DS011,Success,None,18,1,0
RR005598,20260314,DS011,Success,None,31,1,0
RR005599,20260315,DS011,Success,None,34,1,0
RR005600,20260316,DS011,Success,None,27,1,1
RR005601,20260317,DS011,Success,None,30,1,0
RR005602,20260318,DS011,Success,None,15,1,0
RR005603,20260319,DS011,Success,None,18,1,0
RR005604,20260320,DS011,Success,None,24,1,0
RR005605,20260321,DS011,Success,None,14,1,0
RR005606,20260322,DS011,Success,None,16,1,0
RR005607,20260323,DS011,Success,None,21,1,0
RR005608,20260324,DS011,Success,None,10,1,0
RR005609,20260325,DS011,Success,None,25,1,0
RR005610,20260326,DS011,Success,None,33,1,0
RR005611,20260327,DS011,Success,None,11,1,0
RR005612,20260328,DS011,Success,None,22,1,0
RR005613,20260329,DS011,Success,None,26,1,1
RR005614,20260330,DS011,Success,None,21,1,0
RR005615,20260331,DS011,Success,None,12,1,0
RR005616,20260401,DS011,Success,None,21,1,1
RR005617,20260402,DS011,Success,None,11,1,0
RR005618,20260403,DS011,Success,None,23,1,0
RR005619,20260404,DS011,Success,None,29,1,0
RR005620,20260405,DS011,Success,None,20,1,1
RR005621,20260406,DS011,Success,None,30,1,0
RR005622,20260407,DS011,Failed,Source unavailable,26,0,1
RR005623,20260408,DS011,Success,None,10,1,1
RR005624,20260409,DS011,Success,None,16,1,0
RR005625,20260410,DS011,Success,None,14,1,0
RR005626,20260411,DS011,Success,None,40,1,0
RR005627,20260412,DS011,Success,None,18,1,0
RR005628,20260413,DS011,Failed,Capacity throttling,19,0,3
RR005629,20260414,DS011,Success,None,25,1,0
RR005630,20260415,DS011,Success,None,23,1,0
RR005631,20260416,DS011,Success,None,13,1,0
RR005632,20260417,DS011,Success,None,10,1,0
RR005633,20260418,DS011,Success,None,14,1,0
RR005634,20260419,DS011,Success,None,28,1,0
RR005635,20260420,DS011,Success,None,6,1,0
RR005636,20260421,DS011,Success,None,27,1,0
RR005637,20260422,DS011,Success,None,14,1,0
RR005638,20260423,DS011,Success,None,20,1,0
RR005639,20260424,DS011,Success,None,27,1,0
RR005640,20260425,DS011,Success,None,16,1,0
RR005641,20260426,DS011,Success,None,35,1,0
RR005642,20260427,DS011,Success,None,36,1,0
RR005643,20260428,DS011,Success,None,19,1,1
RR005644,20260429,DS011,Success,None,28,1,0
RR005645,20260430,DS011,Success,None,25,1,0
RR005646,20260501,DS011,Success,None,16,1,0
RR005647,20260502,DS011,Success,None,31,1,0
RR005648,20260503,DS011,Success,None,18,1,0
RR005649,20260504,DS011,Failed,Gateway timeout,13,0,0
RR005650,20260505,DS011,Success,None,42,1,0
RR005651,20260506,DS011,Success,None,16,1,0
RR005652,20260507,DS011,Success,None,18,1,0
RR005653,20260508,DS011,Success,None,20,1,0
RR005654,20260509,DS011,Success,None,12,1,1
RR005655,20260510,DS011,Success,None,35,1,0
RR005656,20260511,DS011,Success,None,43,1,0
RR005657,20260512,DS011,Success,None,24,1,0
RR005658,20260513,DS011,Success,None,43,1,0
RR005659,20260514,DS011,Success,None,34,1,0
RR005660,20260515,DS011,Success,None,11,1,0
RR005661,20260516,DS011,Success,None,6,1,1
RR005662,20260517,DS011,Success,None,24,1,0
RR005663,20260518,DS011,Success,None,16,1,0
RR005664,20260519,DS011,Success,None,13,1,0
RR005665,20260520,DS011,Success,None,22,1,0
RR005666,20260521,DS011,Success,None,7,1,0
RR005667,20260522,DS011,Success,None,11,1,0
RR005668,20260523,DS011,Success,None,20,1,0
RR005669,20260524,DS011,Success,None,9,1,0
RR005670,20260525,DS011,Success,None,15,1,0
RR005671,20260526,DS011,Success,None,30,1,0
RR005672,20260527,DS011,Success,None,30,1,0
RR005673,20260528,DS011,Success,None,5,1,0
RR005674,20260529,DS011,Success,None,30,1,0
RR005675,20260530,DS011,Success,None,41,1,0
RR005676,20260531,DS011,Success,None,30,1,0
RR005677,20250101,DS012,Success,None,34,1,0
RR005678,20250102,DS012,Success,None,10,1,0
RR005679,20250103,DS012,Success,None,24,1,0
RR005680,20250104,DS012,Success,None,33,1,0
RR005681,20250105,DS012,Success,None,15,1,0
RR005682,20250106,DS012,Success,None,24,1,0
RR005683,20250107,DS012,Success,None,28,1,0
RR005684,20250108,DS012,Success,None,28,1,0
RR005685,20250109,DS012,Success,None,21,1,0
RR005686,20250110,DS012,Success,None,25,1,0
RR005687,20250111,DS012,Success,None,6,1,0
RR005688,20250112,DS012,Success,None,28,1,0
RR005689,20250113,DS012,Success,None,27,1,0
RR005690,20250114,DS012,Success,None,39,1,0
RR005691,20250115,DS012,Success,None,18,1,0
RR005692,20250116,DS012,Success,None,29,1,0
RR005693,20250117,DS012,Success,None,20,1,0
RR005694,20250118,DS012,Success,None,31,1,0
RR005695,20250119,DS012,Success,None,18,1,0
RR005696,20250120,DS012,Success,None,14,1,1
RR005697,20250121,DS012,Success,None,18,1,0
RR005698,20250122,DS012,Failed,Source unavailable,14,0,2
RR005699,20250123,DS012,Success,None,50,1,0
RR005700,20250124,DS012,Success,None,14,1,0
RR005701,20250125,DS012,Success,None,14,1,0
RR005702,20250126,DS012,Success,None,7,1,0
RR005703,20250127,DS012,Success,None,18,1,0
RR005704,20250128,DS012,Success,None,31,1,0
RR005705,20250129,DS012,Success,None,27,1,0
